milliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,1.9779523816152031,0.23930190552596817,0.09955165658658958,0.058210180862775275,0.0009472621104905143,-0.13869648375398996,0.04540621863239674,0.011569531575372957,0.009908192004196247,0.010251531165228539,0.01285220645557256,0.010039460173919153,0.010273307174069173,0.010152805373621244,0.00735069259398475,0.010254336017603552,0.008659034052832587,0.00021067101358185174,0.009958381156067857,0.009866289764261852,0.010094687373122808,0.009300286037552561,0.010086174211042825,0.009617554359224626,0.010018603611423413,0.034014126259963064,0.014441784928352564,0.006914556351911067,0.010594039102591137,0.010267429062495068,0.009935698596634578,0.008999970725497816,0.01832665888957563,0.009954200442179116,0.017668750781648167,0.09925685819597338,0.09643732871293288,0.010997109890303263,0.009954304357435969,0.009989817903394939,0.010235026337335881,0.010796715955893047,0.010056479330146459,-0.08707200864155476,0.0
100,1.6408766926824547,0.04484977914726249,-0.0002659627340369657,0.4057447446831752,0.00044313458212519107,0.24584576026142713,0.026153406172856088,0.01066838825443744,0.003120505679712177,0.016118318962025823,0.01401127173797768,0.002338425223192483,0.016648351452341604,0.00470270266999186,0.1864556523333788,0.009184145106771608,0.07929823606481481,0.1576681347005182,0.008145587278989282,0.021660937303003783,0.0020405982244260097,0.008433650929238761,1.18979385086934,0.010738831913754094,0.0004575431423633308,0.18501655031439782,0.11792568767968584,0.06388613905624409,0.04732482993798494,0.022748060348817448,0.003242162444380594,0.007543226498285333,0.17541424807945508,0.0020861396863273616,0.1945511904303762,0.055238059374358425,0.10130543736940958,0.07446796919511416,0.008146854680034678,0.0007824693540194345,0.009968227489754568,0.033729911293442695,0.007961468558484185,1.3603231120546373,0.0
200,5.3759460967612664,-0.05531787695740531,0.0011387831549801717,0.5961569832050406,0.000805132964877667,0.23416989453705017,0.015478651536221154,0.02399633872222302,0.0036481818441648608,0.018676823581975695,0.04014388366742057,0.0014115897562322194,0.012118792410702068,0.006836379624148972,0.21787935438087833,0.01116420140723971,0.1177052529831112,0.2989394653576281,0.007799285439162023,0.022616351476051393,0.003155096025269348,0.00868725965831716,1.7376839809367097,0.017530565225939307,0.0004143684557550485,0.3360206032918311,0.20741263372393595,0.10290324242415469,0.05795734094174392,0.028844893134033166,0.004578533425485352,0.006937535288240045,0.27844635282756003,0.003693875659997793,0.29724493659386697,0.06619618252366882,0.13435197545442182,0.09461659476754994,0.006262369168910986,0.0011218391131473766,0.009713513584566234,0.04256337075446036,0.0064656053706684995,2.545423760922751,0.0
300,6.185696561262965,0.05809730863744048,7.102708713351499e-05,0.7851791215649094,0.0013584673165376571,0.12756107411046452,0.0075596200158017934,0.036526575440368,0.004478737056730917,0.02183807177706325,0.05425442219076168,0.0014900607584502254,0.008511412708788912,0.006968214442475681,0.19798587195775155,0.012334930475540058,0.145988825762149,0.38466856482979983,0.007558557346954493,0.023137200698858582,0.0039812164081898,0.006962577856702443,1.9095102592217907,0.01964637936579743,0.0005828741296470544,0.4737866495351756,0.2892639095650984,0.1266561531805529,0.05909167587063753,0.033688750345509125,0.005560272735276354,0.005861794949825711,0.3703824518619866,0.00506737134940488,0.3715190277423098,0.0741397084045735,0.1558460535314221,0.11082961070790451,0.005016020913911127,0.0011642150149148687,0.009260239677164887,0.04702365264206561,0.005181509574778351,3.2909856319414237,0.0
400,5.3917609010017244,0.03626786825610469,0.0011288663745570643,0.8496130225303943,0.001855762840143266,0.2233571934725495,0.004585269552965346,0.045670366368468725,0.005503070921932199,0.027343975385031704,0.06096821589802079,0.0013867089863840057,0.0063507948237014845,0.006649491855580794,0.16916166744520275,0.015178238984255963,0.164582701960843,0.5040232540230563,0.007193412392791112,0.02274980636293368,0.0044629366392028936,0.008456457592618129,2.2247812085582748,0.020316374725429083,0.0008092962286521965,0.5720150547436249,0.3551005613291883,0.14550669337697344,0.05829563516233253,0.037914529009226636,0.006109963429486032,0.006826742828131815,0.4449401746074059,0.005979312973272865,0.42054763871120515,0.07764934977349242,0.17774030357698298,0.12094247322666493,0.004021510965028676,0.0008664373280062741,0.008057602846407177,0.048251973928108,0.003858767547527411,3.8226587432288386,0.0
500,7.981853036813568,0.08600516911676906,-0.0012536053506031443,0.9354728952248414,0.0021934851549901264,0.44880954998709416,-0.000940565103568082,0.053919918616348025,0.006519881450477383,0.03177615788609596,0.04428037897920123,0.0014836796925308561,0.004654115506643789,0.005923058205803388,0.15236649344533632,0.016921890682917058,0.17644508842514384,0.5852718393601366,0.006975356185310888,0.022811245046999294,0.004736509924124656,0.009712985955178067,2.2143595340883886,0.01921121216956373,0.0008527132680969903,0.6148663125541837,0.39207186881432965,0.15584256831457355,0.05558815954947128,0.041068369681674786,0.006581471132505337,0.00744194926607036,0.48566682335294453,0.006580349659698594,0.4664127772536167,0.08179749565849108,0.19551803677894083,0.1318495623752867,0.003645015355638775,0.000839889296171207,0.007205144818410536,0.043665910496394296,0.00333519902353322,4.329182544471914,0.0
600,8.038649139033067,0.025187189423225287,-0.001094218238100781,1.0475834296202402,0.002484014269669416,0.4366798067081491,0.002937736555826514,0.05941104642595285,0.007110818243462367,0.03655210412006589,0.07886172797272854,0.0014039416486874047,0.004125018990374825,0.00547529781128378,0.14005472051227447,0.018871320953585523,0.1810691957104952,0.6467573512610363,0.006983102645862194,0.022571696033911248,0.004787120984395397,0.010230305705449944,2.464451677640526,0.018393868090783562,0.0008478720683788915,0.7330526895519206,0.4457993715891982,0.167970557500072,0.052339380894754116,0.04252946176817988,0.006984755833090216,0.008476506724924351,0.5293633954899872,0.007019619044642597,0.4904726229563742,0.08333366853141624,0.2090946319612933,0.13807751941993068,0.0029163483492657925,0.0008895968867481676,0.006713943536753465,0.03942908798515597,0.0025650968079615048,4.650437821191834,0.0
700,9.359986524432834,0.0028431013596158083,-0.0012794289445111728,1.1010924290560826,0.0027159724694518542,0.8746232334770039,0.0002538459098513998,0.06580176791534281,0.007771935893103065,0.03947462768742063,0.0980330805477089,0.001259511358794972,0.003407740450345192,0.005018317142912259,0.1348276135635417,0.019852196913788766,0.19015651868743372,0.7517968750829412,0.006833199029854136,0.022279953119386492,0.004830734934762764,0.011605821757433594,2.757587288723059,0.017092165900684228,0.0009094999801019232,0.7538296540320487,0.4682331735911378,0.17459799935483594,0.0492262943257424,0.04349022464531469,0.007173361330442177,0.008410882899729438,0.5700863776418525,0.007314764562735235,0.4993089396349729,0.08605629610390297,0.22482709584195731,0.1477148435022559,0.002365785742454706,0.000813997414328067,0.005535376729991739,0.037053074764123436,0.002256384945335435,4.974848756028515,0.0
800,10.18177509567259,0.06804592823968023,-0.0004140659838262372,1.1973552525763305,0.0029181838291164057,1.120988283456113,0.005850072792050036,0.07118969413591512,0.008112876481293751,0.04216995385657813,0.14021882521428317,0.0013535361050018267,0.0027273723277417864,0.004462410574786167,0.1288192886136197,0.022147604202927596,0.19453104274404048,0.8256661965491247,0.006494877316530601,0.021461480123389796,0.004955431971501502,0.01241535428128524,3.553171031596711,0.015633192700924108,0.0007902196436954036,0.8270238661808414,0.4948316425358433,0.17734856000372887,0.04639938758265296,0.04375913883598526,0.007147916255187524,0.01127713629662986,0.5956100832679472,0.007545042553365478,0.5237051783622954,0.08825315648081235,0.2265302089509607,0.14781280205774175,0.001989518433578875,0.0005440389528582198,0.004780535435687794,0.031609460701016355,0.0018426013343397787,5.2714991145311245,0.0
900,11.144568299213084,0.05400122896642913,0.0012496976615460308,1.1955328614595646,0.0029712600785172893,1.076432967773688,0.0004448432017778942,0.07490811313753296,0.00818468006562828,0.0423505809660625,0.13449098720809102,0.001324051681785325,0.0025577905364488353,0.0039715936843747355,0.12305788321320009,0.022713869107246053,0.1950197567168998,0.8679731706381802,0.006412646108749746,0.020669744171491262,0.004749130350260678,0.014320705948689604,3.409422244466601,0.014311766712568917,0.0007792947555919563,0.8840973197015599,0.5155023603176744,0.18727282687129634,0.04474058357543551,0.043673165186558525,0.007263063706720251,0.012347367408885849,0.6184223672808034,0.007520534719458847,0.5206187252297743,0.08901605440466065,0.2410992616534795,0.15150893960267786,0.001830975898002793,0.0006747412567871549,0.004292612736637146,0.027644005052284586,0.0012700929463219488,5.456770124032978,0.0
