milliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,0.48190506609337724,0.25847029859045195,0.099415255987093,0.08869943824903335,0.0010212228807711158,0.3653094350844299,0.04587831435869131,0.01010465811851108,0.010094632450340283,0.009902115009258208,0.029974449191758873,0.010116312896480463,0.010266611524059771,0.009923560694113622,0.010293289295737959,0.0099926666981236,0.007607045750319574,-0.021375398347996087,0.009982707547457373,0.009616274625418026,0.009930340403037656,0.009186225880491054,0.3334591722183252,0.00976728276981817,0.010020597814648393,0.021132089142831476,0.0019309544927083068,0.010325374019323144,0.010448753121039977,0.010025700147288872,0.0099535227671262,0.009961557616123173,0.022147473277379072,0.009964976902518715,0.009581090471632496,0.09948222863179185,0.09689335981281107,0.007989059962388426,0.00999024641633326,0.010110359084582599,0.010145462168581417,0.009831624414596297,0.010038343423336801,-0.04017365983770145,0.0
100,2.9070625008485367,-0.04803980497328362,7.327668144026367e-05,0.39078274554598635,0.0004073524477843431,0.11300054558204126,0.018745146257725977,0.00995778577234286,0.0031545675314365567,0.01641080046664503,0.03802951523203617,0.0022607012081195,0.016792589504298967,0.0047036225915881216,0.1835091811370335,0.008845653398564995,0.07801530078490812,0.12526652133578647,0.008117113377745712,0.022128103233895594,0.0021467935241741417,0.008249043033781293,1.437352295058003,0.011308878417775073,0.0002361216213904195,0.18484548681374507,0.11453602078228282,0.06316250054178817,0.048207049310824215,0.022746974876873872,0.0031979590224805957,0.008143381489744087,0.17852421407300234,0.0022271926549925552,0.20624194144179442,0.05416343335108565,0.10007094165975296,0.07230661945430819,0.007931298172204757,0.0007872659302771767,0.010264759885235713,0.032626201405949726,0.00783493507603926,1.4298702161098766,0.0
200,3.373339250067933,0.07274387521248607,-0.0005194799991614677,0.6049888645788127,0.0008860690557497796,0.1446773511667415,0.0032329547832821133,0.025523011914599263,0.0036880398369307068,0.01758320583121496,0.024191942579701368,0.0014940142591138453,0.012236437381520828,0.006665585434337039,0.21842413108179085,0.010373878845252463,0.11737042387733605,0.2627063473813,0.007823254074130774,0.02322546003306301,0.003309827505385837,0.007193438992030345,1.807825114815241,0.01769903039739443,0.00048395733179510883,0.3268821428245226,0.21558940939172203,0.09910417391148389,0.057636646339298166,0.028740084330650357,0.004510262104431247,0.006561537979014542,0.28395980186168246,0.003766804527604983,0.29108085464305267,0.06653828315295605,0.13047391001689393,0.095324255423818,0.00633364933227842,0.0009632302826424336,0.009812857252489945,0.04438422723014994,0.006212745277548032,2.4910911152285107,0.0
300,6.770971920770183,0.06910096010762184,-0.0004366578962229123,0.7488060136839358,0.0014304929095704016,0.3931997697845323,-0.0014824077430743892,0.03355981129473312,0.004599616398465402,0.021272146414344786,0.04601475645740638,0.001371943825776342,0.008514102111927225,0.007155995950226786,0.19694842518369587,0.013515829467165858,0.143850264845948,0.4081960259209816,0.007434300417211744,0.02279806237985002,0.00393956726364197,0.008347897417538278,1.7823745460197722,0.01997752996464837,0.0007368403068238676,0.43755361510263724,0.2861607443615612,0.12198593428587214,0.05875445651251306,0.03386108632503532,0.0054724758487388414,0.006481189991439229,0.37492386450872445,0.005086254758341254,0.3614888971837509,0.07387279400856069,0.15904731781924192,0.11087228469778457,0.005154314875657122,0.0009616243508194965,0.009402040780188593,0.04747248256204529,0.0051734415104865965,3.1222470885051172,0.0
400,7.412557799052694,0.018278574887548155,0.00032931423848684685,0.8429183678083438,0.0018997744379679812,0.28071419737769854,-0.004266698005977337,0.043432709371841044,0.005484634826739506,0.026926668558276332,0.003238840931852255,0.0013283821050866715,0.0063077996910760525,0.006523197092576452,0.17410484367658977,0.014548631882033121,0.16594675193312158,0.48877159550665494,0.007135012550476447,0.02288489378488676,0.004451972954671888,0.007631218052936748,2.039280824316397,0.02060617520535118,0.0005945574707567772,0.5414902376683348,0.3468709677513968,0.13849240943476698,0.05740889973213932,0.03800894371194781,0.006213167613525995,0.0070371129679261055,0.45056954567886426,0.005910129957288521,0.43097762198878786,0.07811901750015644,0.18418461513638262,0.12230151389614166,0.004169812012945853,0.0009608381613868825,0.008048851954731932,0.04748888611546582,0.003950913206096354,3.8149975124203612,0.0
500,6.374289896138907,0.062220402381536824,0.0008046911663748786,0.9178691121012542,0.0022420770399024493,0.45533467396421207,-0.002647775567430773,0.05271662483375683,0.006503893489362026,0.03151155611321832,0.026350889363411484,0.0014397830955808722,0.005190197606793911,0.006062469530883756,0.15438853279077272,0.016809748041161116,0.1761000573858101,0.5634351146257767,0.007002720539432039,0.022518141350327855,0.004658556042961808,0.00965615067051929,2.4799198126197557,0.019660585289043173,0.0008824416309996668,0.6319737509271197,0.4001366093564833,0.15539142754984733,0.05567503454867867,0.04049789430341217,0.00658418824500042,0.006979500314119294,0.49817380876375206,0.006746911575524538,0.4490630298477861,0.08101559114455073,0.19873842487058155,0.13229991570145525,0.0033744765642363785,0.0008683671941786538,0.007735096945281423,0.043472548643410325,0.0031075272807838923,4.425246690569811,0.0
600,9.39328267611404,0.07769333993602939,-0.00043270828293430957,1.0196157559264643,0.002541049134546742,0.5607531772641787,0.006338583731888753,0.06050913216925226,0.007205018064270521,0.03597204721405525,0.04830600170266783,0.0013312204073052348,0.004111334492514871,0.005334293132052537,0.1394878181603581,0.018678146955853285,0.18087068477496332,0.6666212394895014,0.006796159434840011,0.0226193232363228,0.004735020142335775,0.009665305958023047,2.9216375162600934,0.018013749546152553,0.0007499752844641822,0.7115196009872554,0.44301568846299894,0.16231103719109485,0.05163384890571293,0.04236133386847869,0.006900201582873415,0.00858510799705339,0.5579960215156254,0.00716560435247554,0.48758097892527597,0.08452431902037293,0.2113407148856555,0.1402745310756593,0.003068661345830995,0.0007579853461692662,0.006774174208109555,0.04134308027530443,0.00273938198615869,4.802776395123301,0.0
700,10.032960584374619,-0.031038887725483924,-0.0002772585614768414,1.097514579385441,0.002712892767814369,0.8500390639434335,0.007240029642822582,0.06717695217573222,0.0077159548232796455,0.040298986429325015,0.10256964083970216,0.0014034825886278888,0.003402434675426208,0.0049126398691966295,0.13558813875753983,0.02112743024609346,0.1870465159869147,0.7576771186599418,0.006717979666874648,0.022076513715057925,0.004947382241008912,0.010214310325323883,2.704348550340684,0.016977799059857072,0.0009110491762519144,0.7739518431744089,0.465378365738072,0.17146837739727094,0.05025847177329271,0.043136003108465146,0.0071497945521871,0.009457413047974018,0.5871266024957981,0.0073989339433490325,0.5118558039645014,0.08567449940190995,0.2216193490333818,0.14867193010835913,0.002517757038515325,0.0005602894403593557,0.00550645911174912,0.03739381265972525,0.001987834617866805,5.030497375672264,0.0
800,12.51810488575622,-0.0018200670140282142,0.0008192892050706272,1.1707433157465248,0.0028667131718871494,1.1123847279279606,-0.0034878049928532035,0.0698779182412429,0.008072701118810708,0.04125888156568951,0.11155406667823135,0.001371759725585404,0.002963436548052755,0.004423169830878368,0.1282654018467383,0.021542107261379676,0.19332871679536676,0.8531878717063875,0.006490090849732133,0.021474964333786112,0.004914361902780207,0.012174792622663863,3.499277383140511,0.015547354738472862,0.0008830223104104921,0.8278074179130671,0.5000607307189172,0.1836974261677745,0.04647383000036791,0.0435936744487679,0.007134550659673758,0.011050938713657728,0.6137763143439602,0.007522184564305508,0.5145651523991093,0.08689472656496294,0.23196026768790642,0.1524598574129305,0.002050276047705716,0.0005955244937113561,0.004711437236541959,0.031051437993246844,0.001557356637859891,5.254329201902251,0.0
900,12.383895994033827,0.09757778299921352,-0.0010691672538383457,1.2490552893892837,0.0030029900346226442,1.3495111560874284,0.007984049903430119,0.078192998416844,0.008298417928912772,0.041795639098186156,0.1336153148382126,0.00125054080713948,0.0022891094191598797,0.003911130949222279,0.12457935131841118,0.023408892968725052,0.19090970359339393,0.9110499558901854,0.006351790724859941,0.020527956309443818,0.004865382755361948,0.013736273578659546,3.609473573271143,0.014828330376378096,0.0008063335861948407,0.8858583763896255,0.5213140077036136,0.1880443375559564,0.04429512596673921,0.04361613686157292,0.007165508838122054,0.010934045831404181,0.6358339325644701,0.007675185195003701,0.5303793459478322,0.0882160038472113,0.2384647167464502,0.15475592606365313,0.0020882814833534844,0.0004997965126452141,0.0043249993715500645,0.027193221759242468,0.0015940664326509729,5.565824450133354,0.0
