milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1000,0.06764202726727941,0.00022814121592088342,0.031141752320453218,1.275430328400831e-06,1.784425660321101e-08,9.099983416473735e-07,1.27895141064988e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907328977536364,0.0005365141286019769,0.000556783801480718,2.4428237428504646e-09,1.3495508951101117e-09,1.7426853514021531e-09,0.003891792022855486,1.0590788284243372e-05,7.556348944375886e-06,9.04860136381082e-10,0.5
1100,0.0676264036380594,0.00020081712876135417,0.03113599319502028,1.5444780510085697e-06,1.868510591371815e-08,1.1019595763502675e-06,1.3422250338809875e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06904453346998425,0.0005470820923869595,0.0006186209015786421,3.1368235522726393e-09,1.9198305533969886e-09,2.237684976793549e-09,0.004366268164533008,1.1640114079456453e-05,8.305025213994207e-06,1.2788688677427272e-09,0.5
1200,0.06762631311740247,0.00018779651807905768,0.031131319160877413,1.8386674932687405e-06,1.960652715940343e-08,1.311859120332521e-06,1.4125160663377737e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900361724609425,0.0005558666195387184,0.0006772289548800452,3.931937509297581e-09,2.6415713497902684e-09,2.804751325493506e-09,0.004839462857962454,1.268767848731323e-05,9.052444763420111e-06,1.7482102280068247e-09,0.5
1300,0.06763963588619028,0.00018157738016920933,0.03112950856444617,2.157875843612797e-06,2.0648833522960595e-08,1.5396093917906328e-06,1.4930036812572825e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895633095711909,0.0005632324801731047,0.0007325416614323693,4.83028117908458e-09,3.535056131716639e-09,3.4453695256828313e-09,0.005311256746829837,1.3733484464460184e-05,9.798609702171026e-06,2.324306836190461e-09,0.5
1400,0.06766533243236207,0.00017859398855747874,0.0311312591376841,2.5019916939750795e-06,2.1841201732707145e-08,1.7851309546027985e-06,1.586105910478409e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06890553252336315,0.0005694671878120149,0.0007845690102518867,5.8335734577334025e-09,4.620844161872248e-09,4.160737499137933e-09,0.005781587416723101,1.4777534962580801e-05,1.0543522136223376e-05,3.0184385222678594e-09,0.5
1500,0.06770287664693206,0.0001771531504188062,0.03113675936021578,2.8709108185576386e-06,2.3205879898709617e-08,2.0483495075191563e-06,1.693779223151523e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06885266296839315,0.0005747997907225283,0.0008333746173156697,6.943223286619443e-09,5.91969268146464e-09,4.951827692828497e-09,0.006250420855136969,1.5819832928403904e-05,1.1287184168018511e-05,3.8416919126827906e-09,0.5
1600,0.06775198566057508,0.00017644991166135415,0.031145961951035844,3.2645334166602367e-06,2.4760936245883267e-08,2.3291939179142636e-06,1.8177138704631448e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879847341868194,0.0005794140529797699,0.0008790595245271029,8.16039623992499e-09,7.452495507235958e-09,5.819434490268096e-09,0.0067177375624993384,1.6860381303711957e-05,1.2029597896468639e-05,4.8049234476349346e-09,0.5
1700,0.06781249185586845,0.00017610094495202665,0.03115871425166455,3.6827623967957367e-06,2.6521969747955326e-08,2.6275949984524074e-06,1.959455070730531e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687433732095341,0.000583458107251244,0.0009217503197612724,9.486065821331738e-09,9.240234933686154e-09,6.764210748313872e-09,0.007183525746428781,1.7899183025349392e-05,1.2770765416962764e-05,5.9187328134708645e-09,0.5
1800,0.067884282131363,0.00017592299081141844,0.031174820608713627,4.125502332783448e-06,2.8503150716702312e-08,2.943484763168904e-06,2.1204763231666483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686875979209967,0.000587051766355137,0.0009615902755762316,1.0921053295273329e-08,1.1303943896320606e-08,7.786696184168697e-09,0.00764777791233857,1.8936241025230874e-05,1.3510688821372584e-05,7.193444342774996e-09,0.5
1900,0.0679672696302629,0.00017582964025950106,0.031194071689942586,4.592658872265515e-06,3.071781017829522e-08,3.27679600631663e-06,2.3022204841392596e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863128989975881,0.000590292158464938,0.0009987327276532749,1.2466058603659686e-08,1.366467629580278e-08,8.887339428869782e-09,0.00811048912862546,1.997155823034959e-05,1.4249370198058408e-05,8.639094684232124e-09,0.5
2000,0.06806137936622188,0.0001757787954148798,0.031216259460454275,5.084138403416385e-06,3.317877163181508e-08,3.6274620653980597e-06,2.506122437678865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06857454085908267,0.0005932582009022097,0.0010333360375440347,1.4121684952022427e-08,1.634348329481293e-08,1.006651558570826e-08,0.008571656037258287,2.1005137562785503e-05,1.4986811631875042e-05,1.026542499541496e-08,0.5
2100,0.06816654219402825,0.00017575057113973817,0.031241183439202392,5.599847838281532e-06,3.589856661990532e-08,3.995416667375834e-06,2.733623461132561e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851741141096217,0.0005960140880196529,0.0010655599020230474,1.588845806319399e-08,1.9361394672929908e-08,1.132454000387478e-08,0.009031276331124806,2.203698193971362e-05,1.5723015204177688e-05,1.2081876910335596e-08,0.5
2200,0.0682826914729561,0.0001757350158158649,0.03126865403226683,6.139694513979364e-06,3.888953263037594e-08,4.380593858948371e-06,2.9861771918055094e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06845994286130835,0.0005986121615724835,0.0010955625037100182,1.7766841928804524e-08,2.2739403563171986e-08,1.266167956686838e-08,0.009489348400831547,2.306709427341218e-05,1.6457982992827787e-05,1.4097590970590649e-08,0.5
2300,0.06840976125692584,0.00017572539925574067,0.03129849419530824,6.703586126655852e-06,4.2163878340409506e-08,4.782927960172126e-06,3.26525326450245e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06840216456587354,0.0006010953778237763,0.0011234982046917424,1.9757252364835967e-08,2.649845332543536e-08,1.4078162423088154e-08,0.009945871081354156,2.4095477471270928e-05,1.7191717072198917e-05,1.6321406585137227e-08,0.5
2400,0.06854768664834913,0.0001757194000532945,0.03133053858261453,7.291430752267428e-06,4.57336621319332e-08,5.202353579973507e-06,3.572334769683384e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06834409455640911,0.0006034987711601044,0.001149516584017848,2.1860065149605457e-08,3.0659429776475756e-08,1.5574183873864092e-08,0.010400843568358293,2.5122134435799282e-05,1.792421951318263e-05,1.8761865765912773e-08,0.5
2500,0.06869640312037843,0.00017571657696832178,0.031364633779813314,7.903136728674912e-06,4.961090931307008e-08,5.638805532693711e-06,3.908925624052398e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828574289083972,0.0006058509587300239,0.0011737613832439524,2.4075624642630906e-08,3.524315292839137e-08,1.714991260343592e-08,0.010854265283989448,2.6147068064634538e-05,1.8655492383194303e-05,2.1427216369295847e-08,0.5
2600,0.06885584577874249,0.00017571553001791116,0.0314006385967607,8.538612774417918e-06,5.380749264881976e-08,6.092218923482231e-06,4.2765410690569284e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682271151582574,0.0006081755489635483,0.0011963695476749408,2.6404251278794615e-08,4.027036985834232e-08,1.8805496108828727e-08,0.011306135743108094,2.7170281250550046e-05,1.938553774617896e-05,2.4325416007846795e-08,0.5
2700,0.06902594965672072,0.0001757149299299854,0.03143842317732753,9.197767903201657e-06,5.833521717954462e-08,6.562529087890974e-06,4.6767127612913115e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816821264933219,0.0006104920464104684,0.001217470916578726,2.8846247018038558e-08,4.5761749623212835e-08,2.054106468093977e-08,0.011756454505720151,2.8191776881463394e-05,2.0114357662617135e-05,2.7464137292830782e-08,0.5
2800,0.06920664991623014,0.00017571419228879588,0.0314778681711557,9.880511395246642e-06,6.320584824231872e-08,7.049671572006374e-06,5.1109898322086687e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06810903257361031,0.0006128165404211389,0.0012371881599454744,3.140189944805833e-08,5.17378794805072e-08,2.235673442866028e-08,0.012205221138649504,2.9211557840444524e-05,2.084195418953063e-05,3.085077382146951e-08,0.5
2900,0.06939788174336357,0.00017571299135745068,0.0315188642352935,1.0586752878645781e-05,6.843102947226293e-08,7.553582191045692e-06,5.580932120242366e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804956906877725,0.0006151623306291324,0.0012556367539130653,3.407148524036637e-08,5.8219261763934867e-08,2.4252609842284375e-08,0.012652435165410428,3.0229627005723886e-05,2.1568329380488376e-05,3.449244643411217e-08,0.5
3000,0.0695995802556124,0.00017571089579402984,0.031561311538964826,1.1316402251013922e-05,7.402236049738996e-08,8.074196973977174e-06,6.088114819020119e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06798981401650846,0.0006175404688545372,0.0012729250243040421,3.685527357813877e-08,6.522631079612626e-08,2.6228786336385636e-08,0.013098096024835665,3.124598725070056e-05,2.2293485285612186e-05,3.8396009304301425e-08,0.5
3100,0.06981168061623108,0.00017570769365801624,0.03160511904816512,1.206936974326986e-05,7.999133249081696e-08,8.611452209533335e-06,6.634122996556844e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067929757272811,0.0006199601964935048,0.0012891543067963516,3.975352872149464e-08,7.277935067039385e-08,2.82853521789899e-08,0.013542203044736493,3.2260641443950384e-05,2.3017423951582563e-05,4.256805653755926e-08,0.5
3200,0.07003411793962601,0.0001757029800573369,0.03165020405597872,1.2845565951328726e-05,8.63492957787842e-08,9.165284469287644e-06,7.220548437908549e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678693873263247,0.0006224292809709795,0.0013044191707169066,4.2766512110223225e-08,8.089861351640294e-08,3.0422390090097384e-08,0.013984755413238967,3.327359244923404e-05,2.3740147421644492e-05,4.701492879516431e-08,0.5
3300,0.07026682732120165,0.00017569623866600355,0.03169649160177677,1.3644901806173489e-05,9.310748904403585e-08,9.73563058672507e-06,7.848990916336937e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780869144942342,0.0006249542134019598,0.0013188077671773802,4.58944839086827e-08,8.960423833985134e-08,3.263997844170359e-08,0.014425752166782328,3.428484312550511e-05,2.4461657735613175e-05,5.174272003201828e-08,0.5
3400,0.07050974391570325,0.00017568711416491933,0.03174391385866767,1.4467288518887962e-05,1.0027709362538903e-07,1.0322427618447649e-05,8.521061257780457e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774765575458114,0.0006275404543416615,0.0013324021127266432,4.9137704806925876e-08,9.891626956988237e-08,3.493819263821834e-08,0.014865192177658366,3.5294396326918154e-05,2.5181956929879797e-05,5.675728400160254e-08,0.5
3500,0.07076280292941353,0.0001756753411495845,0.03179240964331812,1.5312637595114582e-05,1.0786921843093507e-07,1.092561285487974e-05,9.238379486804255e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768626544513971,0.0006301926161014718,0.0013452783998824022,5.249643724973611e-08,1.0885465615485928e-07,3.7317106087222235e-08,0.015303074140956071,3.630225490283683e-05,2.5901047037417277e-05,6.206424086762054e-08,0.5
3600,0.07102593962166355,0.0001756607021282795,0.03184192395775274,1.6180860866740446e-05,1.1589486758977947e-07,1.1545123843228516e-05,1.0002571777303942e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676245049946875,0.0006329145931123346,0.0013575073180116105,5.5970946397516514e-08,1.1943925094719139e-07,3.977679097562732e-08,0.015739396565669906,3.730842169784181e-05,2.6618930087786002e-05,6.766898369994937e-08,0.5
3700,0.07129908933377171,0.00017564310377915667,0.031892407459594076,1.7071870479365008e-05,1.2436495234192457e-07,1.2180898378933706e-05,1.0815270521671074e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756235829000326,0.0006357097470545437,0.0013691543638713432,5.956150145876632e-08,1.3068980970401578e-07,4.231731931405275e-08,0.016174157763634345,3.8312899551738947e-05,2.733560810713958e-05,7.357668503239797e-08,0.5
3800,0.07158218743452337,0.0001756223643774241,0.03194381618376844,1.7985578899943608e-05,1.3329028271038789e-07,1.2832874511365861e-05,1.167811310086709e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06749980879550085,0.0006385809071028634,0.0013802801680457232,6.326837602738146e-08,1.4262599110999127e-07,4.4938763257488014e-08,0.016607355848425643,3.931569129956718e-05,2.8051083118230502e-05,7.979230288071061e-08,0.5
3900,0.07187516938180633,0.0001755984129689604,0.03199611090492724,1.8921898876271614e-05,1.4268160736441796e-07,1.3500990515373107e-05,1.2592743887581128e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743683968007606,0.0006415306296047554,0.0013909408064388309,6.709184989681613e-08,1.552673553023248e-07,4.764119649926186e-08,0.017038988720503554,4.031679977160661e-05,2.8765357140415945e-05,8.632058750873199e-08,0.5
4000,0.07217797068718691,0.00017557110590890335,0.032049257047003565,1.988074355880622e-05,1.5254949106616493e-07,1.4185184978271606e-05,1.3560805040008678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737343379000113,0.0006445610157270317,0.0014011881014932945,7.103220827320685e-08,1.6863336504811888e-07,5.042469377035703e-08,0.017469054079743983,4.1316227793386444e-05,2.947843218966335e-05,9.316608673239765e-08,0.5
4100,0.0724905269472121,0.00017554033422173489,0.03210322402385543,2.0862026419804256e-05,1.6290439490050578e-07,1.488539674264821e-05,1.4583941341398087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730957387525371,0.0006476740093656719,0.001411069947724053,7.508974383166909e-08,1.827433840143939e-07,5.328933241161284e-08,0.01789754940662636,4.231397818569305e-05,3.0190310278556267e-05,1.0033315289167605e-07,0.5
4200,0.07281277382646165,0.00017550599580970058,0.03215798525805426,2.186566125193933e-05,1.7375667687900312e-07,1.5601564905341386e-05,1.5663799888320586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06724524240160219,0.0006508711915630871,0.0014206305086332056,7.926475602624221e-08,1.976166778786934e-07,5.6235191924780995e-08,0.018324471980469867,4.331005376457776e-05,3.090099341629985e-05,1.0782594715876167e-07,0.5
4300,0.07314464707191522,0.00017546797613703894,0.032213517551755395,2.289156220279559e-05,1.8511655682278306e-07,1.63336288425358e-05,1.680202671158654e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06718042181615404,0.0006541540071721073,0.001429910599669779,8.355755257913022e-08,2.1327241316060824e-07,5.926235514252541e-08,0.01874981886296913,4.430445734136499e-05,3.161048360872669e-05,1.1564844680941377e-07,0.5
4400,0.07348608251336375,0.0001754262283067478,0.03226980111504876,2.3939643695790096e-05,1.9699419473856184e-07,1.7081528153287934e-05,1.8000272042532522e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711509437978254,0.0006575236713698483,0.0014389477472404326,8.796844937161514e-08,2.2972965770332338e-07,6.237090818260595e-08,0.019173586910970115,4.529719172266001e-05,3.231878285830236e-05,1.238044488250882e-07,0.5
4500,0.07383701606547816,0.0001753807074417561,0.032326819010224925,2.500982048691694e-05,2.0939963337027725e-07,1.7845202700444286e-05,1.926018538727512e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704924234438008,0.0006609812730697717,0.0014477766329088386,9.249777135513138e-08,2.470073801340648e-07,6.556094120436505e-08,0.019595772768189208,4.6288259710357056e-05,3.3025893164131145e-05,1.322975772007841e-07,0.5
4600,0.07419738372443946,0.00017533139632097973,0.032384557186522445,2.6102007641245806e-05,2.2234282116314308e-07,1.8624592593808093e-05,2.0583416861833041e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698284792694738,0.0006645277734133965,0.0014564290588834354,9.71458526603859e-08,2.6512445002510143e-07,6.883254850886603e-08,0.02001637287029899,4.7277664101646994e-05,3.3731816521961616e-05,1.4113128611684867e-07,0.5
4700,0.07456712157728601,0.00017527831902637423,0.03244300396665818,2.721612051963263e-05,2.3583362473728747e-07,1.9419638181056108e-05,2.1971617283607554e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691589335533094,0.0006681640492350545,0.0014649344020824196,1.0191303739792423e-07,2.840996375343688e-07,7.218582921560789e-08,0.020435383442939662,4.826540768902552e-05,3.443655492419235e-05,1.5030886712683465e-07,0.5
4800,0.07494616578183602,0.00017522143200783097,0.03250215033647672,2.8352074903737485e-05,2.4988170335060144e-07,2.0230280136624284e-05,2.3426429182673786e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668483608842019,0.0006718908162987455,0.0014733194176543244,1.067996793502503e-07,3.039516139738424e-07,7.562088701772783e-08,0.020852800510766174,4.925149326030052e-05,3.514011035987733e-05,1.5983345020933463e-07,0.5
4900,0.07533445259729367,0.0001751607900144649,0.03256198899260316,2.950978680395505e-05,2.6449670016897583e-07,2.105645932548473e-05,2.4949499197897865e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06678023285800233,0.0006757088200219183,0.0014816089621228683,1.1180614349364624e-07,3.246989507159384e-07,7.913783144985359e-08,0.021268619885604332,5.0235923598600685e-05,3.5842484814731946e-05,1.697080144445441e-07,0.5
5000,0.07573191837310352,0.0001750964743485869,0.03262251438943618,3.0689172542780875e-05,2.7968815828600626e-07,2.1898116862528216e-05,2.6542471821772947e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06671149173335458,0.0006796187925668869,0.0014898259958738551,1.1693280602106164e-07,3.463601194889297e-07,8.273677791885173e-08,0.02168283717234162,5.1218701482383055e-05,3.6543680271138464e-05,1.7993539092381258e-07,0.5
