milliseconds,x1,x2,x3,G,Ii,Ip
0,64.02289860096158,76.56022728579472,89.0272250207862,10891.52735522753,188.07385843647108,56.10558848056548
100,63.96588603596089,76.34625617826978,88.95693834868105,10895.528835895715,187.7739903123284,56.11271758538208
200,63.82880931607768,76.2932298036538,88.88704612008497,10897.326431934718,187.70758846672433,56.09756921723128
300,63.850721332670766,76.26669294345304,88.84140430529648,10899.465176475298,187.51221485696755,56.08330212193307
400,63.714283673810925,76.14173098666105,88.6380667110803,10902.983806724915,187.441302480302,56.09438789077219
500,63.644226261027775,76.04829091569212,88.60330705439456,10904.111075305296,187.27151015675327,56.08258307946935
600,63.65942314563451,75.80683477538962,88.51056843498473,10906.82040379605,187.21306099039825,56.0971903966703
700,63.511933526508216,75.70037023920503,88.30298997868233,10910.325908329452,186.926264835241,56.07483276146404
800,63.54386472159876,75.63635880111622,88.22569951105477,10912.530462680425,186.85430129932146,56.10324600621361
900,63.4277924887823,75.64397546880832,88.0744718642155,10915.926957340269,186.72300329099232,56.08656439104091
1000,63.3241568191962,75.51909700109684,87.98131571650023,10918.27556845197,186.530962227027,56.0788031264365
1100,63.29630260522063,75.40145696745677,87.95409233115262,10922.123168924521,186.46848871276185,56.08497272678835
1200,63.30053204440075,75.20035782954882,87.87155824817854,10924.322960195423,186.28855844922495,56.09266745516371
1300,63.172398449888185,75.21386071525453,87.77488119789311,10928.772995810607,186.1211344279905,56.10190316166469
1400,63.14450094153999,75.02164964580393,87.59090755482094,10931.336849108946,185.90304443693884,56.10979213472154
1500,63.03680854189216,74.91875641199682,87.47954696908083,10935.62909478352,185.85082556089728,56.11647911193737
1600,63.071867951010326,74.81075039521178,87.48275254852929,10937.544836440062,185.673282801896,56.102301562291345
1700,62.958739377909666,74.70640498094488,87.25300638246857,10941.56793374816,185.5300216097285,56.103483386070735
1800,62.86224440852215,74.6576068511104,87.25322394244267,10944.188001700824,185.29463293141086,56.10654974110594
1900,62.801553268185714,74.59378656766476,87.15912101325746,10948.236645802917,185.28343132629573,56.115966505160934
2000,62.81257349130298,74.55201868750419,87.05472171362528,10950.384677468977,185.1251310927452,56.138358973298516
2100,62.714531877692444,74.40535970378987,86.95097174908251,10955.695914055266,184.86402599240714,56.14132513168259
2200,62.73314221269353,74.22900774604103,86.76336281973374,10957.977751807313,184.82198677291058,56.157917019167954
2300,62.619981220783934,74.18326354387807,86.7436338641201,10961.333366351068,184.5894273646811,56.14984329205201
2400,62.625519115703945,74.03715131086733,86.60351297417856,10965.682476854727,184.546031102929,56.16359667549012
2500,62.52681903290857,74.00108202182524,86.46755506900968,10968.144115401437,184.34136105707177,56.16293344809343
2600,62.409206741871934,73.91627391583044,86.35826390700056,10973.246753073625,184.06321609596807,56.18180322911101
2700,62.35973552745366,73.74431622837466,86.2986558653344,10976.913719965141,184.0616890047519,56.20893228953697
2800,62.32713158827899,73.63196116002064,86.20033930825805,10980.91833279438,183.87835567461562,56.20915826303074
2900,62.354186303374966,73.58317629710726,86.0572676849834,10984.58181489988,183.7428387343792,56.227792675171685
3000,62.30133912122446,73.58216961655711,85.91433273838034,10988.024171269388,183.57659280400387,56.23835610049395
3100,62.18436044490359,73.4954965266724,85.80794042888151,10992.069757121739,183.42217294512506,56.23727571248397
3200,62.108703301862604,73.29652404117977,85.69290864465388,10996.338991290246,183.3938170185736,56.272747261841
3300,62.077418199127266,73.2697625776481,85.68162977777465,10998.991468192342,183.1987081426086,56.26964060964745
3400,62.00541362735027,73.15277912195296,85.51989054439196,11004.412033836068,182.91862019900924,56.299228509324614
3500,62.05097450974664,73.03991128905437,85.41173937764863,11007.675821124481,182.79915500520028,56.31979314832845
3600,61.969591643466345,72.96613108542688,85.37545139796907,11011.369642736556,182.79852448293312,56.336863888909896
3700,61.86523712917319,72.9423549545677,85.22031964473004,11017.334753726316,182.53018503965166,56.351783885405574
3800,61.89147399518667,72.7264690462044,85.15923652404403,11020.886808301486,182.4253344213611,56.380053324213215
3900,61.86933472549132,72.63721224359526,85.06538589252614,11025.160897128035,182.41644403009752,56.39747856892399
4000,61.79619091340347,72.6389397497821,84.9987779066572,11029.747835356973,182.2421212063381,56.39602284296681
4100,61.778985075022014,72.45336048963082,84.74480442434353,11034.434303391325,182.13107428090746,56.43228358615083
4200,61.728782484958806,72.39891071599791,84.73876008834507,11037.665145246001,181.7970162999213,56.437102986361026
4300,61.69618513800689,72.26605176653455,84.62898178417724,11043.233702726906,181.73721552097464,56.45593670232816
4400,61.64266147730307,72.27349045984681,84.47246887748358,11047.051698398207,181.68258988020864,56.49866384301157
4500,61.51895782024181,72.10923140603455,84.38088691181005,11051.786947617571,181.5557431713161,56.514541383290634
4600,61.50758304244735,72.03869085711752,84.35083292568085,11055.821597192102,181.33617046044162,56.53666587771574
4700,61.4894836526058,71.99016590811897,84.20789021233463,11061.375630603554,181.26595915627527,56.55283545872762
4800,61.3885156821898,71.91059826952825,84.05626488079275,11066.598005478481,181.0423381589817,56.593482526188296
4900,61.45459619131642,71.8274736827524,83.9882409983818,11070.433321303046,180.9497840887654,56.626020144771424
5000,61.39896999237114,71.74753793421321,83.88618765887837,11074.53176421818,180.8851277795969,56.646147839634935
