miliseconds,x1,x2,x3,G,Ii,Ip
0,86.54288375648945,100.7866724911934,106.17979918757128,11214.595494232608,223.33935776307652,68.09035791206787
100,86.35930605594463,100.75365640171816,106.10822456945724,11205.652764134533,223.2919155257375,67.92708928544911
200,86.2640690777815,100.61032397382674,106.09794878336551,11206.304879089843,223.088280655121,67.78682749542264
300,86.02577827026369,100.43463627669837,106.04854110215129,11198.801601568812,222.84284395186182,67.66778997373393
400,85.89129173265906,100.38120069124284,106.00222994475564,11190.354589346294,222.66263570328564,67.60299023249958
500,85.7523261298697,100.22517169697132,105.95204046199252,11185.155762050344,222.62290563806363,67.58198382415534
600,85.61343983191956,100.14283136836885,105.88981990161086,11182.220545682489,222.36831519131036,67.30762036638284
700,85.37022096381158,99.94838092170839,105.82840741723517,11180.738858397737,222.2628885641598,67.33905350483977
800,85.32042048052398,99.85691254157787,105.80384887914515,11173.915007283562,222.06133818017545,67.2043393332195
900,84.99963556136453,99.71404696696128,105.73539183507357,11168.711297245905,221.9646030990425,67.04699660425744
1000,85.01109952287763,99.66235435108348,105.68615309604998,11163.377995658542,221.66625742480068,66.94090918011705
1100,84.83334636094995,99.47439855400339,105.63670762036146,11159.91026332524,221.60334221292453,66.79561045281135
1200,84.696965156831,99.37888865829896,105.60815391746019,11153.423502676367,221.23500802947774,66.79250265732345
1300,84.5080747318087,99.20795836256178,105.54819093191533,11148.877721143743,221.23370165289904,66.62655652011118
1400,84.47388075899642,99.13556791296948,105.50585909569716,11141.659356677175,220.9763390453091,66.52019617485395
1500,84.26002189050922,98.97476100608965,105.42527162754757,11136.440318174245,220.86642599691683,66.3447089816795
1600,83.9983419339395,98.99611950550397,105.37105800534631,11133.102802726538,220.64189926802968,66.31611678093388
1700,84.03440044666765,98.81633460902196,105.33117605020338,11128.237817331328,220.4565809761501,66.13387390714604
1800,83.89208599291811,98.71292167287683,105.2834939138897,11124.1884746917,220.16755860567693,65.98767016555163
1900,83.59997352920168,98.48924895148846,105.23299474261961,11122.388010274313,219.9808447016079,65.88747912709724
2000,83.52245541457492,98.34041100664815,105.17177170897247,11112.793674823424,219.93742995185585,65.93361496017198
2100,83.26161841916347,98.26096013155635,105.1053349030109,11105.959502413141,219.73538907952957,65.6950803288658
2200,83.16759449720996,98.20152078162003,105.03759212388923,11107.522629029732,219.5975785739956,65.62181442974368
2300,83.1208343035043,98.0515338261587,104.98416454389275,11105.06473038247,219.27996324246067,65.64943138536606
2400,82.87176594481305,97.98015283386432,104.93996135351446,11094.162913312322,219.1791842837576,65.54545088976387
2500,82.81940943433777,97.81039007091086,104.86878673978757,11091.758125358145,218.94443037187682,65.34533084635193
2600,82.70692682238914,97.6892111999644,104.825664930892,11090.24797259311,218.81099426426482,65.28646102838223
2700,82.51324019949725,97.59013099870643,104.7756143097508,11079.81042704596,218.55257316887574,65.19849878179679
2800,82.25368569635606,97.45386586106137,104.68328512702962,11082.53646828261,218.5108521860973,65.13876619584212
2900,82.19691301927399,97.25804943180108,104.61591414805616,11074.625494121887,218.19348018924023,65.02787418957475
3000,81.9771462276415,97.12595723112352,104.59232782473879,11070.883686290174,218.13502708971654,64.77644500974304
3100,81.80143374435997,96.99378860090073,104.5302455752437,11067.51588795571,217.87557610185527,64.7599432822171
3200,81.69897330329745,96.99600123403386,104.43406845976693,11062.452059886433,217.76164665859966,64.62619058916906
3300,81.50023153558038,96.7437555921937,104.39838729416442,11054.250940170186,217.45334200902616,64.62632573450446
3400,81.47227625276254,96.61532526438545,104.33828962624597,11053.807530548951,217.27281628184957,64.43295404531305
3500,81.28914334125646,96.50468566194473,104.2483548955394,11051.248286137794,217.06327473924125,64.3876834381686
3600,81.28356894331218,96.39469365445012,104.20027780636717,11043.643524752086,217.02404808531955,64.33718529063843
3700,81.1338461322657,96.22110814330499,104.12509280969412,11045.226288988842,216.84878127573006,64.26563754758021
3800,80.93000279841829,96.19910870066074,104.0657326183224,11037.589091095953,216.72807714895293,64.15075472196781
3900,80.6574811412944,96.0129330215326,104.01026736636906,11037.841060848596,216.36292356934777,63.977871218918594
4000,80.73244346431655,95.86020197953773,103.92801018553578,11029.929970128765,216.18076866302044,63.98487688158021
4100,80.52558429206265,95.74842601533457,103.8740879973259,11023.286625497707,215.99676181392095,63.724591111843196
4200,80.44978442652359,95.62849426894425,103.78567329681562,11021.82981355225,215.82867436493754,63.799812737403215
4300,80.12721707472836,95.49577997879977,103.7313275934321,11016.793190904536,215.80067052469923,63.54050730191249
4400,80.07381021774266,95.3919684273794,103.65977634771657,11015.3989717854,215.45348140915175,63.60708712118877
4500,79.85240340511209,95.30461240942027,103.58967332032778,11011.804104527566,215.34882424992884,63.46889426238221
4600,79.705535617167,95.21067149548897,103.50490798922205,11009.971416093767,215.0216869919768,63.37757591520347
4700,79.75263458231322,94.9899935194388,103.45453290195148,11005.856074031659,214.96397229564118,63.284696373640266
4800,79.44676865511501,94.9285540790485,103.35959743657799,10999.698458131536,214.6720102481762,63.116018017776945
4900,79.3599360372221,94.81059987013745,103.31366738499914,11000.590838401153,214.62445384094613,63.08651496371836
5000,79.20103627062126,94.60084987284095,103.23000325358547,10992.180667049384,214.44828832036046,63.04107826253412
