miliseconds,solution0,solution1,solution2,solution3
0,0.17740485928218833,4.970746621859422,0.5466095589784512,0.7555920123110915
100,0.17448114278419857,4.908559555139125,0.5319290887211703,0.7243301320118296
200,0.17079408151455952,4.774384792482933,0.5109014308153342,0.7152183881417481
300,0.17232570105286069,4.632395820459742,0.47718166303134885,0.6914129534425449
400,0.17331925230816309,4.524578412314571,0.463349007080692,0.6699854837143621
500,0.17260124598641977,4.403694008582906,0.4448775436984096,0.6504184611275776
600,0.1732244475783293,4.3111533383538525,0.4357081473157469,0.623962028530019
700,0.17065879122117195,4.217260894789856,0.4194721545115636,0.6150588376188477
800,0.1664556709779328,4.08202599208781,0.41551272674690154,0.5960143041654741
900,0.16904128575525676,3.9727140411982136,0.4016904030726929,0.5700068332689597
1000,0.16926478385485375,3.8142351102470924,0.37530962398308515,0.556248633076802
1100,0.16577129663229476,3.749119442574462,0.3788619441905562,0.534730125949047
1200,0.16666737300182688,3.6349126171694826,0.36295324607855856,0.5262531521536061
1300,0.16628017264006442,3.518097438184167,0.36127186934950395,0.5112411689099379
1400,0.17369491689551106,3.35766445777731,0.3614002219395104,0.4951867083900638
1500,0.17347746218814475,3.290644890337045,0.33693620434919264,0.48314540730475386
1600,0.17582146480205613,3.1430654247974816,0.3413199207304906,0.4626028423385968
1700,0.1795521331090741,3.0709709650813846,0.3331431195882629,0.4539423647701702
1800,0.17517526886160095,2.907682481878957,0.34898898531054096,0.4473511835257499
1900,0.17796054859781235,2.8302154580894183,0.3416934203485917,0.43757173813847106
2000,0.1867951595701974,2.783324355121875,0.3335451954460197,0.4248384329027872
2100,0.18502027098544532,2.6690264133949664,0.33831740598722465,0.41419767763515
2200,0.18986833539215497,2.610451877426905,0.3485223497836464,0.40924545439185483
2300,0.19328810599699875,2.52723970138955,0.3519851379792293,0.39873138436364614
2400,0.19852864045083077,2.4761027504940234,0.33848754107378143,0.3935972511878457
2500,0.2043343903534718,2.389720481877364,0.36271574570567316,0.3871845629987083
2600,0.21058004388022603,2.304176736508423,0.3663240206525197,0.3892073300938847
2700,0.22279421341048142,2.2660806708219563,0.373107580273138,0.3885326277305399
2800,0.22932045958441055,2.1672343042389404,0.3806034760302368,0.3884236035700995
2900,0.23564654470305357,2.145674604519168,0.3980887366204063,0.37871769476390776
3000,0.24642617311784293,2.1625788326962603,0.4065569076376556,0.3875256730287771
3100,0.2558998557388947,2.0919448863278594,0.42639702066215407,0.39429468427021525
3200,0.26226152239418976,2.1162057305570054,0.44002980855371376,0.3923494324539167
3300,0.27672188861293023,2.1006341697677176,0.4720337276845579,0.40506340273503794
3400,0.28515546233069083,2.085660827014843,0.4892979323780568,0.40230192888871963
3500,0.29664740943124257,2.1415456131131796,0.5177608294709973,0.4146579879498737
3600,0.3109663773102636,2.1002006107117954,0.5459385214414745,0.4281354679207166
3700,0.32629841284753824,2.1697598425056377,0.5967606555579523,0.44675730659323104
3800,0.33671557698509685,2.1971275476763026,0.6302041112139967,0.4588853285695041
3900,0.34996174232998634,2.282113467892482,0.6604204145810819,0.47655522268657685
4000,0.35893710847717397,2.3517624528887495,0.7197432706586041,0.49558424051349376
4100,0.3742215507856967,2.4480844700785336,0.7701038427907253,0.5226988056983938
4200,0.3862684803259043,2.53776430249234,0.8035650997470564,0.5421178389107116
4300,0.3902651656655139,2.6609957223682525,0.8618596359895395,0.5721673031201323
4400,0.39905763139180617,2.7767418710588045,0.9108229321090558,0.6036088965341079
4500,0.41015949936318685,2.8990286693479272,0.9436746500462446,0.6317915222831038
4600,0.409549800344795,3.003537292649171,1.0016031955017426,0.6611212235439262
4700,0.4155270563783249,3.2112358219736126,1.0485032245631003,0.6954467520966824
4800,0.41300339810703596,3.3760843148944453,1.0920932920907227,0.7393014959506479
4900,0.411627381702016,3.4745059338734974,1.1125052908046982,0.7675486573618051
5000,0.4063980463066476,3.7206355122841726,1.151083881977771,0.8049399131606055
