milliseconds,solution0,solution1,solution2,solution3
0,0.1792524688444866,5.033643487004767,0.5546952887404086,0.7476301616529893
100,0.1769506168749216,4.850139350247801,0.5170379878224197,0.736056029213585
200,0.17311063316655648,4.771751988170447,0.5109426208011205,0.7150292875305253
300,0.17277733471525528,4.626510144342245,0.4873666659742336,0.6846640428007258
400,0.1707302300479225,4.5643270384416015,0.4592835033120946,0.6681884843794407
500,0.1665666703199591,4.41537190819749,0.4503374286954784,0.6534050616110552
600,0.16645694679189585,4.305181933447376,0.4371043741619111,0.6281085470990648
700,0.16515101984708394,4.2348810886677235,0.4226018115462156,0.6124734789060011
800,0.16533965919612495,4.078248104898465,0.4055460948759318,0.5885960817199589
900,0.17167201276957553,3.952086751667511,0.38633700000566407,0.5697910861469219
1000,0.16707776067668473,3.8387928087112124,0.39409378387824306,0.5619904181905927
1100,0.1695205410811185,3.730441826672746,0.3728112043542187,0.5426451475248016
1200,0.1648908218814561,3.6231193709906457,0.3703112504603938,0.5188450085840878
1300,0.16955748721020597,3.5214551189049157,0.35793929124484375,0.5056591919676938
1400,0.17322175020175906,3.350012592592623,0.35184297099948275,0.49828077753067307
1500,0.1744681357651868,3.228465047222726,0.34665352684260736,0.47658482598586077
1600,0.17344948282652445,3.187446973746653,0.34461084916722007,0.46678445515955186
1700,0.1761179630463246,3.0350589625833924,0.3483759676205612,0.4518102256690231
1800,0.1795047929348905,2.975243944412919,0.33228417944834426,0.4465703621952741
1900,0.18378101447118433,2.889009149239826,0.32951376843278546,0.4337646943848241
2000,0.1830100125211545,2.7795857234247436,0.33874872490302266,0.42107318337901706
2100,0.18637244678867781,2.6304950522395942,0.334517164807493,0.41748668882489737
2200,0.19374545184566494,2.5964379527606436,0.3366613422761891,0.4095673711706659
2300,0.19868201138530805,2.488836910894045,0.3362771364491605,0.408332688844115
2400,0.20335258588177954,2.418370575142014,0.340587628862783,0.39044509973340774
2500,0.20342340336376044,2.3798062394961583,0.3460559253585311,0.3931110471377807
2600,0.2144752649944036,2.2932118388973657,0.35334285950299277,0.38554833053272236
2700,0.22354114755466192,2.2855078906445487,0.35846714371329297,0.3908913418176084
2800,0.2270436893006282,2.2444706216218124,0.381194671904295,0.3793560253679611
2900,0.23437781914743397,2.205111062486106,0.3815834236111334,0.3831536929321934
3000,0.24378356176492819,2.166143176727519,0.39658556098680725,0.38505243620192803
3100,0.2512606565957104,2.1219914029869225,0.42228282277020124,0.3913700582457594
3200,0.2625288259396358,2.1413577199786755,0.4334722078923287,0.3880616785167088
3300,0.27700836066866624,2.079434830796927,0.4646773331414071,0.4041159151952629
3400,0.2845144384246949,2.096563775420114,0.4867751842090137,0.4117567715188554
3500,0.29418672248740535,2.1003669271322396,0.5316319783073025,0.41100308201607244
3600,0.3068021902229052,2.1713853289400147,0.5655860112273535,0.4339776945678619
3700,0.3230073820872613,2.1478875192418285,0.5909988505963671,0.44549759128492855
3800,0.3408662603734207,2.255787914013903,0.6163998594425735,0.4534853882378499
3900,0.35318873837122877,2.3077208613580966,0.6700568996222293,0.4740784837704255
4000,0.36399539264316,2.3326210998134393,0.7078555570016872,0.49410408589771526
4100,0.3710517291742441,2.452815525959969,0.7657986521316988,0.5158201153955391
4200,0.38289820077698533,2.5329179176246974,0.8122404723487158,0.5475943882574186
4300,0.39102729594560975,2.627514248931837,0.8528219598156509,0.5662797293342398
4400,0.40577066211238066,2.8045350573282097,0.9138830236050218,0.6062226897259031
4500,0.40495035856473965,2.9111474221403557,0.9443323443267215,0.6380724778011827
4600,0.4121358322019099,3.0738468029470036,1.0090769552775205,0.6670963449689588
4700,0.4176530386747508,3.22212292089536,1.052896784339861,0.7006972897092384
4800,0.41067508329473545,3.3290715216220175,1.0754749532668642,0.7358844416029813
4900,0.4082281432947383,3.4752578804522827,1.1327197177571957,0.765117607592294
5000,0.41065981551634856,3.651196405415112,1.1650027296309535,0.8015193552399843
