milliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.3,0.0,0.0,0.0,256.0
100,16.294757200313118,0.00522307244295225,1.972724393669963e-05,1.4607971687460485e-07,255.9999999812771
200,16.28949719848516,0.010424667914139943,7.813360070166105e-05,1.0367246450066006e-06,255.99999972804312
300,16.284221046585408,0.015604875315558356,0.00017407809903397003,3.1277099441017043e-06,255.99999874341864
400,16.27892976783264,0.020763783513297267,0.00030644865407448567,6.673345851080017e-06,255.99999635722327
500,16.273624357311224,0.025901481323669193,0.00047416136511839246,1.1806315639543189e-05,255.9999918051012
600,16.26830578267293,0.03101805750027252,0.0006761598268067409,1.8586048554091684e-05,255.99998427619704
700,16.26297498481833,0.03611360072137229,0.0009114144603043527,2.7028079853298185e-05,255.999972941839
800,16.257632878563463,0.04118819957780973,0.00117892185873701,3.712186447302795e-05,255.99995697268977
900,16.252280353290388,0.04624194256134983,0.001477704148270375,4.884156947206861e-05,255.9999355488934
1000,16.24691827358147,0.05127491805347024,0.001806808365071782,6.215247717718071e-05,255.99990786584848
1100,16.24154747983879,0.05628721431454076,0.002165305846682697,7.701506225860026e-05,255.99987313767033
1200,16.23616878888941,0.061278919473401035,0.0025522916372007778,9.338741959547007e-05,255.99983059901817
1300,16.23078299457376,0.06625012151739193,0.0029668839088586745,0.00011122649474127443,255.9997795057418
1400,16.225390868320527,0.07120090828274193,0.003408223396745322,0.0001304890117882808,255.99971913523908
1500,16.219993159708583,0.07613136744529884,0.0038754728461356173,0.00015113206713301584,255.9996487864925
1600,16.214590597016606,0.08104158651158794,0.004367816471822861,0.00017311343092463435,255.9995677798255
1700,16.209183887756684,0.08593165281028821,0.0048844594330454206,0.00019639167275809391,255.9994754564993
1800,16.20377371920518,0.09080165348377757,0.005424627311059474,0.00022092636518226906,255.99937117839008
1900,16.198360758895337,0.09565167548068262,0.0059875656239985016,0.0002466777970169617,255.99925432721432
2000,16.192945655119786,0.10048180554815285,0.006572539332081533,0.0002736072155228789,255.9991243042732
2100,16.187529037416596,0.10529213022456028,0.007178832358863742,0.0003016768631964908,255.9989805300079
2200,16.182111517042298,0.11008273583253014,0.007805747125189915,0.00033084995764112046,255.99882244351107
2300,16.176693687421707,0.1148537084725546,0.008452604105756741,0.00036109065523760896,255.99864950204537
2400,16.171276124613577,0.1196051340162069,0.009118741370235349,0.0003923640376189469,255.99846118056885
2500,16.165859387759937,0.1243370980997532,0.009803514140331572,0.0004246361440435239,255.99825697132266
2600,16.160444019452992,0.1290496861198401,0.010506294427190244,0.0004578737384036883,255.99803638323576
2700,16.15503054634307,0.13374298322312766,0.011226470433825825,0.0004920447365366914,255.9977989417488
2800,16.14961947919345,0.1384170743097507,0.011963446496822933,0.0005271174970559352,255.99754418805483
2900,16.144211313764554,0.14307204401608764,0.012716642219380979,0.0005630615542575996,255.99727167895253
3000,16.138806530631857,0.14770797672399474,0.013485492644171933,0.0005998469469018342,255.99698098636154
3100,16.133405596114635,0.1523249565426075,0.014269447342783445,0.000637444619098053,255.99667169679944
3200,16.128008962193203,0.15692306731490926,0.015067970491913248,0.0006758262566054283,255.99634341130485
3300,16.122617067174648,0.16150239260614968,0.01588054021922547,0.000714964254666723,255.99599574474456
3400,16.11723033588645,0.1660630157035277,0.016706648410046123,0.0007548317658936027,255.99562832567187
3500,16.111849180072205,0.17060501961113875,0.01754580031667966,0.0007954026728421057,255.99524079590816
3600,16.106473998756726,0.17512848704560036,0.018397514197696443,0.0008366515307924614,255.99483281012493
3700,16.101105178484886,0.17963350043460086,0.019261321080535892,0.0008785535672428617,255.9944040356087
3800,16.095743093739582,0.18412014191133264,0.020136764349112546,0.0009210846760052444,255.99395415184193
3900,16.09038810698023,0.18858849331760397,0.02102339970219267,0.0009642213354714069,255.99348285038627
4000,16.08504056952861,0.19303863618759032,0.02192079428382851,0.0010079406993366328,255.9929898340934
4100,16.079700821604828,0.19747065175100145,0.02282852664419673,0.001052220519193942,255.9924748169953
4200,16.074369191766937,0.20188462094961993,0.023746187283468008,0.0010970390991855833,255.99193752482134
4300,16.069045998474262,0.20628062440588063,0.024673377119884262,0.0011423753384358084,255.991377693485
4400,16.063731550336794,0.2106587424211344,0.025609707242098136,0.0011882087123898787,255.99079506882018
4500,16.058426145725296,0.2150190549882798,0.026554799286454576,0.0012345192345160003,255.99018940693514
4600,16.053130071498323,0.21936164182389373,0.027508286677812476,0.0012812874389750428,255.9895604754678
4700,16.047843607216503,0.22368658227804875,0.02846981050547794,0.0013284943915848806,255.9889080493983
4800,16.04256702261094,0.22799395539456543,0.029439021994524778,0.0013761216568158154,255.98823191354347
4900,16.037300577559122,0.23228383991480592,0.030415582526102405,0.0014241513095029294,255.98753186259574
5000,16.03204452293572,0.23655631426278548,0.0313991628015258,0.0014725659087893599,255.98680770025226
