milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
0,1.2659284746271986,0.0015219010260691009,-4.916406200377926e-06,0.03319679807698373,1.01838727445851,819982.9952008177,0.993488884217042,-0.021408106277935754,0.021527636895484245,0.041708237558758736,-0.05239331415297863,-0.20288557505293886,0.18333564404359604,-0.15111253431942576,-0.3748534481037361
100,1.5730909239020248,0.034510759880830716,0.0001820793781977611,0.11210749744450907,0.8855680002974741,490173.8854978209,0.8875542267916517,0.19463277204456053,-0.009276491035315373,0.0379489760385655,-0.07224834812169662,-0.06378484032308325,-0.05366957228498163,-0.08817521566965178,-0.12071396680891532
200,3.5328055495477835,0.060556122936216546,-0.0001417322859084326,0.18735598826269334,0.7966537301734092,-300654.6830625262,0.8341395241977113,0.33839181360803144,0.044339276495092866,0.06780774916824157,0.04583532612776117,-0.09312782236929167,-0.2808810145568376,0.4203332536084962,0.40823442774016333
300,2.981593596577686,0.0812130259945597,-6.332893255140551e-05,0.2855146071038051,0.7221018998426725,485592.0960365208,0.7372854008624465,0.462378321449063,0.13570727548164063,-0.03130705226901773,0.023590768247540354,0.14008408051403842,-0.144609375458968,0.03144919058040045,-0.09276225018277227
400,4.921561908980431,0.08477082641297097,0.0001265206838389151,0.3650421186498546,0.6481775866091584,897797.0666050571,0.6648839091554295,0.5162179809254892,0.20657237841665194,0.019948892619366117,0.0784432458806736,0.03332587171014107,-0.27458350799251685,0.3105995523657123,0.024687857354217916
500,4.521283802400447,0.14996033302004175,0.00030649358724249223,0.5642129899372197,0.5900666769704428,446291.9934067914,0.6133716468578105,0.6282416611284822,0.27362259585393617,0.11955612228471597,0.027646637212697334,-0.18259408145029973,-0.24605250700044862,0.021932911207740158,-0.04849306295135314
600,4.931353622034321,0.16542786429601342,0.00030525474640766194,0.6815066439525891,0.5510118775042526,187720.19934529916,0.5305428416999806,0.6688987236556273,0.4119535078254962,0.11580309088515728,0.11040369003504724,0.08525595916366438,0.006707924884507208,0.12043590683886343,-0.3256800312324002
700,7.672390946764188,0.20183260989304463,0.00041517501359109455,0.8215631470154117,0.4782487989942843,50017.97380282911,0.49121367407175975,0.7093425097384023,0.4618148907128808,0.2386810603139468,0.19056944964240147,-0.07656665469050511,0.07755392571819855,0.2414347388346192,0.05514376528144897
800,7.1355290672723495,0.2661155613014828,0.0005686993890186168,1.0385992736191234,0.4337489178535606,-411372.6913542988,0.4258397200277818,0.7215218739348227,0.5678730246509874,0.2524011239875983,0.15245607507652406,-0.06406556654739812,-0.24801724016258714,0.16245642985764205,0.34745177009747674
900,8.149080798717137,0.2932291251964981,0.0010129483428441442,1.2130571543997115,0.38925876535509324,205196.77772281045,0.4293195088629599,0.7313866636362456,0.664290316150559,0.43848599442668823,0.25035420994820307,0.1849590697223057,0.27377185463709036,-0.29705785079356534,0.0324434696609181
1000,9.642107332187965,0.32433111290192396,0.001124500126912093,1.3412383080200208,0.3904444928766742,492518.6784760014,0.3660201875858399,0.7522299960592748,0.713648415491961,0.49809787518427967,0.15100432319113777,0.16047577294938536,0.05037033456902659,-0.15034358585510565,0.043926036002549754
1100,8.973766219940236,0.38185081422706557,0.0014611408168772471,1.3979672104044272,0.32220114543345957,377612.49421336234,0.3479121438504991,0.716488546131555,0.8054751041375456,0.5748624616547163,0.42656874511743653,0.18133657232755881,0.15004327005421364,0.03640149160599716,-0.1792020593423897
1200,10.51130534258209,0.4337020795684353,0.0019564573935617786,1.5931252442686505,0.3268225327625069,-531798.6295498845,0.2882507444810031,0.7016167173883724,0.8767497237657714,0.7365359708565367,0.5014493768582445,0.09555193500418567,0.2069479877175892,-0.13994713421314675,0.22477034583411337
1300,11.954246962937969,0.4292870815379515,0.0024056691859145655,1.724979774832241,0.27281305471475764,-86547.20274779398,0.26353905655444954,0.6953688339128455,0.9352198490887029,0.8241714956218273,0.5012415296666296,0.2557685991773919,0.28031428141563236,-0.0034542081383978143,-0.00669544134113695
1400,11.039919865504473,0.4996027404865722,0.00295019898732493,1.7933700423911965,0.2486331962286123,372808.04891931254,0.2273131199511647,0.682539306901102,0.9880387740785092,0.9319652466525069,0.7501756129254825,0.33337559932490674,0.3807854102847877,0.3095172131988704,0.40536839952932513
1500,13.236058601697696,0.5447692019093443,0.0031312746230836947,1.8714376340270182,0.2427394123705334,-697439.504536824,0.2358745811070131,0.6584675655658099,0.978379039349326,1.0331677042329668,0.7588167609726734,0.4965509509601298,0.02583040680226395,-0.2125255923697449,-0.19421867220339845
1600,13.171611765485054,0.5779821559553482,0.003686613998424083,1.9327375987284967,0.17824600026483423,114148.63732446848,0.1888272688018679,0.6577742872225649,1.0279083748076565,1.0685546792859038,0.7968821771676122,0.7239795327958758,0.029047350853741327,0.11319698666726474,-0.26465096870074767
