milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
0,1.738123831887625,-0.01647883117694549,-0.0001675744225022696,-0.04819605297650524,1.0154515663680033,-683521.2923965222,0.9810848717944708,0.004940587418547699,-0.025138721096938328,0.013869817176108957,0.04765991639148954,0.17058982792688546,0.12410214507824023,-0.24279332493566774,0.1125161806247663
100,1.9000679018824105,0.02285556963502538,-9.067885572581025e-05,0.09717163972775633,0.8888599717200292,-92181.50987908676,0.885196306778224,0.17214247276447658,0.04282007400449295,-0.05800444309273063,-0.03657721172362159,0.04792366386033016,-0.17065364281479642,0.25828731929888005,0.4093496965273326
200,2.752195538066127,0.034226921208748075,-7.509245449724746e-05,0.1709655222094321,0.8433795332949706,-468051.68401328253,0.8405874825228767,0.34877152862246485,0.05514171754762718,-0.02083323495759001,0.07789676512469125,0.0032136401750605657,0.02126660341455066,-0.05949133001033556,-0.3246085155310281
300,3.152625882971189,0.05511262252989565,-1.8306280991962998e-05,0.2547932071586856,0.7163472223846729,-866655.5764905338,0.7169217345088371,0.44603451463900423,0.12119217333007679,0.0260281622739637,0.07084044705241392,0.11420533461780219,-0.13397982238251535,-0.2535470645541699,0.4750244810839772
400,3.8344038464248946,0.11847083544413219,0.00015299545472964595,0.38017855922560384,0.6585908205812128,-927423.8329253335,0.6781253635188902,0.5535191439793943,0.23357167956377475,0.005786082198549196,0.07898321487148807,-0.05353493244178957,-0.05362799182723256,0.36860920962442767,-0.28549248550746237
500,5.3506546008828195,0.1043521634000097,0.0002110405896487877,0.6402212534363649,0.586382824519385,-213757.44276353624,0.6029489313365689,0.6161042253330318,0.28062852823586765,0.159077229701485,-0.059839393289720585,0.02008698987431093,-0.2845464037373398,0.17439954060156768,-0.3275685483725905
600,5.623288645659491,0.17918479591376196,0.0004133169946147114,0.7006469277305166,0.523983874576528,406778.53461871855,0.5430416574117077,0.6614333256320329,0.37198035278431507,0.09774598707734913,0.05222548625276703,0.0763954476329127,0.1834750026436567,0.10722118543980885,0.4737514783195732
700,7.4168056081117015,0.2212995131205291,0.0004812285029190317,0.8447360230735296,0.5178146578137325,-66833.73330251809,0.49967760651597193,0.674179762852884,0.45833527549802816,0.17439238458820983,0.10993136661462288,-0.10214767905304918,0.09875487770955982,-0.2091754404212021,-0.1430157027819071
800,6.673760346466033,0.2670937444100348,0.0007333444139346806,1.0091135707580003,0.45885273595332554,464257.20591985655,0.4704441477757703,0.7379747837579486,0.5949957037038898,0.2604876605599427,0.14758204954559695,0.047398780702516644,0.3233909844450094,-0.3482823663980733,0.21750569599698732
900,8.763363392384976,0.2701127154511583,0.0008495145241304765,1.0658665427005913,0.39866630521135393,-236343.42621980567,0.4316360991275598,0.7211445465073226,0.6821188540121451,0.44139660535478714,0.20120251658910093,0.03977731954844391,0.08813834374504037,0.3121049048551542,0.28417959679058513
1000,8.335092094211523,0.3016609780731896,0.0012984994542885556,1.3054916376910182,0.34589098825049597,309916.1891334195,0.3476159153077836,0.7159775038179639,0.7440286160305468,0.4864949723279421,0.30089822580048936,-0.042639741449556096,0.24303865397909347,0.06467608498408207,-0.2724135521396175
1100,8.691252320972294,0.3717735093173004,0.0015956945515373186,1.4406482323830814,0.3392495507012716,306700.3786188277,0.3474325722984702,0.7390220636183167,0.8211077886202396,0.599092447741607,0.2181129589438139,0.1117653846272815,0.19953393353648594,0.19957296113210057,-0.28003464738622963
1200,9.835390677519248,0.41334205277306174,0.0020035866607267055,1.5679310897584788,0.3159954557520683,-897467.86641638,0.29417105317922954,0.7002121517631178,0.8839704428647469,0.7318505370843059,0.3697625818643218,0.12551795004201477,0.16944073054378497,0.08211657263782918,0.2869301323588555
1300,11.244455203856278,0.4610360034073001,0.0023867888777748696,1.6144536343840783,0.2829187317325113,139054.6055494783,0.2776525196419123,0.7238942432384285,0.9274947467640643,0.7733375233774402,0.5641174283694672,0.4059381648062078,-0.178598985079143,0.08719911277102821,0.45018838708534836
1400,12.172671227084788,0.5018135841413499,0.002909842956750401,1.830555656511286,0.25813691868470556,-398769.8395947901,0.26476096655641207,0.6900175852349746,0.9720152243253478,0.8914833557577464,0.6978597047515919,0.2926071206365775,0.4751481312993958,-0.05639819739793209,-0.1250457482958041
1500,12.22576282412157,0.5268593795032844,0.0033436178141575523,1.9449240444462907,0.2425066303336367,-16325.655905288133,0.22873194938406152,0.6509071491387759,1.0207236788943863,0.9910308339885829,0.7155972732888529,0.56507628369457,0.11339466429403766,0.2634934202398007,-0.4400150918298139
