milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
0,0.4124642283601899,-0.0006223015024738773,-2.6200082747816466e-05,0.056414489241540584,0.9750674223527056,-890570.1926413674,1.023964997140879,0.014123100819297402,-0.02604803785376665,-0.049196467652070815,-0.08710001412043968,-0.10954402225927069,0.1938832491623585,-0.17359035905234693,-0.15495884640935786
100,1.929906820493707,-0.0031624962721553303,0.0002047544718023222,0.06715097053908034,0.9046120560475908,504895.29270372086,0.9217076181629811,0.18185206153483943,-0.010056513860598044,-0.031693169070727625,0.005909205175653421,0.19874572889335113,-0.07171577249940081,0.3892209701737842,-0.34864420017823644
200,2.1769161180028966,0.01088873912107403,-9.603772920709686e-05,0.18571434393515193,0.8309517578979999,-18138.36748463351,0.8218547875655321,0.332342850910297,0.08742108373118918,0.00906361973082054,-0.016970483740505717,-0.0897367581027897,-0.24951761339988493,-0.19790648632626162,-0.45376797434438865
300,3.7393867041277447,0.044867430008398906,-3.166047159597072e-05,0.3098843531850459,0.7224441736716426,252918.34153647473,0.7276558976933399,0.44364614651208334,0.12338722013066564,0.06264198143865077,-0.018483836231984956,-0.20399185483800594,0.13031046597666962,-0.2114633912134129,-0.1527619215518707
400,4.7153900317639055,0.09063446442909139,7.919365866450218e-05,0.4988516944470609,0.6935198937417023,705107.3695487488,0.6741824256742766,0.5340649123467911,0.21310940999845626,0.10100433786861986,0.01686815593734847,-0.07999025518071022,0.057237278495177145,0.17135209809806803,0.24094382321904498
500,4.478643344083563,0.13093303280873306,0.00033841364372574217,0.5364319214110571,0.604273417126055,802212.7570924691,0.5999813502301955,0.6071243429915014,0.2999763233768286,0.0839703899553784,-0.06652070125486717,-0.015631506764886373,0.09570105633114827,-0.39874655070585197,-0.37402582377599813
600,5.456638243220483,0.13710629404934624,0.0005294498906092983,0.6957353240251761,0.5366182975769122,-649213.355416922,0.5746610047601592,0.6532722079655899,0.41188857820920466,0.19922782575082776,0.13357948793558,-0.018359182821366504,-0.025320377567471394,0.12088681427533965,0.3541328043553101
700,6.355034794765495,0.19787133096389994,0.0006525636878561564,0.7995001742898372,0.47298903046539664,129855.36765072832,0.5074398552598932,0.6911744802493448,0.45882072994252315,0.20986876029912932,-0.042718401025626754,0.09198770038235753,0.11264691840105558,-0.13193602600761184,0.1439163080574648
800,6.51533819186741,0.24541978501734868,0.0006767239113854788,1.074900840999467,0.45492313994471106,708787.295768907,0.4320579415909349,0.7024263550800586,0.5897716352826358,0.33648914852091716,0.24171870564750744,0.165636187013196,0.005059984051766764,0.012883343145726023,0.14021091326516136
900,7.296755951788186,0.3053805099310618,0.0008379216697691152,1.0815952026063647,0.4312925473316884,-609180.7419591163,0.39747682003611023,0.7536001197827302,0.6462612932488236,0.38618513084250744,0.13354573573135115,0.12246191786586116,0.25553687940187186,-0.22659240899636351,-0.029382564494962706
1000,9.687715409914887,0.3468280416305522,0.0014816705162807608,1.2109131772912487,0.3876576102056256,467640.9080681737,0.3852368489610496,0.7477720156209599,0.728297122452541,0.5426231189078233,0.29462323998952544,0.04457803446501559,-0.2896180243097951,0.1610672414191614,-0.3666328610078505
1100,9.15472271608735,0.3858847112162294,0.0015096395727419295,1.4718664739882985,0.33024839751450014,-25026.67447991239,0.3437910153525942,0.7478935651971963,0.7878505632321822,0.6424419569719609,0.33988220166605326,0.152833570710962,0.019256677855953405,-0.29368267306594187,-0.4695729417136412
1200,9.707254348544188,0.39666934793591685,0.0021019240799863845,1.5080570958000554,0.3056759782392429,825171.0390623151,0.30425817563962165,0.7219178847167664,0.8790708437101434,0.6359733865628591,0.34657086504389445,0.3909320079718259,0.3289279600175732,-0.27139875793747004,-0.42662261509106675
1300,11.348997033419435,0.46642584119953984,0.0023959877374702867,1.6973102655044219,0.2888307759137889,122264.84230829345,0.29750490281742936,0.6985174510994933,0.9035536274929472,0.7585251933784875,0.5994823539037847,0.07761471202186948,-0.08041573664259198,-0.01937051702027072,0.2184122503149521
1400,11.8010311738561,0.49300802933077353,0.0026155815397740576,1.7205646268589354,0.2517660319825914,657204.8301526628,0.2215055419855769,0.7041549247261909,0.9680923927089649,0.8422379176303332,0.5367512742364325,0.45547009085052087,0.14107600683670626,0.481897372964864,-0.315708699735714
1500,11.662141288156969,0.5375155320133752,0.0030207171498691423,1.8426939074220396,0.2062241774745206,327100.78198021685,0.20822432505307792,0.6913167139350296,0.9889617563230213,1.0530427643754277,0.7099630782515574,0.3503878134139442,0.013945944684464112,-0.3079276851298923,-0.331529369939151
1600,12.741996794702782,0.5676099171319922,0.0035025096979568672,1.9149227770787651,0.19762886505615085,-766242.3643571554,0.19344830070534935,0.6590317531209223,1.0514891397995636,1.0456987371155662,0.7683649054631463,0.41286102988652373,0.1293948618696853,-0.0014424278195161455,-0.24317497835479437
1700,13.466210701002762,0.6299811919837156,0.004417903602722925,2.0877337496148134,0.20451606226171798,631601.8669743151,0.18329309976241967,0.616064085875062,1.0267951381792897,1.230310933876216,0.9070770281261002,0.647960280119045,0.32505501999469805,0.4372955496565156,0.1308613761891652
1800,14.558989069889012,0.6537145559131844,0.004580307756521159,2.1540735518968126,0.1758634039188874,652874.4963381508,0.18366990231938024,0.5982517746916045,1.0951400490976313,1.2544484324260818,1.0617755954699921,0.7391864039971255,0.32583549588050836,0.642069003298094,0.10701212321038266
1900,15.747643694917606,0.6682804428313227,0.005379600452663573,2.214459552943434,0.16265587289416908,-656060.3414075096,0.15095265711016662,0.5783072673102617,1.1030653523402056,1.3676864849890342,1.2569058881949549,1.0390193950210078,0.3767444558245294,0.7063629649863244,0.1427636544414759
2000,16.053355008444953,0.7033878726831206,0.005825336265340465,2.2996892289716535,0.14974330231616909,-549886.10533146,0.11754380588218051,0.5387358576584901,1.0628178475335888,1.4018847175017772,1.333052798299561,1.2241523806163888,0.46054665986068755,0.08700239286992673,0.14941420236588698
2100,16.515570288950475,0.7616856648345853,0.0063728029455373415,2.325560163300881,0.11056136095003574,-130857.5366155985,0.13222741948653027,0.5327917751227798,1.0964568686053129,1.475573209277016,1.6248557419474292,1.1954785443774092,0.8190844558655708,0.3383481830356133,0.4300966894492975
2200,17.537909917987825,0.7828892929414589,0.007195089505221339,2.4278766969072336,0.09676169009779324,1204219.5235277913,0.1296218866526284,0.4961780500246693,1.07726476167284,1.5855793743365587,1.8265815914936399,1.3204823752698667,0.8301533474380598,0.618788612243657,0.7931911732457098
2300,17.237017326203965,0.776285480039096,0.0071936818019389705,2.5132755701013867,0.08528893329114996,710633.6006191793,0.10591618996222614,0.4533105190549419,1.0563224024038658,1.61428028891782,1.9681720627071866,1.5436297289204028,1.2313186302235033,0.849658070274011,0.9428285770384297
