miliseconds,T,E,I
0,51.03363003157737,10.222958022874936,0.005048403497030861
100,51.23915579784466,9.99197632361794,0.15385901920290876
200,52.06523380879588,10.259533225174627,0.21723735203363215
300,53.1504484190095,10.853249390259753,0.2401423324852042
400,53.019574397221625,10.730734632699523,0.2713981961794317
500,53.733942801786114,11.368322525629083,0.2759933040358002
600,55.018510567299195,11.248098172839521,0.30513484933165913
700,57.72819287420345,11.639791337854696,0.3117506527689623
800,57.86365586738923,11.754169925288938,0.30397697823747377
900,58.8191347132408,12.142479754020368,0.31813574079382
1000,59.354846860161494,12.471185441513938,0.3293552677432594
1100,60.86860944139799,12.617411214010506,0.3513152953937202
1200,61.22880861800521,12.68502411757306,0.3538580070446157
1300,63.8576077980047,12.95505788968344,0.3872502415635978
1400,63.746494247365916,13.697048718625863,0.3775527727187887
1500,66.40333178325659,13.83455176831942,0.4256079120072143
1600,66.69116389033034,13.822855995667387,0.40700326326352293
1700,67.31554467417031,14.434893159274711,0.42681559159327515
1800,68.95797153327074,14.414976616347209,0.46052533358570774
1900,70.91058621656737,15.001436234621082,0.463005010408688
2000,72.12987082406214,15.321092108323585,0.49765080581932297
2100,74.02387177080742,15.536795531215601,0.5117567134076652
2200,73.60962658672526,16.142583430053417,0.527577311508032
2300,75.55240216211571,16.19680041249854,0.5522475861816919
2400,76.85239305074172,16.380340480659445,0.5688821114732949
2500,78.22124897136187,16.760692717253484,0.5889451315066498
2600,80.1398500478463,17.011471559388163,0.6269443183074995
2700,81.15583110923869,17.379425292068785,0.6408630177269056
2800,83.70039127878316,17.926481733795153,0.6786588784070748
2900,83.39633337915184,18.464391935873074,0.7006631642095418
3000,85.71742460933748,18.461959985832216,0.7012022951010611
3100,87.25492866249945,18.94690966002262,0.7270939464908388
3200,88.08424993739688,19.273271644287362,0.7746614480624534
3300,90.32727967248273,19.57783537897562,0.783595990691809
3400,92.49597575796302,20.46722932713317,0.8076498276470692
3500,94.8054154337939,20.56724288736289,0.8400924030768382
3600,94.59964674170254,21.090703826689797,0.8884889929016262
3700,97.24083245251707,21.527729429606108,0.911258774072948
3800,99.24327963003137,21.90963321580733,0.9679414587281834
3900,101.48312958156305,22.244430367332175,0.9734773375428655
4000,103.1112601121141,22.655194077662724,1.0144040634115534
4100,104.00686614832229,23.08985026540753,1.0571803508686572
4200,105.81363103895937,23.584624624746166,1.0810306406666523
4300,108.13314588981846,24.207884494616227,1.1257377626381249
4400,110.73054764044059,24.438203558993468,1.1841397127611228
4500,113.09963464358803,25.073443290449003,1.2307618244524945
4600,114.20370084724577,25.43759421990973,1.270261817373883
4700,116.99852058947802,25.839186479690003,1.3046168719555498
4800,119.39907577374447,26.358648318499544,1.3749381509640246
4900,121.6395979341891,26.91239154053238,1.4173783395847812
5000,123.69841496891087,27.566394592156232,1.4620366342427187
