milliseconds,T,E,I
0,50.81260684440578,9.874940456107026,-0.008966245777556671
100,51.442228026151476,10.27540668112672,0.16858655172798068
200,52.80072359509134,10.35140573581035,0.22375923481327337
300,53.49548623718914,10.9245308417365,0.23996987218495303
400,53.80492069082696,10.766066463128652,0.2797553527915238
500,55.07285127897326,11.245603426669167,0.2717234944121561
600,54.86265067256324,11.503467138786972,0.3059882824835658
700,56.55348279416296,11.706046470704258,0.2821323897118331
800,58.55216047342681,12.082579189080958,0.31985941639225923
900,58.79145638286818,11.99874120591771,0.32352475930440266
1000,60.881985838501876,12.634527414290696,0.33402592456703
1100,61.92680776934187,12.554862550445486,0.34131805770445217
1200,61.37188586892424,12.95559218975436,0.35291053918137066
1300,63.61994021753708,13.451473306004157,0.3804266651512157
1400,64.24435364518422,13.440840660774631,0.3847384881553143
1500,65.09571497105304,13.909374442107723,0.3953039172310138
1600,66.8206901977276,13.925729157183154,0.4152554178719485
1700,67.51092570737052,14.504618067374379,0.44374679467261313
1800,69.68404688271642,14.901212963588373,0.44850503343639314
1900,70.2291094421351,14.77897602046167,0.4921779777737896
2000,71.89704930555222,15.461915699541247,0.47516841368549106
2100,73.47646837481358,15.464652228708426,0.5103754713304113
2200,73.83352702204736,16.158887333355015,0.5386078376840594
2300,74.70702904965538,16.18903380294033,0.543825783632586
2400,77.98286969713784,16.339283110068536,0.5638133046660365
2500,79.01759179965441,16.67892066383967,0.6096047487072146
2600,80.12065966630236,17.505015977397985,0.6232303316928101
2700,81.15293339386315,17.5978936132945,0.6365011508674601
2800,82.68382764871556,18.119312967375805,0.6622354620762123
2900,84.65087902894086,18.155139854082226,0.6843550180013307
3000,86.26232592815028,18.75449392188745,0.7197038141478165
3100,86.88421103275172,18.97464933122348,0.726088646244957
3200,89.47374903005593,19.618563549861303,0.7697756815537755
3300,89.91693154614941,19.970848047990383,0.8025636698857813
3400,91.78136709336717,20.47144212124527,0.8328714103638915
3500,93.79370125369593,20.597017732326748,0.8359730843569889
3600,94.59909124109531,21.134850589360447,0.8786666249737912
3700,96.46017070475537,21.21886521602916,0.9329911057111213
3800,98.97973241525268,22.085639861705882,0.952834826728446
3900,100.3722105625952,22.5236963950701,0.9840465715657272
4000,102.00858543178217,22.979833330675554,1.0142139772685637
4100,104.51567415492016,23.097233556928643,1.0508956915914218
4200,107.41776503529955,23.434369161041513,1.1154303096658438
4300,108.16697058399993,24.341738212316425,1.1288840813828318
4400,110.69925653195607,24.603292074666836,1.1784197209811504
4500,111.55608740908605,24.937221055540657,1.236509433707358
4600,113.70403031214691,25.52784592012246,1.2532421595434178
4700,115.62722235978603,26.03282252573641,1.3133619169528163
4800,118.59864309639975,26.82921083636046,1.349693951872368
4900,121.18624359923304,26.940500980208558,1.3919672214982306
5000,123.73708143556412,27.891106333202522,1.4629278548420055
