milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
0,0.49264561507072446,0.5012876040977425,0.8030151947459034,0.8000029432411535,0.7961387358293962,0.7978718923563869,0.9986786797346524,1.002113469128426,0.9983146507674214,0.9989081128470377,0.9973848578980739,1.0010385959002184,0.9987527591112823,1.0001533963162168,0.9967266225297862,0.999154755759917,0.9972839624319043,0.9997902600221964,0.9989014357436728,0.9976526060762496,1.0007025354223051,1.00409389526877,0.9966444563677016,1.0035500127156027,0.9998577299351827,1.1992541803090981,1.2012689767196738,1.4982332442172803,1.504867560757899,1.1993809856565922,1.2002967359492198,1.1994136987425421,1.1988086521662509,1.5003261744413903,1.5018214402628753,1.2004624774177173,1.2009268414790129,1.1990685919207444,1.201258028222799,1.2009141053362886,1.2022509536120312,1.1987433961356146,1.199548896048419,1.1999826907524727,1.2012196671471698,1.5026956770267565,1.805959846402146,1.9905685435986264,2.191424840481884,2.518078287508789,1.0038928069093338,1.0062859600818788
100,0.5724740896764113,0.5810738187268107,0.7881742617093288,0.774180501332522,0.8050214582835752,0.8140034126673162,0.9392663096089702,0.995515667966588,0.984932792353441,0.999675227433842,0.9835077637328626,1.0008315789823423,0.9794804614977979,0.9973287731265091,1.0041385001275902,1.0035772567340455,1.0058954228181765,1.0109881517828598,0.9981443202230126,1.0114944666041301,1.2396260098062437,1.0241312145940435,1.0715983370467537,1.0667738412125878,1.0976250706364576,1.175267126020039,1.2732612933465288,1.4730282508972257,1.5509339373234354,1.1659226098927848,1.2728478439545894,1.1884133758423951,1.271415778954143,1.4669374616651205,1.544003588992597,1.1897334661101298,1.2720597882997402,1.19147755093561,1.2715301714434502,1.1796643768056734,1.2733550441373673,1.176509050512293,1.2699588363702112,1.1778307558918928,1.2695621641197785,1.5070899198748091,1.7617561905260126,1.9119696266087465,2.093888045973532,1.7012190582215478,1.0169600086223336,1.0125782801798868
200,0.6371446716737316,0.6360245299788324,0.7900766162031421,0.7568089394458702,0.8077318189103807,0.8145845611478643,0.8906590753773391,0.984048402080655,0.9779761785319785,0.9982015241852247,0.9706459417349194,0.9997795868111032,0.9669298301729635,1.0012650972084693,1.0043042418174384,1.012836687748403,1.0210369099861576,1.0251480474873877,0.9975582559477809,1.0354232105692576,1.3088110191266127,1.0548637521361635,1.1124631747974056,1.1101737825479445,1.143975646293799,1.1664740155093778,1.2916232200260351,1.4605432014505264,1.5345323360406757,1.1604787490702921,1.290649684248608,1.189475860249982,1.296293581949687,1.4346202876644283,1.542776635804784,1.189409441531594,1.2950276102221638,1.1918477879785083,1.293419416700211,1.175254479350465,1.2922907562637531,1.1745892720939293,1.292197829632452,1.1737211466845783,1.2916213627658808,1.5053089416556649,1.704407432899878,1.8422424358424303,1.9752241376839983,1.536991509394718,1.0402691428955462,1.0394424873539334
300,0.6629830334954865,0.6675999862311597,0.7857217226838915,0.7493113190768698,0.8174835107242796,0.820625309161844,0.8712213787452139,0.9785201847475197,0.9739731752663613,0.9963996591657244,0.9590053064666332,0.9965588419024471,0.9531028993419306,0.9971972619357418,1.0140564836346055,1.0279797628385283,1.040952688406072,1.0400688618198122,0.9945054667963245,1.0624522678788013,1.3189995445991667,1.0861733894242296,1.1427236852578497,1.143757182027418,1.1672115354890829,1.1646646076119567,1.2967608758514142,1.454707113166825,1.5350635945122373,1.1677241559577363,1.2964937178484541,1.195335879865116,1.301475992555848,1.4189064800620887,1.5271568995023936,1.1925121639794551,1.3019982917809738,1.194765745498094,1.3009539719871583,1.1803011833956543,1.301805010276443,1.1811804355715052,1.3011002159595244,1.1802641756569159,1.29921107931087,1.4815349935617572,1.6478206777735553,1.773521551401917,1.883262247892249,1.4702346243946554,1.0663893209625952,1.0604051615536016
400,0.7065289143408079,0.7085816584235364,0.7753360617751871,0.7533233050686573,0.8141757371445796,0.826377196922443,0.8546858773938958,0.9703511619950262,0.9827220345528214,0.9936806426643358,0.9534344791270244,0.9957450928865333,0.9435780639520759,0.9975081695024034,1.0228521287699828,1.0398471927824091,1.0611409341626346,1.0517331937857728,0.9955503422235478,1.0802218212655188,1.325616417521454,1.1064127568260085,1.1544585326348455,1.162046748693684,1.1798972387190099,1.168015085269988,1.3004201676895155,1.450541488224722,1.5113479158520455,1.1745438715907588,1.2992788036989922,1.1986839454918028,1.306311354479781,1.4050894422371105,1.5064179650939205,1.200179565837006,1.308800854088339,1.2008823866653415,1.3091746091894672,1.1890949772787036,1.3040965562778284,1.1868907573252385,1.302202153394108,1.186904307202128,1.304194377848103,1.4688802543260346,1.596973136327345,1.7059350220592537,1.7661029915993842,1.4572083938033957,1.093811179231789,1.0926881241472013
500,0.7222613269738258,0.7275040048735136,0.7837764180523459,0.7519984055702416,0.8290195267123229,0.833772216921034,0.8453520010937084,0.9624055352486633,0.9856427391367641,0.992393157137985,0.9423945919514407,0.9927058500808722,0.9366055504962457,0.9965102991660935,1.0290885774373202,1.0479346580528788,1.0748086419261942,1.0670673730866895,0.9909295119826003,1.092546617826477,1.3135980974591537,1.1146618399260586,1.1623387809789034,1.1686838012848784,1.1908201983117066,1.1746636204705596,1.3031649494563848,1.4389146712286764,1.4960308201749772,1.185650256851983,1.3030585440572404,1.2072524617254194,1.3093476751732556,1.398748706101307,1.4866899574029904,1.2058582838074228,1.3110743560477256,1.2051880022252874,1.3103711490844856,1.1936752129989454,1.305027249048325,1.1938683110485409,1.3029973950157057,1.1951732551182073,1.307172719459268,1.45386368134892,1.5581130149482454,1.6189129698622846,1.7145666799644492,1.4193547556721753,1.1132142644860086,1.1084284858923168
600,0.736068226871923,0.7476451661786001,0.7785294691065681,0.7508483308203299,0.8327336341602394,0.8383352969951874,0.8345173457050717,0.9606790761779845,0.989490703108137,0.9902279705756784,0.9416737953054422,0.9886228449601165,0.9251656332793917,0.9996840044715413,1.0355932589090966,1.059576464209804,1.0890502932740609,1.0736707911340033,0.989263915947685,1.115038992152682,1.3137254998707495,1.1289230097825165,1.1759409904702276,1.1794783964313016,1.1969895884733541,1.1800431484390563,1.3015728280098737,1.431327143574716,1.48636350992725,1.1926146762219771,1.3011441997586004,1.2125978944425397,1.307658060842656,1.3847812633412027,1.4779969773636141,1.2116692232887867,1.310823438461238,1.213245864618428,1.3107611433295747,1.2034574885458365,1.3075110801596608,1.2030455809357021,1.30534671922326,1.201703541317825,1.3077889860562513,1.4331946092783774,1.5294151124402933,1.5857595264842121,1.6263893539604823,1.4174364664866312,1.1375786496339049,1.13619704365687
700,0.741735553091309,0.767553447424186,0.7799887544409657,0.7598874584999846,0.833647440179177,0.8404930269825494,0.8358495524020323,0.9554414532701238,0.9997581995410518,0.9857939276110612,0.9370575635582182,0.9867262143269286,0.9211442294318722,0.9968715139289835,1.0487486243197224,1.0736896078667038,1.0945170018309165,1.08286190163273,0.9900105154813442,1.1212530795749358,1.3065030123249772,1.1430289805376534,1.1808696768735785,1.192564860425553,1.2019034799215635,1.1893152985080038,1.3000576979361282,1.432024089069606,1.4704855670362067,1.20152799268372,1.3024273458373636,1.221108415154965,1.308159763602387,1.3824345127678468,1.4539760018596064,1.218801918972616,1.311892603958878,1.2175767564269147,1.3089379734376556,1.2105861229332608,1.3033574649984903,1.2086801640715523,1.303553910855405,1.2112889583898383,1.3076405849480726,1.4157268029000605,1.4831088261315772,1.5467458363005577,1.6077991977149784,1.3892623437874034,1.1485931647475867,1.1455119784328884
800,0.7695326986041587,0.769627229067251,0.7867772044541611,0.7700630619761248,0.8325839403750442,0.8519844820608496,0.8374370938012043,0.9550280999408187,0.9996505579936693,0.983229312015741,0.9356429204939689,0.9825877097135064,0.916514203151068,0.9976151879397153,1.0558856887155308,1.0759364574724308,1.1086162067851935,1.0973461143127496,0.9905813558614271,1.1334564005254855,1.3041205791270205,1.153056802223148,1.1932560253587112,1.1953912410738627,1.2086236097347596,1.195176468377828,1.2959686699977258,1.420075153210791,1.4658039577085689,1.2089577525250133,1.301980950489342,1.2240172145577795,1.3111292801103085,1.3651924924332972,1.4487760502533766,1.2265241428257958,1.3108069757862297,1.2238346165414808,1.3087365814819538,1.2144070105420302,1.3032616391474063,1.2167289210552337,1.3026110102527608,1.2159875813870258,1.3059400637011533,1.4013865569367838,1.4541977097525207,1.5123544605481574,1.5487315889396762,1.3671083486923816,1.1678877031074566,1.163284240659875
900,0.7731865313882538,0.7987571408989724,0.7857065034399645,0.7732807680002551,0.8453568564038882,0.8566961791227766,0.8346861417204464,0.9498929191700646,1.0120291376185298,0.9801582495605007,0.9313113374779426,0.97921452563021,0.9117305172225171,0.9995946871492758,1.0628640629589359,1.0851568544367036,1.113275057238705,1.1022254361062453,0.9901358281295642,1.1446960387960168,1.292487812580642,1.1573832465690665,1.197363074155904,1.2002433145571199,1.2147051857012614,1.2021457990074231,1.2944012289852664,1.4110826775846876,1.4595124436322966,1.2132684551537387,1.2981612994816458,1.2286214894512586,1.3103991645815756,1.3576449764434397,1.4264234404758527,1.2294959630155622,1.3069241150299633,1.2304517370943824,1.3084794474689685,1.2217982247392354,1.303358304476664,1.222960177611508,1.302803952056152,1.221670411828218,1.3025818486471854,1.4020546426835543,1.438903866074442,1.4730652628497924,1.4951562242394898,1.3745101310813121,1.1774347535471292,1.1803618249259595
