milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
1000,0.7862370634614759,0.7972386453681347,0.7941690297508985,0.7896317244592499,0.8440107882606277,0.8595737504720486,0.8412249571719496,0.9514671220615968,1.0192811864428168,0.978318179695898,0.930853629845345,0.97868266327113,0.911421132800723,1.0036614854089285,1.0641360451956674,1.097662146659151,1.1191316359865047,1.1060077628096627,0.995557557186387,1.1509504289450139,1.2875462399354154,1.161853607915109,1.203198719390793,1.2085032439286356,1.218435335188054,1.2059683307146323,1.2932081620934297,1.4028802428512632,1.438722988492778,1.2208994625582226,1.3004403277913437,1.2355374760345188,1.3073448585720906,1.3493689585218895,1.41656184044182,1.236078192885127,1.3073624052530761,1.2321217436947383,1.3045865133071168,1.2270050037788456,1.302428030681864,1.226808319766792,1.300276799747347,1.227110494340732,1.3022720525067721,1.3809097412406424,1.4214044983548162,1.4615329870549938,1.472782799210307,1.3505445218300909,1.190447249666162,1.192563688666564
1100,0.7856000632862459,0.8082292096747842,0.7953532371691132,0.7961053484372693,0.8446549968609501,0.866912582588567,0.8400567540640426,0.9518488221519551,1.0255748804588185,0.9749800274759725,0.9335941802268558,0.9740499099360135,0.9067294736708802,1.0029235224222726,1.0730144285048322,1.0981668563278473,1.128807646948854,1.1184709394018135,0.9953325343798859,1.1544847613533968,1.2840036885962383,1.1657900098517204,1.2039892342065195,1.206778724621205,1.219649004890553,1.211068885991764,1.2919065060833517,1.3934142161216578,1.4320675656162534,1.2237028774267467,1.297673192549235,1.238592536196235,1.3045758008412118,1.3524806916221301,1.4073450985669929,1.2395549743418635,1.3076256402273825,1.2358843381348619,1.3029675179594946,1.2291712726538224,1.2988679999401562,1.230320196019443,1.300027868793778,1.2300906777139977,1.3023176455454981,1.3686956849300729,1.413955103353836,1.421107937191104,1.4426649178420463,1.3684908449932065,1.1956191923032427,1.196389972875408
1200,0.8004086342987778,0.8101751505966426,0.8052572909967995,0.7977043515482375,0.8538138401518945,0.8767113764607255,0.8497084094947537,0.9521966127070685,1.030669927472709,0.9720935969286388,0.9334774011916227,0.9714146996388224,0.9082935666315861,1.003579459554486,1.0751569882071637,1.1040388089494315,1.1275620732330818,1.1183934287754627,0.9970682366924891,1.1540554735155897,1.2798952989373167,1.173438109943961,1.210304286933865,1.216816307205297,1.2234147127726454,1.2120571028293072,1.2911482700627996,1.3930910624978043,1.423704318002181,1.225557862492085,1.297437180427878,1.2429254111145605,1.3025283778981869,1.3431410374873514,1.4011500377762518,1.2418325557872387,1.3044630669816022,1.2401470244815942,1.3016920483930234,1.2331534512966291,1.297577795058541,1.2328808478648232,1.299318257065658,1.2349503134758737,1.2979290898117868,1.3567893884623983,1.3880507394482569,1.406967850627741,1.4054308410788834,1.340832019433474,1.2062586139998535,1.2072236550282456
1300,0.8042132595022223,0.8185451770698897,0.8043241664369113,0.8069141370846425,0.8510324410396664,0.8836258472073723,0.8476718255638168,0.9515568951143751,1.0306442288588065,0.9713921420225339,0.9327120025107932,0.9715821203875902,0.9049929781489799,1.0065286828401008,1.0832541511967866,1.1151797120728462,1.1324815020871482,1.1296119693265279,0.9998462297856182,1.1663936328259115,1.281783771110734,1.181037167702194,1.214633457917213,1.215752441654068,1.2218074840576656,1.2175571377695493,1.286589445190779,1.3851324936546805,1.4127498214158931,1.2303950186971475,1.2942618386675082,1.2465049581995389,1.3042329334314626,1.330205701633125,1.3825545827847108,1.2455248573836257,1.3007162128731682,1.2425694124864306,1.3025473915894517,1.2359950317207307,1.2976597222905042,1.235179934615132,1.2956004795798062,1.2357669258502173,1.2959708470050735,1.3535435601889718,1.3842511635389045,1.3732461229741704,1.3952811870354436,1.345859656751377,1.2058863064400929,1.2124549196200045
1400,0.815112477369875,0.8369376145237392,0.8069349049701823,0.8047164747061542,0.8582783205927466,0.8928276635555753,0.8524376195887623,0.9536492324050173,1.0358123458505861,0.9690286458626515,0.9357688686864118,0.9696732252212971,0.9053393605642412,1.0117374840925473,1.090832658952964,1.1153263619574403,1.1378077200513825,1.1300168609317298,0.9976091016420666,1.1670354267522836,1.2757393832230806,1.1783653102161782,1.2134727279479134,1.2178108933201253,1.2273271471054943,1.2210463326759993,1.286871248210452,1.371486293998231,1.4004477259615977,1.234228518479296,1.2925586151249506,1.2493871998466046,1.2990001709865722,1.3311131478156697,1.37298531427449,1.2480483811802743,1.3025162733969873,1.2449213914216655,1.3018702989018718,1.2370417274004386,1.2944830573828414,1.2389637025842983,1.2948142471262032,1.2391124461691918,1.2965346272924694,1.3436599407972212,1.3589262142982241,1.35975504427846,1.3799345245355945,1.3405973098081985,1.2167261345608082,1.2195404358450792
1500,0.8211308560557379,0.8418032590604361,0.8124573717411884,0.8217859544192887,0.866145649969831,0.8956381067571746,0.8606093237547073,0.9542594875485432,1.0379096346459271,0.9679858752559115,0.9324511781147765,0.9667150822052282,0.9054844344864326,1.0130578750115293,1.092263735620358,1.1198916817465674,1.1428901335036687,1.133602611959692,1.0009165587502866,1.165518827170237,1.2726323475134065,1.1817571998997165,1.2206266700175896,1.2230316714042941,1.2288585961428766,1.223977591487862,1.2847671522671975,1.3715921930675554,1.3835605672126898,1.2349768581674576,1.2923212171970895,1.2521111455834795,1.300016604509749,1.3219306139653737,1.360203604713995,1.2494104172636764,1.2982341752036315,1.2487127250834662,1.2964150724200625,1.2395112257321947,1.2933035323398563,1.2403980422490775,1.291669772523344,1.240929679740824,1.2956463788874468,1.332302177330261,1.3444114229029296,1.355572283166128,1.3533104445851434,1.3199292578516584,1.2219116173200395,1.2225620671659663
1600,0.8107244498761395,0.8483447198235232,0.8237186882014507,0.8167124733749805,0.8704739363979909,0.8961165830706294,0.8663684282365236,0.9571713504220277,1.0423801524216458,0.9671573193167825,0.9379953155776508,0.9655055757372089,0.904617561396327,1.0116138432840291,1.092604531097487,1.1233152536069833,1.1444973426336624,1.1386174611817441,1.0020651772450166,1.1740928443841616,1.2731498334083877,1.1828512007750438,1.220819340813747,1.2205189635175904,1.2309672972504633,1.2237255982671582,1.2810943385902607,1.3574838634246387,1.390056595295698,1.2356877741519625,1.2892333278441472,1.253156609707033,1.2970571588178617,1.3178152969798467,1.3537609195913052,1.251100496809228,1.2943364224852312,1.2495970389640019,1.2965070249920483,1.2423544037102878,1.2912448666700294,1.2414153346097307,1.2924105768995053,1.2422863712713295,1.289821777385264,1.3257082463684968,1.3347173910362922,1.3403622509335993,1.3407934168741418,1.322241437277459,1.22796985274116,1.2250825641952607
1700,0.8184119636187146,0.841058897593894,0.8186547084817889,0.8299409373349892,0.8746764135112045,0.9007301589600454,0.8729885533290207,0.9570827369060301,1.050796014059319,0.9643800051161017,0.9364493184424798,0.9657906278272878,0.9102066396496691,1.0175252576288816,1.0972243651714224,1.1292471574658618,1.1517781526769064,1.143690072618742,1.0052712233140193,1.1734647563018608,1.2648572954231465,1.1905031362723335,1.2211678033166107,1.2270361658965483,1.2267568836728926,1.2264180915870972,1.2790282822781298,1.3475106704135507,1.3710984495269338,1.2395060247594472,1.288282831378766,1.25216191780324,1.2931908882949374,1.3115844460266244,1.3589919943252315,1.2531370781623352,1.2966907159343202,1.2507111754963753,1.2930878560904926,1.243232791250704,1.2915565492207213,1.242911755129927,1.2900018258468784,1.2445618080900844,1.2879498410949435,1.3203122312418492,1.3318751280379544,1.3476044693458937,1.332035807033797,1.332479359044472,1.2371444227314476,1.226255752417162
1800,0.821197737299786,0.8594554435933953,0.8224958459907088,0.8286000106445761,0.8709031562833718,0.912339840807534,0.8719408396613477,0.9587000646034589,1.0530082958799578,0.9633924777605484,0.9427469501632952,0.9634944863703062,0.908025789422776,1.0173597315734257,1.1031933907659552,1.1354471758137084,1.1496926852873033,1.1410729980916792,1.0115163614634555,1.1720009079758427,1.263466515486859,1.1918387644896093,1.2255114323662724,1.2261711133245048,1.2318819007542159,1.2278637665339187,1.2806080921683785,1.3525364460166398,1.372777202543845,1.2390542308287853,1.2829628376254043,1.254488849008347,1.2910431667511235,1.3048730509629374,1.3403759471941021,1.2530906429292128,1.291589401872059,1.2531764703790882,1.2930901556025576,1.2427037063395514,1.2877352966438682,1.2454011674550458,1.2880947916472465,1.2447730451621375,1.2876979352111915,1.3202950411099634,1.3365656097077316,1.3439864215256954,1.3495351077325484,1.3014575120206127,1.2413445115223394,1.235048279352038
1900,0.825582128584134,0.865687616415287,0.8354572600735869,0.8385735187258754,0.8814208361694734,0.910783839680504,0.8798291172022656,0.9582306504770295,1.0555832442439006,0.9633667727337697,0.9396989706862888,0.9638821744882293,0.9096899200390125,1.0224046099061042,1.1021667405218178,1.1377934386911335,1.1563097060628102,1.1438419668696653,1.013193480101158,1.1746071704359513,1.2687791273940154,1.1949242258841222,1.2193801412464031,1.2327054809647242,1.2273483091501576,1.2280356920855882,1.2771752039444138,1.3464410739859818,1.3676841715201422,1.2374407632179656,1.2844436626215077,1.2558656241702897,1.2912462223160823,1.3029891290207356,1.3431212094162404,1.2567221923443832,1.2898269488776477,1.252230357228814,1.2881323949929993,1.2447747707272612,1.2838790390810306,1.242966154311276,1.2852508828712033,1.244613869465279,1.287472060574287,1.3138543776092315,1.3315733838835138,1.311679005672105,1.3398960861580795,1.3050857129676994,1.240818644950658,1.232495396879017
2000,0.8429045636366072,0.860234157341397,0.8392886545111415,0.8459471033738204,0.8760701312451803,0.9243516668610556,0.8790972114070437,0.9626404828655143,1.0637552641538985,0.9625099659236176,0.9456278882705017,0.9639436267027022,0.9119257323575357,1.0230964850821196,1.1048351746523146,1.1381132830806875,1.1621722877231564,1.1521945836081373,1.012345749860797,1.1825120293691882,1.2660576749831904,1.1908137429254801,1.223167926121714,1.2280822502862896,1.22790066838489,1.2305625265805222,1.2743392653036871,1.3343432344909099,1.3486564279247484,1.2398350173895218,1.2792189765716475,1.256275958969594,1.2874588543786327,1.3073666467254204,1.326173848927128,1.2554126757191368,1.2913590537559705,1.2520081426555274,1.2864209310756423,1.246069301680582,1.2830289495276008,1.2469730344824268,1.283467565882547,1.2460218139111825,1.2827236451150075,1.309371468179799,1.3087861288776708,1.3338989710661802,1.3014446654007357,1.2982687441601846,1.2362532942106967,1.2348660576410049
2100,0.8372662841318969,0.8638995957096547,0.8448797102459158,0.850557257039771,0.8823676361674776,0.9290574052216134,0.8840766435603289,0.9634210925960822,1.0654166074453155,0.9635128950925484,0.9494764473236315,0.9642931504830465,0.9145538786081392,1.0261411366096242,1.1068697840501605,1.146259250916944,1.1644757869886708,1.1546851043809159,1.0143804401362704,1.1773756976310885,1.2582813035823053,1.1925939607191762,1.2276258804498392,1.2314031967902501,1.2271759140278147,1.2325940493592797,1.2752247635745912,1.330934410930455,1.3425979503966547,1.2386437148883715,1.2772652962727438,1.2560355220130708,1.2891999867856132,1.3007964736750446,1.3252377965235373,1.2580577544890554,1.2861110617815854,1.2550752239361667,1.2839930033420697,1.2445913292199329,1.2813824180887285,1.2460544197163086,1.2806792259397053,1.2466912597846853,1.282046340297777,1.3072490432829178,1.2941753149746298,1.2963451245231077,1.315950740034856,1.2917365171020754,1.2466473937256128,1.237743174405092
2200,0.851920522240445,0.8737231925543817,0.8456389801045823,0.852465752001947,0.8892647799517417,0.9309573713367487,0.8851000978864088,0.9634327770070412,1.0631336155262288,0.9641185498618744,0.9476064082344849,0.9627757234642338,0.9163600913809601,1.0270745652072717,1.1118237841708107,1.1505773330125602,1.1587016750660006,1.1491432607524485,1.020586956967707,1.1780321123826847,1.2617670758539803,1.194478303753185,1.2275623054367941,1.234903328114581,1.2326041462298287,1.232094084322816,1.2741662254738009,1.3190717688917024,1.338557915129553,1.240770168881109,1.2769302134428033,1.2555904338328545,1.2838841571553223,1.2982944025317107,1.3244409595920967,1.2554973033197527,1.2838328351207193,1.2558332968252808,1.2862047792885214,1.2451563153199927,1.2780944628252748,1.2462519491673398,1.2799852655305786,1.2440977612193969,1.282139879305629,1.2960225691011207,1.3070734106644375,1.2951358221525564,1.3101840853023956,1.2961727756033525,1.2418782918000093,1.2447020158227153
2300,0.8565530758549652,0.8763343031636515,0.8459727535479838,0.8653019435247755,0.8957320574480904,0.9354119788992677,0.8933287059116051,0.9659333513196694,1.0646656005183825,0.9648418901093518,0.9527098429253971,0.9635512301772607,0.9190070529589812,1.029541762096384,1.11663223555599,1.1499168084774665,1.1688948756439592,1.1517804325631533,1.0201915581502219,1.184451387756814,1.2614146281128424,1.1945292912945618,1.2223958404469253,1.2304295187825987,1.230843106602933,1.233014677486311,1.269996112606496,1.3219144187806957,1.3406534464582271,1.241773957082473,1.277199072216451,1.2567648847760071,1.2853020272046942,1.2872533119653684,1.3091507599852061,1.2555184477169223,1.2852364428657796,1.2545497810122825,1.2839467945495138,1.247091673730977,1.2779770434535964,1.243924718607128,1.2774733048896996,1.2448099822112615,1.2764922348387808,1.297912309152238,1.3030257464040702,1.3058795577778237,1.3224666136981704,1.2809466332791455,1.2479961771276353,1.2440779295225548
2400,0.8497108793777366,0.8933282297683317,0.85090806434952,0.8594721244046629,0.8914131722018354,0.9308062021537278,0.9001330369769628,0.9694605952013549,1.0723967289478946,0.9640365219499851,0.9556964716556016,0.964509455611132,0.9193810366725258,1.0289520169640272,1.1111011051892459,1.152923953554935,1.1652837516699481,1.1547862096310797,1.0231366476096855,1.1847396647740256,1.251732714029357,1.1958760586203019,1.2229216565078331,1.2359730428406692,1.2280614200820368,1.2307177117269903,1.270976739677491,1.3174185621829213,1.3219783692125082,1.2418691822921473,1.275530281373736,1.2584684053761903,1.2804006682796991,1.2936841459545674,1.30964239125508,1.2587426672038178,1.2805889870100575,1.2543040912479557,1.2799058070742018,1.2443601285903156,1.2748233085465819,1.24420216501246,1.2751732190742409,1.246334997499927,1.274609008974088,1.289335101114153,1.287751658050786,1.3115566682377169,1.319553003356698,1.2747805364038962,1.2528890289966608,1.2421607959819163
2500,0.8535254071379904,0.895754432430462,0.8553612948753251,0.8694041671595111,0.9003435306622163,0.9458338618886217,0.8981895467769004,0.9720083258389158,1.0735772016087684,0.9653410716458458,0.9570872317125935,0.9644787013214616,0.9209587023645702,1.033842240855801,1.1158263646685558,1.154135076568248,1.168471978093231,1.1626709932141253,1.0268661315353675,1.1833082988136356,1.2570908184535132,1.1954435145460653,1.2269752055123984,1.2315072693338234,1.2287701465526686,1.2334441939359222,1.2697420392884107,1.3083323111731762,1.3169884228956077,1.241992800090463,1.2739601353072219,1.2570406527302636,1.2809329802667226,1.285160753368371,1.2987360782078345,1.2579041926994259,1.279006976420219,1.2556645893849416,1.2768972131438077,1.2445879631280676,1.2742272011008071,1.2457349099497574,1.274345716237358,1.244332655593516,1.2766748663140446,1.2857202823718767,1.302789238725366,1.2828227951016833,1.2906094230241734,1.2748175294765602,1.241687930014046,1.2488444773297056
2600,0.863897688741388,0.8906593725158397,0.8685545409877381,0.8729649331914269,0.8979010670827686,0.9397775933704365,0.9023501214723748,0.9719149817663577,1.0761651544460022,0.96533070815634,0.9578249642400475,0.965268674360908,0.9241499423573976,1.0341781670261732,1.121041789572725,1.1567901436950783,1.171917743279318,1.1588826421134595,1.029182878770529,1.1815433037993597,1.2549304190617423,1.2027356854886393,1.224220211118167,1.230672330324376,1.2275855962166327,1.232638783980508,1.2681659186448773,1.3015863256950273,1.3112857952207533,1.2396558866469194,1.2725663829186784,1.2562395410101186,1.2813274993557722,1.2834955587369927,1.2989810009447138,1.2560084855865752,1.2777425040804902,1.2537165921203786,1.2763044083721418,1.2437867097043909,1.2745568288410682,1.2457565586072057,1.2712031447442704,1.2464010939109242,1.2713458516486775,1.2805560641407143,1.2898084870829896,1.3015348433836924,1.2901451481970776,1.2915363897303722,1.2466542417549065,1.2516598391909322
2700,0.8760661994551571,0.8929454058608651,0.8674732263931297,0.8804598651318742,0.9057458979220983,0.9445105971035636,0.9055809681300911,0.9745039695582401,1.0759366410191356,0.9666628470971564,0.9594891772434739,0.9671630422808534,0.9264111241262143,1.0353022132542566,1.117031819095506,1.1510121591605942,1.1708664160600717,1.1608915996046036,1.0295165741861783,1.182089382515354,1.2498918560926806,1.1997877916678046,1.2267900993327177,1.232487875115428,1.2329855846415383,1.231025037592873,1.2648170158611223,1.2983444632271355,1.3229811024467475,1.2404590374894804,1.2710691376254972,1.2585600057129411,1.2778580890531084,1.2769411804779267,1.3031975292447646,1.2570936285480223,1.275872606338368,1.2533294203625887,1.2772496677109808,1.244511106947777,1.270311886378333,1.2429725446526065,1.2693016620280373,1.242589284803828,1.2709374274928704,1.2784242090144065,1.2941919240787731,1.2881002363215546,1.264159395613334,1.2965135187217178,1.246437170939783,1.2447435233982023
2800,0.8705523433567951,0.9066050981547609,0.870153931761026,0.8825767224194253,0.9107816587985306,0.9517964766461621,0.906373781607549,0.9759058795954614,1.0832658546756098,0.9677837137602968,0.9623592433762239,0.9669239178532998,0.9320220754074953,1.041152368042218,1.125135367518428,1.1544650988091036,1.1653347829161773,1.1621812462630214,1.0339906276251043,1.1886307662991136,1.2500533713931905,1.1969152613560994,1.222397624911472,1.2285297739523684,1.2276412973559492,1.2332105865326595,1.2629041612400098,1.2967532750662163,1.3074302584168613,1.2394074370567156,1.2677993734691761,1.2549120269246936,1.2749044911959977,1.2782029903233718,1.2881923628962235,1.2574390990039008,1.2771177661549173,1.2544184555187465,1.274392202500576,1.2435882253797876,1.2707396327608729,1.2441130743881212,1.2706904534590944,1.2447670747355362,1.2692620239289407,1.28516811020813,1.288773401925083,1.2759691633849808,1.2585498102497579,1.2787549687840019,1.2430785499363393,1.2441081817187105
