milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
0,0.5026797036413728,0.4909103880658495,0.799239757026299,0.7975762025827086,0.7961165173959903,0.7980655628289975,1.0032366466936877,1.0005948271563967,1.0006896934447622,1.000251292079388,1.001245182511508,1.0006304223175786,1.0012024266531772,0.9994014819583182,1.0004919826055387,0.9969285052343115,0.9972623279317393,0.9967232449065757,0.9974169827184117,0.9958113733008139,0.995538599201229,1.0025969934642527,1.0033920535621768,0.9995995513195599,0.9976369135969235,1.2010773362088323,1.2007210852085606,1.504133944201642,1.5051225233558048,1.2006291497059498,1.2014205611977142,1.1997982597833365,1.2011602424623997,1.5023268593766577,1.5049147046187923,1.1986145366182834,1.2016458504151855,1.1986633806640707,1.1977623432696576,1.1984009914218108,1.1998838825681284,1.201836326201266,1.1984726754889872,1.199716638791268,1.1978713831860424,1.4953069550185685,1.796549382909557,1.9993323696287564,2.199796077296579,2.5027718727329225,1.0051012469689868,0.9981659755231724
100,0.5706028207031505,0.577458481381561,0.796765673091883,0.771796950075758,0.8006801742901979,0.8033275562545206,0.9401490070172591,0.9931562228298153,0.9879591259041974,1.0009348670541907,0.9852906437832138,0.9994828272000534,0.9837894577517676,1.002364109121176,1.0010199184294826,1.0050805207883216,1.0047097258956925,1.0067668588285688,1.0016153591908148,1.0136596579378057,1.2401044022030299,1.029800586745098,1.0789406352447573,1.067217408869588,1.0930033820432408,1.1736706711863858,1.2727933214744018,1.4749486921028037,1.5461530196076845,1.1644953779356844,1.2691491644155666,1.1891891722176338,1.2714589777210672,1.4650532945182282,1.5458516903237116,1.1891188236047776,1.2734284493338073,1.18847159297756,1.2728316053625826,1.178176059065222,1.2719876253600777,1.1783574744565157,1.2737464986091274,1.1772186641652336,1.273142415363946,1.5123120849475837,1.746025023805507,1.9070146654897064,2.0926764557615645,1.7086866725633523,1.0086559215670554,1.013988367404932
200,0.6342929570230453,0.6318643559384216,0.7808592546179951,0.7584572153210021,0.8075381653172957,0.8164015059698922,0.8931225800218989,0.9861066620680833,0.9766281850995924,0.9982771155023605,0.9695711094619974,0.9988437325972045,0.9672479516379697,0.9994380124824163,1.0028952929976258,1.0120827350100483,1.0231771831531484,1.0183086232448673,0.996385950930741,1.0400451031699365,1.3038256442330531,1.0568379747763668,1.115024902936335,1.1123970228052127,1.145706799505172,1.1663152008307027,1.290703311529185,1.4592795280755513,1.5411625122046027,1.1609635936473317,1.288946066944186,1.1891987011894773,1.2940758722490784,1.437992139041527,1.5364282447574005,1.1882581884855856,1.2925987009491575,1.1894025770984527,1.2940661385801793,1.173720059571782,1.2902845898518782,1.1744465165202884,1.2925666737749497,1.174915785074543,1.2916331219046033,1.5033261565025609,1.6875911669927444,1.846444069646624,1.9681867145893899,1.5096175980055024,1.0349623588219217,1.0429190197699378
300,0.6683850227223086,0.6765055746230854,0.7828645304808283,0.7498283614347248,0.8094388554629524,0.8236099878109652,0.8728563548646805,0.9755587968875087,0.9789337934645993,0.9982744879939424,0.9599406512402375,0.9981398474976084,0.951173822021104,0.9972504290245278,1.0148535321028112,1.023746326185931,1.0394249885191433,1.039062108464393,0.9969508192758509,1.060840152669273,1.323296775762712,1.0825912513011586,1.1424074509856779,1.136486253963391,1.1704590733506046,1.1653465382527723,1.2969617090559882,1.45064799642543,1.5371429714110734,1.1666871719312901,1.2983099742447488,1.1936708339264361,1.3009276894767925,1.419614182656469,1.5227643670888718,1.1941653741648068,1.3049943107520474,1.195732792523343,1.30351398694009,1.1789687325864153,1.2979377082967707,1.178749405989642,1.3018531281977381,1.1818522410393648,1.302450018272606,1.4789378170410363,1.6448123681188516,1.7411218822692465,1.874745374722388,1.4706274848473133,1.0645867641864557,1.0671414458158293
400,0.6905907908886053,0.7148945897973278,0.7759337240814256,0.7407852083410381,0.817124597687673,0.8289730738779135,0.8504124211392569,0.9674560443215185,0.9806749624615682,0.9937530719293527,0.9502448603619571,0.9959371327125585,0.9452613412680694,0.9989327072672027,1.0205923879947216,1.038196722937072,1.0590043555147883,1.0492712078459223,0.9945202299162149,1.0780771317041047,1.3243655968085675,1.1016110244380013,1.1570811258802507,1.1547061471759783,1.181274298319893,1.168123282576557,1.3010262702957625,1.454786632757713,1.5154221107587944,1.176002423277856,1.3009055459422132,1.1994164159761034,1.3070846263361917,1.4018060155730798,1.5102874975845304,1.2001883248888796,1.305923744490214,1.1988451343716637,1.3062971344334062,1.1862975809533336,1.3054319823885319,1.188956734081052,1.3053629926413899,1.1884870546488269,1.3056235796940214,1.4681197906909804,1.6136553734404153,1.6775521509015108,1.7688765167534917,1.4277288097224339,1.0935782591590786,1.0926746534320584
500,0.7107461016519387,0.7197615732535806,0.7782142359909572,0.7474909613658016,0.8191190285058588,0.8380596423593974,0.8424059609455942,0.962793024072989,0.98296285900958,0.9915464686657123,0.9469321625745389,0.9909638947571774,0.9330386326211528,0.9985147057102293,1.0316395285903484,1.0438660920060192,1.0713154726198078,1.0642216156213014,0.992111861317602,1.0943215091125482,1.321189060611749,1.122827272237183,1.1641999069806759,1.1708209878644376,1.1941688900621346,1.1756452146945149,1.3000499490027706,1.4436439334119475,1.494690523907049,1.1843605595818243,1.3011831829954035,1.2052685306266488,1.308093120517207,1.399762994636359,1.4861584090245439,1.2068926324091922,1.30947143428831,1.20576031664138,1.3098253610600563,1.1962739460872704,1.3054085269335913,1.194150296876309,1.306958326872179,1.1969476012575926,1.304405257682675,1.443011600489562,1.5721198436631434,1.6466087089637784,1.7264531693711356,1.4352001951277993,1.1176118088622768,1.1178652926236161
600,0.7388570115308143,0.7432955013512085,0.7850434106835384,0.7568652368236306,0.8252928578931165,0.8338786703150667,0.8364738354543136,0.9592617650139221,0.9906235430057817,0.9882761058542459,0.9398607462559881,0.9888345081221832,0.9252874316572919,0.9995972251072651,1.0400002046460428,1.056493024955108,1.0854387061357746,1.0780247891905226,0.9900628841333167,1.1063430035149662,1.311769542178233,1.1331897132043591,1.1720221202553318,1.178004581913941,1.1959482324910797,1.1800425981959592,1.2983550435118227,1.4380134231664854,1.48520730096474,1.1920750591367084,1.2995208904699649,1.2116135658542468,1.3086075460200581,1.3850630237073158,1.479813837463693,1.2128411538678128,1.308108009834042,1.211854956309768,1.3105184068299727,1.2023356002561119,1.3072013884273141,1.2018110173659455,1.306925877995323,1.2024614135833116,1.303655523653555,1.437765635947186,1.517210153485963,1.5984192562042527,1.635084043276621,1.4264485680871966,1.1363893656859936,1.1350778225594509
700,0.7466039756996024,0.7711887764389735,0.7880365862553302,0.757784052713254,0.833198241182849,0.8440440327057009,0.840941061871489,0.9556046534793409,0.9989757445130549,0.9859730428737034,0.9350531572872101,0.9858973937040093,0.9191898880347665,0.9973957706044879,1.047679358940312,1.0648462816470552,1.0954512817832007,1.082924904171052,0.9890611761569273,1.1239235099711467,1.3104204088014795,1.1392495703044332,1.186584515182632,1.1920529377425253,1.2055162053723039,1.1897834422789428,1.2979908338034154,1.4257072214139002,1.476286194392036,1.2011263915967558,1.302721435075048,1.2203037038072833,1.3115075654932822,1.372555171532157,1.4582946167218518,1.2212279600612472,1.3086078369896452,1.219535778915379,1.3098473094601497,1.2083043233870547,1.3053893653547441,1.2111459826059146,1.3077057853822225,1.21010198222075,1.3037803352650457,1.4265676297079257,1.5081435213943413,1.5419783410135581,1.5916838310155086,1.4102012571363332,1.151152509378321,1.1491401465387157
800,0.7583979773516275,0.7733250062010552,0.7804055963278522,0.769119298451429,0.8422644252158094,0.845489943109118,0.8387587138690104,0.9551636800051994,1.0046975286979898,0.9836296335478568,0.9365838714478347,0.9823258331628336,0.9156627780713287,0.9968982005440181,1.0551133531273171,1.0790098575872764,1.1033802164358593,1.0983156758099248,0.9913120587224866,1.1278875768037238,1.2985149748965892,1.1477011976773446,1.1862191448915462,1.1935380337102204,1.2063295352726395,1.1961763552640756,1.2968618900875464,1.4159773543905148,1.4633897066187662,1.209417422449064,1.2998643676294004,1.2233186808665575,1.3094373828807926,1.3685607896960958,1.4443664234169014,1.2260630590481445,1.3111288021809613,1.223132090413128,1.3107039435351482,1.2175889790943457,1.3052287766100175,1.2155126562018015,1.3047729910995074,1.2160806798544679,1.3044434051875382,1.4019374023046438,1.455491345202947,1.5012460208978753,1.5386392735106453,1.4018852414986482,1.1611134119812876,1.1631473331678297
900,0.7725504724583587,0.7958008802077632,0.784628751831438,0.7767262922888916,0.8447967400052632,0.8531424590000337,0.8418425538877237,0.9514728932949786,1.0114423884038506,0.9811277785772105,0.932289841275571,0.9793503134307658,0.9109995466124702,1.0008466527096749,1.0593862808555594,1.0894368728280164,1.116383667477478,1.10219856046926,0.990035936022633,1.1392906289194809,1.298379604779938,1.156309826242889,1.1995041524275825,1.198305654645532,1.2155519635867549,1.2007007871894966,1.297273359464257,1.4155623167581373,1.459228532569929,1.2121306930200233,1.2986105542848358,1.2304470778858183,1.3082778210214292,1.3638503658788175,1.4343778455333533,1.231268878065724,1.3064652253707056,1.2300529477772986,1.3103989105278278,1.2229364149193134,1.305688828689516,1.2195053546932593,1.3031906215569444,1.2223802277521667,1.302017344419901,1.3948776488676562,1.4533027168666894,1.4682490964890795,1.51713436635105,1.3623810578965687,1.1727390598147267,1.1728575813637898
1000,0.773718621246704,0.8051189814113233,0.786504739975957,0.784303065306382,0.8500098209680836,0.8675735646366355,0.8421036911474439,0.9530837851434486,1.0158678349385857,0.9769075594120596,0.93313263279053,0.9779323601289442,0.9089564289656604,1.0011033306120534,1.0636669362129842,1.0948425754531297,1.1160550215677296,1.1109011837360354,0.9934994466782344,1.1501150924160473,1.2922268101263885,1.159287799719447,1.1992972488775382,1.2090915493633185,1.2211895226851999,1.2065412291971007,1.293429913159689,1.4103229511566597,1.446704581389204,1.218193247901979,1.2986392207904678,1.2337951973797292,1.3071094342557632,1.3518412946401424,1.427943306903262,1.2357430913574976,1.3073857578045756,1.2317126508688088,1.3077292420209385,1.225016566694834,1.3047715100924482,1.2259843730573112,1.3018434205683336,1.2245434824222072,1.3033021023810691,1.3894055211932126,1.4306476808384816,1.4338242318374197,1.4755021829044515,1.361705584865335,1.1919457178668482,1.182856139591555
1100,0.7961520495724271,0.799945810837095,0.7960424742869976,0.7895547504253582,0.8475150809630471,0.8761497429248702,0.8471249947585854,0.9509251008400019,1.0175076529917997,0.9749531746027469,0.9303534901410708,0.9747233565187515,0.9067421157162272,1.0011221595139508,1.0753452779074943,1.0981123752230406,1.1243164346975203,1.1127726238731397,0.9950046728461269,1.1578851984709058,1.2823353838640736,1.1662511316353992,1.2078654136675504,1.2136596403685573,1.2191827364202257,1.208353242719582,1.2933405544051866,1.3962065880948038,1.428488073036918,1.2234121550299712,1.2987050346569413,1.2391289513226187,1.3045040300201691,1.350017301118647,1.4142504017699864,1.2380491922149708,1.3073497463907655,1.236871298856471,1.303003403351558,1.2286861570942318,1.2993361920223427,1.2282050032820673,1.3006141787813594,1.2303199697062086,1.301989496855908,1.365356498754833,1.4053303886595971,1.4308885546846484,1.4668333498766275,1.3614776454542157,1.2022715067171936,1.1991829898007826
1200,0.7970860488149931,0.811857643824287,0.8008440303277763,0.7997190858286958,0.8474844082421422,0.8775186714234101,0.8479796058652332,0.9520494546308735,1.0259241492064008,0.9731533163404846,0.9343345150554871,0.9737958350835844,0.9090952696433333,1.0030055372925892,1.0769108573697237,1.104213474911196,1.1333046517846086,1.1162674962766417,0.9947574716076731,1.1576884692082805,1.2861034288387942,1.17046973343483,1.2089036004058324,1.2122770766418296,1.2234305127207252,1.2130258972377668,1.2914705993673157,1.3891707308194834,1.417655567511242,1.2247460286714429,1.2971701700243758,1.241985244791708,1.3054903252843955,1.343183257984685,1.3992505797957349,1.2426246822089149,1.3026200259009286,1.2392498914727055,1.304704384339716,1.2334803895716113,1.2993817736110904,1.23164254173828,1.297524156533396,1.2335884598190028,1.29875223591605,1.3654186523173932,1.3989870115334564,1.3951891436811823,1.4261139515225054,1.3365505220371157,1.206733257426457,1.201283482331803
1300,0.791826112971245,0.8298602279452406,0.8073471608435849,0.8065451101844976,0.8607014229972026,0.8846444940172213,0.8483703282329346,0.9528055130522695,1.0307977268247077,0.9695732494300064,0.9337183425495973,0.9697556290143237,0.90849513870687,1.0071487473180163,1.0859728500944825,1.1121488281650627,1.1317118219259692,1.1229437433796459,0.9992185473409076,1.1643767352800312,1.2778153855699583,1.1732941303344988,1.2124906541942768,1.2198239810000724,1.2233910922173499,1.2158434621714336,1.287159487632365,1.3766571994916317,1.4056661878198258,1.227932166572373,1.2955296744410787,1.245887257165736,1.3030133581706898,1.3331661147277012,1.3803125563193142,1.2439587483329035,1.2999203141832023,1.2444546484941232,1.3010336371254905,1.236434893591682,1.2964222382811066,1.235942670451604,1.2975906634240433,1.2374402453542335,1.2987005298199985,1.3516965696556986,1.3744647273149992,1.391669929727067,1.3909858137219067,1.345839219234985,1.215016340527019,1.2161953951040516
1400,0.807660176494808,0.8284319742972726,0.8078430442985004,0.805152632812807,0.8570236088733932,0.8920985718261779,0.8595191416484279,0.9539612661178358,1.0348101163858991,0.969936639849052,0.9320170017422367,0.9677466675768694,0.9055825874288421,1.0082065303086134,1.090287106207426,1.1153123967437566,1.1395353227293885,1.1268968400733201,1.0018986415108033,1.1643604530132388,1.2786923833099288,1.1830216768205393,1.215259136445201,1.2155275241791674,1.2238387097413375,1.2191351155268044,1.2888337729045565,1.3786772537352403,1.4006708713152614,1.2313584030856979,1.2901926085487834,1.2478803587842637,1.3004347289139864,1.3305518066718052,1.374976743738464,1.2476633160786288,1.3023038729594336,1.2443766739353066,1.300422593918399,1.2372691021318367,1.2962645423406902,1.2386871860278013,1.2959399081084817,1.2392752464457666,1.2955972009446308,1.343535582186638,1.3753771473767056,1.389499386777773,1.365424721812573,1.3449672796140952,1.2137882162469122,1.2170995804954872
1500,0.8090924463874857,0.8356024243306596,0.815955466614053,0.814325317673213,0.8629661516822916,0.8914420209483175,0.8569180823286061,0.9536910928885203,1.0398756747957432,0.967199653936916,0.9327246510854722,0.9661845926379313,0.9070984035112646,1.0095807104911725,1.0910805653579474,1.121236660517039,1.147660451851797,1.1332546597497104,1.0025558762716027,1.1714391122115022,1.277074755567958,1.1836667170171948,1.2151916974578767,1.2177464062421035,1.2308765969375335,1.2218031193905887,1.283626743087161,1.37306328195983,1.3854816701199038,1.2354531687052441,1.2907443698836438,1.2518839195966034,1.296314092792979,1.319024041150152,1.367080007235104,1.2500981333563654,1.2995747012853542,1.2479075314236312,1.297952458444369,1.2409249842213588,1.2916361413233937,1.238694612894927,1.2922590743877405,1.2415922627542166,1.2938124189880618,1.3348143746794305,1.3635227913117758,1.3587978989071847,1.3690106622295541,1.315696452273554,1.2270689462390658,1.2204150730836842
