miliseconds,y1,y2,y3,y4,y5,y6
0,0.018917966512004693,0.043237640169228674,4.467384535521956e-09,0.00493959424634425,0.00010042877158859798,0.0006361089619299739
100,0.1759755014904269,0.051492207960012144,-1.5102476586268314e-08,0.0044911007999053655,8.254547412642913e-05,0.003867516165238855
200,0.3131823236182678,-0.005181961335215639,8.054753065111985e-08,0.007733333742660922,6.777866052164533e-05,0.008833618257185927
300,0.4383546481430411,0.06389565466455516,2.7957599959526756e-07,0.001193369351379728,5.507405087687881e-05,0.013109562725186773
400,0.5195323249954692,0.17358112593296202,3.9401880390495854e-07,0.017373876386924038,4.388296218925376e-05,0.01716685078487229
500,0.5896370187527633,0.1469078374158586,6.820811035138024e-07,0.011580273864381655,3.618442033663412e-05,0.02192662581800072
600,0.6387546349691537,0.2433650767289905,9.922148359421462e-07,0.02639354333217915,3.0159258306475483e-05,0.027788869362360094
700,0.6694736502386525,0.3126425119786278,1.277716032732329e-06,0.03270172363743182,2.3737442084679495e-05,0.03169221852301665
800,0.7077628605642845,0.40644473242102547,1.490792265711348e-06,0.030492198890772086,1.9973729743276613e-05,0.03375524290309901
900,0.7307698097893744,0.4306428215183134,1.8818371097779857e-06,0.038298247474099496,1.6351082990445865e-05,0.03788803192761688
1000,0.7554861494698757,0.5255654601643879,2.0990811355948736e-06,0.05174524546466635,1.4724861609295734e-05,0.04258067939893359
1100,0.7825301539098778,0.5945548447832948,2.306965129212675e-06,0.0584869576533959,1.066140302790287e-05,0.04406718544074981
1200,0.8076724329963175,0.7210754998253528,2.5991803689999524e-06,0.06705996965497182,9.578278728949318e-06,0.05034421461028937
1300,0.8050761429016734,0.7049256499764813,2.782486851643641e-06,0.06918883138311413,8.595030573692514e-06,0.054565531678738566
1400,0.8336634150238315,0.8140200855845531,3.0111721924335127e-06,0.07435858602326921,6.457290118092926e-06,0.05918781137114728
1500,0.82575365592812,0.8775830711715917,3.1911082881040595e-06,0.08416333439013213,5.428435027719501e-06,0.06054459015476421
1600,0.8375245804690783,0.9521350680084921,3.314795260643777e-06,0.09002083469729875,3.4448415329151614e-06,0.0639496843830981
1700,0.8498125349608074,1.1466063263303663,3.497694240659777e-06,0.10563545014668674,2.4373274250961346e-06,0.06702402053483439
1800,0.8538079665632743,1.1584364288536328,3.497299828998754e-06,0.10809787981479752,2.502979185464545e-06,0.07155490919387278
1900,0.859197534817984,1.299882132746612,3.6891990144914326e-06,0.11904348298554401,1.6695719003444659e-06,0.07485652666789512
2000,0.8748594607663268,1.3657961785416703,3.7638027044529953e-06,0.12794089840596068,1.6298861462962817e-06,0.07930690915441013
2100,0.861041868132123,1.4191351549545712,3.77379226672281e-06,0.14071679010491553,5.553735194360149e-07,0.0831139796960015
2200,0.8646406440066425,1.499391219286164,3.815223605741998e-06,0.15078081379320304,1.2809302534837145e-06,0.08726553712985251
2300,0.878577693636116,1.6108124179289143,3.872644946507913e-06,0.15467772749127837,1.2712844592551175e-06,0.08831706989336485
2400,0.8695514205239184,1.6348672951079748,3.853311904783944e-06,0.16074061011552368,1.2805465336228955e-06,0.09462739798853373
2500,0.8808230280410837,1.7376792633926632,3.986834931424499e-06,0.16556989076267142,-2.1540752126979265e-07,0.09781074128481199
2600,0.8779108662311493,1.8478355623845513,3.89186023719844e-06,0.1749420849671507,7.404254767549711e-07,0.09891900519366617
2700,0.8781590833522724,1.9192683088100086,3.9597479950049375e-06,0.19332536988960278,-4.6683275652358277e-07,0.10523327538434424
2800,0.8799256025537233,1.9975560717696526,3.96059241901004e-06,0.1941967853639652,7.060627603997998e-07,0.10504447161578967
2900,0.8748641317158343,2.0760476306016855,3.919539827796083e-06,0.20297261273948633,5.449128039695251e-07,0.11166371734954951
3000,0.8699767106502839,2.215464305397473,3.978219544950149e-06,0.2124235951321141,9.177019297945501e-07,0.11516294026216997
3100,0.8844280946792434,2.2585526518333237,3.910985339246831e-06,0.21871261620520882,7.886088967646279e-07,0.11576938314753565
3200,0.879883633909625,2.3749419364679443,3.8955091896849155e-06,0.22902581118405368,1.2481093464774242e-06,0.11832407075404455
3300,0.8791551099968684,2.4349384308238005,3.85750503720279e-06,0.23756637446249043,6.902166415616056e-07,0.12532056346280002
3400,0.8622014251727032,2.580141563854676,3.812215675610605e-06,0.2565748116258185,4.5090289501767044e-07,0.12874773828082386
3500,0.8607771306490544,2.5983086004755838,3.8224623778952525e-06,0.2596154504564679,-2.1959770298512064e-07,0.13008301442493012
3600,0.8671530309188893,2.6868234222003227,3.7658485366575596e-06,0.2726838231029794,5.23118443947705e-07,0.13360986086102952
3700,0.8726271311737474,2.752955807391584,3.7442629134411177e-06,0.27361078064189803,9.778740509656604e-07,0.13418218781157132
3800,0.8658876062973544,2.83516080165705,3.7607432639827494e-06,0.2890599347654303,1.0416675176503245e-06,0.13938544604925432
3900,0.8658391765664887,2.910984326634699,3.690671945485437e-06,0.2910670373154175,1.133242775792368e-06,0.14411851204778076
4000,0.8577122416387585,3.02653618970532,3.7171408827350614e-06,0.30403169181916784,-8.826626690249603e-07,0.142689145025287
4100,0.8582350416075766,3.084474838487738,3.65417698457786e-06,0.30809040305550717,-5.177829283099251e-07,0.1457407332035944
4200,0.8424456837125157,3.216753903263212,3.611792291089753e-06,0.31934252444076283,-1.207233057665044e-07,0.15149164782124405
4300,0.8402367649971797,3.3115229731925453,3.625871660974681e-06,0.3353741323921614,-4.325738687695949e-07,0.15147260931899756
4400,0.8466270426611427,3.3182540873118755,3.5381354211369632e-06,0.33807293568105756,-9.800507412041538e-08,0.15528087924819306
4500,0.8435997287451781,3.4479690598999726,3.528884643219616e-06,0.34584271517805115,-8.333681371247699e-07,0.16024122553054007
4600,0.8326306410627246,3.494676012668902,3.5627199078289455e-06,0.3516134460074122,9.670465922303951e-07,0.16040833356740775
4700,0.8292219632091913,3.6128320654694415,3.5373476616127936e-06,0.368102592044116,1.679294747168168e-08,0.1625048354151179
4800,0.8221938515142081,3.6796454020869676,3.403892752710809e-06,0.37605917452357207,-7.764578162649703e-07,0.16773105612124908
4900,0.823171123608768,3.82669396628325,3.453491917907172e-06,0.3874484299009055,-2.3510979822897577e-07,0.1702710226443195
5000,0.8320548290950298,3.8149353923976137,3.372872368397638e-06,0.39224499077610975,1.8012627704107833e-07,0.1747282276912286
