miliseconds,Ac,Pc,Ap,Pp
0,0.9502076127831236,-0.00011550986369756438,0.04976494528401921,5.287303292102823e-05
100,0.9517549809636703,-1.243566428823763e-05,0.04448034926110261,0.003436361753605919
200,0.9532469995881316,0.0005509128621330294,0.039800000354604834,0.006307038047368765
300,0.9550251347807552,0.0008652753005724163,0.03636696722378386,0.008669837076603033
400,0.955932124373956,0.0011403624378551929,0.032323993768803544,0.010450810744226218
500,0.956953112178111,0.0016709236971216772,0.029624390086137816,0.011769200788029123
600,0.9580535257376163,0.0022738874728515488,0.026712978158973506,0.012862959293685947
700,0.9587162883787061,0.0028227616715484774,0.024981734784539356,0.013572944760353175
800,0.9594244311171704,0.0037515091266770275,0.02293439607443102,0.014135837890469717
900,0.9602020603931968,0.00437561366669648,0.020908630677102052,0.014426128697687442
1000,0.9605375803147128,0.004834568582532735,0.019552519683475204,0.014849873921632199
1100,0.9607943120528956,0.005782574113496956,0.018399171756130407,0.014963136542145084
1200,0.9613558395583067,0.006064123690728612,0.017866067588615607,0.014902757619327751
1300,0.9618670112103102,0.006910462077024589,0.016468663137614088,0.014841107775095504
1400,0.9621178460724729,0.0075690777813093805,0.016044547080529763,0.014963812121137019
1500,0.9623889647277531,0.007703647271418892,0.015295378117586265,0.014824986376852473
1600,0.9627807426926634,0.008177461000841088,0.014256838451614016,0.014625327517350163
1700,0.9634832141181857,0.008872566950916044,0.013354951739257053,0.01424298368282889
1800,0.9636493593067015,0.009400228967055236,0.013210749098709534,0.013974871924631618
1900,0.9636877218749388,0.00973518125227857,0.012506031434417395,0.013798079267740548
2000,0.9642712758055987,0.010018531488840082,0.012402592049430654,0.013615313649554872
2100,0.9646208548553963,0.010446549358625637,0.012262952269544552,0.013116164705336879
2200,0.9647935613698433,0.010842207474980771,0.011495718295930976,0.012828948245673795
2300,0.9651661328908429,0.011036283865024202,0.011594821875437705,0.01261415242628158
2400,0.9654089943395849,0.011603021443626963,0.011239120805383076,0.012306615503497263
2500,0.965601298853093,0.011624524124589145,0.010429033807624636,0.012288275844684803
2600,0.9655086718448745,0.011872574239780524,0.010445391835036521,0.01202377497883943
2700,0.9660659816324776,0.011994099521896524,0.009764386857575623,0.01170017462691625
2800,0.9661664361867961,0.012189020796249048,0.009694347952026304,0.011318600169299638
2900,0.9666388192653489,0.012529248627040973,0.01001870492130491,0.011216557484663879
3000,0.9668347959674131,0.012765147084652036,0.009994733616452077,0.010993545045330283
3100,0.9671655466343011,0.012985844177296375,0.009046888824872056,0.010802635821847376
3200,0.9670983872907685,0.012849340168290662,0.009518727739006224,0.010380860066594264
3300,0.9676507750323654,0.013110308833568264,0.009119280403706737,0.01019610165158835
3400,0.9678478931754863,0.013173458528778654,0.009083127807580993,0.010106241424404576
3500,0.9676830508354737,0.013156071077705311,0.008756636889009298,0.010036026684172849
3600,0.9681671471787701,0.01321443456876235,0.009115409768979225,0.009841245535117319
3700,0.9684482362527632,0.01352130221302931,0.009352096740623718,0.00957717054039267
3800,0.9686787449686777,0.013157092901317141,0.008410038808149823,0.00942276992891931
3900,0.9689175398668898,0.013439565505483433,0.008696185010977879,0.009304127127813597
4000,0.9688855653933811,0.013372823481672475,0.008192698792039061,0.009130142143750627
4100,0.9690748828969484,0.013249010481173683,0.008160328189524588,0.008988267847491991
4200,0.9695151908767194,0.013320035088185004,0.008585825499396392,0.00866807329332522
4300,0.9697015667053371,0.013560031972246036,0.008707676099985908,0.008712724823363046
4400,0.9697903182852082,0.013425404313737942,0.008323016872166203,0.00860131840417768
4500,0.9696822671967114,0.013512306313354339,0.00808682689609883,0.00848710740496036
4600,0.9698701202137894,0.013248486911645948,0.008061222997620281,0.008230257756396705
4700,0.9703081172391073,0.013341515206706081,0.008310160188380772,0.008294359387827372
4800,0.9705178827539451,0.013521703143128408,0.00840974839490457,0.00825303060451739
4900,0.9705314137549444,0.013523154990514074,0.007703154306152501,0.008104106242972904
5000,0.9704341974183226,0.013492634756217065,0.0076340466332550675,0.008038117365930318
