miliseconds,Ac,Pc,Ap,Pp
0,0.9500850941132853,-0.00013117944858020555,0.0496619283342774,0.00011329755477882128
100,0.9520472417048726,-0.00011873936001861404,0.04445691064237647,0.0035797379910473474
200,0.9533963423025424,0.0003954062687045358,0.04038721601065293,0.006197869856956333
300,0.9548632459129739,0.000914366711180592,0.035398979220653916,0.008531319144335456
400,0.95593732669422,0.0011315164551320032,0.03262944724741445,0.010343981825629301
500,0.9570650647269925,0.0018227846885771556,0.029358769613655567,0.011557212468675616
600,0.9577004885615636,0.002353769289499501,0.02708179365666645,0.012882442462389182
700,0.9589100943179824,0.00314555102516357,0.025154849546331123,0.013489216825662363
800,0.9592490478526945,0.00345993033898712,0.02260785760545203,0.014065543949980296
900,0.9598027731275649,0.0040853043780392055,0.02117874008765428,0.014598775510295797
1000,0.9604764898161213,0.005027468922045142,0.019331867972027364,0.01466271175252911
1100,0.9611026536192369,0.0055802772109769016,0.018922273226734003,0.014793216153978828
1200,0.9616213077195531,0.006282621551612482,0.017346327270259896,0.014824973697793039
1300,0.9618882326086463,0.006602964596615444,0.01650638941918761,0.014884869313647528
1400,0.9624002364535885,0.007137936091241188,0.015211993874562233,0.014779340614368568
1500,0.96255244902784,0.007874188793515922,0.015140807790219729,0.014618344407883191
1600,0.9627267067801807,0.008535463183096354,0.01388862935769849,0.014582213095927379
1700,0.9631045318225143,0.008973501084779885,0.013836260803990846,0.014244272148116455
1800,0.9638399299794647,0.009373536631758151,0.012589567470344908,0.013888640118610485
1900,0.9640170522999123,0.009918574067477337,0.012757699526949362,0.013886923802098742
2000,0.9642937482845532,0.010047713579896103,0.012437287501294499,0.013395238361796048
2100,0.9642873065547607,0.010635834545184672,0.011913813838657882,0.013258073096590026
2200,0.9647083702553029,0.010643055660489733,0.011330677448796013,0.012981751092481765
2300,0.9648411790204772,0.010967183436908522,0.010726833190027183,0.01268699386390728
2400,0.9650805277297964,0.01134799153269468,0.010761642235239918,0.012477051469065028
2500,0.9657241025881459,0.01158760500689254,0.010801820562075739,0.01220266439467318
2600,0.9657005003772249,0.01189837642904641,0.010344057835492413,0.011916597400141513
2700,0.9662350166616509,0.012254089754881813,0.010711129580444425,0.011558607498806188
2800,0.966105555450303,0.012393271150204593,0.009790756875344489,0.011446289559981237
2900,0.9663379868305395,0.012642601631700386,0.010174080938593257,0.011164232417560711
3000,0.9665325781061913,0.012755398604559987,0.009247169245710276,0.010834858112113568
3100,0.9667618517772942,0.012858657613359506,0.009959719840169155,0.010714538418892411
3200,0.9673905888250123,0.012968080110374473,0.009652505580351084,0.010611771473356504
3300,0.9671651162840345,0.01282806964209076,0.009711943803891154,0.010206150599134906
3400,0.9675622258242935,0.013255295450821237,0.009504346591630528,0.010180981841654453
3500,0.9679468004071281,0.013442249065679623,0.009421459524542389,0.0100028750344611
3600,0.9678392052317206,0.01337649028582658,0.009097657641019117,0.009744294804319402
3700,0.9683092433517086,0.01353491110779651,0.009095089461741583,0.009528905484970613
3800,0.9685971720924663,0.013561344957520477,0.008420443185383233,0.009471014191061184
3900,0.968680790208527,0.013604267517396455,0.009187514851737551,0.009286760376336611
4000,0.9690868333720658,0.013544275933450409,0.008732495376593728,0.009076359319467046
4100,0.968913844018712,0.013603288665798392,0.008727155821976704,0.008925440507018047
4200,0.9690603861399643,0.013394346837480645,0.00874678436949945,0.008929261020688644
4300,0.9693925309410646,0.013466908778787468,0.008186362317786435,0.008552458112967978
4400,0.9694125860957667,0.013575835640817735,0.008376978259602472,0.008436464861487592
4500,0.9700697797092408,0.01353365442917322,0.008144175188094684,0.008401592270407678
4600,0.9699370994837913,0.013296499664237925,0.008594992580002968,0.008358353801968628
4700,0.969930541424842,0.01329712386842858,0.007776345094414279,0.008376576799426896
4800,0.9705364989400974,0.013325681593531327,0.008151947834393401,0.008121163056363453
4900,0.9706114185039706,0.0133682176580225,0.008233810103335255,0.008097977648919646
5000,0.9708840038475733,0.013397388122189843,0.008396128779112364,0.007919657197669943
