milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
1100,0.11609831215716095,0.0021338288686672344,6.223227252627448e-06,5.877119522607002e-06,0.014752345224020885,0.00011486403261944164,0.0006633493287731491,0.0007061034272302224,0.014760179828725217
1200,0.12505608609860627,0.0022348588106934505,1.170190833466785e-05,-2.337373515575222e-06,0.0163580014035044,0.0001195768636284824,0.0008317116312520444,0.0009694987987251028,0.023350523765811964
1300,0.12843393403447514,0.002247667094065607,5.974608701895435e-06,-4.961106546241287e-07,0.01743582627837301,0.0001413809474961958,0.0008585276100748462,0.000945608339065518,0.02546756375358264
1400,0.13792644647604013,0.0024564424535687404,6.841626227248686e-06,2.8697780540640876e-06,0.01973204155117459,0.0001429989879223511,0.0009986317974390113,0.0009530207538448278,0.026361422885813456
1500,0.1379452859327561,0.002623946829718522,6.6458940515371475e-06,9.476101812700062e-07,0.021435619459778014,0.00015832519249782653,0.001064247754995401,0.0010971176009480408,0.030609529732922892
1600,0.14545582866582904,0.0026479824691651023,1.4496845263071496e-05,4.509902304454188e-06,0.02526723264061705,0.00017170416131092922,0.0011017755735457195,0.0012397964535122378,0.03840706638148401
1700,0.15549946424657723,0.002686062087120063,1.5457509401519137e-05,3.426262485032426e-06,0.0263305266326267,0.00017928220250637043,0.0012545636755486892,0.001521693437219226,0.030795874502105913
1800,0.15886352568153966,0.002808504412314016,8.669396930396445e-06,-9.427613691198097e-07,0.026176174699414245,0.0001958290260661506,0.001256173051136659,0.0014809929532087302,0.03717641848254347
1900,0.1575821569423862,0.0028487370243631014,1.613789329852809e-05,4.837268265942394e-06,0.02816525334173108,0.00018872592720838062,0.001310031898041251,0.001832400097392432,0.03789807349184417
2000,0.1629471112237488,0.002998751826721456,1.3719133964369735e-05,-3.651268306158339e-06,0.030190272892658868,0.00020213347909178326,0.0014117080825777554,0.0017753787999748825,0.05109502488862092
2100,0.17002559276301113,0.0031418973896645847,1.412526810007283e-05,8.103282307554888e-08,0.03259924315031949,0.00022935573972553965,0.001508938882210026,0.0019685316329855684,0.057543284969739386
2200,0.1794274665289237,0.003158273760796843,7.792486793056696e-06,5.101405481921968e-06,0.031838473108763275,0.00023534433042683156,0.0015691410171103932,0.002016960517810877,0.055997655449470614
2300,0.18666376872247625,0.00326246109773764,7.697754062374626e-06,2.312909864676079e-06,0.03379985782255152,0.000234025766593301,0.0015601386143086133,0.002098118953560186,0.06503303560889699
2400,0.17813802589687544,0.0033251443662570914,8.77052839287254e-06,9.153567290484126e-07,0.033968663454694036,0.00024493603592527926,0.0017441866615976389,0.0022027387396506156,0.06326051196667164
2500,0.18317673299763726,0.003287761082641751,9.869416474521663e-06,1.5007971871161606e-08,0.035988646689133805,0.00024331203581079547,0.0018011579554285848,0.002481726041704002,0.06735337185266439
2600,0.19474215829649502,0.0035369705785897702,8.963484873048644e-06,2.927662472376665e-06,0.03590904703631148,0.0002590570558440884,0.0018041847861708527,0.002575362874183306,0.0814317523546633
2700,0.1926416550128893,0.003422135490449903,1.624746585932635e-05,5.950352832568632e-07,0.0379074529768982,0.0002579623327838135,0.0018886602545491217,0.0026102203840895313,0.07690052134303178
2800,0.19942399570991823,0.0035292392835030322,1.6628990445506962e-05,2.392837435482914e-06,0.03910894106398162,0.0002805598503759344,0.0018143380432361232,0.002719184600959275,0.08456957743350627
2900,0.19589739655314006,0.0035991281036772613,1.1196819896616536e-05,-2.1392792858845693e-07,0.03968877904638568,0.00029107382077653835,0.0019804382139628224,0.0030217890897998676,0.09539888700803102
3000,0.2087070267759237,0.0035607701743009946,1.8039715656679843e-05,6.053177759711939e-06,0.0419555682454412,0.0002917829896852397,0.001928825747037492,0.0032220493677660306,0.1020389472481127
3100,0.20685925710177464,0.0036303102918664267,1.742170120276312e-05,1.4959292247159066e-06,0.041164566838494863,0.0002840663912444078,0.0020569547841617045,0.0030297172566453733,0.09669509390142418
3200,0.20683938665045767,0.003706858840447254,9.666081835631962e-06,-2.094248952794475e-06,0.043171678284332105,0.0002947604558843922,0.002094458816825821,0.003299331427697485,0.11157857232768091
3300,0.21623625738583663,0.0037346904830098185,1.2281778951707556e-05,4.813232752224462e-06,0.0420632392836653,0.00030165640780838236,0.0021755894256805033,0.0033249789036484886,0.11077017458390931
3400,0.2114031543575575,0.003771638230479382,1.0214567640674561e-05,6.9090792708889704e-06,0.042375200170450836,0.00030929457349252576,0.002120073284816227,0.0036360170819686073,0.11963226180224844
3500,0.21679678480995518,0.003860226780960938,1.601684310614675e-05,-2.384990143330086e-06,0.04558505135482055,0.0003095106793626472,0.0021336580863120197,0.0035211847273638923,0.12680481208696626
3600,0.22444510261077272,0.0038615616764146334,1.7753256998696576e-05,6.585037044067349e-06,0.04419192445525905,0.0003268346824640277,0.0021647884545119346,0.003866478972291296,0.12638731501728492
3700,0.22288029660975217,0.004028679924496125,1.1936405203469032e-05,5.227569110713173e-06,0.045864097455664346,0.00032222257708427906,0.0022122291038707276,0.0036856307233709357,0.14116284250535385
3800,0.22615136608552544,0.0038915250172856233,1.1117836020949675e-05,4.089203508206868e-06,0.0454569044870794,0.00032196512178639717,0.002256448350953842,0.004048558373750592,0.1383756631322148
3900,0.22514822490563496,0.004105845312492598,1.3545778569713564e-05,-3.0883409000248573e-06,0.04583371372690955,0.0003325411339330302,0.0022960513509213626,0.003974162556571649,0.150289715999054
4000,0.22789704228904892,0.004090409170983473,1.1265224611327477e-05,4.043003973113613e-06,0.04653088519450925,0.0003419712163177,0.0022952302741095923,0.004188690077633693,0.15062031733193412
4100,0.23520770813147554,0.004107881109693466,1.7109039952865996e-05,8.920412262064799e-07,0.04928525511987191,0.0003478801073227479,0.002415257170737478,0.004231282596557753,0.15809608247296897
4200,0.2307634907018118,0.004137983429117482,1.4308718882152707e-05,-1.4328834412231687e-06,0.047784678868569005,0.0003385346143171693,0.00233687900524818,0.004138303004114525,0.16910230889223182
4300,0.2332090604187561,0.004189243634663149,1.2926475085239601e-05,-2.464719872945401e-06,0.048477607784406546,0.0003519538319087805,0.0023611658910561275,0.004341609596290671,0.17457704635991755
4400,0.23118210639933082,0.0041709726046292115,1.481953556282771e-05,-2.9293270061474748e-06,0.048384330981247496,0.00035437307328853334,0.002380613426523742,0.004558814048671373,0.17764001823012313
4500,0.2344951192107276,0.004295314437537473,1.8584123151995316e-05,5.069163461629534e-06,0.04954306626547098,0.00036026359079073593,0.002519301192455064,0.004352631023743517,0.18401240960610868
4600,0.23963342505594296,0.004296326760604894,1.2701515743175434e-05,-1.0916638369019594e-06,0.05040447450470409,0.00034552222748035694,0.002488185526038468,0.004679598762656661,0.19182710746643022
4700,0.2357320459450636,0.004298920746213591,1.901731675566179e-05,4.195905012569108e-06,0.051473771075544364,0.00036689933615498076,0.0024272896199712905,0.004822211755062369,0.1908808451877416
4800,0.23741375342984397,0.004166389296289196,2.09740720377592e-05,-2.635645033679024e-06,0.04908910462099484,0.00036759743933003627,0.0025769613332259247,0.004875513792623485,0.20510769971262252
4900,0.24190839818122625,0.004196130546478406,2.0789593793895585e-05,2.583896643628771e-06,0.05026318877146357,0.0003582622183576851,0.0024501709890789496,0.004715078399655001,0.20022017546121984
5000,0.24809548697946396,0.004313467785748413,1.3114946054519887e-05,5.627415675468922e-06,0.05111095133845242,0.0003698433485569705,0.0024597114848236485,0.004809687846865492,0.21271625018975723
