milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
0,0.0021646774722657775,0.00045221191222217627,0.0003734392843153448,0.00037286863313694044,0.0017472972230141597,0.0003684790033218343,0.0029300993363686775,0.006579429301996197,0.006097709563334789
100,0.00897918605682892,0.00020670709609401852,-2.883745949269815e-06,2.786310622347997e-06,0.0015631743371336449,7.186892585018659e-06,0.00016197070123341974,0.0017305698572299033,0.004833824750698544
200,0.01951696029214165,0.0005038191936071015,4.352488336383238e-06,-1.980759224849504e-06,0.002073804965474546,1.7258402395037155e-05,7.388173326752815e-05,0.0002993036818042596,0.003982916391756958
300,0.03604913833224257,0.0007324080243813598,7.423002393548981e-06,-3.8494911692933595e-06,0.0024806656804483083,1.9543025847173373e-05,8.735618435785557e-05,0.0001054210911757208,0.0044349213017542514
400,0.04485673929557763,0.0009550082948358895,6.754185874831715e-06,3.4794733987171554e-06,0.004644714893934103,3.585387606357998e-05,0.00019621282045121995,-1.900742180936706e-05,0.010263188900487285
500,0.06452867110481332,0.0010899223651299641,5.719443668159721e-06,-2.8230796708051678e-06,0.006537597426544271,4.145120628578073e-05,0.00014615812023040313,0.00021726854158258835,0.008720566793642533
600,0.07351433304991845,0.001323130342659878,1.5239971074240682e-06,-2.1555852529496468e-06,0.005065759730385079,4.35541871020928e-05,0.00021910597044155961,0.0003963136845780446,0.006379002831416343
700,0.07551094418952223,0.0015166694161242518,5.396653011998132e-06,-2.7492339057529656e-06,0.008947021102200248,6.440222540938876e-05,0.00040666786295836236,0.000262641530346042,0.011438024882686911
800,0.08467470099313777,0.0016939119536873738,9.760459297688213e-06,3.942580595513921e-06,0.010193981122953043,7.58713604608532e-05,0.0005180000279956258,0.000491775472698856,0.009217306919789569
900,0.09868415145570594,0.0018003765032442445,3.4631770611677454e-06,3.881696946207563e-07,0.01009001427133659,7.013659280408038e-05,0.000590498903559644,0.0005488119245629982,0.011349758775048638
1000,0.10029040267694768,0.0018428534236571146,7.034504364780569e-06,-8.95852563413177e-07,0.011996485956958408,9.174906254279472e-05,0.000639417447445291,0.0005409899000023979,0.015716457187206045
1100,0.11776896230819685,0.001988261863005298,7.209304560717083e-06,2.2736913769234387e-06,0.015098581585076973,0.00010968187674500298,0.0007828877992423812,0.000646440236370294,0.024480795503800765
1200,0.11980077533030033,0.0022817894458488234,8.796922991204432e-06,6.961047042199818e-07,0.017250937633198564,0.00011460526372131248,0.0008680994141989683,0.0009904957737073344,0.016978677616009654
1300,0.12787120911425678,0.002232335061435731,9.971684833570268e-06,3.6571013507110987e-06,0.017604423657341033,0.00012854507335785897,0.0009266640744652484,0.0011204034647315994,0.022214065746969932
