milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.46,16.0
100,0.15089337327739608,0.2749011139314308,0.6502792244820522,0.026455507219109477,0.08195349056560497,0.00026008960657973113,0.026618160133292545,0.12646962953022542,1.4401180177202733,0.028980001655896544,0.08675188418262543,0.00027514323740663156,0.026584224325320347,0.12637057260254458,1.4405647850450298,0.031534283713527705,0.09719405323674911,0.0003076315481804409,0.026300099177683813,0.12509615622638748,1.4279166253071995,0.033662570324438555,0.10405280472374781,0.00032870446430836186,0.020514620663322245,0.09759531781718425,1.12082968854006,0.07235194956003048,0.2251498953735041,0.0007110499497694004,0.06671342850716196,0.3173273483464566,3.6797404450133055,6.220578649052233,19.413385933709353,0.06131253037078413,0.03019863395043645,0.14393093714131408,2.7811469231502066,5.027602978076499,15.69141537232042,0.04956849841807685,70.00000000113967,0.4600000012468751,16.000000001112106
200,0.15541504781398022,0.2963288671783389,0.717275364702113,0.03222545934268423,0.09996790553908899,0.0003172606067780573,0.02972953333248694,0.1412357234398125,1.5917395592340833,0.03574718924803366,0.10600068351486847,0.00033616479626258036,0.03478569447788172,0.16528173084667686,1.8634467893113036,0.039764134066222735,0.1221616498698052,0.00038653971580846706,0.04368140149211477,0.20760841502355445,2.3421989953821707,0.04266890389350673,0.13153683923228943,0.0004153077860846648,0.03703480010990876,0.17603886028826363,1.9920914220915071,0.0922882360125312,0.2868444343415209,0.0009053935044923219,0.1117204151956467,0.5309979867719807,6.0360018402542845,8.582927995747653,26.776089112742902,0.08450974683184505,0.09558808057854715,0.45459416775713646,6.479507646750363,12.407265510447816,38.74982911960285,0.12232630603297873,70.00000000123987,0.4600000012881337,16.00000000117945
300,0.15871197701916495,0.31195598759464177,0.7617368376446949,0.03660489560722802,0.11368043189448741,0.0003607790254513743,0.03183938103529866,0.15125211560111204,1.6904201440866429,0.04079738933935357,0.12022835739672985,0.00038126700055474036,0.0396731427182799,0.1884807862782455,2.106920061801232,0.04595754791060325,0.14089592681406007,0.0004457425716495693,0.056524544458259114,0.26858494455845855,3.0035970416379643,0.04956393697279622,0.15253615557446756,0.0004814737591995067,0.05067300429989764,0.24080010899428317,2.698205883597963,0.1075242357355713,0.33395232394943464,0.0010537705746990911,0.14709565734569463,0.6989730502408277,7.855762401730119,10.013466327133443,31.228310531852195,0.09852468887354562,0.15844062075946444,0.7530864614881269,9.672434450157885,18.921307107823544,59.10553441036423,0.18651633829292844,70.00000000129961,0.46000000130544044,16.00000000121566
400,0.1613193417197229,0.32431589019268386,0.7952163711810629,0.04015289724435681,0.12481345517135584,0.00039611106886351313,0.03345965378204601,0.15894534622320908,1.7639867907721163,0.044858500096313605,0.13161819804205643,0.00041737222079846653,0.043155592238979024,0.2050141422046996,2.275556696683392,0.05094495700597797,0.15595936188173815,0.0004933408046788319,0.06661228006058989,0.31648348659162023,3.5138236970399297,0.055175206018352914,0.16960901151353217,0.0005352636321536161,0.06219180124617452,0.2954993873220642,3.2855643630896196,0.11994692658662168,0.37234270970564526,0.0011746786869066181,0.17680363843139013,0.840047547763916,9.361458582288103,11.100780102074316,34.61041995999762,0.10916739111840335,0.2136867940831436,1.0154460954561253,12.400290975007806,24.476876144165722,76.46580162726335,0.24123888102159072,70.00000000134065,0.4600000013155895,16.00000000123964
500,0.16347352202803755,0.33452815321184365,0.8220266091269928,0.043129804853806165,0.13416903916007633,0.0004258021863719245,0.03477938336982847,0.16521203974763432,1.8225400566798424,0.04825207413832893,0.14111205273560257,0.00044746670531409585,0.04585911885525768,0.21785087172718326,2.403447839369367,0.0551114698264805,0.1685319109897412,0.0005330654370231462,0.07486637612438816,0.35567782668216025,3.9248743243014714,0.05989706545177677,0.18396798980347376,0.0005805002201402272,0.07211510383080452,0.34262355933270017,3.7850408674083065,0.13042486801556305,0.40471569927451956,0.0012766288070787828,0.20248444082506775,0.9620025245342627,10.646710748066598,11.999381045404146,37.40487118847768,0.11795944440686112,0.2621841621526633,1.2457588075723505,14.76245324276488,29.252795874594874,91.38926580690259,0.2882672442896163,70.00000000137105,0.4600000013225679,16.000000001257096
600,0.16530327010371834,0.34320274735223505,0.8442985053569317,0.04568450906671919,0.1422070315110032,0.0004513117619522001,0.035891930537354434,0.17049518346810885,1.8709819937005714,0.051157003263048534,0.14922618328661713,0.0004731872820645319,0.048063864603775465,0.22832000738545188,2.505715574128583,0.0586759680399642,0.1792814719685021,0.0005670283625860078,0.08181324875300251,0.38866619991748846,4.266166801220625,0.06395847174704931,0.19631454360326742,0.0006193951029430371,0.08079563941205893,0.3838470033145715,4.217070744884991,0.13945531143735776,0.4326128447722952,0.0013644797172738692,0.225061974369047,1.069222936244187,11.764373603360086,12.769515209458152,39.79954654080556,0.12549300576851607,0.30514519749918095,1.4497827015606761,16.83427248174295,33.41015681452889,104.37946818465973,0.32919506060521364,70.0000000013946,0.46000000132777663,16.00000000127053
700,0.1668874452897659,0.35071333842158237,0.8632566409990556,0.04791208091293208,0.14922205667350164,0.0004735748231170254,0.0368511525117358,0.17505038021718264,1.9120939646852995,0.05368566020202264,0.15628214036224958,0.0004955533965896306,0.049919331292979596,0.23713102170044364,2.5903509788503767,0.061777224188378416,0.18862873090634563,0.0005965595705606623,0.0877795769065177,0.41699915051659675,4.555799315048704,0.06750696438681207,0.20710337082025085,0.000653381435260859,0.08848006847106674,0.42034068132891034,4.595755626459222,0.14735584093267323,0.4570190033253013,0.0014413350267858062,0.2451420646959008,1.1645845489819693,12.74889290543805,13.442701377217329,41.89262687711308,0.13207736592558442,0.3435378808582162,1.6321136614678422,18.670300816695537,37.07013633848978,115.81521902921561,0.3652197428612613,70.00000000141347,0.4600000013318571,16.00000000128124
800,0.16827831417507028,0.3573076033497918,0.8796780731565952,0.049877638477076464,0.15541616728031746,0.0004932326091856296,0.03769142934212664,0.17904082099927468,1.947624278297517,0.055914144334919716,0.16249548345054549,0.000515248441007814,0.05151526523919165,0.24470983060711157,2.6620988561838455,0.06450786961399319,0.19685788843916716,0.000622557504173715,0.09298205815640295,0.44170530883786013,4.805675397949539,0.07064148643240915,0.2166237408958138,0.0006833713268048469,0.09534608166949789,0.45294798715397144,4.931128609755894,0.1543506244801101,0.47862245628086975,0.0015093631880192773,0.26315517174150926,1.2501311537078457,13.62459137210423,14.038653016553988,43.74550560063695,0.13790584820978052,0.37809973442996764,1.796253354414381,20.31090133202135,40.322535004555505,125.97723060473318,0.3972280904059716,70.00000000142897,0.4600000013351587,16.00000000129001
900,0.16951243471366378,0.3631588132969759,0.8940883082954154,0.051628118226298376,0.1609357069981374,0.0005107495600720074,0.038436219685729564,0.18257786266528073,1.9787483091825442,0.05789700182372723,0.1680209893699972,0.0005327630878765849,0.05290963628179955,0.25133161197419124,2.723993042097078,0.06693648410605285,0.20417408453344799,0.000645670698283701,0.09757188551771047,0.4635024109809349,5.024030322785786,0.07343782677296092,0.22512042603035304,0.0007101362820708398,0.10152477037100507,0.4822915101232429,5.230556446785735,0.16059554475324347,0.49791010807156033,0.0015700983056597586,0.27942536261492357,1.327401246022944,14.409542054486893,14.57108955947589,45.40085740471963,0.14311280483793415,0.4093994272711844,1.9449018289021216,21.78673496159582,43.23499673220355,135.07694940359804,0.42588768385110337,70.00000000144192,0.46000000133789126,16.000000001297337
