miliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
1200,0.003681609590028872,0.0024344873330796463,6.029337093520912e-07,7.095350279320382e-06,0.004261288683144316,0.0004976713455042822,0.0013637406610387632,0.009693215683159163,0.9971177934173823,0.00239178127727012,1.2931706027064808e-06
1300,0.004054147976180595,0.0025144398393735427,1.5399525879923564e-05,8.94642088581847e-06,0.004515457467020271,0.0005571144420618785,0.0013884379560086012,0.010470186469124712,0.9970296351409131,0.0024064853543363093,2.59165459799634e-07
1400,0.0043562725179519,0.0025923707389324743,2.7798840663693047e-05,1.2052080635432692e-05,0.004797823313156217,0.0006721462705122716,0.0014355141794318846,0.011019133462082832,0.9967274890629966,0.0026631257951950827,2.5685547821440205e-06
1500,0.004334071343807942,0.0028330312555728313,2.4441640202882147e-05,1.5977806213254806e-05,0.005061120144322968,0.0006802973707771816,0.0014569417904040259,0.012116861378697606,0.9964340208448034,0.0028614321436878126,2.207609532549269e-06
1600,0.004675926810386719,0.0029308092813263454,3.8192622319638255e-05,1.5930579410931216e-05,0.005314609283633129,0.0007549102844029045,0.0014750142089991977,0.012669287310611309,0.9957691329233103,0.0031641272235297846,3.7013040726862093e-06
1700,0.004954791508514613,0.0030204751003949436,3.2552110676770885e-05,2.1474413757756628e-05,0.005668831260989339,0.0009238799169575786,0.0014633115215432816,0.013560907046548089,0.9955162710392487,0.003761497653695724,3.6100035968842004e-06
1800,0.0054435835331921,0.0031680664690462022,3.602729829430619e-05,2.5901697357274077e-05,0.005953768508746383,0.0010046912543828343,0.0014707403068658492,0.014369262429140866,0.9950954775323004,0.003718807932553497,4.284139604125504e-06
1900,0.005830952428561627,0.003361751459142333,5.6941053522679984e-05,3.041730613323411e-05,0.006438774310997548,0.0009935923671846208,0.0014903651925801296,0.015105659663636757,0.9947622043945551,0.004317421861379781,4.486476918790825e-06
2000,0.005796645744799827,0.0033483061413527543,6.096573448355449e-05,3.0439930162830532e-05,0.0067240773915353,0.0012239356263357023,0.0014917701157517024,0.015362700943115233,0.9944617644845799,0.0046753355978084565,4.634834250818465e-06
2100,0.006130456755610305,0.0035505415052161544,6.996644059275919e-05,3.4305193872806654e-05,0.006926478768529032,0.0012234831426963142,0.0015143926812627656,0.016200367139923046,0.9936574763765917,0.004958350093152826,5.743951219093672e-06
2200,0.006685797314734553,0.0035902867870092623,9.203341131712214e-05,3.7939601546866624e-05,0.006976287611099342,0.0014313643190474125,0.0015249763481988443,0.017077719746095604,0.9935517208258774,0.005185899214488531,7.068028198417705e-06
2300,0.006846731207873241,0.0037428374770266154,9.213993470850513e-05,4.5634683755171505e-05,0.00754911480736176,0.00157866984739391,0.0015190329877766851,0.018036664886196218,0.9928358864576924,0.005484029337724229,7.4216200416103215e-06
2400,0.007227520867935232,0.003864407042143999,0.0001132015654512692,5.008931132328249e-05,0.007706149007995639,0.0017070920394908237,0.0015215385431183856,0.019083761234690355,0.9926732139605032,0.00545667643268906,8.238680181790704e-06
2500,0.007227706449787611,0.0039074372868388345,0.0001082955832337082,5.3055786190228824e-05,0.007910249298319372,0.0016783680087428287,0.001549024972124486,0.020227543687688795,0.9922168309304416,0.005902040606372524,1.1542338378500093e-05
2600,0.007796471711809424,0.003922573618707049,0.00013064441904094367,6.485506561990944e-05,0.008169664033738831,0.0019169831678578523,0.0015500423219993612,0.01995239332886211,0.9921282661096713,0.0064229779033774985,1.1960802990685242e-05
2700,0.007794874993681654,0.004050853922099272,0.0001463566594550569,6.954561207259827e-05,0.008385740933520687,0.0019931860770169645,0.001550269338798462,0.021183747035533676,0.9916959298377522,0.006390690142602997,1.3915628311185156e-05
2800,0.008041503816645396,0.004073102659298114,0.00017745200188219889,7.549043472595343e-05,0.00869594770109881,0.0020908395843164777,0.001546198806596812,0.022370965150092452,0.9911428461582059,0.006712261475125113,1.40034686442764e-05
2900,0.00869697684796764,0.004272346656654197,0.000185029883666477,8.004975697425576e-05,0.008820981920029863,0.00227697483080396,0.0015705057288177005,0.022350427058897906,0.9908776552056563,0.0069096846507304965,1.6657849461449312e-05
3000,0.00865205287868611,0.004317062625879875,0.0002001913825494083,8.684526680850376e-05,0.008946534617933518,0.0023694613050584015,0.0015734325737710806,0.023377291139376855,0.9900103738044905,0.007259333342347955,1.7475367114463847e-05
3100,0.009032407930456014,0.004414906223894253,0.00023360334753196824,9.182475013840115e-05,0.009079942037429161,0.0025538657137167027,0.0015621142264431844,0.024823424653851296,0.989968082436634,0.007699730609521141,2.0922921228848648e-05
3200,0.00925634153557205,0.004476375439292111,0.0002444018760031475,9.826058508865214e-05,0.009512384407719463,0.0026843666486613352,0.0015611345298544785,0.025246106669360658,0.9891555404963199,0.007823622502203644,2.2881950779613657e-05
3300,0.009533160397274504,0.004537410477828415,0.00027023657259258677,0.0001067555888885492,0.009817372149193399,0.0028021629091985593,0.0015890518434913685,0.025545759010208554,0.9888800100262647,0.008116135068569896,2.454439383262607e-05
3400,0.009743929436741218,0.00448362467156969,0.00029925673252199377,0.00011674717510380743,0.009790386109060021,0.0029309586139811225,0.001567346009192216,0.026192894302564006,0.9885052282555585,0.008541546677240183,2.6259854122258943e-05
3500,0.010242138170564909,0.0046424314509269735,0.00032318735512646204,0.00011993436457943425,0.010235339772579633,0.003129001255406057,0.0015983651094809332,0.026915328719327853,0.9878600492493711,0.008991708306695899,2.8595640085909118e-05
3600,0.010437438612262812,0.004714825909213454,0.00034111306451566715,0.00012935066962694995,0.01033559255884105,0.0032301111395086246,0.001593298010101817,0.02802340879878712,0.9877588845582312,0.008985175007788082,2.9744784986301975e-05
3700,0.01081777431339206,0.004772407387360165,0.00038629225093435613,0.00013279654060429873,0.010350775315108179,0.0034218305478980393,0.0015787441247131202,0.028588698897038897,0.987063337936747,0.009557097470533972,3.291469367871432e-05
3800,0.011053318830187321,0.004707628213640178,0.00042102541879928356,0.00014675886123343372,0.010637183539312398,0.00366770622750306,0.0015822435072370589,0.029555911380161747,0.9868761694645682,0.00960520060840562,3.5701202934004964e-05
3900,0.011052123479430248,0.004849947445914142,0.00043552799375934576,0.00015320798489708594,0.01088371483895311,0.0037324017052920385,0.0016001387876902011,0.02995231639873735,0.9858681543510407,0.00996059962555764,3.7890986906626765e-05
4000,0.011683503526038645,0.004886517985968361,0.0004865651510327254,0.00016105913930474,0.011023257287153863,0.003953254688540005,0.0016083474773428248,0.03142436083145673,0.9858932416339179,0.010478222787657003,4.2170502540967645e-05
4100,0.01191537669223304,0.0049130266009846215,0.0005136476294653427,0.00016719413205973097,0.011272411230123193,0.00412039978866294,0.0016175038991784172,0.032261377821095845,0.9852120295749986,0.010730183233769956,4.3727415161435696e-05
4200,0.011890336948789425,0.00491775818218914,0.0005539389748071014,0.00017874357554733015,0.011405019158439007,0.004327833695926809,0.0016167672916099728,0.032440672158454295,0.9845513439024434,0.011063233208577527,4.771884739457091e-05
4300,0.012373359637613988,0.005033059390047527,0.0005912041850397101,0.00018817594787545982,0.011679505363257856,0.0044294493601987105,0.0016154298661622262,0.03382466510031413,0.9840577022183502,0.011200717953218947,5.043850289785475e-05
4400,0.012335155920289475,0.004963005307990362,0.0006211871547704672,0.00019583392765020103,0.011620251901069103,0.004626601275077894,0.0016255164053274444,0.03413582327885332,0.983623647355772,0.011431867357415925,5.445122123349802e-05
4500,0.012873878049925394,0.004992572837740013,0.0006738472976525059,0.00020505130001271886,0.01180746580673175,0.004772609813543086,0.0016216461619301564,0.03461178741045332,0.9835151617496986,0.01163672337128846,5.868101957090115e-05
4600,0.012964296278989942,0.005128863159845825,0.0007039161154748325,0.00021052475632008367,0.012137389922170526,0.00504663731665511,0.0016229530023030216,0.0350534405636205,0.9831105429852228,0.011972112006340612,6.0238863055158354e-05
4700,0.013133957415176164,0.005111582043383761,0.0007664458074851079,0.00022436278144758056,0.012199880354294378,0.005199546710950612,0.0016129449882509516,0.035864597865737056,0.9823704152829312,0.012294333829621081,6.4696294738725e-05
4800,0.01373737464798047,0.005099460016074305,0.0007969053976021703,0.0002343803567719492,0.012492597440324035,0.005392123613181482,0.00163278343436701,0.03645865346168282,0.9819717040276028,0.012842850754355348,6.93313092440404e-05
4900,0.013824991771648112,0.005153217941759343,0.000846125726108228,0.00023757620725947516,0.012599113919959756,0.0055803664975826225,0.0016313396598965951,0.03779076598360755,0.9816346548161679,0.012965027294842054,7.314857417662747e-05
5000,0.013911791013921966,0.005185274005279477,0.0008940405085403703,0.0002525503010395619,0.012751100303247628,0.005629573669557414,0.0016422172365211205,0.03799669764772321,0.980886435586524,0.013391568026040806,7.7503255139204e-05
