milliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
1000,0.003020644215811464,0.0019851795174342605,-7.513036736630557e-07,8.55829118668509e-06,0.003605101127972591,0.00034739894086451207,0.0012933910760069263,0.0077705617612521954,0.9981180520258873,0.001496134098294976,-3.278573705277515e-07
1100,0.003298617268243079,0.002201580859072658,-1.8123969332142388e-06,9.916643021896662e-06,0.003971437107731902,0.0003312769343622968,0.0013584495597098564,0.008809150611231246,0.9978707748772367,0.0017481010498503371,-1.935590880473148e-07
1200,0.0036870814545312677,0.0023325322992328416,2.490558861547788e-06,9.224803701009077e-06,0.004430263023581478,0.0005092867310640718,0.0013868645816770017,0.009255423996123141,0.9975242551366649,0.002259459187346287,7.375627667208278e-07
1300,0.0038450290213132288,0.002562005088987416,1.886240585571366e-05,6.9693615115595935e-06,0.004412874015001048,0.0004938264086939159,0.001405360169285227,0.010234266333017742,0.9967007301070151,0.002680655096314836,7.476363211341112e-07
1400,0.004120754585493148,0.0025968401573099216,3.1099309313422946e-05,1.1021076289186846e-05,0.004726582505281105,0.0006102386484152198,0.0014431310363999283,0.011228625750364941,0.9967513983318873,0.00283777065871354,2.6555905911681766e-06
1500,0.004604453751064443,0.0028756772659271224,3.924596506923722e-05,1.35733581989374e-05,0.0049928349276664565,0.0007399096435570043,0.0014328830279000532,0.012135615972016242,0.9964039594974551,0.002975321249673469,9.735573059904548e-07
1600,0.004696347263615327,0.0029520021768671056,4.059162943213501e-05,1.903405308137772e-05,0.0053422274623032145,0.0007140321737529042,0.0014506141479486581,0.012285985976692206,0.9959880602783243,0.0031490089526169125,2.8674027421043755e-06
1700,0.004942675257360127,0.0029986385702394022,3.5150580277383606e-05,2.1761604952173706e-05,0.005914171236104895,0.0009401534906697159,0.0014935920217036178,0.013928854502123847,0.9953174408748172,0.003793280923192693,2.218360173086995e-06
1800,0.005257409591294687,0.003239450494911758,4.5157168676879174e-05,2.440737307409992e-05,0.006086830701886181,0.0009814657262051413,0.0014790319856670283,0.014052983836916036,0.9952432001295918,0.003735094233036702,4.345968869408347e-06
1900,0.005608412265062916,0.003304075291417306,6.508658610749013e-05,2.7599660972706094e-05,0.006470267364098538,0.0011212260387032614,0.0014899352865106073,0.015346175470319126,0.9949839158370403,0.004286068375483966,5.019203816633479e-06
2000,0.005918962001294948,0.0033757993631456634,6.383936044924694e-05,3.136218691783706e-05,0.006668328102126521,0.0011995016556115283,0.001509497733599977,0.01616381098950451,0.9940932335500307,0.004335179079168876,6.086119572944325e-06
2100,0.00633530767755538,0.003459706161356004,7.239939409796117e-05,3.966501283841091e-05,0.006806737780153738,0.0013170268080410679,0.00150186456176285,0.016647400774912294,0.9941817141942164,0.004590550371568721,6.487564818197937e-06
2200,0.006357045771863313,0.0036165472578278427,8.432843446223001e-05,4.234229038617071e-05,0.006990301750847128,0.001336192420566333,0.0015151680310059783,0.016895378672130482,0.9937784886252873,0.004980045331381566,7.909422478362227e-06
2300,0.006760960331425663,0.0036484651142353565,0.00010322488182172035,4.6973076728380294e-05,0.007538799253935499,0.0014969288942320489,0.0015314924905266013,0.01812993934736029,0.9930041432947014,0.005559499768118131,6.996638234133046e-06
2400,0.006948636735907946,0.003852902212960653,0.00010011413236888109,5.198724312043937e-05,0.007563521578122631,0.001548563291808238,0.0015301176018206529,0.018877929666091576,0.9926468114932867,0.005852657710567752,9.048674262723224e-06
2500,0.007286939088202021,0.0038210860598184284,0.00011119557954459743,5.6247673684397295e-05,0.0077959118435718625,0.001696367528409965,0.001531592432946563,0.019887777164124598,0.9925264649418283,0.006052296457053065,9.680781440132489e-06
2600,0.007835917207816961,0.00404273295080928,0.0001377940476777493,6.291356674313164e-05,0.007981848907998598,0.0018679858806118688,0.0015533886490368559,0.02069757676069137,0.9919596571232389,0.006401590769982409,1.2380610613348031e-05
2700,0.007830588055183205,0.004066172882662815,0.00014638631956452795,6.745635466043063e-05,0.008406488447012757,0.0019510709735165153,0.001537666707658899,0.02126880211976595,0.9916868482443388,0.006422510425297017,1.3380444682372546e-05
2800,0.008408565263767884,0.004087817329095533,0.0001570144680400716,7.035866309756456e-05,0.008582544535555493,0.0021753754929751904,0.0015692542520977083,0.02177857589234277,0.991305949990689,0.00675788415908938,1.4437316899459742e-05
2900,0.00864936902610963,0.00428830163281587,0.00018221129488824554,7.741076845816191e-05,0.008919957742964925,0.0021962825469824723,0.0015651829595753368,0.022531244610752177,0.9906541572229403,0.007109706647906802,1.6181948975305163e-05
3000,0.008748856251242079,0.004316244688306449,0.00019607440066731198,8.675670383850524e-05,0.008881374732327002,0.0024025801055012072,0.0015471414886899125,0.023036188950025013,0.990072713471556,0.007506799262078431,1.889472633299673e-05
3100,0.009064664307523417,0.0043233355283579765,0.00021549681595896107,9.513328838935402e-05,0.009223593080595605,0.002617573265424734,0.001567006101189556,0.024373068340293815,0.989745079997818,0.007859725083896327,1.9716958449002478e-05
3200,0.009282139530926424,0.004459119959841006,0.0002592243144703626,9.606227582247618e-05,0.0093787457886913,0.002649356406512465,0.0015882362225838208,0.025477948896420875,0.9890924293691843,0.007809310294875376,2.0761694659491296e-05
3300,0.009735016892893442,0.004480093314497702,0.0002727393261392541,0.00010262193005736818,0.009683180283435578,0.0029304914224367955,0.0015645765789302148,0.02530032094813159,0.9885637408277697,0.008150128164035075,2.3218721444478234e-05
3400,0.009742949782777906,0.004513203480525216,0.00028708528835395407,0.00011311927756420776,0.010034302301614137,0.0029985848048182414,0.001584534431276943,0.0263466115572964,0.9885039774911317,0.008572976452821814,2.507729092538525e-05
3500,0.010243134816647532,0.004557891686566869,0.00031434988537666094,0.00012345687628931726,0.010012955811063129,0.0030659216836304384,0.001598517573945967,0.02741739081401887,0.9877076815899719,0.008681077676907883,2.929544589031133e-05
3600,0.010302436111249988,0.004707273709124036,0.000361411767267129,0.00013078124662157885,0.01018705063531329,0.0032858295510329863,0.0015929073827420427,0.028596687245899297,0.987426068946561,0.009349004480916917,3.1235458234057404e-05
3700,0.010694345889260253,0.0046888528376536915,0.0003820160052941544,0.000137212039283999,0.010474992244741849,0.0034154460041683414,0.001576818916395297,0.028621351822834318,0.987098177338548,0.00944702397871112,3.3552165677244825e-05
3800,0.011159504460126026,0.004730437088768189,0.00042195433971633454,0.0001469159619585456,0.010480472279245581,0.0036995050771350727,0.001593040673837379,0.029547499074088976,0.986466834719631,0.009921579791641334,3.549496924431084e-05
3900,0.011334991630465474,0.0048466071653032895,0.00044329514081258237,0.00015288524063539723,0.010718885263296318,0.003742905071284892,0.0015845069948431383,0.030454493442163205,0.9862178175426641,0.010149542530544864,3.952905126755195e-05
4000,0.011445037982706104,0.004838146331879176,0.0004879722694389345,0.00015836296063350788,0.011190094658262553,0.003898627891818803,0.001615631447324094,0.03136678066863741,0.9859009169327377,0.010390975799106854,4.091886351360067e-05
4100,0.011653559112115417,0.004861414125476399,0.0005144001937951759,0.00017028680645923253,0.011189481399298123,0.0041456408207164695,0.0015944751309216923,0.0323503780185094,0.9851315747320207,0.010693988532378984,4.432427422102116e-05
4200,0.012013109629587041,0.004955130021853288,0.0005451162314998643,0.00017744462081696453,0.01124951599490662,0.004324139402294167,0.0016108114351506503,0.03276182621485196,0.9848764289032945,0.010710719853487068,4.854117374361408e-05
4300,0.012410908043768876,0.004959218543374683,0.00057683277196526,0.00018731414869285168,0.011553406444524066,0.004366498796631137,0.0016117826627181982,0.03345104313292939,0.9842691294503878,0.011363610505066681,5.0543679801926184e-05
4400,0.012417530545895039,0.005037007040472185,0.0006298191648178539,0.00019044313127451526,0.011675767936468193,0.0045902068335646525,0.0016188642986607743,0.033657557439754474,0.984064035219741,0.011656410654186215,5.431408678056334e-05
4500,0.012672191642749691,0.005090428536515883,0.0006778611126844539,0.0002057892391368299,0.011853679961256807,0.004720638454834469,0.0016199519838165485,0.035141464484277754,0.9831326032443013,0.011710836942537783,5.6496278269227955e-05
4600,0.012989717106971475,0.005089173604961477,0.0007049358499165013,0.00021256208963231046,0.011952027054843115,0.004915125054196549,0.001620025992183155,0.0360768005090145,0.9829261548221538,0.012106295101495718,6.0280296294230964e-05
4700,0.013114557913758306,0.005070428268143132,0.0007720652447209538,0.0002221223213834731,0.01208969741090489,0.005191036202342114,0.0016183787532136693,0.03661063334142424,0.9825899773812471,0.012482369306907286,6.578301090932634e-05
4800,0.013405774316020847,0.005088885837678051,0.0008002639293635387,0.00022714036363194066,0.012400773501098262,0.005285016292412324,0.0016477252552231458,0.03646873385297843,0.9818967682824594,0.012748638467311169,6.946767584081421e-05
4900,0.013691173799595264,0.005129344349341405,0.0008469117095672663,0.0002400322855721933,0.012356362632959132,0.00547915991972347,0.0016478135737512875,0.03798207228956445,0.9812892692384367,0.013075033862995786,7.361702566655284e-05
5000,0.014260545753827063,0.005121793428702186,0.0009099093652508198,0.00024759134263067386,0.012773971080128755,0.005633566201247886,0.0016295208363332264,0.03886723887407998,0.981105505672419,0.013115905654659386,7.772969149443689e-05
