miliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
1600,0.0048224705760380755,0.0029804236352872515,3.183081314847553e-05,2.0961331183780878e-05,0.005578535473580839,0.0008215269092222264,0.0014498203907201336,0.012422148098523935,0.9958549236930625,0.003331895759465117,2.2164766208126385e-06
1700,0.005014810945896601,0.003096683674035073,2.906320532118789e-05,1.9539629063109e-05,0.005871470835114828,0.0008229051437139014,0.0014769305890767824,0.013045258645692741,0.9954170533024312,0.003622643039776555,2.171676893124433e-06
1800,0.005237654780852655,0.0032236799017718136,3.3816168185447166e-05,2.798715437084742e-05,0.006183283687834459,0.0009693125767238315,0.0014875064762230675,0.014039176776898733,0.9950685711337885,0.0038152564010854075,3.350857543842425e-06
1900,0.005771459118784843,0.0033699393442665156,4.149902817274386e-05,3.1282987434912167e-05,0.006463331725114064,0.0010939264073882623,0.00150133925670158,0.015081366264148873,0.9945773813629485,0.0043974160169887155,3.9940334149464014e-06
2000,0.005920447664299193,0.0034190466161991328,6.201628610753573e-05,3.2759893364042854e-05,0.00653549496275258,0.0011358845756765917,0.00149829831377784,0.015481098906928403,0.9944311415998741,0.004680832030777565,5.220332484263253e-06
2100,0.006279203010578348,0.0035684940981405627,6.0275880552477005e-05,3.743638399176618e-05,0.006818990262978056,0.0013603237697572337,0.0015055078845048761,0.016512541293089957,0.9938465467045042,0.004771472519420309,5.254205967334643e-06
2200,0.0065159057329599295,0.003583112355874765,8.20178726314333e-05,3.746937882721194e-05,0.0070417664115825845,0.001475842141036353,0.0015349452459531858,0.017826175049207707,0.9933170151904092,0.004943733002417384,7.943675381860797e-06
2300,0.006689947121119951,0.0037075188336724834,0.00010751588706620413,4.352161066619571e-05,0.007294683074782647,0.0015343680363749637,0.001528326721535325,0.018349962891221903,0.992939964188568,0.005268211730087733,7.363138265980021e-06
2400,0.007140264895054026,0.003846489031801934,0.00010790707958854113,4.8369602168276116e-05,0.007773419829293999,0.0016647245911688236,0.0015208318158959385,0.01850453242165797,0.993002763469629,0.005763209108463399,9.335524254908392e-06
2500,0.007557891164513548,0.0038617288237261294,0.00011790117623780551,5.219216642076038e-05,0.007836455526188084,0.0017893224821505934,0.0015369318200549405,0.019557732798462735,0.9921699565766916,0.006078670200280511,1.0367389436656123e-05
2600,0.007512791467115702,0.00397925428339481,0.0001354104565132203,6.246620625647066e-05,0.008087887144634955,0.0019100354213791746,0.0015530499471220188,0.020390461125737044,0.9918155723961869,0.006062583662700062,1.2175488678983802e-05
2700,0.007770881397758011,0.0040674713394343665,0.0001445186404447983,7.059653011334813e-05,0.008172972998913602,0.0019717638958074903,0.001546485808372983,0.021227435505259934,0.9914947055329931,0.006415871780310204,1.4209471485708468e-05
2800,0.008274786750591123,0.004097439885001113,0.00016177852454792705,7.402140121521067e-05,0.008744654273275834,0.002105730781453426,0.0015574777058451833,0.022094948109827817,0.9907753686478581,0.006788572718545453,1.4320744193128816e-05
2900,0.008695524390998128,0.004207907736104783,0.0001862788881977541,7.743764398089153e-05,0.008923591756850974,0.002328796447245528,0.0015735055695886735,0.022571493469498254,0.9906455110606064,0.007182379242314748,1.6709301242810657e-05
3000,0.008856253985471354,0.004356637098556148,0.00020261435936047467,8.209803363589974e-05,0.008980012050689037,0.0023227656906095896,0.0015625274635278812,0.023546335101199984,0.990364699208175,0.007452507757955299,1.7183658866546948e-05
3100,0.009174189569407305,0.004317530966718184,0.00023935145950203208,8.943074493934262e-05,0.009268372957528874,0.0026235248596112445,0.0015750638892260778,0.024032358776978794,0.9895885799673317,0.007589561524066992,2.0442659155857238e-05
3200,0.009439934867534585,0.0044467328655874655,0.00024164788099260656,9.557584615591249e-05,0.009324243577794837,0.0027767941933927926,0.0015690123602417909,0.0247337091565315,0.9890185941567811,0.007880977648991533,2.2594687603793735e-05
3300,0.009780396577952686,0.004544520832253255,0.00027473072006616115,0.0001029427890171116,0.00982348912066843,0.002866464819325589,0.0015789068283633262,0.02530113434663022,0.988769346840989,0.008160018056814218,2.4914395754981048e-05
3400,0.009685834373365659,0.004587919075355859,0.0003097239813568028,0.00011256530413956571,0.009837892683525402,0.003078269700069058,0.001594491047308884,0.027057460709288626,0.9883826977091198,0.008627332130096458,2.677158610735643e-05
3500,0.010196810891058316,0.0046625479043071,0.00031067322322600466,0.00011648581862985148,0.010119946724281865,0.003129479547272581,0.0015928935686258358,0.027617803670316604,0.9882189364597036,0.008827938545062896,2.7310097943795023e-05
3600,0.010283334198395949,0.00463429529941885,0.00035545959335316605,0.00013023942552395853,0.01036013163719189,0.0033828108986327277,0.0016009909229965681,0.02799252025304317,0.9877206741985468,0.008984343811480793,3.107325134188742e-05
3700,0.01072997053290752,0.004730795236649851,0.0003882106432373746,0.0001352317552587263,0.010495288492173677,0.003486081056529018,0.0015766928783158996,0.02844080291986733,0.9871430957592366,0.009482057565244973,3.4260310671705735e-05
3800,0.011163242965067289,0.004748873826254591,0.0004162759381303665,0.00014350635451697757,0.010740717092601151,0.003650911950186063,0.0016039483748391025,0.030159549259726526,0.9866667641971545,0.009780975104638052,3.5517667506579374e-05
3900,0.011240594321714157,0.0048196934295336455,0.00045624836221237037,0.00015518753444167594,0.010784941163932431,0.003699192782996828,0.0015817253842353757,0.029955712466386737,0.9862809668403422,0.00984446889391302,3.911817048146234e-05
4000,0.011435274740207326,0.00488250818850631,0.0004778244824877226,0.00015769808081130983,0.010882680178195192,0.004034872968376309,0.0015933627734014122,0.030717984296636965,0.9854466331630689,0.010155189857937364,4.250360106695081e-05
4100,0.011615382694302803,0.004955843246856612,0.0005193463435659595,0.0001644135040631106,0.011083749784663036,0.004062264192424541,0.0016128823988609438,0.03163877196270785,0.9853682075706106,0.01081392003913932,4.497622486023123e-05
4200,0.01183232539190283,0.004920462362180332,0.0005616701702643929,0.00017753211768439757,0.011343564994355095,0.0042734231221762085,0.0015927898010617712,0.0328037980957911,0.9849662599526622,0.010923322353533271,4.7054947551423013e-05
4300,0.012480403066208732,0.004974555090191893,0.0005916508425834189,0.00018831044249463568,0.011588632828473491,0.0044810901113879285,0.0016274101638564047,0.03361148390492484,0.9841326641851651,0.011115068933975302,4.963594024302206e-05
4400,0.012381437288861019,0.005001909511802609,0.00063088305438437,0.00019462358816210422,0.01179250409445518,0.004710208055530547,0.0016329068027337672,0.034195568304496785,0.983616483176857,0.011613677353600322,5.386555008104104e-05
4500,0.012875002756734276,0.005062402593241073,0.0006572195510922572,0.00020165524856489346,0.011815878486398987,0.0047315960862156555,0.0016319126746456147,0.034510352547200716,0.9831039057546145,0.011967972223182795,5.8261296561429416e-05
4600,0.01293468115357734,0.0049924605396527676,0.0007177662517742293,0.00021153733224153529,0.012198119352727849,0.00505093250335179,0.0016092648994917467,0.035115324120455725,0.9826017798850123,0.011986983023575168,6.086685761165291e-05
4700,0.013289659645590377,0.005082042167835366,0.0007670441963622181,0.00021895086885821935,0.012233850094279774,0.005135268537853756,0.0016317778980393916,0.03673948993341771,0.9824507709241644,0.01220953934818277,6.544104266400061e-05
4800,0.01345558759689618,0.005113286064956715,0.0007972763255653937,0.00022884383731553866,0.01225980671932029,0.005357031392860933,0.0016309771253624449,0.037047632087116894,0.9820622374190129,0.012640350316191038,6.897325996403998e-05
4900,0.013817756718242476,0.005160038472242316,0.0008506543772649299,0.0002409209582469622,0.012401085648668772,0.005478488266582561,0.0016416852159605124,0.03719011647573215,0.9814726294471098,0.012978446006726386,7.350069991439953e-05
5000,0.014203264881738373,0.005225881771216232,0.0008926978237873735,0.00025267090933678277,0.012531528727800546,0.0056431556272862025,0.0016485769732360117,0.03897575725161628,0.9809664209961102,0.013243173652551492,7.779955255113624e-05
