miliseconds,O,I1,I2,c,T
0,-8.961638800057596e-07,8.683546415863645e-08,0.99907890906751,-0.0007212464206814012,-0.02289004638929562
100,-3.4303819471418546e-07,-3.1337250176262445e-07,0.9992554594087535,0.0031520914225424204,0.12936265118394355
200,9.566253203865757e-07,1.5774353684799573e-07,0.9967885406334822,0.005470104955423887,0.14720155321858625
300,1.3614326199020895e-06,2.4206632381271387e-07,0.9953358832755689,0.007615778517742118,0.29901571127553966
400,1.0703006129027403e-07,-1.780217806856941e-08,0.9931423683867011,0.010815255414963146,0.32927748065276047
500,-1.5073390603586534e-06,-3.7176902187795303e-07,0.9912383120435834,0.011662303701952707,0.553439586919445
600,5.112157648271537e-07,2.7251780401907755e-07,0.989264163422066,0.013726559935106191,0.6380599122926386
700,3.744420037240114e-08,4.326715595617322e-07,0.9871933688106778,0.016239440482006817,0.6621586280715274
800,1.8735449534766e-07,-3.155924042156993e-07,0.9843290866496635,0.020521063225131638,0.7799615781831764
900,7.379144796675005e-08,6.867304384184804e-08,0.9831106588775576,0.023163762899710796,0.8467557643687591
1000,1.452660215960646e-06,1.7819735138507306e-07,0.9789390423239308,0.025872980558632568,1.040128372898537
1100,1.0367343634879846e-06,-1.5621119604379554e-07,0.977206315077633,0.02584417391245641,1.0774592566250332
1200,1.0293505427506108e-07,4.557377208130197e-07,0.9756811950942688,0.029131319573900343,1.174047075429989
1300,-1.994206186658332e-07,-2.9341241339191505e-07,0.9749278119469079,0.032411299278347606,1.3513141007712792
1400,6.255836051933333e-07,4.674986446394253e-07,0.9727613192017461,0.03420467880341683,1.3416835545859727
1500,-1.1981064907154056e-06,1.3204641588259654e-07,0.9710723653855156,0.03784757935591242,1.4875162915552185
1600,-1.2951164519813395e-06,4.4467133511544016e-07,0.9694368499576242,0.037906916566898596,1.5694360661627422
1700,1.882605356073142e-06,-5.353253687080198e-09,0.9668842278454017,0.04228621055951102,1.6452099296991238
1800,-7.961044529688214e-07,1.2815173511860167e-07,0.9641388189519381,0.04413253669095548,1.8005581591843367
1900,-8.044836786075541e-07,5.515634486478262e-07,0.9613696277465423,0.04544725630992902,1.9366382980450219
2000,9.96502219523055e-07,-3.1871075652725706e-07,0.9618648356945684,0.047677936192782135,1.9647907428332065
2100,-2.783783882995118e-07,6.500300987637766e-08,0.959112853431734,0.05215074886416923,2.0310332225914034
2200,1.1787609167461354e-06,-6.920421025395973e-08,0.9560166744137855,0.05375297480151118,2.2212281391044275
2300,9.36886042840664e-07,7.259543047167506e-08,0.9554388010378864,0.05574985655354854,2.262164726808556
2400,2.9194883536461656e-06,5.637621129395005e-07,0.9537421513473462,0.059483018086815484,2.37215339855828
2500,3.9629669994245925e-06,4.711095666621796e-07,0.9525117325894532,0.06110631630519577,2.5302206972951433
2600,3.9830537520232925e-06,3.162227311318366e-07,0.9501618370703291,0.061185336402919205,2.6420937080794284
2700,3.99268931937461e-06,6.005713209374082e-07,0.9461748040213127,0.06319875297862965,2.6865384970045607
2800,6.010488553106102e-06,1.54616190432153e-06,0.9457135013969389,0.06599511825070146,2.8651489180789365
2900,9.38248491047104e-06,1.5584739790953875e-06,0.9430361158130288,0.06830066072190694,2.8944075372120137
3000,9.780852616448848e-06,1.7800825570616967e-06,0.9427201939055968,0.07211631152787049,3.035980922366255
3100,1.1333569591252592e-05,1.8685354577885586e-06,0.9384961288191519,0.07278643674948833,3.0815934247419765
3200,1.3004194421793126e-05,2.71972720623433e-06,0.9370041617694165,0.07717503832188466,3.154595026213396
3300,1.3865761623590642e-05,3.4222887937277573e-06,0.9352966612676228,0.0784829535116572,3.363011866173566
3400,1.7697205638292822e-05,3.921478522700397e-06,0.9338719650647834,0.0788686857249207,3.3742009173107586
3500,2.0343149695808654e-05,4.8133292872770875e-06,0.9320320808592023,0.08197343028855747,3.5021372695782724
3600,2.4582278409998742e-05,4.977745622976553e-06,0.9312588198865586,0.08421738207593688,3.585389555557124
3700,2.8376409286721228e-05,6.564344263601348e-06,0.9295540403187668,0.08615905306445748,3.653174466972617
3800,3.3181312312681135e-05,7.306736023341635e-06,0.9263108041384748,0.08760298999799677,3.8104725780075976
3900,3.6783758270646505e-05,8.492654637543725e-06,0.9246655647412608,0.08906870417765848,3.8534219736395086
4000,4.235558602506771e-05,1.0686351204933309e-05,0.924186445398271,0.09218986695094192,3.941460419286611
4100,4.539155603997129e-05,1.2254766972099287e-05,0.9208275798968792,0.09397526666035226,4.076648486268787
4200,5.191478383581954e-05,1.4051490514070859e-05,0.9188513331211805,0.09675733513838851,4.252650095869824
4300,5.966919139189643e-05,1.5349094640091406e-05,0.9189127376630691,0.09655126720294716,4.337656839187047
4400,6.806644012214532e-05,1.8071117875544426e-05,0.9152759590407632,0.10044556314086943,4.432596240224494
4500,7.420979836395382e-05,2.0079126458254155e-05,0.9139526430769195,0.10247702637293495,4.540086473783083
4600,8.369415668673653e-05,2.3442467792913655e-05,0.9132947764357048,0.10469548105637136,4.632221619098273
4700,9.125211729452571e-05,2.5961324072436896e-05,0.9096562209837075,0.10622752356292679,4.6729414201360715
4800,0.000102000765054834,2.9419419362239922e-05,0.9086857119248912,0.10628682976102279,4.866794714226321
4900,0.00011270806254033593,3.337223227618645e-05,0.9066600124618498,0.10989879226674344,4.890902081773431
5000,0.0001241413763138456,3.686365617079445e-05,0.9043881658599102,0.11128927157232252,4.991678211962268
