milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p21,p21_mRNA,p21step1,p21step2,p53_P,Mdm2_P,p21_basal,p38,p38_P,GADD45,IR,damDNA,ROS,basalROS
1100,5.054404915010303,5.031802180461732,94.93938036759097,9.999498566583048,10.0,1.1019122999562952e-11,199.99999999998187,-1.1931442282604314e-13,0.9999713517249643,0.0004408745843830282,5.1255541183730835e-09,9.511284973354365e-15,7.468360763243556e-12,7.0,100.0,3.942297030071785e-19,-1.5881892688551727e-18,0.0,1.2177703024240474e-08,2.3347204755962917e-22,10.0
1200,5.063600760269976,5.037604858971366,94.94572768535046,9.99933668713187,10.0,3.5176126890210465e-11,199.9999999999574,4.376628211989627e-13,0.999973477362261,0.0004409359905871123,1.5981302695185863e-08,6.176093722739561e-13,-4.549507290489345e-12,7.0,100.0,-4.752207628619958e-19,1.2030093491203772e-18,0.0,1.3330261077505022e-08,-7.987342150735056e-24,10.0
1300,5.064678918045556,5.039439407896643,94.9294134216267,9.999313138057786,10.0,2.92491669859666e-11,199.99999999996962,-1.353714847808877e-13,0.999967688239575,0.0005749253245269802,1.4781634017998559e-08,7.813939204763415e-13,1.4964871269394263e-11,7.0,100.0,9.857136292697412e-19,-6.640424293648845e-21,0.0,1.3583157570113467e-08,-4.717965273875673e-22,10.0
1400,5.077322441013924,5.0420177640631625,94.92576369862341,9.999231124014447,10.0,4.2458499104392734e-11,199.99999999996265,6.953248033985348e-13,0.9999681270908194,0.0005811669834275094,2.1476516066537746e-08,8.649369387529621e-13,5.589662365695163e-11,7.0,100.0,1.0304648588272373e-18,-1.0351338055974778e-18,0.0,1.466650681955948e-08,3.2975447976066855e-22,10.0
1500,5.080124282634163,5.04391070331546,94.93007019314403,9.999222746128867,10.0,3.56848892933003e-11,199.99999999994773,6.902182747323736e-13,0.9999676188069747,0.000588618884973721,1.5068012503405157e-08,1.5674333550036186e-13,2.3574568618091814e-10,7.0,100.0,-1.101180995309043e-18,-6.355769093185889e-19,0.0,1.4044666699432345e-08,-3.4591960034286013e-22,10.0
1600,5.08976388547055,5.047674471270164,94.92455457454106,9.999209243050256,10.0,5.05707787820661e-11,199.99999999995663,6.642773175526423e-13,0.9999632194945063,0.0006049619365834069,2.0872032411668018e-08,6.604129025717885e-13,1.239660946182815e-10,7.0,100.0,-9.248488355403106e-19,-1.0622938302427315e-18,0.0,1.499706549028222e-08,-1.9940130811809228e-22,10.0
1700,5.086008709806108,5.0489011729049365,94.90975746520802,9.99920257450149,10.0,4.5771990172582025e-11,199.99999999994859,6.161727037004137e-13,0.9999591357077974,0.0006631178122339474,2.259861398988218e-08,8.602129499227281e-13,3.1081135245284994e-10,7.0,100.0,-9.24240639460227e-19,-1.5756254788929139e-19,0.0,1.5529564278698514e-08,4.2288229273549746e-22,10.0
1800,5.097357773630203,5.05884366992994,94.90792283917224,9.99908501700398,10.0,6.477374638037052e-11,199.99999999994998,8.511844417389036e-13,0.9999548334733352,0.0006726687128126361,2.197692556776186e-08,1.0498390504435974e-12,2.0328708798347035e-10,7.0,100.0,3.9408137856977353e-19,-4.2450741179572416e-19,0.0,1.7554102086669247e-08,8.575748152214977e-23,10.0
1900,5.09765940790164,5.059393493103103,94.91325858844213,9.99908048428965,10.0,6.349206543261422e-11,199.9999999999376,8.410434563024061e-13,0.9999575254920695,0.0007026074481603038,2.4323087753412636e-08,1.2186153679851787e-12,4.834531141647458e-10,7.0,100.0,9.27362393641793e-19,1.459047627763617e-18,0.0,2.014825775716987e-08,-1.7027159706122584e-22,10.0
2000,5.096896827542528,5.065699200099062,94.90468476551231,9.998995359479393,10.0,8.449664520764575e-11,199.99999999990706,5.388387979790082e-13,0.9999527799529672,0.0007511009064787625,3.4343553213449536e-08,1.2618312058600172e-12,5.375550174662571e-10,7.0,100.0,1.889114386472832e-18,3.572728910768812e-18,0.0,1.8949454759895223e-08,-1.4049560178691964e-22,10.0
2100,5.108496613598933,5.062557919313529,94.89316242464588,9.998973773019813,10.0,1.0242522777055195e-10,199.9999999999221,1.1335534425637446e-12,0.9999512781972236,0.0008318867998634013,4.040276099746508e-08,1.7062654222471923e-12,5.611123507794718e-10,7.0,100.0,1.2878755644354933e-18,2.6923202809157274e-18,0.0,2.0535635519404394e-08,5.833904276458851e-22,10.0
2200,5.118613396137315,5.067487586052686,94.89644735548717,9.998939942863375,10.0,9.926325345301917e-11,199.99999999990882,1.1252695223599731e-12,0.9999493819271796,0.0009244338041687794,4.418384636884008e-08,1.904592719214221e-12,6.29779926180058e-10,7.0,100.0,-5.7952162255504e-20,2.224806359361997e-18,0.0,2.181665677855103e-08,5.990686385998182e-22,10.0
2300,5.120178245070518,5.066786463958108,94.890222309138,9.99885631813114,10.0,1.116623078501609e-10,199.99999999990348,1.5528525789370597e-12,0.9999458476357279,0.0009251109362589861,4.6905866747586495e-08,1.4804115182020837e-12,6.659930034791655e-10,7.0,100.0,1.6028927099127435e-18,4.188893208686011e-18,0.0,2.160772965416054e-08,-1.9945716141697575e-22,10.0
2400,5.130626232757101,5.073938078778909,94.88304972603612,9.998816754660247,10.0,1.2331178169333185e-10,199.99999999987008,1.180061397564772e-12,0.9999432600895648,0.000918829681157486,5.011669214715862e-08,2.065671665768598e-12,6.434248095415555e-10,7.0,100.0,2.0468590647265055e-18,2.9650061222784803e-18,0.0,2.4235138286150476e-08,2.383686514512716e-22,10.0
2500,5.133561137079812,5.078749184838642,94.87684954380735,9.998700744323166,10.0,1.165142504349233e-10,199.99999999988535,1.998680822260892e-12,0.9999415057936429,0.001041114254460071,4.4085137775337354e-08,2.1465560501744946e-12,6.560954799041031e-10,7.0,100.0,1.0264104204200444e-18,4.874945657022812e-18,0.0,2.4091022555697703e-08,7.161779523768504e-22,10.0
2600,5.134969059048322,5.081666552084227,94.87755201060692,9.998652798891918,10.0,1.5034644072389348e-10,199.9999999998642,1.843779495198768e-12,0.9999398481939046,0.0010362912514315524,5.759938839418593e-08,2.246633719368356e-12,8.502207155864157e-10,7.0,100.0,2.918601638524801e-18,5.818119682163558e-18,0.0,2.7187169080278164e-08,7.102481193018316e-23,10.0
2700,5.1360715945997955,5.086433079259966,94.86667214052123,9.998722335875101,10.0,1.526742990254958e-10,199.99999999986434,1.89292540417117e-12,0.9999385527051107,0.0010535219592343373,5.3925283504084205e-08,2.677721905739355e-12,8.49878672422869e-10,7.0,100.0,2.824758581200334e-18,5.4454178271834164e-18,0.0,2.7645139546540844e-08,8.041209436251368e-22,10.0
2800,5.1382784727743,5.0893448680909845,94.86583309351467,9.998628101568135,10.0,1.4460251863543184e-10,199.99999999984752,2.1900447386523593e-12,0.9999326864606839,0.001069534483255467,6.416107892995324e-08,2.8359526494773367e-12,1.166673265238879e-09,7.0,100.0,1.980695404841613e-18,5.506766124044198e-18,0.0,2.8809396237085906e-08,5.248528323935886e-22,10.0
2900,5.145857529979892,5.087297585554796,94.85785983273631,9.998508902501325,10.0,1.5577153138523446e-10,199.99999999981964,2.406931571294871e-12,0.9999300164013435,0.001182476327545708,7.289282637356198e-08,3.5057612848382472e-12,1.295245601536343e-09,7.0,100.0,3.719229430119006e-18,7.354464686392303e-18,0.0,2.8413232067195917e-08,5.588820232795458e-22,10.0
3000,5.160212626495117,5.0926400011413975,94.85782912767128,9.998477028421588,10.0,1.6536669544528575e-10,199.99999999982154,3.0553894311410665e-12,0.9999271033569316,0.001191159569489199,6.933633076536356e-08,3.543663098518151e-12,1.2668679806007218e-09,7.0,100.0,5.067095703618368e-18,1.0759376578184057e-17,0.0,3.0662960797615254e-08,1.4866173475332158e-21,10.0
3100,5.156143459985264,5.096206235987581,94.85476856554111,9.998485009347043,10.0,1.8832115161432016e-10,199.99999999980517,2.941791480986106e-12,0.9999287223063351,0.0012718603707401847,7.352648029644999e-08,4.476729133181137e-12,1.3948632433431437e-09,7.0,100.0,4.3002186811826074e-18,9.826839597912142e-18,0.0,3.157875042950644e-08,1.4384802049099171e-21,10.0
3200,5.1642152268224235,5.093322063413511,94.84763479847524,9.998423785501515,10.0,2.0894270136591183e-10,199.99999999979133,3.7121349450120095e-12,0.9999239194432746,0.001276735454383091,8.765806227589239e-08,4.251503540992011e-12,1.6173196770265092e-09,7.0,100.0,4.805744456402429e-18,9.645581668645941e-18,0.0,3.135692421588494e-08,1.142206200968389e-21,10.0
3300,5.1685996390933076,5.101061101981482,94.83959429427152,9.998326736470641,10.0,2.044619233556491e-10,199.99999999978903,3.7998878652568955e-12,0.9999229385902119,0.0013672966336111937,9.251956195642103e-08,5.4710063138384465e-12,1.6903156292085207e-09,7.0,100.0,5.67283229001201e-18,1.4798029465589553e-17,0.0,3.2559859237992845e-08,2.0814513537460493e-21,10.0
3400,5.173434943631497,5.104799389250366,94.82840188922826,9.998279555017042,10.0,2.2205254498433303e-10,199.99999999975594,3.944518815616695e-12,0.9999179853235792,0.0013229390100088913,9.815173694099069e-08,5.401252495413887e-12,1.8722100324819087e-09,7.0,100.0,6.6099745226519965e-18,1.641070598053134e-17,0.0,3.488786953356722e-08,1.781823081685469e-21,10.0
3500,5.1783839299369365,5.108935313283109,94.83501006700364,9.998207490960208,10.0,2.381963491888651e-10,199.99999999974182,4.474169593502546e-12,0.9999172325235948,0.0013705296530237025,9.99655593990525e-08,6.218283670618619e-12,2.0959134722597437e-09,7.0,100.0,9.007890583957143e-18,1.5072183719293138e-17,0.0,3.5462192469855514e-08,2.3896850709627134e-21,10.0
3600,5.1887055637950485,5.106811905407982,94.83180654337718,9.998254343773846,10.0,2.457689603812295e-10,199.99999999974685,5.184228088611389e-12,0.9999179268073787,0.0014790606679884388,1.0563192231543443e-07,6.460260935308534e-12,2.012657049614715e-09,7.0,100.0,1.0414205468732884e-17,1.6723239799904636e-17,0.0,3.697231520529969e-08,2.7602026991962828e-21,10.0
3700,5.188267726793088,5.1117441893495315,94.82443956083085,9.998101865253174,10.0,2.721424687422126e-10,199.99999999973676,5.23391783836673e-12,0.9999137027151057,0.0015143775964074479,1.0628777822397545e-07,7.331325356576838e-12,2.3278659735524287e-09,7.0,100.0,1.1083717582677927e-17,1.9716808940004173e-17,0.0,3.6208867735953607e-08,3.0718222829949202e-21,10.0
3800,5.188230555304526,5.119135934218783,94.81846151970349,9.99819539070856,10.0,2.966784706980733e-10,199.9999999997216,6.15686532844867e-12,0.9999069764018325,0.0015628597445078143,1.1294827264046043e-07,7.73094561299843e-12,2.345535522854125e-09,7.0,100.0,1.426313365892824e-17,2.252996366232696e-17,0.0,3.852517371891934e-08,3.956323532817626e-21,10.0
3900,5.199323179905918,5.116275621186376,94.81361659102772,9.998091448596764,10.0,3.041064781178035e-10,199.99999999970058,6.490194779957336e-12,0.9999093812687766,0.0015282999278267743,1.1718381848288443e-07,8.22578572014984e-12,2.700072038914458e-09,7.0,100.0,1.4506768099744248e-17,2.5702819924693647e-17,0.0,3.7979135906722524e-08,4.492523729607781e-21,10.0
4000,5.207552134760428,5.122496004530494,94.80963716337277,9.998048170825863,10.0,3.2506302975008947e-10,199.99999999967383,6.745503753971536e-12,0.9999049998799289,0.0016530108504788058,1.227717763996799e-07,8.345727814758253e-12,2.752753250016212e-09,7.0,100.0,1.718697635897678e-17,2.895502001206596e-17,0.0,4.038995754088067e-08,5.049059942002399e-21,10.0
4100,5.2066219415025605,5.120196768557217,94.804632781828,9.998030822262056,10.0,3.485707342092505e-10,199.99999999966704,7.168190618183766e-12,0.9998996480195423,0.0016888169981424377,1.2887691637360861e-07,9.30748441120523e-12,3.055444712028745e-09,7.0,100.0,1.9978415724225888e-17,3.192284144900876e-17,0.0,4.064841373714176e-08,6.06463068806307e-21,10.0
4200,5.221185287924937,5.125408628043626,94.79344491173114,9.997930239221354,10.0,3.635917958116803e-10,199.9999999996374,7.722544125812015e-12,0.999898685313966,0.0017020524386458943,1.3726568545674558e-07,1.0035907976926045e-11,3.285739184509765e-09,7.0,100.0,2.0863923954002463e-17,3.3501326539526026e-17,0.0,4.105311216759165e-08,6.932351912292737e-21,10.0
4300,5.2173197310920525,5.131390926384037,94.78751085666444,9.997891815917285,10.0,3.6001659522601236e-10,199.99999999963887,8.449219181893082e-12,0.9999014570268335,0.0016918153419334602,1.4362958625952055e-07,1.0320698109234889e-11,3.455697483328437e-09,7.0,100.0,2.468162112004194e-17,3.795971937116496e-17,0.0,4.326856019812649e-08,8.750520876613138e-21,10.0
4400,5.2288301729893885,5.1366065765476465,94.78710499798734,9.997760200214493,10.0,3.972498103484315e-10,199.99999999961094,8.787653753185917e-12,0.9998970594731983,0.0017823546432967688,1.5057619907864605e-07,1.1162392026062645e-11,3.663198612797827e-09,7.0,100.0,2.798021174409227e-17,3.9246914589859836e-17,0.0,4.344747973674121e-08,9.676225946881709e-21,10.0
4500,5.231268031559349,5.133414342659299,94.78755066608207,9.997763365649423,10.0,3.974137853141098e-10,199.99999999959903,9.444787604286887e-12,0.9998900210286982,0.001827856104120041,1.6051511588782918e-07,1.1761804421717767e-11,3.921904200833632e-09,7.0,100.0,3.1358178101539284e-17,4.6137073759659244e-17,0.0,4.486186539095515e-08,1.0739178970908376e-20,10.0
4600,5.229123546683398,5.139745906116878,94.78334088110829,9.997771724419511,10.0,4.1978551351125505e-10,199.99999999957527,1.0158609248960386e-11,0.9998916383424916,0.0018343776201782981,1.749582160295813e-07,1.1826417961551533e-11,4.222395858361105e-09,7.0,100.0,3.3171609533947034e-17,4.9660313313654934e-17,0.0,4.662380846017018e-08,1.2797813699606215e-20,10.0
4700,5.235272756728076,5.142929618429704,94.76671998209338,9.997710358993546,10.0,4.4565526584785593e-10,199.99999999957245,1.1079332498289637e-11,0.9998855195671913,0.0018632228484871296,1.7604869130461185e-07,1.2774912037535511e-11,4.388955894346882e-09,7.0,100.0,3.8402672930949805e-17,5.3616267902299596e-17,0.0,4.7804803805280586e-08,1.430370664736732e-20,10.0
4800,5.249985004380947,5.145717771939675,94.76736615651554,9.997599287780437,10.0,4.645505223153153e-10,199.99999999955,1.2125841475291171e-11,0.9998857147608976,0.001937501033744828,1.834637649637183e-07,1.3834845464164976e-11,4.62092427691209e-09,7.0,100.0,4.171535815125101e-17,5.713665788788044e-17,0.0,4.7677088948262496e-08,1.6048447165295798e-20,10.0
4900,5.252624932405806,5.145740310901949,94.75707701359241,9.997528363610401,10.0,4.906214533752736e-10,199.99999999951999,1.2676257028230373e-11,0.9998862074793897,0.001923546515943554,1.8658726876632293e-07,1.440854399596716e-11,4.8816131390947554e-09,7.0,100.0,4.462368395404944e-17,6.237691421674196e-17,0.0,4.9264127154285544e-08,1.7576550707620875e-20,10.0
5000,5.261983478469805,5.151170238479133,94.76294658519521,9.997480659478503,10.0,4.970626475525955e-10,199.9999999994957,1.344387652873837e-11,0.9998808864663049,0.001975948729877813,2.018664616709727e-07,1.4849792574004536e-11,5.20717029448419e-09,7.0,100.0,5.0284090004063654e-17,6.665474698749352e-17,0.0,4.9089714639156914e-08,2.0265330878755204e-20,10.0
