milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p21,p21_mRNA,p21step1,p21step2,p53_P,Mdm2_P,p21_basal,p38,p38_P,GADD45,IR,damDNA,ROS,basalROS
1000,5.052385658141724,5.032548855831769,94.95722298418556,9.999503935921767,10.0,1.4819007149106293e-11,199.99999999998525,-3.5843187649281083e-14,0.9999749127721353,0.0004222759103540101,5.250464435164516e-09,2.6919772335728045e-13,-1.345769106742741e-11,7.0,100.0,9.506162022766124e-19,-1.2343550099899727e-18,0.0,9.956064189854452e-09,-4.926556426781059e-23,10.0
1100,5.064552516730777,5.037995449983287,94.94379564519694,9.999447702230892,10.0,1.333202138584102e-11,199.99999999998485,3.975424324730863e-13,0.9999739720370943,0.0004963712479696749,1.2100637193947275e-08,4.296623088173021e-13,2.1501128073717709e-10,7.0,100.0,-5.2489119141063135e-20,1.211212398280533e-18,0.0,9.839601500512234e-09,1.4031456811016927e-22,10.0
1200,5.061226521235018,5.035032825068889,94.93816466782535,9.99936803509135,10.0,3.9170249135058077e-11,199.99999999995688,-1.3609766668224621e-13,0.9999738924016971,0.0005008971334989516,8.664810966335782e-09,5.446109185483555e-13,-1.7754462211359246e-11,7.0,100.0,1.1717497296975214e-18,7.966069620488339e-19,0.0,1.1767895246105659e-08,1.8822941996902478e-22,10.0
1300,5.067597318694506,5.036835747380771,94.94000184350979,9.999396528610298,10.0,4.83096655402716e-11,199.9999999999666,-1.3259192623333028e-14,0.9999658899234576,0.0005378795362745392,9.870104228577985e-09,9.156824495488401e-14,1.6843512988779342e-10,7.0,100.0,-5.969799459150659e-19,1.0486736931434544e-18,0.0,1.1684138830043471e-08,-3.704928386891321e-22,10.0
1400,5.075027979054559,5.045843673641337,94.92915142367636,9.999354295768931,10.0,2.4876748418541747e-11,199.9999999999707,2.0286288119742562e-13,0.9999653882370172,0.0005826513156696635,1.0183915702267641e-08,2.5158247823793953e-13,1.768352399019029e-10,7.0,100.0,-1.1390578786611804e-18,6.272915153317613e-19,0.0,1.2912667155708324e-08,-3.2682532078304524e-22,10.0
1500,5.082312746184328,5.044418231228031,94.9310597333394,9.999207791569741,10.0,2.9841466353783936e-11,199.99999999996624,3.8132037815775406e-13,0.9999614860853671,0.0005919681682679446,1.974873399649779e-08,3.135514515666588e-13,1.1924184629533376e-10,7.0,100.0,9.395579192050231e-19,1.8932096672312364e-19,0.0,1.5149676567320003e-08,-1.063028320744487e-22,10.0
1600,5.075803435559318,5.0484552262815034,94.9148391768627,9.999172856002334,10.0,5.874720273527069e-11,199.99999999993906,3.1437035019086617e-13,0.9999605818999397,0.0005944278007481978,1.9172538634822495e-08,6.605288235665774e-13,2.6988947200944303e-10,7.0,100.0,-6.214802564541375e-19,8.323272682571875e-19,0.0,1.521030415168184e-08,-3.301546585367804e-22,10.0
1700,5.0834089918460785,5.054635276590776,94.91523906916986,9.999168168300164,10.0,5.990347625876028e-11,199.99999999995697,7.91837575838e-13,0.9999607426405983,0.0006274676477904414,2.6181726773633755e-08,6.689956718729011e-13,1.9090565256112444e-10,7.0,100.0,1.0702254880315431e-18,3.946056436495526e-19,0.0,1.7542072743635578e-08,-4.0016845544729926e-22,10.0
1800,5.094963998305168,5.055176492045244,94.91188814806688,9.99908991492224,10.0,7.693225850067596e-11,199.99999999992303,7.602267955662372e-13,0.9999559906686978,0.0007620049211621501,2.613540585543047e-08,7.636610485999833e-13,3.789188182576188e-10,7.0,100.0,-9.370709479050166e-19,1.748899955087246e-18,0.0,1.880035960344869e-08,3.662397613272302e-22,10.0
1900,5.100179312998438,5.062078689379056,94.9054909141855,9.99907833276495,10.0,5.977986061829218e-11,199.99999999992247,3.838856299645552e-13,0.9999536532918643,0.0007939194060174015,3.2869640021246684e-08,9.702850097415603e-13,4.439228165045741e-10,7.0,100.0,-3.998023719602936e-19,4.578848068647847e-19,0.0,1.8120856322243836e-08,-1.6633108954679222e-22,10.0
2000,5.1058797587329545,5.060433388359134,94.90593433465236,9.99894957440797,10.0,6.789413091809195e-11,199.99999999993423,8.031038137361073e-13,0.999953016636179,0.0008186758558125012,3.630221034886807e-08,1.0437059800278117e-12,4.807944611309497e-10,7.0,100.0,7.169677593399895e-19,8.119917818205446e-19,0.0,1.9784383708804727e-08,4.998620398088601e-22,10.0
2100,5.106246694248688,5.0628406023446555,94.9029675124643,9.998972610994727,10.0,9.007700276815811e-11,199.99999999990064,8.387178192650754e-13,0.9999470404203846,0.0008081196825606457,3.81494568666921e-08,1.3048081182244643e-12,5.112040657321199e-10,7.0,100.0,8.641488940329102e-19,2.8713488884777295e-18,0.0,2.113590682638786e-08,3.9672935956348337e-22,10.0
2200,5.11108734078308,5.0683303005593325,94.88537203476177,9.998937830539116,10.0,1.0002614693995758e-10,199.99999999990573,1.333604203228158e-12,0.9999445554109926,0.0009089732049779497,3.8333892927966737e-08,1.522495770450083e-12,5.754283155992145e-10,7.0,100.0,1.5867693095844082e-18,2.885982123887225e-18,0.0,2.1154404028209657e-08,4.86545734975028e-23,10.0
2300,5.113881928340455,5.067119149645504,94.8927545609609,9.998818914627364,10.0,1.1808456406932507e-10,199.99999999990376,9.833616406959406e-13,0.9999432121560125,0.0009095769627424194,3.9762887257525006e-08,2.299482314984892e-12,6.675657970912384e-10,7.0,100.0,2.029188352988266e-18,3.459452023578807e-18,0.0,2.235252749228568e-08,3.4721697010142235e-22,10.0
2400,5.118610200434381,5.070864981241112,94.8875595490829,9.998826527952541,10.0,1.0863484598672186e-10,199.99999999989737,1.4631884665329577e-12,0.9999436083022308,0.0009345689914460454,4.588731407321426e-08,2.353713533946822e-12,8.036526068559246e-10,7.0,100.0,1.4315725598050304e-18,4.072109070352104e-18,0.0,2.2711683685001136e-08,7.986210368451703e-22,10.0
2500,5.129244182948684,5.0791485286178855,94.88451678807692,9.998704058050311,10.0,1.1046346697743366e-10,199.99999999986775,1.3670626927641758e-12,0.9999436848828794,0.0009968140474049772,5.586147117093332e-08,2.4606008238832374e-12,9.522928471024822e-10,7.0,100.0,2.5431051125609527e-18,5.9609907370813885e-18,0.0,2.51769850892129e-08,6.918677803285619e-22,10.0
2600,5.139709207910432,5.079468424789911,94.86836906776595,9.998763392267799,10.0,1.4185649256643406e-10,199.99999999985252,1.646247094805547e-12,0.9999413055725251,0.0010545449771091173,5.4020279349614156e-08,2.2393006337154644e-12,7.552975527875622e-10,7.0,100.0,1.1303569062848494e-18,6.748380034557173e-18,0.0,2.6567726895709187e-08,7.366483909506598e-22,10.0
2700,5.144448341694936,5.0820057673627765,94.87157064731731,9.998718871412484,10.0,1.536333676711987e-10,199.99999999984738,2.468489126467943e-12,0.999933754973932,0.0011115226070528463,6.140083264332815e-08,3.147431563653958e-12,1.0309931851584452e-09,7.0,100.0,2.163954770909654e-18,6.113841936516409e-18,0.0,2.6812771117070286e-08,8.172735841069547e-22,10.0
2800,5.140541639160843,5.087306581301259,94.85992922759989,9.998564744234749,10.0,1.5694026942670099e-10,199.9999999998326,2.4862155764466397e-12,0.9999354311337773,0.001167751050999635,6.441167211102033e-08,3.5311625677383962e-12,1.1219447752479313e-09,7.0,100.0,2.7218022499083967e-18,6.89631889486165e-18,0.0,2.9376222027978444e-08,8.329369718856434e-22,10.0
2900,5.148040119675985,5.088319289686089,94.86152587608737,9.998634708228087,10.0,1.8119152987931483e-10,199.9999999998443,2.6795891117382795e-12,0.9999331219336305,0.0012174233805750242,6.153042569180893e-08,3.925046126789993e-12,1.2463046472512494e-09,7.0,100.0,4.92823958177452e-18,6.245650690923209e-18,0.0,2.9088770183627253e-08,8.163944528933927e-22,10.0
3000,5.150163973816904,5.090460079724751,94.85980300445138,9.99853866295177,10.0,1.7079414250799437e-10,199.99999999982506,2.57744187881662e-12,0.9999317162588092,0.0012208281535067231,6.644802884915599e-08,4.161894675624925e-12,1.3996292423478835e-09,7.0,100.0,4.193186996114005e-18,7.458861023395139e-18,0.0,2.972027576109145e-08,1.3503008331656908e-21,10.0
3100,5.163583933897426,5.093919414746368,94.8423501993429,9.998500045365189,10.0,1.9475779350111979e-10,199.99999999980253,3.118860917443022e-12,0.9999239434817745,0.00121884006381584,7.165041714047839e-08,3.996476039922346e-12,1.5277279062276143e-09,7.0,100.0,4.052019961839227e-18,8.56592423529004e-18,0.0,3.040098367835882e-08,1.4590383373841798e-21,10.0
3200,5.160582871607787,5.095451951978673,94.84651247752264,9.99834338872989,10.0,2.047436453798406e-10,199.99999999980227,3.900800070159816e-12,0.999924831341368,0.0013114336691084402,8.531079887353823e-08,4.505267042484727e-12,1.5069720647203904e-09,7.0,100.0,4.843904730223818e-18,1.3203879830777526e-17,0.0,3.2679654292841036e-08,1.529331028747543e-21,10.0
3300,5.172383638696978,5.096769591174165,94.84544618255214,9.998422352015249,10.0,2.0992221579115628e-10,199.99999999977106,4.166450591443744e-12,0.9999224456694683,0.0013363291859298594,8.412984424401703e-08,5.516059767018314e-12,1.7069574639657079e-09,7.0,100.0,6.9062224666516194e-18,1.2832918641168177e-17,0.0,3.1795683682679773e-08,2.1470121861812255e-21,10.0
3400,5.176448141048714,5.105019017393554,94.83147054667126,9.998297602840175,10.0,2.4589951866024305e-10,199.99999999978405,4.084837897201365e-12,0.9999171506004184,0.0014050702123463525,9.84547312751307e-08,5.63414301075353e-12,1.8212908089894249e-09,7.0,100.0,8.364366058127824e-18,1.4003254129798977e-17,0.0,3.274189396495443e-08,1.737934186521749e-21,10.0
3500,5.175582641601697,5.103699188657459,94.8318112491077,9.998278223476058,10.0,2.5646948638862653e-10,199.9999999997507,4.408459630244524e-12,0.9999138950828966,0.0013543147861925005,9.452951384346337e-08,5.939116499651857e-12,2.011130165045007e-09,7.0,100.0,8.304068406438871e-18,1.454647147717974e-17,0.0,3.4669475055715134e-08,2.740642046755132e-21,10.0
3600,5.186883503223267,5.112344101837485,94.8249464711197,9.998236902291808,10.0,2.501437106373565e-10,199.9999999997518,4.933109412230643e-12,0.9999147032357394,0.0014067792206960542,1.0788851237439655e-07,6.122007955552253e-12,2.0790925796138738e-09,7.0,100.0,1.0737647877986862e-17,1.9654616910670072e-17,0.0,3.4948644346334464e-08,3.321960502916701e-21,10.0
3700,5.182676935083462,5.1103027863500285,94.81566599820013,9.998242506629385,10.0,2.748029134235704e-10,199.99999999972772,5.123569400243698e-12,0.9999141341751119,0.0015296410037843584,1.0420547783940265e-07,6.661478896173229e-12,2.2342686451128353e-09,7.0,100.0,1.206109699057594e-17,1.8723693805695854e-17,0.0,3.8071425845132705e-08,3.918021990766912e-21,10.0
3800,5.193305233059625,5.114218712566302,94.80827489597236,9.998116561135559,10.0,2.9812369690264395e-10,199.9999999997032,6.077944270409422e-12,0.9999114382018202,0.0014696396266107548,1.1440132277768527e-07,7.1843414687813855e-12,2.4215930806785265e-09,7.0,100.0,1.4054003852156417e-17,2.408239213047526e-17,0.0,3.701056506193992e-08,3.932698587233925e-21,10.0
3900,5.195742534799345,5.1223396930507805,94.81253492667174,9.99804568874587,10.0,3.132287582136325e-10,199.99999999969472,5.987233145137828e-12,0.9999093922446962,0.0015797038596241544,1.2475797974344051e-07,8.180024178480016e-12,2.531497921289128e-09,7.0,100.0,1.5856373749402632e-17,2.655310320678822e-17,0.0,3.8005708211961143e-08,4.730344944406783e-21,10.0
4000,5.199355920867683,5.1216064245296,94.80667007692938,9.998071880066385,10.0,3.1986847394094384e-10,199.99999999969344,6.604062682905906e-12,0.9999048911293261,0.0015653325081465565,1.283379543156919e-07,8.332193947590518e-12,2.751854838160933e-09,7.0,100.0,1.6229465667928185e-17,2.8480444392507717e-17,0.0,3.984128012918795e-08,5.140214428607208e-21,10.0
4100,5.2153030431471405,5.123384777562,94.79617810162742,9.997983475926798,10.0,3.320024316064945e-10,199.9999999996532,7.426279585402157e-12,0.9998993677363521,0.0015868444455222257,1.3920695604014334e-07,8.973377362936578e-12,3.067156008348297e-09,7.0,100.0,1.806875206580592e-17,2.885799884813992e-17,0.0,4.147053473044904e-08,6.828651426972774e-21,10.0
4200,5.210041533482067,5.126500512042556,94.80334327711505,9.997872178922535,10.0,3.491306282269407e-10,199.99999999965408,8.079197421828854e-12,0.9999028842727913,0.0017225025191429093,1.4438673760567965e-07,9.412009911500523e-12,3.1545053340740053e-09,7.0,100.0,2.1979148540608096e-17,3.4589029156030425e-17,0.0,4.2251880485738457e-08,7.397474098181148e-21,10.0
4300,5.217014318731606,5.126307293850616,94.7975317281176,9.997900942278509,10.0,3.567951990954492e-10,199.99999999963535,8.818604303434978e-12,0.9998973786610041,0.0017650889822546495,1.4990212154878696e-07,1.0094476328706799e-11,3.5171459334190074e-09,7.0,100.0,2.3507786362560797e-17,3.7714981703138625e-17,0.0,4.189978898310984e-08,8.065271475760194e-21,10.0
4400,5.219411460364056,5.1311812301313395,94.78063645786521,9.997814591840466,10.0,3.849768815377229e-10,199.9999999996256,8.837703106451955e-12,0.9998923108640074,0.001773664863861541,1.5829357452205115e-07,1.0486941579984432e-11,3.8229679518803e-09,7.0,100.0,2.636475547656482e-17,3.901905007158968e-17,0.0,4.2511151194875005e-08,9.546992884513051e-21,10.0
4500,5.228702016954126,5.139276504544738,94.78162522231521,9.99773285008572,10.0,4.0542454080890643e-10,199.99999999960164,9.523736511439531e-12,0.9998949494691397,0.001791102770329683,1.673435592859085e-07,1.164922596767785e-11,3.935285556387779e-09,7.0,100.0,3.003875499772557e-17,4.3156047943233904e-17,0.0,4.361032204734708e-08,1.0560628175017452e-20,10.0
4600,5.234287676016697,5.1382659161131725,94.77911921705432,9.997663278158015,10.0,4.2228112783897936e-10,199.99999999956964,1.0228804698847996e-11,0.9998886248322884,0.001796240483892531,1.7360839886457028e-07,1.2211810897762498e-11,4.054785336297596e-09,7.0,100.0,3.3686475806306107e-17,4.852008293782403e-17,0.0,4.7195857885590574e-08,1.2648808517293984e-20,10.0
4700,5.247485081464404,5.145112263644608,94.76700199108124,9.9977201795139,10.0,4.435363279993818e-10,199.99999999955241,1.1353953063519371e-11,0.9998891329255362,0.0019049476456319847,1.7914080460243115e-07,1.3167210626518823e-11,4.3512733583319205e-09,7.0,100.0,3.762333464590277e-17,5.152539547040854e-17,0.0,4.7641687700290485e-08,1.4400522002459572e-20,10.0
4800,5.242257148286919,5.141174828416774,94.77366476537198,9.997595532811603,10.0,4.702381190408103e-10,199.99999999953553,1.1475840371172006e-11,0.9998845991720455,0.0019022539883393628,1.8383475125584117e-07,1.3417077507841081e-11,4.766033128929841e-09,7.0,100.0,4.0973559690437925e-17,5.610859560247723e-17,0.0,4.946310669375194e-08,1.5409651829385438e-20,10.0
4900,5.251102418773832,5.1484925261561365,94.76654385667163,9.997626748640233,10.0,4.885305688691775e-10,199.9999999995051,1.284134117291843e-11,0.9998849804282284,0.001964220193763276,1.8820667460799394e-07,1.462398927851579e-11,4.783719007001053e-09,7.0,100.0,4.5277195904485486e-17,6.024773652937296e-17,0.0,5.042580530683792e-08,1.815510112690228e-20,10.0
5000,5.250223185206738,5.148395950844993,94.75267538648681,9.997572659917743,10.0,5.042688777742548e-10,199.9999999994974,1.2991202388017799e-11,0.9998843149827119,0.002039359129872852,2.0461474776846685e-07,1.5541293864501818e-11,5.184231911931797e-09,7.0,100.0,5.058261047594844e-17,6.633730397745108e-17,0.0,4.882100204928371e-08,2.013633615585257e-20,10.0
