milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p21,p21_mRNA,p21step1,p21step2,p53_P,Mdm2_P,p21_basal,p38,p38_P,GADD45,IR,damDNA,ROS,basalROS
1000,5.045551737170172,5.0334341451559395,94.95156140096825,9.999545637365548,10.0,6.429565294897845e-12,199.99999999998496,-2.1723392274717776e-13,0.9999743402281733,0.00045449444270038704,6.01813243215619e-09,-9.009821443180973e-14,1.000553015427441e-10,7.0,100.0,1.0676353009669183e-18,6.019540008435711e-19,0.0,9.507152622036326e-09,-1.161801406268667e-22,10.0
1100,5.062494106326676,5.032155364479529,94.94698059775402,9.99948665461317,10.0,1.902403127434601e-11,199.99999999998272,2.4492535485095046e-13,0.9999751150761345,0.0004567708572351423,5.645488129553429e-09,4.008059085870256e-13,1.8526658799850476e-10,7.0,100.0,-3.069199323068573e-19,-2.5577147858782015e-19,0.0,1.1511450246100737e-08,-3.886879050815656e-22,10.0
1200,5.064327228021448,5.038984111256588,94.94237068268629,9.999354549316404,10.0,3.855670309993964e-11,199.99999999997266,3.310264927080353e-13,0.999970987403624,0.000445506740101982,6.225954064242997e-09,-8.4196957133658e-14,6.465287524192951e-11,7.0,100.0,6.466688541199371e-19,1.73738874698878e-18,0.0,1.0883575354851675e-08,-1.404236524959968e-22,10.0
1300,5.071317562181076,5.039484727051777,94.9319850853354,9.99931487050779,10.0,1.9321605404117518e-11,199.99999999995742,1.0430149553454339e-13,0.9999686619080691,0.0004889598266676625,1.488948986017285e-08,6.041284360629962e-13,5.394263887325559e-11,7.0,100.0,-9.2223330864814e-19,-3.4769963576595703e-19,0.0,1.3186467685231808e-08,-2.044317257631944e-22,10.0
1400,5.077992513420562,5.040937381912423,94.92425053010047,9.999248878141515,10.0,3.6401450690091396e-11,199.9999999999608,-6.376647532881426e-14,0.9999683891524292,0.0005855398688467595,1.7444731016005235e-08,8.120209727995374e-13,4.0742751419543937e-11,7.0,100.0,6.716673445807468e-19,1.45296407775766e-18,0.0,1.5372337949992385e-08,-6.099308712609238e-23,10.0
1500,5.078745027173897,5.047892737874387,94.93117756848363,9.999231632951794,10.0,5.4924905178241955e-11,199.999999999942,7.322383001818993e-13,0.9999646367534891,0.000599175453553861,1.947371396709228e-08,5.268455264315856e-13,2.101714101085484e-10,7.0,100.0,-1.0793026510168982e-18,1.1847550534662736e-18,0.0,1.543401690388627e-08,2.1218413623031605e-22,10.0
1600,5.082806871971443,5.050307993697273,94.92759319644013,9.999274879950477,10.0,4.816758198689517e-11,199.9999999999401,3.246870085920082e-13,0.9999604934772081,0.0006748288902414098,2.6465764258413782e-08,7.375892531126815e-13,3.8685604781488307e-10,7.0,100.0,1.452504083008293e-18,-2.927617354549154e-19,0.0,1.451372158860025e-08,1.2708279026738159e-22,10.0
1700,5.091482130220517,5.050271016702757,94.92040298316768,9.999118869473135,10.0,6.794349531863567e-11,199.99999999995683,7.636380971857803e-13,0.9999565558373619,0.0006594355665698973,2.7090340740860318e-08,8.933174556782953e-13,3.3568409290055937e-10,7.0,100.0,5.345790565139266e-19,2.115222735611383e-18,0.0,1.664534082229038e-08,1.7518685980223792e-22,10.0
1800,5.087137176009542,5.0577877096133905,94.9076669638155,9.999091465887462,10.0,7.701638708296329e-11,199.9999999999277,4.627664175253718e-13,0.9999576848988121,0.0006963861236009497,2.3815514681904764e-08,1.0213326580581166e-12,4.2417923881556236e-10,7.0,100.0,1.1941864090256301e-18,-3.942829758810837e-19,0.0,1.818613966210838e-08,4.6350542942050715e-22,10.0
1900,5.100515266975516,5.057722427856488,94.9024109566724,9.999103190629508,10.0,7.885391408924461e-11,199.99999999992409,5.501576753434292e-13,0.9999528639719153,0.0007702903936045114,2.3302752827559866e-08,6.837053899460353e-13,3.351916753051901e-10,7.0,100.0,-5.465509743239602e-19,-1.765498786294875e-19,0.0,1.8069984187307417e-08,2.888111961423111e-22,10.0
2000,5.109045754918195,5.057965983442073,94.90243780931674,9.998965490189857,10.0,6.879666686917692e-11,199.99999999993176,5.824265332836916e-13,0.999949808997541,0.0008335107185526846,3.5107463241698585e-08,8.417351430751304e-13,3.9231415882423724e-10,7.0,100.0,2.871168384737358e-20,8.636538466278143e-20,0.0,2.036238914746235e-08,-3.8858506536272257e-22,10.0
2100,5.108179930708577,5.062380461640751,94.89525903395162,9.998955847552,10.0,8.071438911989951e-11,199.99999999990672,1.3851369217512541e-12,0.9999484717040191,0.0008878325023701958,4.048113047756006e-08,1.6675583481702733e-12,5.216817330949029e-10,7.0,100.0,4.400472135570779e-20,1.5768307389294417e-18,0.0,2.065334312221702e-08,2.4912918245502133e-22,10.0
2200,5.114330040580315,5.063345592483164,94.88700737210081,9.998957896090904,10.0,1.0955786321050708e-10,199.9999999999144,7.9983121571467e-13,0.9999507107118353,0.0009188070581472421,3.9827599408343624e-08,1.3876610132535793e-12,4.1031039205369836e-10,7.0,100.0,2.3184004264134024e-18,2.4706378534936503e-18,0.0,2.128644966310889e-08,-7.703565611852948e-23,10.0
2300,5.114769700087295,5.074411671133056,94.8893570947157,9.998880541338186,10.0,1.14906937213808e-10,199.99999999989745,1.0662937968883726e-12,0.9999452791274319,0.0008916847276726412,4.275587397777961e-08,1.9225231983877176e-12,6.873935117805064e-10,7.0,100.0,1.9428001375656112e-18,4.663612705653087e-18,0.0,2.2267505445081534e-08,-9.332426955220344e-23,10.0
2400,5.130827060101329,5.074994885781144,94.88600384840376,9.9988784367238,10.0,1.0239913402238106e-10,199.99999999989598,1.5041139083503026e-12,0.9999416129889966,0.0010191504177102689,4.0553946486480327e-08,2.5373434481876866e-12,7.817934055867948e-10,7.0,100.0,2.8203214900589257e-18,5.328450467119234e-18,0.0,2.4851168797921632e-08,-1.7492521807549486e-22,10.0
2500,5.123029832100793,5.078847495283667,94.8741004433195,9.998693692047988,10.0,1.283378949547695e-10,199.99999999986784,1.98355218236195e-12,0.9999417536728795,0.0009437990366950556,5.303342478880353e-08,2.3178021671615458e-12,7.128901312525453e-10,7.0,100.0,1.7562998254521287e-18,4.7943106295534534e-18,0.0,2.553967112085346e-08,4.72819741213682e-22,10.0
2600,5.131475365410986,5.080535060807956,94.87763462691042,9.998725093736224,10.0,1.2975513156804337e-10,199.999999999871,2.0243588697531068e-12,0.999936904828303,0.0010943075574151699,5.0757593183020476e-08,3.0517068279076056e-12,9.233615638814549e-10,7.0,100.0,2.1706397766845352e-18,3.999032867728075e-18,0.0,2.7192452766384956e-08,9.953836820502329e-22,10.0
2700,5.136092014115111,5.079684003031425,94.86659724034438,9.998686303255585,10.0,1.432307745379622e-10,199.99999999986153,1.9961537186311668e-12,0.999934314463255,0.0011043529759130306,5.999532818518947e-08,2.575771234730094e-12,8.996979157586309e-10,7.0,100.0,2.959894522849077e-18,5.82754387158941e-18,0.0,2.756539815210415e-08,2.0178545624200296e-22,10.0
2800,5.138381909194521,5.08491218260488,94.861157609336,9.998647973752544,10.0,1.617887905382835e-10,199.99999999985116,2.5265533222818214e-12,0.9999324187667208,0.0011012382160778423,6.615387440102973e-08,3.4225249071938155e-12,1.0721603177976297e-09,7.0,100.0,3.029171351161973e-18,5.753070660125092e-18,0.0,2.7068121166798234e-08,4.465776702878905e-22,10.0
2900,5.151208690650338,5.089290419751642,94.86325059560185,9.998539595586715,10.0,1.785643639032671e-10,199.9999999998209,2.4408419406827477e-12,0.9999328061490637,0.0012058829977361005,6.37206593847255e-08,3.952936858197977e-12,1.0832781101061641e-09,7.0,100.0,4.6900500313755935e-18,9.585982100088149e-18,0.0,2.813341115394246e-08,9.692020831558717e-22,10.0
3000,5.162014989614494,5.089598774081572,94.84878250445952,9.998500142618314,10.0,1.701909540659805e-10,199.99999999981532,3.041287642787171e-12,0.9999316677457818,0.0011686200742646558,7.110584156279437e-08,4.03074349771266e-12,1.1993705697515644e-09,7.0,100.0,3.9247632042893246e-18,9.208531849028966e-18,0.0,2.857818407478801e-08,8.877914048843388e-22,10.0
3100,5.1551248713413464,5.095832166740629,94.84463934144861,9.998410577990859,10.0,1.822441762763061e-10,199.9999999998154,3.0726113976879536e-12,0.9999245386993939,0.001258493140223295,7.181817346897842e-08,4.478285592772373e-12,1.4639875324032878e-09,7.0,100.0,4.5461223575727835e-18,1.0528734935984156e-17,0.0,2.9985068983640736e-08,1.2047517111324828e-21,10.0
3200,5.165008001785039,5.098750089559374,94.84111882029377,9.99838967068197,10.0,2.0957508595859504e-10,199.99999999978905,3.4720388724052826e-12,0.9999217272848536,0.0013230472333875247,8.174802690248228e-08,4.598507949034721e-12,1.4529740195294944e-09,7.0,100.0,6.832052508966876e-18,1.2705174037327362e-17,0.0,3.1360542290612403e-08,1.3243065468270966e-21,10.0
3300,5.175117245760566,5.099292267836274,94.8347330644644,9.998410929942635,10.0,2.1957544183576267e-10,199.99999999977524,3.6070089342071246e-12,0.9999204040784321,0.0013397225972219366,9.277815235544136e-08,5.2871134779788766e-12,1.8421777553535911e-09,7.0,100.0,5.927863570745053e-18,1.4764103880191267e-17,0.0,3.3596690079910663e-08,2.2924923884218123e-21,10.0
3400,5.1711853429562895,5.1066382960443235,94.8332662550265,9.998388564369296,10.0,2.3417116078144117e-10,199.99999999977382,4.558502573483527e-12,0.9999201236598635,0.001336434119452091,8.969949923725256e-08,5.0384347040524134e-12,1.926655582905808e-09,7.0,100.0,7.541491975058493e-18,1.546413987718985e-17,0.0,3.3419070062159624e-08,2.4896247015058234e-21,10.0
3500,5.174656735927822,5.108132633378731,94.8324037615266,9.998333442903604,10.0,2.395823112379929e-10,199.999999999744,4.934634492916351e-12,0.9999182640656019,0.001358351367549464,1.0083173602015952e-07,6.0913945506013794e-12,2.0762655247855387e-09,7.0,100.0,9.050922766258115e-18,1.5918734747231696e-17,0.0,3.603290329336937e-08,2.2900261414073657e-21,10.0
3600,5.184370111946747,5.106021090991552,94.81836277128863,9.998150206942578,10.0,2.5509540936911793e-10,199.9999999997457,4.843094250919381e-12,0.999911709288355,0.0014143223434428915,9.95503541693408e-08,6.6658168563544566e-12,2.084421889123822e-09,7.0,100.0,1.0135279830896845e-17,1.9263371106362408e-17,0.0,3.5287887789097315e-08,2.869039368695101e-21,10.0
3700,5.195854139846552,5.113446940935101,94.81566634525178,9.998191437315908,10.0,2.8498705580607197e-10,199.99999999972312,5.7879238763749515e-12,0.999908821163315,0.0014408616578328428,1.0901387732788846e-07,6.742180233029427e-12,2.216907655229596e-09,7.0,100.0,1.232172822956559e-17,2.0328958655184258e-17,0.0,3.766749301626459e-08,3.5192806219437515e-21,10.0
3800,5.187785741993689,5.114174309700832,94.81777238389593,9.99811301323291,10.0,3.0220647148812943e-10,199.99999999969938,5.535728957088076e-12,0.9999121387613357,0.001530420181624377,1.1094945627235403e-07,7.026700995340749e-12,2.6145039215688065e-09,7.0,100.0,1.323840384892198e-17,2.25367045915105e-17,0.0,3.816945125916222e-08,4.315637743462371e-21,10.0
3900,5.2026512863713705,5.12165083384092,94.80547880087475,9.998056952428524,10.0,2.949960993559638e-10,199.9999999997048,6.1621525920058865e-12,0.9999048485634987,0.0015141828171290708,1.2444777163202324e-07,7.583496877507877e-12,2.7273579007334004e-09,7.0,100.0,1.4598920336260207e-17,2.5749340228342727e-17,0.0,3.947322137056732e-08,5.009832769968798e-21,10.0
4000,5.206018907238865,5.119524102514092,94.81241349693633,9.998021329320665,10.0,3.1941125351407094e-10,199.9999999996749,7.112044217762712e-12,0.9999028179791275,0.001603375442637505,1.2479051633549237e-07,8.418184796314255e-12,2.7839933849417017e-09,7.0,100.0,1.6035934962680093e-17,2.6265152866294182e-17,0.0,4.124814320567669e-08,5.00419071483077e-21,10.0
4100,5.202669711511706,5.123012160428092,94.80225808870095,9.997923550906284,10.0,3.383161200097189e-10,199.99999999966917,7.010971154794006e-12,0.9999043192510314,0.0016437344751605069,1.2934812922459576e-07,8.737516648342672e-12,2.933113504373324e-09,7.0,100.0,1.9873918705499506e-17,3.070057918765767e-17,0.0,4.1450047603988327e-08,5.908036592052305e-21,10.0
4200,5.218222013579405,5.1259983104567235,94.79345052201408,9.997878353070888,10.0,3.647935478593583e-10,199.99999999965115,7.975222562258142e-12,0.9999015913565191,0.0016439407870765007,1.3648800961223785e-07,9.388749935299572e-12,3.247389565965374e-09,7.0,100.0,2.2649638660165074e-17,3.456885121033407e-17,0.0,4.223319816364734e-08,7.138300978745194e-21,10.0
4300,5.22185860865274,5.130433177648557,94.79270777511665,9.997897058555326,10.0,3.8114862682948275e-10,199.99999999963833,8.889041437274197e-12,0.999901257231387,0.0017744291871524,1.4449983485275784e-07,9.869888169658134e-12,3.6018275960424638e-09,7.0,100.0,2.492845760027575e-17,3.841767549159057e-17,0.0,4.3410441700428976e-08,8.338802248694777e-21,10.0
4400,5.221004295885468,5.131221522593298,94.791378199021,9.997900862624164,10.0,3.8115039927701777e-10,199.99999999960468,8.894163044879379e-12,0.9998931980280674,0.001723637678964,1.6035062672924756e-07,1.0586631148345945e-11,3.793091013892091e-09,7.0,100.0,2.6009035057052113e-17,4.089177622784574e-17,0.0,4.3720626363448654e-08,9.734280326186208e-21,10.0
4500,5.222932709387537,5.135476919442239,94.7753891786481,9.997794849212278,10.0,3.997276784970627e-10,199.99999999958382,9.679237338829822e-12,0.9998907479828981,0.001799127526367715,1.6703517997034345e-07,1.1528079342178646e-11,3.7643642442505465e-09,7.0,100.0,3.104131085730427e-17,4.5090228044535527e-17,0.0,4.419808356643774e-08,1.1318434962053077e-20,10.0
4600,5.240267164246941,5.137281992897973,94.77047422681123,9.997770835978764,10.0,4.318434733948258e-10,199.9999999995855,1.0465196688148465e-11,0.9998919993719699,0.00189744750656944,1.696303671666081e-07,1.2315038620526622e-11,4.19761104819168e-09,7.0,100.0,3.358226055610875e-17,4.8152750905809955e-17,0.0,4.701684278490806e-08,1.2349958346759367e-20,10.0
4700,5.247849677312383,5.141176360980161,94.76738399306005,9.997620467933098,10.0,4.3264969758405034e-10,199.99999999954423,1.0772800895581109e-11,0.9998888242756153,0.0019226306139420901,1.8276004344659574e-07,1.3271524501129157e-11,4.434360126986411e-09,7.0,100.0,3.6629789370038334e-17,5.2881831796143743e-17,0.0,4.8397832549486294e-08,1.4044394489055735e-20,10.0
4800,5.2441700465272465,5.142749990354707,94.76234605041485,9.99760793786859,10.0,4.6351727944003626e-10,199.99999999952917,1.1484745293804753e-11,0.9998850105879113,0.0018823844263599415,1.7849074794129198e-07,1.400156815225125e-11,4.550001459858711e-09,7.0,100.0,4.1176576645413476e-17,5.845556205527898e-17,0.0,4.7825286545863446e-08,1.5961394060815164e-20,10.0
4900,5.251775813289271,5.150465870611106,94.75728700657639,9.997579377761534,10.0,4.660386139534941e-10,199.99999999950515,1.2572186909209479e-11,0.9998858337250623,0.0020074265095994764,1.8668892343079717e-07,1.4389210777678977e-11,4.885425073054632e-09,7.0,100.0,4.6424929053004036e-17,6.07160677744733e-17,0.0,5.016210021839899e-08,1.7548651874730255e-20,10.0
5000,5.261465190279933,5.151525827771373,94.7632817548008,9.997608978988003,10.0,4.950953494113297e-10,199.99999999949065,1.3095283701757043e-11,0.999883772825797,0.002035099591483687,1.9817842618755927e-07,1.4832266583045197e-11,5.150281519570864e-09,7.0,100.0,5.1598483345411045e-17,6.744410251332199e-17,0.0,5.1298397350292684e-08,1.9681063890586455e-20,10.0
