miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2400,1.4057963273462292e+18,0.0,0.0,0.0,601578665959926.8,0.0,0.0,4971075207233594.0,0.0,11199297461926.066,1.2170932253829106e+16,6060407721247539.0,198917682114.198,6060364467538025.0,253993024485.88297,1208725864676816.2,3364045375763.071,5722862682671069.0,8.73938911919083e+16,6054884819132987.0,3.03030303030303e+16,1075660897362302.9,5735737051881.547,110077181941.40057,5798206093288.139,257940982097.1791,2515704271685048.5,6060606060606.061,0.0,0.0,6073903941336463.0,0.0,9381419057618.805,0.0,606060606060606.0,962987484149.0972,24136537023.885525,968702568626839.5,121186761382878.28,6045733558115129.0,15213448442274.453,12500221694.675606,40142909369986.1,505637186387021.94,782794707585126.6,85071448809.96848,1148728942564.4578,1915527026290.2378,24704810734.004585,1537891263853.8596,1699526151826.226,52186520.98050511,3555743650.0821123,4331878747.537057,2397851838.4255757,17696086806.434887,38891136272.242836,35205855.114365794,241866893.4682105,570123376.8860765,1808000.43025768,61944286.35961211,63242506.58059011,26888.028290341863,976029.8142369473,1341447.3687434397,130784628879.3407,509195494560.2359,981668598088.323,602094208.7921991,2029115621.9870021,4077357718.3740296,144463615.44671282,1749173911.5421035,2076930546.6881897,659760.7160316932,7386359.710301352,8346935.871725057,7121196.67148443,7261354.563806194,41503658.60969448,283575.1072529495,125993.06620515906,1485100.519685193,7823.541624802071,59993.91350170742,74628.06865010684,335.3552555760763,1710.8444769003554,3627.7113938166767,48667409114528.945,50887827667.54955,181812963704958.28,195703322247.4962,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2500,1.4057546529211784e+18,0.0,0.0,0.0,601423692386607.1,0.0,0.0,4969797723286662.0,0.0,10889820609720.61,1.2170585731413052e+16,6060435839917336.0,168674606324.6612,6060372424955335.0,229832791051.2544,1208788532306521.2,3304958759013.698,5722182580957333.0,8.765980631195158e+16,6054754529898799.0,3.03030303030303e+16,1121031871275293.4,5826546110163.375,108840121134.57884,5797988122699.672,258705169793.54193,2515767188429430.5,6060606060606.061,0.0,0.0,6074744261209462.0,0.0,9325363188656.799,0.0,606060606060606.0,1016574444611.28,25103369862.944073,968684102956020.8,121186781507223.66,6045054608450038.0,15513107160200.174,12956257044.11037,39062322933381.4,514044725850164.1,876429248734167.4,87442966681.7906,1235860609506.145,2063369798725.0493,25194843022.7196,1749676246626.934,2081413790548.8835,55090281.34629001,4207940516.3036823,5685304589.440596,2466413091.444794,18691951921.159126,41243736099.855675,40041798.96297595,258883607.12529972,553324233.9350114,1902242.46685567,82926195.92815393,92397544.81623703,32633.9853409281,1161755.683998302,1669038.6978856665,127970992282.39532,500654313703.9227,1040488524915.724,609944939.1575818,2102502161.963462,4257201854.385161,151668973.7530448,1904430241.359018,2135398148.5940979,750061.7212371413,8137384.819247392,9147891.093118709,7363659.918167192,7465620.142952827,44622425.75296803,309564.04072492436,135763.70220655113,1579984.6184201112,9554.57370546795,69729.55226187699,96781.74685796752,408.2091412931087,2170.010551006524,4077.8129333522493,55277727837625.81,56709366326.82404,182892759239077.7,202182624490.17172,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2600,1.4057307059129318e+18,0.0,0.0,0.0,601333810674069.0,0.0,0.0,4928504742842067.0,0.0,11060482027578.807,1.2170790115367878e+16,6060441823063585.0,176498725932.15125,6060399422815389.0,210323308884.57498,1208801026542294.5,3281238607384.1587,5715921974806653.0,8.893276781649245e+16,6054460449105290.0,3.03030303030303e+16,1131818578396134.2,5966982361997.983,109353525703.9111,5797489193283.485,259943543867.17093,2515089213955523.0,6060606060606.061,0.0,0.0,6075845257129010.0,0.0,9183750524237.908,0.0,606060606060606.0,1056488822774.3339,26794444431.22227,968660978872832.2,121185813409626.73,6044743365934852.0,15981096450822.385,14137671121.027647,38755492087667.945,521801556512353.7,936628907521455.1,88066459823.1112,1285128754868.3723,2504614189222.93,26486196897.333897,1789167790853.8328,2155256486905.9011,61089374.08316856,4540429006.173698,5700818567.766287,2557338521.775155,20208321726.415894,45260276682.69944,44134001.28449577,286809869.7233204,769853872.5362597,2210438.919625104,81461365.78412521,122028203.27400085,38532.46830026551,1522957.2483179744,1319504.1960840179,125178630030.39883,497061431958.13074,1085952959582.308,618128252.7439965,2112443486.2639735,4685741244.101704,159214509.56784496,1983149347.2180512,2376874371.2201743,817617.5993921424,9010937.963771692,10137077.672730334,7870823.263780712,7849242.320222454,51193959.87852452,342575.8353514896,149670.3628504881,1923989.405877054,9880.375175858922,75202.15344870077,120960.63048402386,487.9401834262731,2279.516208011954,3801.5313988264934,56390987902708.2,57491994151.62883,209291236838165.28,211531888562.6137,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2700,1.4056979290925158e+18,0.0,0.0,0.0,601179932876133.0,0.0,0.0,4906341083370715.0,0.0,11286075985065.807,1.2170546250948964e+16,6060450315741774.0,159547393408.85156,6060414368351654.0,216790213292.09146,1208869606701140.8,3225084188526.598,5714630641916368.0,8.892107634666987e+16,6054466769806512.0,3.03030303030303e+16,1126901967291019.0,6205201214952.13,108780973130.01367,5802112756151.43,260130704617.30255,2514768926490965.0,6060606060606.061,0.0,0.0,6077191882499279.0,0.0,9038814539209.168,0.0,606060606060606.0,1082586039838.2745,26959573555.346127,968598683160986.4,121184766282615.14,6044136084278008.0,16630289768076.951,14636299317.497843,38485678878939.06,537916980791790.0,984379238330486.6,91813269415.81061,1392431646262.665,2677162227449.772,26644348112.814064,1938965254700.555,2650588149788.114,63928564.1232374,4649445504.011037,6850166733.187945,2777769772.5256886,22010297853.31206,51779251798.81455,49563847.30458308,344788718.6261944,864903408.5470891,2399755.567591631,97909060.46525122,127866978.06646109,49825.94555427578,1539831.0222835287,1869377.8099977951,124402000575.89561,490411210890.235,1126854896589.1655,633508845.5201575,2220841270.181803,5060835924.54385,164576863.3785576,2118957974.4117086,2742976034.8953843,854830.8181919146,9592777.742435051,11449415.75453751,8165451.372412278,7935080.732837233,55221906.40977803,367169.79503765947,153140.66181028477,2015580.40693888,10890.280268299359,82234.4669219476,134779.7449196891,521.6519653328452,2873.279898914147,4614.31408138184,59689798885285.414,66538322887.50021,222917977544434.8,223816236341.90112,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2800,1.405663151107911e+18,0.0,0.0,0.0,601200194195661.5,0.0,0.0,4918610128654136.0,0.0,11075481483591.168,1.2170452173690572e+16,6060452218489669.0,143031915409.6628,6060422293005500.0,194918631977.62598,1208964274640243.0,3207474296230.7783,5712504902684944.0,9.071065384440509e+16,6054146604055418.0,3.03030303030303e+16,1141987674999225.2,6504327208688.242,108970444061.02284,5797215303086.599,259873658931.48425,2514055177061147.5,6060606060606.061,0.0,0.0,6078034125287196.0,0.0,9051081613288.432,0.0,606060606060606.0,1158459679575.9448,27838602131.63559,968573977641141.4,121183443801810.48,6043176097086212.0,17667107781130.707,15946873601.864773,38182970394463.11,546229383836042.1,1029345211915922.2,91597676257.87387,1438416685747.7896,2883341339838.811,27910955121.695477,2064936441630.7664,2626685486855.4814,68523276.17135566,5277814892.454853,7456741167.354093,2789789390.787541,25290184851.22556,58440322779.67778,54305365.70056385,376291283.680315,914348860.3373694,2588635.8317106743,116979552.63975495,143971769.813145,49565.912094328705,1836454.5377549697,2814245.820480407,121625570548.9181,482236441938.929,1123974193144.8171,635482060.2001712,2199083930.933939,5299865945.914971,168282297.76780066,2211581788.450523,2995500979.584513,889612.1418421736,10476104.042195972,13614387.319684582,8519308.49549823,8167847.168532843,61428355.085525095,387971.230467369,164700.73129375104,2208510.965518346,12815.43085696273,88024.30695082188,165891.84838733828,549.570137284516,3020.0973974967183,6111.097352632265,69408837702381.44,70444994658.69724,251759908264545.56,247528211889.44473,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2900,1.405629852093732e+18,0.0,0.0,0.0,600908576772580.9,0.0,0.0,4900387515872281.0,0.0,11316249942956.836,1.2170379034785526e+16,6060457492139417.0,146358890638.3827,6060436723132822.0,183284979785.4845,1209028575283270.2,3143495253231.6914,5707414652220429.0,9.144449337390648e+16,6054100539431729.0,3.03030303030303e+16,1165857323891204.5,6553020798209.629,109092009300.36966,5800995957203.342,262058757379.73447,2514029681037686.5,6060606060606.061,0.0,0.0,6080068374495847.0,0.0,8967860422284.137,0.0,606060606060606.0,1181396423119.0244,30077965278.667297,968490939407544.9,121182254792706.16,6042529670948966.0,18332226416265.082,16331167590.949041,37116346357104.03,549678647595941.94,1087233986981299.9,93072978256.39551,1504032506165.3684,3092405099718.953,28861467690.58236,2192881004490.947,2993413946062.524,74083487.18446988,5582814715.890097,9206830848.071295,2914381027.2446527,25296908087.411045,67968610458.282234,58034066.80405685,415796742.5398079,1188199065.8850646,2907989.7562577217,114289814.9379815,199706790.24848515,54267.76221186471,2074528.5983089379,2788239.3480660715,118422729052.97032,477504436843.8546,1165282976330.7788,635333413.6579778,2253733683.7288322,5812911571.779758,170268633.12428918,2215613190.19691,2993772693.614577,976946.6474350218,11353200.502874348,14967039.466217687,8785395.00272337,8426856.463968588,65492982.54062111,409641.19122800336,171732.9947813832,2732040.4752712296,13803.915481244112,104023.01286706592,199598.98189769412,689.1489659649299,3593.035797037575,7760.448432258197,68969280086097.5,72466747728.55602,255056107526756.0,274018760642.12006,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3000,1.4055730157211013e+18,0.0,0.0,0.0,600909499377020.2,0.0,0.0,4877958983088207.0,0.0,11543734382709.89,1.2170903175640548e+16,6060476150748207.0,132272376565.39398,6060436920113472.0,181066754516.63504,1209080536697821.5,3062098955373.989,5705822983654758.0,9.12852384732248e+16,6053772660365077.0,3.03030303030303e+16,1191033444648108.8,6637307450770.063,109200782720.31247,5800868634784.326,260488745158.4455,2513366798053316.0,6060606060606.061,0.0,0.0,6079987727161900.0,0.0,9030029979641.455,0.0,606060606060606.0,1218869395526.6816,30289859806.36587,968486020786835.9,121181059885116.64,6042094818987585.0,18800425302838.785,17502757331.969246,37029789490224.9,567840773912116.0,1161464779368688.8,94224743508.8932,1626277486237.3733,3270895427266.4434,28799564480.776993,2362704728262.965,3222552973555.774,76189050.55954324,6535334819.975891,9032463240.05485,3053688208.150456,28629454804.26712,68708813346.329895,62162158.12443095,450289109.7014309,1299609164.7196007,3086883.455497092,133034370.45984325,212915508.48551866,61776.07506698798,2501160.5452445066,4174860.125438507,113653621081.44661,474957023040.0313,1185220540038.4434,658156361.2788526,2336584912.2940235,6239422660.711215,179237687.7859415,2400078210.2850103,3305169683.34655,1020791.5567153371,11748759.752011979,17561486.06929271,9092557.008847766,8392860.979341352,72983886.47761752,423531.2676064114,179148.45869323527,3041815.014306045,14620.267783662817,108665.6349102466,219530.07291654518,733.4276034036071,3895.376834465582,8335.823748359784,77492042001989.9,81177207468.31613,287421330831192.75,303513328955.5102,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3100,1.4055483236341187e+18,0.0,0.0,0.0,600835439710924.6,0.0,0.0,4861337453933167.0,0.0,10893045532604.312,1.2170728258079182e+16,6060472224299481.0,130131663413.62302,6060445218832459.0,147474142678.65335,1209138864415598.8,3014584590798.5825,5701495927246690.0,9.211081453133722e+16,6053587866162636.0,3.03030303030303e+16,1191055464023047.2,6900545100987.099,110177114558.56944,5798408376766.674,262687023916.2246,2512774234070179.5,6060606060606.061,0.0,0.0,6081341578819812.0,0.0,8966579137376.285,0.0,606060606060606.0,1249138220292.1475,31917843559.49397,968468158236705.6,121180574116478.22,6041107365636467.0,19264530266427.945,19014969866.486244,35943538004375.33,559320789731896.75,1217099260971976.0,96392022881.65816,1675585083438.9531,3534922279610.625,30273374311.77268,2432587408812.5024,3863909537847.5493,81094513.99887368,6852998686.077681,10637861414.260023,3185082193.262185,29056381500.056282,80691085544.83145,63223995.85297455,479935664.56513244,1484960979.4368138,3373515.3431877582,159956760.99020332,239814843.60633948,69822.78540924289,2866171.926989985,5156582.113619991,111208898863.27731,465125242478.2081,1252230578039.9187,658188014.0573914,2313650993.1380463,6239815147.563658,181520073.55650726,2383559732.0017223,3562993369.506786,1124299.688584803,13067860.525998058,17570862.408239998,9205162.362092182,8599414.373576432,76697461.9519651,447577.4670712147,180270.554150553,3362715.772570857,16206.574865165077,115686.24287930041,248210.35879258355,786.4338328776075,4258.588995501067,10200.338106686104,79470501980491.33,88875027923.82863,293950661727333.6,303254943637.7153,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3200,1.4054872887053169e+18,0.0,0.0,0.0,600676483629988.9,0.0,0.0,4863223991126446.0,0.0,11565493123381.111,1.217084310450047e+16,6060481849189466.0,117132724753.10211,6060460536974141.0,154670013471.17517,1209214119077568.2,2947578224838.868,5697985642950159.0,9.277440490438162e+16,6053538573207512.0,3.03030303030303e+16,1211075049843103.2,7026531028084.198,110174683354.25282,5801673845898.199,264446316472.75925,2512145255650449.5,6060606060606.061,0.0,0.0,6082373978783734.0,0.0,8952639968513.664,0.0,606060606060606.0,1288444291771.734,32004560485.190758,968398563890264.0,121180018873234.14,6040957108365466.0,20099347578024.88,19295565879.09721,35005558402640.17,579522269714282.1,1266486056106978.5,97757563100.80066,1768318501633.8872,3868615559306.768,29873976075.004475,2589013292034.401,3950455215066.0522,81851444.14133355,7401652749.502676,12618066396.798191,3318159574.361782,30189794792.17054,85974286122.33333,70044430.574084,528737744.2405587,1641908814.0107472,3621515.018556886,176986169.12560683,284340586.4117116,80903.27494862917,3289206.800568695,5209923.961850709,109949604683.0251,452988117757.40106,1235544913356.3445,650128767.9671037,2355980099.9525294,6805228311.569783,185274948.81694692,2489045689.221011,3765002622.1368985,1124740.3490077925,13902040.031158296,19987717.00693784,9501505.953554537,8739081.821751896,83568520.39895542,468007.03901011404,183112.708668714,3679398.7140927166,17062.162284891125,130300.26809446867,261718.77612044488,902.0902564699575,4745.7972236638525,10781.20875572155,88232589264302.83,88424573381.75864,325770829313056.8,331534973926.22485,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3300,1.405482442692183e+18,0.0,0.0,0.0,600591783837410.0,0.0,0.0,4852614505211277.0,0.0,11070249944409.217,1.2170542588507746e+16,6060489361272255.0,102897449939.79558,6060469578445415.0,153581225306.83316,1209239998920175.2,2821628807059.711,5699197430866167.0,9.34884860716971e+16,6053505394592322.0,3.03030303030303e+16,1214993276125847.8,7072943106339.645,109073961747.34178,5800404994755.266,259665838517.95352,2511756439010756.5,6060606060606.061,0.0,0.0,6083834540737507.0,0.0,8874752117153.055,0.0,606060606060606.0,1316297054295.0771,32964845000.151604,968372731080510.4,121179117075360.48,6040038520825606.0,19891663666994.03,20961541038.970486,35298651156786.7,575958477344589.9,1320088368862855.2,99449690623.24306,1774818480570.3774,4381869478219.218,31173342129.099194,2588227593277.477,4300198969300.169,85267013.65712914,8430942099.619385,13976447372.829672,3523589014.0271907,32249300836.905453,95416596947.5555,74535986.29752652,567182877.0231364,1924265868.4041688,3986456.2514751167,178088131.33456206,347381896.7671931,89852.70164500349,3525612.1008284558,6751996.0014534285,105684933212.35399,445198597261.3595,1269771708396.3948,657570664.0350581,2373549103.5649705,7007924026.09305,189599290.37986043,2554690765.1828585,4036047450.148256,1229802.341331458,14810871.172392694,21379528.11210953,9579442.92710771,8936150.623574184,87830501.600294,483777.9424600072,194600.35923082184,3899686.8179605715,17452.593191281758,136371.36388217434,298821.527302497,1015.881498977829,5134.9736141538215,12580.21664958596,88099092158641.98,98117854435.07932,344187427995865.25,350019355891.12177,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3400,1.4054432921476278e+18,0.0,0.0,0.0,600540409249616.4,0.0,0.0,4815159960335925.0,0.0,10999928331352.107,1.2170527270908334e+16,6060508460526711.0,100209714907.1982,6060467260596720.0,119824855158.08063,1209354018419696.0,2795808936520.2397,5694924594835949.0,9.47447833925685e+16,6053245818415266.0,3.03030303030303e+16,1227912564552233.8,7346068842941.473,110262379665.16704,5798914222693.6045,261342374608.0746,2511371064887436.0,6060606060606.061,0.0,0.0,6083772956909460.0,0.0,8900625423899.6,0.0,606060606060606.0,1350021270524.1917,33979747502.006275,968349725034604.6,121177943527062.08,6039499870740408.0,21186259528939.285,21671753290.111404,34689627994430.863,587840800906083.9,1381138632031778.0,98217756474.22325,1902005991156.9973,4395128893967.762,31497600841.440125,2754483249923.385,4859685889584.667,90259047.9459365,9078509682.696064,15113767792.239866,3537476343.8509192,35516432839.01696,105616488875.44882,78632870.06771226,587306328.0535266,2035541491.141317,4253437.230853006,204974028.53832796,357020865.8235697,99049.87401679122,3970703.7543997387,7439574.715283969,104544045123.00015,436485344793.7364,1302878045131.7336,659117968.746852,2376837526.7001224,7492120686.926478,192568515.74476716,2632149603.173771,4348435690.059025,1265007.8976052639,14960056.83567252,24644990.79374606,9796467.171330487,8761990.928413145,95908409.71862438,511731.1486363079,195522.1732870775,4214125.925325753,18857.138732153202,142559.45302993685,337083.2036166332,1086.5744838855794,5813.77407016286,14937.705920586004,94697914014423.38,101825699658.55876,359146194493301.06,373279431550.4373,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3500,1.4053867599218237e+18,0.0,0.0,0.0,600426815042229.1,0.0,0.0,4820431844873007.0,0.0,10928686521149.596,1.2170350695698414e+16,6060503623235962.0,101404230749.39651,6060473753891245.0,119391988413.19212,1209404943555598.2,2682231763459.543,5693736032113877.0,9.546494652830909e+16,6052993654455871.0,3.03030303030303e+16,1248251765983287.2,7459214927277.035,109069244316.38483,5796802399653.293,263652843741.3651,2510897337022019.5,6060606060606.061,0.0,0.0,6085788292058870.0,0.0,8907178254406.898,0.0,606060606060606.0,1398114040120.755,34903744656.99105,968268387206171.2,121177223058733.05,6038847714961839.0,21112869022724.273,23184474126.522488,33399717786591.258,595518512015521.2,1426943916763644.2,101263315987.01746,1978443709882.6091,4847749580865.759,31693332607.12578,2973941244368.2905,5240480160621.839,95187857.45431231,9264215544.234175,17175041439.90127,3790598333.554353,35490294874.611786,110861973597.62227,82191502.10641111,636534799.4528091,2370207569.69366,4494503.691598218,223819086.6888043,409539781.59560937,106845.57599413462,4276699.164749497,8006129.308518117,101716389165.33153,418000237318.0895,1302593700150.4922,645132143.316215,2404884326.63482,7756812376.216719,191598562.93229336,2724242569.99447,4471627289.259056,1296909.1230678833,15751167.402987061,25926766.45782567,10101585.811201598,8843756.0578815,102338872.8658836,531578.9034071447,198613.8299765281,4592304.976014109,20043.3374756881,151497.86243220433,350338.4260196126,1152.0139140535043,6209.113479392409,16302.93404255672,100118162003161.97,110313732737.94273,376367512062255.2,412953527043.325,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3600,1.405353501295316e+18,0.0,0.0,0.0,600429378965446.9,0.0,0.0,4816559688075845.0,0.0,11102446477267.508,1.2170819605367592e+16,6060521649703144.0,90172903889.71815,6060493963842111.0,119747998069.23795,1209514518776159.5,2603238482717.686,5688091494112537.0,9.625695886206632e+16,6052934357019081.0,3.03030303030303e+16,1241136800963878.2,7588469679267.702,109450132988.94632,5798908075634.828,263936598474.83585,2510523363053921.5,6060606060606.061,0.0,0.0,6086401940851502.0,0.0,8822692633237.908,0.0,606060606060606.0,1435332779727.5576,35612695977.72949,968259792983747.1,121176159612697.75,6038414629519087.0,22109507146785.67,24391663254.428665,33721462353567.86,603843164149541.1,1468446857656730.0,100194350151.1179,2019966493843.4387,5309915100934.781,31796408952.883614,3072846500284.795,5511812281649.26,99320077.57490069,10023986961.699732,19104727674.20318,3815021689.634116,39007747811.1908,121697435800.00221,85382256.58146626,685076089.6185575,2555407390.5935435,4935927.088575879,245130212.57021415,474976518.29990417,117016.59580343845,4705684.204841919,10013907.537032032,98703390910.88124,408796888926.5692,1317294604325.6094,643436711.1182272,2380087212.5192313,8070885543.755105,192727557.67902866,2700649848.586327,4752459621.286262,1352270.927648387,17213332.319477506,28865644.310336553,10122581.404328236,9012631.542556573,105668605.93471363,566947.7584486444,208107.65625684877,4753536.061665523,21062.73370090488,165694.4581731854,402030.81707574415,1233.6470002947285,6597.507934324539,18009.146558741588,105643244429135.72,116211811563.36241,404589048077229.1,421785405830.55774,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,1.4052957442239332e+18,0.0,0.0,0.0,600212705287829.5,0.0,0.0,4805773148060390.0,0.0,11213207623114.3,1.2170295437006736e+16,6060514559342713.0,87080059900.52466,6060488642860772.0,107371712454.06213,1209527448808786.8,2586370145683.9653,5685989353486033.0,9.68350230649626e+16,6052695810181842.0,3.03030303030303e+16,1253526220514630.5,7761628776111.018,109834536891.48064,5796695822558.431,264224359038.3756,2510573574456657.5,6060606060606.061,0.0,0.0,6087516253326240.0,0.0,8833599310735.967,0.0,606060606060606.0,1452623119390.6492,37587274788.736595,968215246014514.0,121175145361632.95,6037603414845886.0,22959649060999.035,24885137514.18385,32893269457363.434,602923085925316.0,1510943745367938.8,101938769444.33704,2070043838297.8887,5468171994884.219,33216027336.580524,3208541590869.357,5821253957372.847,103969369.57810564,10962678690.97291,20646132637.67153,3965835149.1622505,40307655234.33421,135141912521.55777,92288414.19441247,717529184.8897859,2736023552.729373,5062503.491175742,257414483.9252687,513864685.0416982,129716.73525764745,5595313.128045693,11438860.257085009,94208381504.77092,399024344140.9668,1319782019464.7205,651343061.9541925,2364819513.7471623,8337123498.185066,197820805.18411672,2804137957.2302547,4870423256.389902,1375140.2946529044,18002736.214036394,30848675.426842097,10155623.20068197,9024288.211562112,114870238.61440638,572642.1485602,209766.71083616174,5191114.831262649,22929.23020554629,168265.6498655992,435545.1209652888,1321.5185242271223,7076.246801440142,19951.945383965285,111652568860126.6,124830578706.28241,422288931261161.4,469098902381.316,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
