milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.4061562745090068e+18,0.0,0.0,0.0,603711034221527.5,0.0,0.0,5410089855344061.0,0.0,11486869596260.31,1.2170832686387624e+16,6060167746470916.0,426606036865.86664,6060024891320456.0,583607414287.6619,1209098210409275.2,3043740206520.0317,5774109532107220.0,7.410709006127773e+16,6057910542698394.0,3.03030303030303e+16,646124458754313.4,2549002892255.141,108527968252.96571,5831816986449.356,231273313846.53165,2522241517047890.5,6060606060606.061,0.0,0.0,6060634593769987.0,0.0,9988696666227.965,0.0,606060606060606.0,432831061720.5224,11193217622.059607,969283443419735.5,121201419490765.14,6054395620490051.0,6573613226932.818,2706647491.2765527,50630212904765.12,286119312252938.0,196770293039414.3,49028138943.95452,313749515820.6603,262340816001.62445,10418115353.33996,204535858030.11383,184685274598.53983,8859257.583127275,-78281216.46957815,734007859.1071701,629474314.3060176,2322022010.497411,4696819678.089973,3595675.730097945,35961231.215171106,94150161.24384865,209062.45936740772,95283.93614500482,16558196.362397458,4693.644073049314,7412.919867940905,199793.54628020848,125009279166.32996,309646695859.5576,199660863236.27585,251414269.72312772,518128168.2032726,215608381.8617498,35704000.547701195,240051055.1505554,1684568.7209097743,95510.51133425889,285781.87987961096,-132092.3082196021,1553471.4124118094,1514276.3540420877,3933149.8803584008,14250.381128194076,12333.841784291126,-100537.13908673127,-192.45697851705944,2131.996775868584,289.5229649757821,-29.56115911540953,-189.88654297216308,510.7127083585947,13709247538828.219,13135626393.538046,42808928348085.69,31131010706.70845,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1100,1.406160148218823e+18,0.0,0.0,0.0,603571325094256.0,0.0,0.0,5380253403723714.0,0.0,11469803820096.395,1.2170373627394068e+16,6060191453505410.0,413359143228.0547,6060041808934583.0,543939287741.53577,1208977407660630.8,3144871940210.1904,5769877786409464.0,7.464885808936614e+16,6057725928958497.0,3.03030303030303e+16,710545057377226.2,2848456040531.265,108984128949.8159,5824038762999.155,234423163192.35205,2522294256658851.5,6060606060606.061,0.0,0.0,6061555134616229.0,0.0,10101560938913.947,0.0,606060606060606.0,471083732165.7576,10975534729.980728,969258087473781.5,121200442942196.58,6053535603504901.0,6976577941775.7705,3157666508.443756,49847859801524.68,315059188070215.8,214913223115066.66,52095235058.996735,316579005794.9245,187140709500.2416,11245920527.205238,390111139442.69586,165698026980.41205,12466410.63600867,206820243.441779,747539120.8442584,630937253.1489334,2518064190.234848,6284069600.207786,6246491.325510145,3378201.5459875874,81002661.72193855,304320.7455017882,11610759.763586847,-12525326.853614023,2731.280242090852,88173.35102841877,-385708.76308263675,129275824762.75447,339765649961.3232,237382234963.95145,269760936.34603107,609409978.63244,337595471.9453056,42336943.21437235,327601667.68556553,161474337.9364116,72459.79771589715,696963.43920651,1101548.491834746,1700158.6757866968,1863590.6715642281,133292.21777027054,34129.46459753308,20773.943348330387,65640.99316028137,100.62938773835037,2270.4223599163624,10436.491007990771,37.65899673801235,217.53729479309396,704.652902646188,12924898553797.34,14388422139.710909,49692733661810.67,48820892467.969666,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1200,1.4061439163826596e+18,0.0,0.0,0.0,603471356877492.8,0.0,0.0,5318433955477216.0,0.0,11043433835065.455,1.217044441221628e+16,6060227651945331.0,388255974244.2135,6060088152457174.0,520793505359.08356,1208881914368915.0,3264150485860.268,5768172441169787.0,7.56171984566405e+16,6057554144554402.0,3.03030303030303e+16,749757499371110.1,3269927021557.493,108554285508.1058,5823395120821.921,242033279945.11746,2521229195062677.5,6060606060606.061,0.0,0.0,6062251089567187.0,0.0,10242766960639.668,0.0,606060606060606.0,499744386229.3147,13191190589.282799,969176821526276.2,121198792240642.36,6052951413734467.0,7428627525428.853,3074140925.1565194,49218424285166.31,329224427026896.8,251613098377249.56,53934326829.019966,431155186428.48615,172765774755.23282,12850842339.849976,377501817682.5759,20482873174.48935,15943636.587488687,261887646.05995634,6646968.071973264,720161787.9164966,2929846951.956629,-553256438.3925405,8412010.519114165,23333228.970788162,110316682.33784097,238566.09792784014,7862573.515751563,1030826.0535151472,2807.6180562752243,177237.4315101844,86085.48169781081,131512037656.29651,371144174216.957,282510482903.0373,319866011.27266264,746461734.4199023,735424634.4175977,50746659.50037726,420415719.6625356,314305234.7048538,134760.0698674106,967324.772168291,494357.19590883196,2136361.9704665747,2477168.479628523,4950441.4925819095,50563.50024145997,30920.36743042552,-23016.071495578886,1048.0087399160104,8539.687832513613,7730.74078916308,7.651992287236952,-111.08683706019393,347.8329852444315,12970232064937.225,15916753788.913158,59071373827915.4,54926453356.14309,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1300,1.406097126776665e+18,0.0,0.0,0.0,603135619330765.0,0.0,0.0,5291590709667265.0,0.0,11530214382732.266,1.2170773858688488e+16,6060236070520098.0,358323836696.5514,6060120916789190.0,483623517906.76935,1208767380594842.2,3360689566337.355,5762074703952466.0,7.684207929250456e+16,6057277289539084.0,3.03030303030303e+16,779331685119542.1,3422645537882.647,109525636541.33987,5818367777937.721,244570268924.17517,2521036886149690.0,6060606060606.061,0.0,0.0,6062768185773685.0,0.0,10184248102791.002,0.0,606060606060606.0,536800665991.2512,13564944499.639404,969159497582766.9,121198425535310.48,6052217256245577.0,7928065550805.053,3963775310.6376224,48502682951257.06,342185528014140.25,260987450394876.94,57292552836.46631,469868711183.9611,261569217849.4038,13200151225.983894,465635926414.3296,98971880087.88733,18379153.704440992,452997086.32934994,-390058860.3883823,925274304.350294,4345683193.129465,2474588812.3263707,10234977.795027634,36560502.66400393,-32172389.36667964,372935.58739816817,11664129.19432416,21161183.877635643,-181.92907432118864,251038.1271787723,-477976.75401453016,135863070339.48935,400262948507.78,360574550835.2917,339533122.7659485,886030858.1214482,699998377.2555354,52245732.8224363,464789347.8211331,194458709.93396765,147878.96078630257,974106.7992488025,205698.5572548972,2573187.6543032047,2782894.7049020394,7844084.385376921,59555.900924147114,35017.90172126126,176059.17057670493,1514.6348572404295,9232.134891297024,6402.564059069513,29.68404674790565,197.81268852192682,126.88604724249629,19763995597149.547,18738729883.004807,48686871797967.61,45530507458.763626,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1400,1.406079190489225e+18,0.0,0.0,0.0,602948785132522.0,0.0,0.0,5259659039056707.0,0.0,11000310488970.686,1.2170379305115558e+16,6060269093000944.0,351517456920.4201,6060138540986365.0,456300075317.38275,1208750992954709.5,3359181692052.2554,5760115637738929.0,7.78394592895028e+16,6057038616226626.0,3.03030303030303e+16,798563332873747.4,3686635297729.056,108875307049.27272,5815057756883.96,249069595900.12567,2520478148464572.0,6060606060606.061,0.0,0.0,6064423503243131.0,0.0,10179737299578.816,0.0,606060606060606.0,592318364816.1199,14801672288.354776,969124643983186.0,121197148060659.95,6051609769147102.0,9277002288560.06,4801737359.740544,46989274074784.77,371300970680394.7,323274938395878.56,61802237500.69885,544956297087.1482,345651492854.0424,14469501934.300877,545108870612.03455,282661868274.6404,18030522.691436216,811640775.8157085,763138998.4950812,972510283.7814732,5969928283.872689,8815888754.910734,9550062.096103543,43721096.47031356,79352252.50555983,246364.02121234365,12976050.592033997,3227849.462415988,4203.992447878935,102626.83349047144,-503017.9618692026,135957926575.23982,419552263494.26965,439940064418.524,377075705.6650342,1014563246.8987558,975754387.5609236,65304386.95671534,612049006.5307827,457722952.3097619,189278.7293461225,1235224.3374506747,336304.1005541555,2930540.6905831005,3313046.2199065113,7545583.008999644,70547.70235936753,39158.615853536256,141248.44299008997,1901.6423893441724,6856.150211443903,5342.067647181833,45.89533103009505,115.01464127711365,308.914171841814,16854902134342.113,19704006516.97812,68126557214912.08,57174930479.59028,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.4060381072983724e+18,0.0,0.0,0.0,602959786544993.5,0.0,0.0,5214301012469902.0,0.0,11283056979920.73,1.2170826802265534e+16,6060282406865301.0,326811924104.22876,6060186135903596.0,435286416237.5456,1208690246336070.5,3410939275696.735,5756767081058196.0,7.927602612252237e+16,6056709619782238.0,3.03030303030303e+16,850017441915363.5,3952011331139.534,109922125608.9047,5809291959601.92,251293113920.10016,2520031104677072.5,6060606060606.061,0.0,0.0,6064815117261305.0,0.0,10256596941099.744,0.0,606060606060606.0,656083544336.977,16194882062.189388,969058238870790.4,121196984411020.38,6051165295666045.0,9582720777677.078,5821957663.100531,46060333755779.234,380289224949260.0,393582090491506.4,66087123062.63489,551020827665.1664,572979213736.8578,16186359597.106926,579399852227.2727,290027440709.2791,22779490.730413824,890263377.6501988,1354548372.268755,1235444969.9604514,5837812737.334708,4069538587.7734723,9902436.486203346,68793862.15840285,-12856894.87803857,343456.957526768,4914720.65158507,5837945.035869578,1878.6529409980399,-86750.37254100533,-334979.1922621913,137122256203.2487,432892540440.2561,450235249278.93646,401410051.51186633,1084691483.5672207,1109561920.6428149,69052091.20634064,664078139.8854989,436955744.8262101,210211.00583383004,1674887.8021853222,473621.5464234096,3426136.4595657308,3576218.502719424,10145233.872547857,96575.4627526734,45666.32641210425,289699.71520364407,1345.644890599014,11178.042869084096,16409.747468744583,63.21184915910628,135.35148451865572,-461.00254178349826,23240517498513.664,22341264516.05635,79619537450568.28,60074089905.63795,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1600,1.4060483398794998e+18,0.0,0.0,0.0,602777379964867.4,0.0,0.0,5190099846422451.0,0.0,10886949807024.947,1.2170834157392314e+16,6060301927752342.0,311968352347.753,6060204101887447.0,411402861289.16754,1208616107686913.5,3478954243648.2905,5750908188917746.0,8.026955606877885e+16,6056598236985805.0,3.03030303030303e+16,901199265430864.1,4026712564273.915,108843204925.79236,5810455201650.232,253537460195.38043,2519783426915450.5,6060606060606.061,0.0,0.0,6065816769736895.0,0.0,10133599493053.613,0.0,606060606060606.0,681585948761.1244,16060721184.167177,969020340901865.8,121195465478413.81,6050121432369388.0,10421586425095.021,6063353983.489321,45950705572404.11,398727287011578.3,416543647046407.1,69000140274.02016,582459463601.0071,562071647290.1665,16822986388.2735,709301905391.4231,489819715433.2519,26722320.686492614,1015761305.6565194,1550651433.8853183,1294059973.5706134,6983464067.631888,9042388026.97044,16407449.59140155,73847376.46318114,74156650.0442689,506297.3160505049,23412497.210213736,22821313.741355285,4843.86257774582,117728.23659765154,503718.3871900616,140723412214.57544,457908529773.06506,548794983595.8519,424335375.93884754,1209126122.2699177,1387252883.6834447,82370538.11585999,791197893.6412939,504263403.4990367,271076.60181376146,2005214.7495062144,1057434.5460926031,3607629.340966494,4222573.82059688,11512936.460840309,114995.24976608426,56154.43588932628,401911.56046203594,2137.3822915625497,14799.1533860844,27336.871008841495,107.06174714538886,156.2340827547627,-204.70508110779946,23328667493750.945,21754056684.753468,73366536315624.94,90191999850.4747,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1700,1.405991172858092e+18,0.0,0.0,0.0,602451076529342.0,0.0,0.0,5150984792838561.0,0.0,10970716130476.857,1.2170282117291116e+16,6060314646309508.0,289841272133.3389,6060226670295392.0,394323935763.63934,1208637173606020.5,3527004568897.601,5747306012706179.0,8.064594706885165e+16,6056457838396635.0,3.03030303030303e+16,896548258632533.6,4229386234327.091,108544929992.36014,5804283597942.458,251038899701.3809,2519011566988973.0,6060606060606.061,0.0,0.0,6067121187439766.0,0.0,10092376278510.916,0.0,606060606060606.0,735525028139.618,18009355071.167023,968996175919981.8,121194709056921.6,6049443988614442.0,10566240914860.188,6440568594.935402,45372042225106.086,414869967664985.3,449455462025715.2,70775323854.6525,641204450404.5546,671523504218.6427,18614314884.620655,800124888313.8477,730176864185.6113,29233161.490130354,1384819520.086613,1644727808.615798,1346395812.3020554,9233451040.739471,10526973709.909773,18479120.914193388,84648514.78411524,238951496.85911968,568225.9777166533,24771652.674767975,26302900.462571736,11427.123936646252,405360.8478791092,624335.8150462795,140290701603.7337,468958899267.0265,578740588952.6095,466521972.0468864,1327083684.7718642,1597089314.8234067,86573880.32112803,926813002.7256887,646248246.3876255,292987.7801251903,2960010.447609048,2207741.8995791376,4168395.905786233,4683427.599458341,15440830.71838694,129326.94343652547,64975.23003033972,392390.68166844104,2217.2011873036085,13986.469572566722,12064.825476680511,106.14819177621261,224.69836400823158,509.03719351356483,29582818789301.305,27014523729.88856,88601026681981.77,97443444611.40825,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1800,1.4059834898665805e+18,0.0,0.0,0.0,602316953075917.8,0.0,0.0,5112729238601706.0,0.0,11107874593316.373,1.2170653345057266e+16,6060339934825119.0,266060711068.10464,6060252435170318.0,362948676166.4896,1208588188456115.0,3552534802153.4707,5745798279100060.0,8.153552774937986e+16,6056243671757807.0,3.03030303030303e+16,949708495754646.8,4532624725175.034,108849159682.85268,5807865611072.972,253160819471.12894,2518743206124524.5,6060606060606.061,0.0,0.0,6067484953655710.0,0.0,9903502081366.586,0.0,606060606060606.0,768231633665.8656,19223798364.57883,968928160079831.0,121193211957150.34,6049054933797797.0,11206827102566.781,7520389681.980017,44662141775549.33,437861310798441.9,534131527115132.8,73138498320.35345,779864693635.1371,899636500655.3499,18768442378.704018,856033116637.6262,754411695825.3219,31362036.460290805,1717008496.576616,1470335235.6601095,1503923490.2313507,10336792014.022104,16150292743.362612,21568496.62512079,112884814.03833203,274600905.94661784,688653.9000224797,18376420.95493873,29039420.882273003,10125.911472494083,205715.04673369785,388248.4140559888,138068339496.7088,479907223035.3552,660864352868.5654,485239404.078355,1463924644.1801438,1878355881.056834,95907467.22694793,1045832451.2386246,914332246.9975209,378669.497446576,3285225.5584614817,1779133.406405054,4810436.438024711,4950942.591262802,18812258.49814061,144546.25192536268,77698.43638953303,510399.26679183036,3959.9095337958997,24486.108112666054,20654.772255141623,72.9774260068646,319.67564628266274,538.4963272649484,29447889551417.074,26642690929.15739,105681957507720.03,97385532664.35616,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1900,1.4059289956878275e+18,0.0,0.0,0.0,602319227271830.6,0.0,0.0,5102817839959129.0,0.0,11512289556640.25,1.2170385185285844e+16,6060357082378036.0,245536177841.31683,6060281351604489.0,328093985300.44147,1208571268161954.8,3506809809953.3975,5739030943295272.0,8.237499859505792e+16,6055866775575738.0,3.03030303030303e+16,974911736410384.4,4560314045944.63,109184062210.18999,5805111855595.12,257679865956.71365,2518496154366127.5,6060606060606.061,0.0,0.0,6068569596558333.0,0.0,9956025256347.918,0.0,606060606060606.0,797490378404.0057,20167080969.80564,968882970372090.0,121192743481582.31,6048842700070787.0,11800549446574.414,8457233744.532017,43116261222793.914,439047726169240.9,552050347185743.94,75607270372.24548,778499851926.357,931431852138.8112,20055308735.75021,1065533391442.1993,846239347740.0078,35402086.86229476,2173801639.29587,1771101085.9103677,1626781986.4741402,11305293684.694286,20969243567.425022,22753980.63181181,119085362.22058071,281481855.6169495,1064082.6057043846,33881429.0993372,18990350.769850828,12350.641884576507,429751.6449345957,-239022.20589405706,137903966813.3493,494745002966.53394,728599012702.768,516138023.9400975,1584954408.7607138,2427208352.883527,107866802.33317089,1185887471.005252,1057027194.2511464,426589.21127825964,3777077.2178317336,3414537.12445818,4939636.1913695885,5395132.350242147,21546808.957044378,156096.32219022373,87733.52686399121,570882.0956667953,3469.269050577077,26023.517639133755,21566.86581576117,121.37282607037338,814.820526417364,1165.0081734420392,34818638519003.1,33148982256.15956,107432952813202.9,111325787565.7299,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2000,1.40592429686695e+18,0.0,0.0,0.0,602106273959453.5,0.0,0.0,5070816061832976.0,0.0,11063062597926.715,1.2170555970340418e+16,6060369028389340.0,234924157672.90134,6060282016200993.0,329500684945.06757,1208591780724880.0,3501648964400.9487,5735122308045442.0,8.39175080598582e+16,6055644806792141.0,3.03030303030303e+16,1010967508637759.8,4831635957276.714,109971411967.3047,5802408305822.331,256082334069.6995,2517559970005451.5,6060606060606.061,0.0,0.0,6069459568227151.0,0.0,9753511530994.629,0.0,606060606060606.0,849843208865.8136,20190982288.014538,968866638812818.8,121191045475768.33,6047585142640880.0,12191163304863.3,8725096858.962734,42604635376820.63,452161086064355.9,609316813673080.2,76362735700.1849,915802689735.7755,1312398411315.1619,21376778713.925728,1194006246948.993,1132207186788.5173,37185170.871549144,2002869445.5729249,2751761320.555572,1780412487.665359,11308488016.674994,18864255809.92033,26273300.752803706,142137083.55526564,189158911.1495217,973538.8340335529,35263082.57283573,49596193.792827345,18793.811545327724,442361.8206882949,315721.6192199678,136026662997.09776,495103841831.13403,765269868655.5521,527788565.4469192,1673570465.3026147,2577474305.6757803,111172983.69220242,1337219833.514491,1115821883.7749164,458436.7127838215,3935181.327169006,3096843.3171601626,5468599.321889322,5912038.836487375,22061120.15572136,193359.50332687236,97958.8382836468,800085.034037977,4556.138324742587,28370.23187848862,36313.54424664651,141.15963187247817,706.0338407827741,401.2746419111976,36535147770633.266,33543471388.407116,128824978613946.0,137912608332.97626,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2100,1.405867701424301e+18,0.0,0.0,0.0,602006567951360.6,0.0,0.0,5038666237325075.0,0.0,10891899374117.977,1.2170408541588456e+16,6060387375748701.0,236201305811.31946,6060310906844265.0,303527692268.206,1208638797540995.0,3455740173481.1543,5734981355335489.0,8.486942751747582e+16,6055490870919651.0,3.03030303030303e+16,1033809903545043.2,4974383201624.584,109337524940.90845,5800615003099.928,257625931682.18546,2517464268444250.5,6060606060606.061,0.0,0.0,6071633549146757.0,0.0,9727370460173.33,0.0,606060606060606.0,869387472120.3721,22404145523.16745,968826736028121.2,121189853935384.62,6047026074273948.0,13543255880829.92,10070161487.743465,41827095700227.625,472138278201803.4,662656103135207.0,79700204158.35573,982258088730.7223,1396438872156.0015,21963135906.50709,1292702373039.2473,1348946338903.2527,43692914.469870396,2344999202.2718344,2227193223.4469686,1971831854.0803554,13711031066.099398,21866331598.141685,27608150.194154512,149085284.10645238,204490598.71052247,1272174.5853514955,40379394.3063027,54786568.661461465,16686.7427629534,327320.8572200227,1142363.391589085,135696291559.30423,509107632941.296,821550032906.6724,547250672.2222692,1739409195.6186728,2735864725.8899055,124120929.49992038,1412236852.9765,1402926112.6798508,528008.3922900648,5206840.074677711,4095289.3249928914,6024166.6974461535,6275078.474283677,28133430.91764857,203414.522342294,102440.70944164819,925631.7196527552,5925.772701918144,36600.462504227115,52382.41525443226,226.0910645411578,1033.849865649195,2180.361045828404,37825833141282.3,39799718855.052765,128067281865898.58,150466409855.7895,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.405839952084375e+18,0.0,0.0,0.0,601865359449380.5,0.0,0.0,5008319483512663.0,0.0,11168659818903.389,1.217093533038504e+16,6060396727627040.0,216733425680.71414,6060329340494698.0,287363170924.854,1208627351049874.2,3437163541507.618,5729314429918646.0,8.552462107399333e+16,6055178989300215.0,3.03030303030303e+16,1033243267477167.9,5392983418690.833,110159005946.6353,5802399392639.864,261429911261.31155,2517186110015372.5,6060606060606.061,0.0,0.0,6072812285363990.0,0.0,9520203330090.773,0.0,606060606060606.0,937473806621.8234,23228883859.529316,968766202860813.8,121189625733910.06,6046643715623260.0,13845576394927.285,11157326574.041489,41274544196661.5,475007279869681.44,707721311403822.1,80648624486.89528,1038521802374.5239,1398491981888.739,23208594926.33682,1401305714270.2432,1257664028800.1245,46945955.813837156,2587759726.339387,3558226599.9156537,2030183408.0515893,15906596648.481104,31990654004.291725,32290638.69656929,169962692.4731904,429339657.46534324,1360976.6282374137,56709942.567859106,71918422.56200562,21512.00715014302,651710.0901512369,919963.0258828795,132872928329.79094,501567999002.14417,862654329995.7042,557994494.377819,1879786452.3661993,3291433980.776734,127757619.55442113,1492883513.929567,1473021367.599281,549784.0413898606,5938972.921332971,4790879.695393862,6499557.927519165,6433659.489530801,34240782.20147807,230427.00373686003,111016.4677455991,867209.9281275655,6601.976454551775,43825.77349875879,61325.90497971908,226.77638543003843,1157.47431638634,2005.1577191062217,43112217150656.3,43165347034.041405,145464461246291.16,155149180904.01108,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2300,1.405845407813304e+18,0.0,0.0,0.0,601700800976846.9,0.0,0.0,4999372707768155.0,0.0,11117867866984.5,1.21708416378625e+16,6060399174911883.0,191090782164.75223,6060332954389104.0,268882822244.7849,1208690010145302.8,3444540176118.914,5725634746899788.0,8.582726116436278e+16,6055141692116322.0,3.03030303030303e+16,1073411833468763.8,5474133196842.453,110058259218.2229,5802988664582.307,258204697970.58984,2516405983071656.5,6060606060606.061,0.0,0.0,6073870006156031.0,0.0,9533146697791.932,0.0,606060606060606.0,974045411022.8181,23951577418.937775,968722246368014.2,121188717216845.9,6046252784431025.0,14387068219594.607,11637405343.009098,41268802726351.56,495169060744115.25,791875215551625.0,85282540190.81624,1120562542816.6594,1588162874728.1982,24448930005.372555,1416091880528.9683,1697933896970.425,49514403.29097637,3307541000.692119,2889998227.000987,2167744925.4269395,15723880808.966858,30197579229.123123,34940594.32828539,196275344.54067868,526118071.46674114,1456946.7530054396,49141587.749796376,49934155.84021011,27915.78225838297,862710.1132106836,687478.1219885054,131946188356.49255,508301611757.46533,910060712317.9363,571743962.2503833,1936218609.8104098,3604325148.2829623,139201191.80350158,1633800648.7767375,1784434424.0965567,605154.5331918387,6505710.902861102,6534446.419279536,6853767.264651872,6921033.738706668,35897142.898334906,261912.91493032294,124143.45207333508,1234648.391703584,7407.243953625871,54850.54229147872,61667.08569312426,263.68144110744174,1414.8296382546266,2143.4942251549787,48618863281727.64,48383005309.6625,175279647032467.56,174567609373.70233,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
