milliseconds,A,R,S,C
0,1.000008208273,-4.959502361395895e-06,0.9999646636762508,-0.0044762682917557925
100,0.9999149805496814,8.72747931528406e-05,0.9999644525235363,0.9913977701885919
200,0.9998272729191965,0.00018147889584527673,0.9999769502499533,0.9928279559522544
300,0.9997576586072221,0.0002478681382241799,0.999850134439831,0.9988265860934378
400,0.9997033415865403,0.0003112244542424288,0.9999255955576061,0.9920297267608087
500,0.9996515147512177,0.00035023709265434686,0.9997805217812991,0.989805409457493
600,0.9996025072764109,0.0004032605350229605,0.9997782320384536,0.9953706993233616
700,0.9995592449091207,0.0004436286288606773,0.9996930911675389,0.9928114318425229
800,0.9995325843006044,0.000478897411847941,0.999598562190812,0.9880062791728002
900,0.9994987245480956,0.0005041018927168939,0.9994084774453006,0.9980086056815318
1000,0.9994637891799104,0.0005211946142660408,0.9994259791570289,0.9984894195920223
1100,0.9994460081269242,0.0005448205669420092,0.9991708918674357,0.9960258882339966
1200,0.9994302453906218,0.0005631764012147999,0.9991936080822215,0.9884042282515931
1300,0.9994164067522056,0.0005806175188627538,0.9989605772719745,0.9862047188463359
1400,0.9993920429178602,0.0005973706802742088,0.9988753621769061,0.987554900868388
1500,0.9993793046192742,0.0006160781448354196,0.9987133890925565,0.9993028396241666
1600,0.9993743406698856,0.0006268569528420689,0.9987323356649612,0.9860153699181025
1700,0.999373898132898,0.0006321164214236696,0.9986094909004285,0.9973500639341387
1800,0.9993511486505666,0.0006426767401892072,0.9984985012973372,0.9962036505810316
1900,0.999356118149685,0.0006552899479587615,0.998186465769921,0.990796043617907
2000,0.9993471717930514,0.0006474666324023863,0.9980574236325171,0.9898450108605349
2100,0.9993426197401524,0.0006578213212788047,0.9980088891979112,0.9985366744695909
2200,0.9993408276341385,0.000658742902490694,0.9978331769605043,0.9915323094134696
2300,0.9993354421614,0.0006648565335234247,0.9977655819747837,0.9888019081366846
2400,0.9993225222217206,0.0006643698168645146,0.997618160544357,0.991137000292737
2500,0.9993262052355778,0.0006699844629891029,0.9975254565444769,0.9945928896454603
2600,0.9993169901638633,0.0006697718077015393,0.9972694183279912,0.9931164507168148
2700,0.9993149884031727,0.0006738371011279779,0.9971854130737378,0.9897725530498226
2800,0.9993168153783851,0.0006780235567022226,0.9970180842045039,0.9969541138670075
2900,0.999317073636386,0.0006806591906050335,0.9969154631602385,0.9897558009509566
3000,0.999319074530026,0.0006800472955059024,0.9968211854154118,0.9895506016464035
3100,0.9993215720592481,0.0006891946546237424,0.9966537920721125,0.9839487287493357
3200,0.9993086481156409,0.0006865487325130597,0.9965164446129883,0.9846651649154454
3300,0.999308569377883,0.0006832390851965518,0.9963539511102691,0.9860406344791819
3400,0.9993158559589166,0.0006864295279788867,0.9962189896224138,0.9858639862447764
3500,0.9993038922961069,0.0006861166006827263,0.9961336962057332,0.9831974080218866
3600,0.9993145632736637,0.000695565146233424,0.9960565719689343,0.9881915076767289
3700,0.9993127773013207,0.000688603841533379,0.9957729026345951,0.9909250138145573
3800,0.999306129769191,0.0006979824832074414,0.9958122557771895,0.9907955548320904
3900,0.9993120069274664,0.0006828575050909223,0.9956549812206126,0.9875919122078975
4000,0.9993040797382714,0.0006996679524622437,0.9955325967747184,0.9900626945327299
4100,0.9993076803965957,0.0006945342833353219,0.9952908465345703,0.9904050973894433
4200,0.9993100580596245,0.0006894709120543771,0.9952232304412368,0.9923690595568944
4300,0.9993112717801276,0.0006860251350576141,0.9949856832079632,0.9912400985887274
4400,0.999303093277374,0.0006843264199335445,0.9949193102216655,0.9874925017158437
4500,0.9993049551336937,0.0006856253029013761,0.9948398640070888,0.9832609622677333
4600,0.9993083105074356,0.000689306241070905,0.9946461148683724,0.9912347965953653
4700,0.9993088667239237,0.0006970554287049892,0.9944671144012145,0.9865664838932438
4800,0.9993034852295282,0.000691657402131349,0.9943159509187052,0.9931675697105217
4900,0.9993028342817595,0.0006918591271684406,0.9941692787967054,0.9849536577302059
5000,0.9992999865272766,0.0006950767792091102,0.994070995255381,0.9933475712394382
