milliseconds,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell
1000,0.016218075343514028,0.0,0.0005688189602585346,0.013974253669802874,0.0,1.9199217225616364e-05,0.013980800782774382,0.01183355814555505,3.8124154828185155,6.904365752537182e-08,6.89415669992049e-05,1.7063708442383021e-06,0.00023151364772074708,8.103472949310784e-07,0.0,0.0,0.0,0.04802499728678517,0.17993357515114,6.64248488600355e-05,1.1796994757416226,0.0013664418381627828,0.0017942734803515388,0.0016750027132147647,0.0,0.0,0.0,0.0,1.6282170909453037e-11,0.0,9.999990552732372,7.883716923270863e-06,0.6699992467965883,7.532034113125289e-07,3.01,0.0
1100,0.01725031299312599,0.0,0.0005703443716499091,0.01489786042172848,0.0,2.2256516546304294e-05,0.013977743483453695,0.011833889721658223,3.8113835767535296,9.28093822307232e-08,0.00010419386581848983,2.3137922604540144e-06,0.00026838002436811574,1.0988298858999287e-06,0.0,0.0,0.0,0.04791789180046221,0.1798992187563279,0.00010078124367213586,1.1796273333004315,0.0013661102535371334,0.0020801224096414564,0.0017821081995377235,0.0,0.0,0.0,0.0,2.48046454587408e-11,0.0,9.999985924768271,1.184469133234887e-05,0.6699988682894854,1.13171051417188e-06,3.01,0.0
1200,0.018210452496668666,0.0,0.0005715831756520215,0.015757502251285093,0.0,2.531643073087995e-05,0.01397468356926912,0.011834198151918022,3.810423745691569,1.2012552665230852e-07,0.00015061721144425327,3.0203100577215315e-06,0.00030528134260645126,1.434381196000215e-06,0.0,0.0,0.0,0.04781863293047402,0.1798538374798095,0.00014616252019053147,1.1795439813204227,0.0013658018119555022,0.002366307886360275,0.0018813670695259266,0.0,0.0,0.0,0.0,3.612647552483673e-11,0.0,9.999979932959585,1.7007562857943964e-05,0.6699983749036362,1.6250963634531937e-06,3.01,0.0
1300,0.019103562045586806,0.0,0.00057262780715179,0.016557557717494148,0.0,2.8335209400243807e-05,0.013971664790599756,0.011834485060688434,3.809530923065946,1.5054470823279946e-07,0.00020966154829989402,3.816998374851514e-06,0.0003416885695836232,1.8127623772087672e-06,0.0,0.0,0.0,0.04772662347926461,0.1797959682124522,0.00020403178754783364,1.1794484993374081,0.0013655148886598573,0.0026487393778991883,0.001973376520735327,0.0,0.0,0.0,0.0,5.065171050162472e-11,0.0,9.999972441035235,2.3500577763581703e-05,0.6699977543753715,2.2456246282932395e-06,3.01,0.0
1400,0.01993431267584616,0.0,0.000573514510032721,0.0173021129012636,0.0,3.127493490708312e-05,0.013968725065092917,0.011834751945227533,3.8087004393383133,1.8349123980213528e-07,0.00028254680095469157,4.691475906281567e-06,0.00037714249511721927,2.2280930797999408e-06,0.0,0.0,0.0,0.047641314735656005,0.1797243727680314,0.0002756272319686099,1.1793401272126882,0.001365247986033912,0.002923866109901353,0.0020586852643439324,0.0,0.0,0.0,0.0,6.87385604188659e-11,0.0,9.999963351017671,3.1418527888263677e-05,0.6699969976386372,3.0023613626230584e-06,3.01,0.0
1500,0.02070705706313661,0.0,0.0005742792834080854,0.01799497991173323,0.0,3.41042392176026e-05,0.013965895760782396,0.011835000201056928,3.8079279432288007,2.1831096009031985e-07,0.00037021687694866563,5.629053280381904e-06,0.00041126258969577514,2.6733964081762356e-06,0.0,0.0,0.0,0.047562202132210324,0.17963808557273991,0.00036191442726010725,1.1792183022223957,0.001364999708256004,0.0031887453866025024,0.0021377978677896156,0.0,0.0,0.0,0.0,9.068707418257598e-11,0.0,9.999952607196946,4.081862632839873e-05,0.6699960992196812,3.900780318626929e-06,3.01,0.0
1600,0.021425836360408207,0.0,0.000574943357546831,0.018639714348894797,0.0,3.679860353677256e-05,0.013963201396463223,0.011835231124086474,3.807209394880603,2.543217410045097e-07,0.0004733161887287355,6.6139346956008645e-06,0.0004437508326390422,3.141169686013955e-06,0.0,0.0,0.0,0.047488821346239565,0.17953643891565288,0.0004635610843471205,1.1790826786568913,0.001364768759181637,0.0034410720389765424,0.00221117865376038,0.0,0.0,0.0,0.0,1.1673189185922834e-10,0.0,9.999940196808211,5.171936842000272e-05,0.6699950573463167,4.942653683132294e-06,3.01,0.0
1700,0.02209441149647556,0.0,0.0005755245037627439,0.019239631783147713,0.0,3.934025802445209e-05,0.013960659741975544,0.011835445920603151,3.80654103457136,2.908589634178091e-07,0.0005921879348681235,7.630330992695756e-06,0.000474390694091672,3.623913182198221e-06,0.0,0.0,0.0,0.04742074479064561,0.1794190663093068,0.0005809336906932294,1.1789331305120767,0.0013645539323568045,0.0036791704461395644,0.0022792552093543247,0.0,0.0,0.0,0.0,1.470400384466987e-10,0.0,9.999926147744961,6.410213665240383e-05,0.6699938737947954,6.126205204484943e-06,3.01,0.0
1800,0.022716280496473826,0.0,0.0005760355867091619,0.01979782335034643,0.0,4.1717765827207396e-05,0.01395828223417279,0.011835645712792822,3.8059193653982244,3.2731308405467836e-07,0.0007268897309413241,8.66340547083197e-06,0.0005030422725554042,4.114579407444343e-06,0.0,0.0,0.0,0.04735757844079713,0.179285888253937,0.0007141117460630476,1.1787697406834194,0.0013643541054942485,0.0039019568938118915,0.002342421559202809,0.0,0.0,0.0,0.0,1.8171283962981573e-10,0.0,9.999910524075082,7.791488345747272e-05,0.6699925535379486,7.4464620511599125e-06,3.01,0.0
1900,0.023294707597431005,0.0,0.0005764961950788554,0.020317170381623107,0.0,4.3925346026661145e-05,0.013956074653973336,0.01183583154801865,3.805341124171572,3.63151782399461e-07,0.000877223905189214,9.699886216042428e-06,0.0005296342180950332,4.606864076491301e-06,0.0,0.0,0.0,0.0472989589794874,0.17913708284510335,0.0008629171548966801,1.1785927787249337,0.0013641682311894745,0.004108877137962083,0.0024010410205125396,0.0,0.0,0.0,0.0,2.207914633154892e-10,0.0,9.999893419910194,9.307746143819748e-05,0.66999110423571,8.895764289842232e-06,3.01,0.0
2000,0.023832711389584805,0.0,0.0005769044738805017,0.020800358130416204,0.0,4.5962030450476435e-05,0.013954037969549521,0.011836004395041174,3.8048032932699143,3.9794032146410293e-07,0.0010427771848686297,1.072856055481739e-05,0.0005541536365299524,5.095440846250577e-06,0.0,0.0,0.0,0.04724455121492763,0.17897304681653248,0.0010269531834675616,1.1784026712382805,0.0013639953406934479,0.004299828417618234,0.0024554487850723156,0.0,0.0,0.0,0.0,2.6426483544395673e-10,0.0,9.999874952375759,0.00010948782560854054,0.6699895356422151,1.0464357784795582e-05,3.01,0.0
2100,0.024333111254026936,0.0,0.0005772683080460829,0.021249888686624564,0.0,4.783075046699412e-05,0.013952169249533004,0.011836165158767033,3.804303054217012,4.3134100218426406e-07,0.0012229649848847046,1.1740440792224406e-05,0.0005766350670727353,5.576040388216369e-06,0.0,0.0,0.0,0.047194045740859634,0.1787943514962958,0.0012056485037042638,1.1781999686070408,0.0013638345291532997,0.004475074329413507,0.002505954259140313,0.0,0.0,0.0,0.0,3.1207895106508427e-10,0.0,9.999855254433166,0.0001270285127641163,0.6699878589863209,1.2141013679034376e-05,3.01,0.0
2200,0.024798535606616302,0.0,0.0005775992425285658,0.02166809316013391,0.0,4.9537469008299974e-05,0.013950462530991699,0.011836314683018528,3.8038377794407414,4.631116565449206e-07,0.0014170737690666878,1.2728658385026677e-05,0.0005971499954823157,6.045399810978789e-06,0.0,0.0,0.0,0.04714715679626242,0.1786017002891294,0.0013982997108706822,1.177985313123795,0.0013636849528345602,0.004635163876652673,0.0025528432037375355,0.0,0.0,0.0,0.0,3.6414601108679594e-10,0.0,9.999834468413539,0.00014557258948893288,0.6699860864028414,1.3913597158477756e-05,3.01,0.0
2300,0.02523141402409339,0.0,0.0005778912979482366,0.022057143072241304,0.0,5.109035075174337e-05,0.013948909649248255,0.011836453747827868,3.8034050401442814,4.930968096100804e-07,0.0016243019896923557,1.3688418548943336e-05,0.000615796799601454,6.5012414165560644e-06,0.0,0.0,0.0,0.047103620346312276,0.17839588767027317,0.0016041123297268563,1.1777594081138971,0.00136354583181772,0.0047808538547985426,0.002596379653687682,0.0,0.0,0.0,0.0,4.203534113577128e-10,0.0,9.999812740082765,0.00016498908855272043,0.6699842304127361,1.5769587263764705e-05,3.01,0.0
2400,0.025634027028566975,0.0,0.000578158367073517,0.022419060979311106,0.0,5.249902413625648e-05,0.013947500975863742,0.011836583085492833,3.8030025565376917,5.212164696828427e-07,0.001843796615948431,1.4616690853810948e-05,0.0006326917934227488,6.942125537377287e-06,0.0,0.0,0.0,0.04706319231803368,0.1781777622004428,0.0018222377995572425,1.1775229903741598,0.001363416433934097,0.004913039735712157,0.0026368076819662813,0.0,0.0,0.0,0.0,4.805719938388187e-10,0.0,9.999790213705426,0.000185147648444074,0.6699823034794085,1.7696520591356835e-05,3.01,0.0
2500,0.026008484462718806,0.0,0.0005784009595644985,0.022755730501095847,0.0,5.377396135593137e-05,0.013946226038644066,0.011836703373614347,3.802628219455752,5.474522335456288e-07,0.002074683780147314,1.551195129795049e-05,0.0006479616856151599,7.36732812960538e-06,0.0,0.0,0.0,0.04702564699815765,0.17794819549928026,0.0020518045007197577,1.1772768070820048,0.001363296081721515,0.00503269745440584,0.002674353001842311,0.0,0.0,0.0,0.0,5.446630629445715e-10,0.0,9.999767028136128,0.0002059221925965298,0.669980317656855,1.9682343144864793e-05,3.01,0.0
2600,0.026356741887813884,0.0,0.0005786117955466355,0.02306890567192047,0.0,5.492599053566609e-05,0.013945074009464332,0.011836815240239862,3.8022800739651035,5.71832813344833e-07,0.002316092747601757,1.6373849623203403e-05,0.0006617376336949221,7.776682734747585e-06,0.0,0.0,0.0,0.046990775579869346,0.1777080577847562,0.0022919422152438054,1.1770215977858907,0.0013631841472750666,0.00514083750983604,0.002709224420130613,0.0,0.0,0.0,0.0,6.12484026411229e-10,0.0,9.99974331405503,0.00022719359677618315,0.6699782843345427,2.171566545707132e-05,3.01,0.0
2700,0.026680654001118267,0.0,0.0005788191455468897,0.023360219673447067,0.0,5.596590702014456e-05,0.013944034092979852,0.011836919281135536,3.8019562659641037,5.94424273271316e-07,0.0025671748040657235,1.7202983184751175e-05,0.0006741505102980659,8.170473035640082e-06,0.0,0.0,0.0,0.04695838481809178,0.17745819865215468,0.0025418013478453313,1.1767580802613635,0.0013630800349705178,0.005238468440409825,0.002741615181908173,0.0,0.0,0.0,0.0,6.838929177548459e-10,0.0,9.999719191998793,0.0002488515843152529,0.6699762140561442,2.378594385553619e-05,3.01,0.0
2800,0.026981897730051087,0.0,0.000579000507329891,0.023631193038895975,0.0,5.6904186069522646e-05,0.013943095813930474,0.01183701603500252,3.8016551190638967,6.153172283889201e-07,0.0028271170357835555,1.800060257819215e-05,0.0006853273871574182,8.549293035598352e-06,0.0,0.0,0.0,0.04692829581639087,0.17719943285983022,0.0028005671401697637,1.1764869402598315,0.0013629832062446254,0.0053265696589028235,0.0027717041836090813,0.0,0.0,0.0,0.0,7.587518390214868e-10,0.0,9.999694771196726,0.00027079591594901813,0.6699741164057113,2.5883594288427357e-05,3.01,0.0
2900,0.027262057961912618,0.0,0.0005791595769609974,0.023883241293365762,0.0,5.775079062392328e-05,0.013942249209376072,0.011837106010976274,3.8013750488861864,6.346185518291022e-07,0.0030951511822332116,1.8768420873183412e-05,0.0006953891834709843,8.913956446023954e-06,0.0,0.0,0.0,0.04690034290863025,0.176932531195086,0.0030674688049140033,1.1762088250157445,0.0013628931520934442,0.0054060732913950495,0.0027996570913697088,0.0,0.0,0.0,0.0,8.369292857435112e-10,0.0,9.999670149105757,0.00029293689694940363,0.6699719999591511,2.800004084875154e-05,3.01,0.0
3000,0.027522635659460545,0.0,0.0005793261909608248,0.02411768210440086,0.0,5.851504354931626e-05,0.013941484956450678,0.011837189691308524,3.8011145549503427,6.524440605199525e-07,0.003370559201931566,1.950843582631912e-05,0.0007044490967179337,9.265412222184781e-06,0.0,0.0,0.0,0.04687437263611725,0.17665821464611695,0.003341785353883061,1.1759243392572902,0.001362809390388756,0.005477852047326152,0.002825627363882713,0.0,0.0,0.0,0.0,9.18301736093558e-10,0.0,9.999645411399014,0.00031519546459614323,0.6699698722758317,3.0127724168105945e-05,3.01,0.0
3100,0.027764954312596263,0.0,0.0005794551577676926,0.024335741963721725,0.0,5.9205556937896497e-05,0.013940794443062099,0.011837267501238518,3.8008723141915897,6.689128714579301e-07,0.0036526759176554987,2.022279176956151e-05,0.0007126117302114866,9.604678950376943e-06,0.0,0.0,0.0,0.046850242809109266,0.17637715155306447,0.003622848446935559,1.1756340434392618,0.0013627314960059317,0.005542712463687577,0.002849757190890695,0.0,0.0,0.0,0.0,1.0027545707814549e-09,0.0,9.999620632333041,0.0003375029128930572,0.6699677399248847,3.2260075115085185e-05,3.01,0.0
3200,0.0279903305555192,0.0,0.0005795898041501541,0.024538562399976052,0.0,5.983020766202874e-05,0.013940169792337967,0.011837339863806534,3.8006470103986625,6.841433336088243e-07,0.003940889302529053,2.0913682208539688e-05,0.000719972784690807,9.932798586752925e-06,0.0,0.0,0.0,0.04682782164882311,0.17608995717826625,0.00391004282173376,1.1753384537694467,0.0013626590460100463,0.0056013925055035775,0.002872178351176848,0.0,0.0,0.0,0.0,1.090182438864829e-09,0.0,9.999595875392611,0.00035980034623579813,0.6699656085374317,3.4391462568130816e-05,3.01,0.0
3300,0.028199919033853972,0.0,0.0005797002254918545,0.024727205803539206,0.0,6.039613787088885e-05,0.013939603862129106,0.011837407150055103,3.8004374892968835,6.982499990352422e-07,0.004234639505349668,2.1583269950621847e-05,0.0007266190555510143,1.0250798504966125e-05,0.0,0.0,0.0,0.04680698699539319,0.17579719456310594,0.004202805436894078,1.1750380431891003,0.0013625916694546007,0.005654561522390496,0.00289301300460676,0.0,0.0,0.0,0.0,1.18048932034017e-09,0.0,9.999571194061433,0.0003820380105891005,0.6699634828705263,3.651712947356231e-05,3.01,0.0
3400,0.02839485190524071,0.0,0.0005798166079613061,0.024902660876202642,0.0,6.090978034124231e-05,0.01393909021965875,0.011837469723780712,3.800242619092321,7.11341621874462e-07,0.004533416629934114,2.223363708130003e-05,0.000732628734017202,1.055966773981276e-05,0.0,0.0,0.0,0.046787625579139354,0.175499376674887,0.004500623325112999,1.1747332432944266,0.0013625290026300252,0.0057028225536480265,0.002912374420860607,0.0,0.0,0.0,0.0,1.2735882830766306e-09,0.0,9.999546632703943,0.00040417451035054897,0.6699613668820324,3.863311796747347e-05,3.01,0.0
3500,0.02857613054776996,0.0,0.0005799152342697924,0.025065847668555366,0.0,6.137689924459258e-05,0.013938623100755403,0.011837527906806027,3.80006139872863,7.235200172895889e-07,0.004836757757608593,2.2866751454242088e-05,0.0007380718972440869,1.0860341063619093e-05,0.0,0.0,0.0,0.046769632355271304,0.17519696933490927,0.00480303066509073,1.1744244468251301,0.0013624707237919486,0.0057467160945477835,0.0029303676447286486,0.0,0.0,0.0,0.0,1.3694010426573288e-09,0.0,9.999522227490646,0.0004261759782823251,0.6699592638099914,4.073619000864143e-05,3.01,0.0
3600,0.028744718214793356,0.0,0.0005800057832975582,0.02521762231665603,0.0,6.180263726943819e-05,0.013938197362730559,0.011837582008660918,3.7998928652619184,7.34879518657623e-07,0.0051442436805551085,2.3484446388200076e-05,0.0007430110771465562,1.1153689335566344e-05,0.0,0.0,0.0,0.04675290988537633,0.17489039445516869,0.0051096055448313395,1.17411201036278,0.001362416523480662,0.0057867244741916105,0.0029470901146236178,0.0,0.0,0.0,0.0,1.4678574353621448e-09,0.0,9.99949800730209,0.0004480152592455599,0.6699571762506704,4.282374932944395e-05,3.01,0.0
3700,0.028901505546371654,0.0,0.0005800918753539787,0.02535878144438851,0.0,6.219156785340319e-05,0.01393780843214659,0.011837632315598135,3.7997361283383153,7.455065173718692e-07,0.005455495420578851,2.4088411455713143e-05,0.0007475018919630708,1.144051514085014e-05,0.0,0.0,0.0,0.04673736777358693,0.17458003350601772,0.005419966493982284,1.1737962571809415,0.0013623661155060594,0.005823276711030813,0.002962632226413018,0.0,0.0,0.0,0.0,1.568894819636339e-09,0.0,9.99947399460649,0.00046967111314647945,0.6699551062347773,4.489376522252283e-05,3.01,0.0
3800,0.029047313216860625,0.0,0.0005801690964533781,0.025490066262246078,0.0,6.254774826248056e-05,0.013937452251737514,0.011837679091363637,3.7995903675471547,7.554798263123027e-07,0.00577017074010888,2.4680190522688406e-05,0.0007515936894436833,1.1721551843716214e-05,0.0,0.0,0.0,0.04672292214205493,0.17426623100225755,0.005733768997742472,1.173477480090622,0.0013623192361779202,0.005856753472588227,0.002977077857945021,0.0,0.0,0.0,0.0,1.672457455113478e-09,0.0,9.999450206282887,0.0004911274644850415,0.669953055299216,4.694470078375025e-05,3.01,0.0
3900,0.029182911333711873,0.0,0.000580240078516012,0.025612166404015133,0.0,6.287477163423056e-05,0.013937125228365765,0.011837722583466838,3.7994548130284453,7.648708581149643e-07,0.0060879607557947826,2.5261185032585148e-05,0.0007553301776909985,1.1997465154566517e-05,0.0,0.0,0.0,0.04670949514903537,0.17394929789439237,0.006050702105607628,1.1731559441956572,0.0013622756380362911,0.005887491932798939,0.002990504850964578,0.0,0.0,0.0,0.0,1.7784958864210553e-09,0.0,9.999426654381825,0.0005123727066334012,0.6699510245536119,4.897544638792399e-05,3.01,0.0
4000,0.02930901796307088,0.0,0.0005803090293885854,0.02572572347917507,0.0,6.317581652031224e-05,0.013936824183479683,0.011837763022694991,3.7993287469467854,7.737440782029395e-07,0.006408586724846825,2.5832660625152272e-05,0.0007587500261551256,1.2268856272518372e-05,0.0,0.0,0.0,0.046697014545708876,0.1736295147920508,0.006370485207949151,1.1728318895049208,0.0013622350903376738,0.0059157904041778776,0.0030029854542910754,0.0,0.0,0.0,0.0,1.886966348472356e-09,0.0,9.999403346814452,0.0005333990700007455,0.6699490147407264,5.0985259273460476e-05,3.01,0.0
4100,0.02942629051536423,0.0,0.0005803693708521288,0.025831334408253682,0.0,6.345369318372959e-05,0.013936546306816264,0.011837800620343883,3.7992115121030046,7.821575084718235e-07,0.006731797037401235,2.639575589518791e-05,0.0007618874275281777,1.2536266045979816e-05,0.0,0.0,0.0,0.04668541326395768,0.1733071349845399,0.006692865015460065,1.1725055333775631,0.0013621973818249255,0.005941912669191547,0.00301458673604227,0.0,0.0,0.0,0.0,1.9978302043022338e-09,0.0,9.999380287976784,0.0005542020484700281,0.6699470262913008,5.29737086992246e-05,3.01,0.0
4200,0.029535349621595625,0.0,0.0005804241229194555,0.025929554534265827,0.0,6.371088624905029e-05,0.013936289113750944,0.011837835575891261,3.799102488065544,7.901632734405818e-07,0.007057364437517134,2.695149254116803e-05,0.0007647726155324527,1.2800179793626172e-05,0.0,0.0,0.0,0.04667462903580576,0.17298238723481763,0.007017612765182339,1.1721770727836782,0.0013621623130543304,0.005966091972784526,0.003025370964194192,0.0,0.0,0.0,0.0,2.1110534212947862e-09,0.0,9.999357479306168,0.000574779887079133,0.6699450593730419,5.4940626957870635e-05,3.01,0.0
4300,0.02963677452497895,0.0,0.000580478117724079,0.02602090045506803,0.0,6.394959251755047e-05,0.013936050407482444,0.011837868075518522,3.7990010957773404,7.978081141434024e-07,0.0073850835440059355,2.7500785064410325e-05,0.000767432324197623,1.3061031911800607e-05,0.0,0.0,0.0,0.046664604048029266,0.1726554782729703,0.0073445217270297234,1.1718466863236836,0.0013621296978743914,0.0059885345632004015,0.0030353959519706943,0.0,0.0,0.0,0.0,2.226606100247811e-09,0.0,9.999334919755583,0.0005951331449222071,0.6699431139324185,5.688606758146352e-05,3.01,0.0
4400,0.029731094154135034,0.0,0.0005805260153464646,0.02610585275249583,0.0,6.417175610955579e-05,0.013935828243890438,0.011837898289234748,3.7989068064797564,8.051339340172827e-07,0.0077147685292164305,2.80444514510363e-05,0.0007698902146574666,1.3319210948732158e-05,0.0,0.0,0.0,0.04665528461392336,0.17232659513318335,0.007673404866816661,1.1715145361221935,0.0013620993663022295,0.006009422984532677,0.003044715386076594,0.0,0.0,0.0,0.0,2.344462034417246e-09,0.0,9.999312606233088,0.0006152642894139479,0.669941189733453,5.881026654689488e-05,3.01,0.0
4500,0.029818808934054978,0.0,0.0005805713209573335,0.026184858486967215,0.0,6.437909912188712e-05,0.013935620900878107,0.01183792637788997,3.7988191199086274,8.121782854744608e-07,0.008046251073757926,2.858322274696033e-05,0.0007721672476238535,1.3575064153031514e-05,0.0,0.0,0.0,0.04664662087408567,0.17199590721314206,0.008004092786857936,1.1711807695003342,0.0013620711575107246,0.006028918949482787,0.003053379125914282,0.0,0.0,0.0,0.0,2.464598319293572e-09,0.0,9.999290533970921,0.0006351773552558242,0.6699392863903321,6.071360966778365e-05,3.01,0.0
