milliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
1000,0.048157601241694686,5.021408720577409,7.426442055254812,0.0009608635683066111,1.2072845777570975e-06,14.999970903864583,0.0010332892225713756,3.9562668534220575e-05,3.5727206882315585e-14,0.0003982277777068062,9.585804905999062e-05,0.0995508869723869,0.9004978728342148,0.0008789703935232415,7.62028950103962e-05,1.4189108121201665e-07,13.947079573046196,0.05314154542433491,9.95023273037474e-05,1.0001193471822185,7.863236685604082e-10,0.00010340271474392871,9.272374775552268e-12,0.026572431226407484,0.0030414521781199832,0.04985037482287449,1.9138248577114223,0.03717443497866131,0.010000706811143982,0.0,0.0011610090427844472,0.0,9.788858979079248e-08,0.0009954721138963358,0.003678783474098261,0.9963212165259014,2.256412062918078e-08,10.000001022256033,9.94864525332703e-05,9.949119192550515e-05,9.906894587879157e-07,1.3569537568878134,1.4859137178855727e-08,0.0011999999999955876,3.223559203494255e-15,9.813083301363559e-11,5.640171997630099e-17,2.4879097089589634e-08,1.1009321240212695e-05,1.379643313585379e-12,0.022128720368034354,0.9004491130276133,0.09950212716578509,2.7928873585326104e-17
1100,0.04993767763750594,5.023512389429448,7.419162122741063,0.0009570433540038974,1.3943952589593621e-06,14.999968080792847,0.001036518117371513,3.951922763490982e-05,4.913374844889186e-14,0.00039805086543643866,9.545417163820545e-05,0.09950607314538581,0.9005475253431994,0.0008688968790846021,8.379072688666448e-05,1.7150281963265264e-07,13.941833131429888,0.058316612876962444,9.945240470245472e-05,1.0001292638489498,9.435919559876702e-10,0.00010373436989849979,1.118518673134282e-11,0.02657959530211916,0.0032451283909869033,0.0498354534079493,1.910250051018038,0.04074910455474721,0.010000843878762732,0.0,0.0012525954078048001,0.0,1.0744905185071183e-07,0.0009950242550267794,0.003328696359349602,0.9966713036406502,2.457762320931574e-08,10.000001124181512,9.943525666681067e-05,9.944045241888599e-05,9.898182835192066e-07,1.3230099620467377,1.482979494265005e-08,0.0012199999999946915,3.770334321511726e-15,1.0774052436566709e-10,7.49425933913131e-17,3.137870540028109e-08,1.2010192984432871e-05,1.4559148088916344e-12,0.02002286666527438,0.9004939268546144,0.09945247465680046,3.414197730687992e-17
1200,0.05171133142746185,5.025609360863853,7.411895851104043,0.0009532403206087022,1.5923824835653353e-06,14.99996527318697,0.001039729365247036,3.947583961513358e-05,6.580327459244081e-14,0.0003978740096104213,9.505213332687733e-05,0.09946127702314296,0.9005971533901805,0.0008591464948254857,9.137270116005839e-05,2.0388227172702694e-07,13.936594767845978,0.06348463974319105,9.94024594241662e-05,1.0001388591932672,1.1138188770550333e-09,0.00010406448966936368,1.3270526336299412e-11,0.026586745090956772,0.003448720062573821,0.0498205394513106,1.9066829233901357,0.04431608418782764,0.010000991823951763,0.0,0.0013439987831460856,0.0,1.169687411969287e-07,0.0009945774519090809,0.003011924662715708,0.9969880753372841,2.655152096546626e-08,10.000001226052744,9.938408941708887e-05,9.938973855325766e-05,9.889578783918936e-07,1.2922963749297511,1.4800478101063702e-08,0.0012399999999937125,4.343633727953892e-15,1.1731367145806464e-10,9.712988759229978e-17,3.884116315524713e-08,1.301105403722062e-05,1.4945033354103407e-12,0.01811741278756992,0.9005387229768572,0.09940284660981939,4.1044609977951386e-17
1300,0.05347857890896922,5.027699651539528,7.404643207533659,0.0009494545067652414,1.800994556378503e-06,14.99996248097866,0.0010429230951888658,3.943250441080257e-05,8.617677162111172e-14,0.0003976972102504441,9.465192508107705e-05,0.09941649860112677,0.9006467569857765,0.0008497089581255832,9.894882861338203e-05,2.390204365015508e-07,13.931364433014783,0.06864564236017141,9.935249280374792e-05,1.0001481434387283,1.2967227280850554e-09,0.00010439308172128553,1.5526767262171013e-11,0.02659388061420319,0.003652227374067666,0.04980563294922779,1.9031234535962207,0.047875395361038305,0.010001150395073035,0.0,0.0014352195344219131,0.0,1.264478433218662e-07,0.0009941317421698539,0.0027252972999851927,0.9972747027000146,2.8486852128440762e-08,10.000001327869805,9.933295072107559e-05,9.9339050316122e-05,9.881082191482462e-07,1.2645055324537526,1.4771189795252757e-08,0.0012599999999926505,4.941710653262743e-15,1.2685038236603216e-10,1.232814898526627e-16,4.732021924040651e-08,1.4011904443460059e-05,1.3990177844731173e-12,0.01639328394148537,0.9005835013988734,0.09935324301422346,4.8653324832161176e-17
1400,0.05523943636688716,5.029783278102012,7.397404159292923,0.0009456859485352196,2.0199922465139154e-06,14.999959704099378,0.0010460994345003409,3.938922195783777e-05,1.1071434593900038e-13,0.000397520467378089,9.425353790492336e-05,0.09937173787480422,0.9006963361406083,0.000840574315734872,0.00010651911998176851,2.769083431379855e-07,13.926142078771749,0.07379963700472274,9.930250615316444e-05,1.0001571264814435,1.4920360400446346e-09,0.00010472015367674979,1.7952295408112012e-11,0.02660100189312846,0.003855650506077234,0.0497907338979722,1.8995716204819042,0.05142705946794551,0.010001319352951508,0.0,0.0015262580265155265,0.0,1.3588654280730997e-07,0.000993687162795812,0.0024659406655795422,0.9975340593344202,3.038462613556227e-08,10.000001429632768,9.928184051704729e-05,9.928838769498629e-05,9.872692818687338e-07,1.239358814571418,1.474193285828578e-08,0.001279999999991504,5.563108926085712e-15,1.3635076487504906e-10,1.5371306724753715e-16,5.68684049515083e-08,1.501274424298602e-05,1.3900297553586539e-12,0.014833194735076482,0.900628262125196,0.0993036638593917,5.698456429019482e-17
1500,0.056993920073403974,5.031860257183347,7.390178673717707,0.0009419346794774581,2.2491484479452166e-06,14.999956942480335,0.0010492585088264627,3.934599219217252e-05,1.3989466406425873e-13,0.00039734378101483005,9.385696285138344e-05,0.09932699483964089,0.9007458908652992,0.000831732937260198,0.00011408358595315016,3.175370509172754e-07,13.920927658046214,0.0789466398936971,9.92525007608135e-05,1.0001658178965502,1.6995051985564753e-09,0.00010504571311613703,2.0545508845835805e-11,0.026608108948989784,0.004058989638634561,0.049775842293817096,1.8960274029696977,0.05497109781309175,0.010001498470535728,0.0,0.0016171146235807534,0.0,1.4528502332748485e-07,0.0009932437501453154,0.0022312618052883946,0.9977687381947115,3.224582412274641e-08,10.000001531341704,9.923075874456427e-05,9.923775067736314e-05,9.864410429543279e-07,1.2166048127284954,1.471270983248159e-08,0.0012999999999902723,6.206632418878555e-15,1.4581492648133583e-10,1.8873807358831986e-16,6.753707077861076e-08,1.6013573471012167e-05,1.5737665782609826e-12,0.013421547958357004,0.9006730051603593,0.0992541091347007,6.605466025371583e-17
1600,0.05874204628781375,5.0339306054018635,7.382966718216296,0.0009382007307939605,2.4882475566736867e-06,14.999954196052515,0.0010524004422076093,3.9302815049756606e-05,1.7421392511404272e-13,0.00039716715118203377,9.346219102190133e-05,0.09928226949110087,0.9007954211704753,0.0008231755032067284,0.00012164223716912475,3.6089764907610734e-07,13.915721124822458,0.08408666718465423,9.920247789030054e-05,1.0001742269500984,1.9188897466797703e-09,0.00010536976757805275,2.330481771767283e-11,0.02661520180303143,0.004262244951197489,0.049760958133037644,1.8924907800586257,0.05850753161300585,0.010001687532275068,0.0,0.0017077896890438345,0.0,1.546434676548053e-07,0.0009928015399694899,0.002018917485565709,0.9979810825144342,3.407139982833529e-08,10.000001632996689,9.91797053444302e-05,9.918713925077049e-05,9.856234790939606e-07,1.1960163308741554,1.4683523001481938e-08,0.001319999999988954,6.8712883037678395e-15,1.5524297439274507e-10,2.28667762406117e-16,7.937645388425305e-08,1.7014392158922296e-05,1.5572404813925265e-12,0.012144248528395652,0.9007177305088994,0.09920457882952463,7.587983465801263e-17
1700,0.0604838312562564,5.035994339361924,7.37576826026892,0.0009344841314868444,2.737084802587023e-06,14.999951464746701,0.0010555253571381442,3.925969046656052e-05,2.141847621631705e-13,0.0003969905779009595,9.306921356600193e-05,0.09923756182464687,0.9008449270667647,0.0008148929919794613,0.0001291950842258797,4.069812566588475e-07,13.91052243409737,0.08921973497658084,9.915243877936267e-05,1.000182362611969,2.149961636238374e-09,0.00010569232455967821,2.6228644126916068e-11,0.026622280476484624,0.004465416622652327,0.049746081411910927,1.8889617308238216,0.06203638199727411,0.010001886333451664,0.0,0.0017982835856051509,0.0,1.6396205766595958e-07,0.0009923605674370605,0.0018267830481042446,0.9981732169518956,3.586228058003895e-08,10.00000173459779,9.912868025864801e-05,9.913655340273166e-05,9.848165672318462e-07,1.1773873656544465,1.4654374421048084e-08,0.0013399999999875478,7.55623726690856e-15,1.6463501552963432e-10,2.738112006356101e-16,9.243575063393876e-08,1.801520033500181e-05,1.266613914617936e-12,0.01098851614151263,0.9007624381753534,0.09915507293323522,8.647620004713492e-17
1800,0.06221929121158554,5.038051475653791,7.368583267427541,0.0009307849084303119,2.995465930368211e-06,14.999948748493477,0.0010586333745947055,3.921661837857751e-05,2.603357337860907e-13,0.00039681406119275984,9.267802168108771e-05,0.0991928718357401,0.900894408564798,0.0008068766736769067,0.00013674213767464247,4.5577902244002194e-07,13.905331541860214,0.09434585931024327,9.910238463963328e-05,1.0001902335620458,2.392504868951416e-09,0.00010601339151695028,2.931542208112193e-11,0.026629344990567492,0.004668504831315241,0.049731212126715954,1.8854402344163177,0.06555767000907094,0.010002094679861361,0.0,0.0018885966752401548,0.0,1.7324097434507013e-07,0.000991920867147919,0.001652940309628186,0.9983470596903717,3.761936777232712e-08,10.000001836145078,9.907768343039867e-05,9.908599312077536e-05,9.840202845547252e-07,1.1605319331907358,1.4625265934830194e-08,0.0013599999999860525,8.260780703156258e-15,1.739911565253325e-10,3.244752757749787e-16,1.0676314990849965e-07,1.901599802480377e-05,9.453503757304314e-13,0.009942812488289474,0.9008071281642601,0.09910559143520195,9.785975987659227e-17
1900,0.06394844237308278,5.0401020308533475,7.361411707315329,0.0009271030865404762,3.263206469701903e-06,14.999946047223254,0.001061724614100624,3.9173598721828205e-05,3.132101328903228e-13,0.0003966376010784806,9.228860661198807e-05,0.0991481995198404,0.9009438656752079,0.0007991180958548103,0.0001442834080227019,5.072821247523877e-07,13.900148405046263,0.09946505616898982,9.905231665562273e-05,1.000197848204362,2.6463146780956515e-09,0.00010633297586496025,3.25635973673422e-11,0.026636395366484975,0.004871509754935347,0.049716350273733625,1.881926270062577,0.0690714166063558,0.010002312387084,0.0,0.0019787293192014698,0.0,1.8248039779067393e-07,0.0009914824731611718,0.0014956450180220002,0.998504354981978,3.934353795189371e-08,10.00000193763862,9.902671480399252e-05,9.90354583924356e-05,9.832346084577063e-07,1.1452809136788626,1.4596199208923341e-08,0.0013799999999844668,8.984311055391107e-15,1.8331150372718247e-10,3.8096471165362337e-16,1.2240591162675775e-07,2.0016785251923414e-05,1.2557671890280231e-12,0.00899664549476464,0.9008518004801598,0.09905613432479193,1.1004640918082169e-16
2000,0.06567130094630838,5.042146021521946,7.35425354762645,0.0009234386888423914,3.5401314354648873e-06,14.99994336086628,0.0010647991937548938,3.9130631432362465e-05,3.7336552032711823e-13,0.00039646119757906153,9.190095965073272e-05,0.09910354487240612,0.9009932984086297,0.0007916090773072589,0.00015181890573384908,5.614817713989516e-07,13.894972981516508,0.10457734147911694,9.900223598496945e-05,1.0002052146732856,2.91119719025092e-09,0.00010665108497815387,3.59716274880874e-11,0.02664343162542874,0.005074431570696312,0.04970149584924676,1.8784198170642517,0.07257764266241483,0.010002539280183652,0.0,0.0020686818780199633,0.0,1.916805072193034e-07,0.000991045419011738,0.0013533194033672595,0.9986466805966328,4.103564330850226e-08,10.000002039078483,9.897577432484744e-05,9.898494920525178e-05,9.824595165365943e-07,1.1314813291471788,1.4567175742579189e-08,0.0013999999999827894,9.726315944509227e-15,1.925961631970773e-10,4.435820766084085e-16,1.394103978591981e-07,2.1017562038048855e-05,2.2396259408949317e-12,0.008140524516445905,0.9008964551275941,0.09900670159137005,1.2305193492031111e-16
2100,0.0673878831229243,5.044183464206242,7.34710875612577,0.0009197917365617697,3.826074928113439e-06,14.999940689352652,0.0010678572302692455,3.908771644626188e-05,4.4137308297831475e-13,0.00039628485071533656,9.15150721362736e-05,0.09905890788889425,0.9010427067757008,0.0007843416999931824,0.0001593486412289535,6.183691995450106e-07,13.889805230031342,0.10968273111033759,9.895214375823353e-05,1.0002123408415418,3.186968975675333e-09,0.00010696772619057697,3.953798158363743e-11,0.026650453788577128,0.005277270455218306,0.04968664884954007,1.8749208547978875,0.07607636896655513,0.010002775193309037,0.0,0.002158454711506086,0.0,2.0084148096985377e-07,0.000990609737728296,0.0012245373437981574,0.9987754626562019,4.269651230148117e-08,10.000002140464735,9.892486193946078e-05,9.893446554676864e-05,9.816949865723705e-07,1.1189949051785906,1.4538196873084798e-08,0.001419999999981019,1.0486360254485645e-14,2.0184524071212447e-10,5.126277934139147e-16,1.5782211530896592e-07,2.201832840326886e-05,2.7907694451997246e-12,0.00736587110650466,0.900941092111106,0.098957293224299,1.3689201640401254e-16
2200,0.06909820508049123,5.046214375437983,7.3399773006485285,0.0009161622492293807,4.12087967677986e-06,14.999938032612324,0.00107089883901039,3.904485369964266e-05,5.178169028617643e-13,0.0003961085605080338,9.113093545417021e-05,0.09901428856476031,0.9010920907870605,0.0007773082998372949,0.00016687262488661994,6.779356755966505e-07,13.88464511022058,0.11478124087631247,9.89020410787112e-05,1.0002192343293583,3.473456534152184e-09,0.00010728290679615357,4.326114034397948e-11,0.026657461877095077,0.005480026584560204,0.04967180927090016,1.8714293627145935,0.07956761622489376,0.010003019969236686,0.0,0.002248048178751362,0.0,2.0996349650851743e-07,0.0009901754618541888,0.0011080079537995776,0.9988919920462003,4.432695037363569e-08,10.00000224179744,9.887397759537749e-05,9.888400740453628e-05,9.809409965140258e-07,1.107696479654602,1.4509263794791819e-08,0.0014399999999791537,1.1264069779343428e-14,2.1105884176538672e-10,5.884001504947505e-16,1.7768576367253268e-07,2.301908436641891e-05,1.6511787625509838e-12,0.0066649202951594546,0.9009857114352399,0.09890790921293925,1.5158222576521404e-16
2300,0.07080228298229982,5.048238771733853,7.33285914910009,0.0009125502447539333,4.424396716274324e-06,14.99993539057512,0.0010739241340322876,3.900204312865757e-05,6.032934489068205e-13,0.00039593232697777617,9.074854103632541e-05,0.09896968689545843,0.9011414504533506,0.0007705014598421648,0.0001743908670436759,7.401724950961516e-07,13.879492582560982,0.1198728865350657,9.885192902267787e-05,1.000225902511313,3.770495929649196e-09,0.00010759663404891868,4.713959593427145e-11,0.02666445591213405,0.005682700134221493,0.04965697710961555,1.8679453203397534,0.08305140506096775,0.01000327345904797,0.0,0.002337462638129712,0.0,2.1904673043299984e-07,0.000989742623464968,0.0010025670145568147,0.998997432985443,4.5927740498689565e-08,10.00000234307666,9.882312124116567e-05,9.883357476611013e-05,9.801975244696589e-07,1.0974731718628155,1.4480377561865555e-08,0.0014599999999771929,1.2059127182685655e-14,2.2023707156653626e-10,6.711953115776528e-16,1.9904526948973485e-07,2.4019829945199874e-05,-8.277172062242996e-13,0.006030669039035355,0.9010303131045417,0.09885854954664919,1.6713802837437826e-16
