miliseconds,sigb,lacz,x
0,-27.47968136837607,-0.0006319036081100716,-0.00015454026176853027
100,1235.5566816990304,-0.0015216212663973874,-3.8448568317267224e-05
200,2606.7189727261593,0.0008272182350802274,4.582097230350271e-06
300,3528.0045427290584,0.0017925958797279195,0.00012063278538752092
400,4602.104675898661,0.0017303230636814856,8.158220619639925e-05
500,4742.932669988591,-0.00036560101709905103,0.00013806837876985097
600,5946.076006837523,0.0029642250062202544,2.9928767859976966e-05
700,7427.581447191556,0.0028307504611156885,0.00022784667620949508
800,7905.571272106405,0.0012507667737850447,0.0002803073826134236
900,8475.448753223338,0.004771523526290684,0.00021953838339634435
1000,9731.809107858771,0.0029610391526721917,0.0004097034553973813
1100,10641.776426599065,0.005206687376002361,0.0004654842444939678
1200,12046.841103840676,0.005117396087832703,0.0008238708556969232
1300,12480.728541667102,0.006470064742231932,0.0006918656401792425
1400,13315.17476308574,0.008195254675655725,0.0009901095527445637
1500,14732.25686659825,0.009305891611293342,0.0011501125606723519
1600,16293.098290659273,0.011763284011975758,0.0013257418043441593
1700,16150.725092334907,0.013036222267112,0.0013375054421436987
1800,17628.445957028936,0.014410440582710602,0.0013599341166285277
1900,18042.083380799315,0.017477943751321893,0.0016112921068904668
2000,19290.659812084683,0.016713937014319835,0.0017980382754170883
2100,19984.81871111736,0.018062040055878,0.002190025428662967
2200,22030.596079227173,0.022669681246881,0.0021788630059734943
2300,22955.578542089166,0.023227323912988207,0.0026019527199981247
2400,23060.808635532074,0.024084199937711943,0.0027341943970659063
2500,25014.48815402312,0.026932988192972056,0.0030390784723469118
2600,24943.024366667967,0.0285385517288057,0.002968034112233552
2700,26246.777507776264,0.03150444358375193,0.0034363176516052627
2800,27955.216994189766,0.034472313611417886,0.0036515527260132298
2900,28367.83869838169,0.0362566411553864,0.0039021700687073245
3000,29602.131680856364,0.03976561598777153,0.004247231926511338
3100,29761.4657524673,0.044287979583529556,0.004485069693494438
3200,31011.584251253385,0.04435933413985489,0.004530737414385382
3300,32817.57712192337,0.04663914052009701,0.0051367870905853165
3400,33708.383767511055,0.05219467419178886,0.00533771088119035
3500,33322.16127089266,0.05381766600809557,0.005555740632303244
3600,34342.550741468585,0.05850689152040632,0.005971796241196238
3700,36256.80603287914,0.06198079264502381,0.006330241882075073
3800,37373.08222778498,0.06286107796516718,0.006688517989416194
3900,37769.32749191441,0.06870982019978171,0.006949937218267626
4000,38444.52966544704,0.07111153753585471,0.007344820774128838
4100,39919.66006727414,0.07531850508368551,0.007656451667621194
4200,40372.512527945786,0.07819083676867408,0.008142902341174402
4300,40943.91511305413,0.08179038585745563,0.008405075329753556
4400,41911.81901793091,0.08707219942247343,0.008722390720708618
4500,44055.54615856416,0.08808526725233541,0.009370589792579969
4600,44903.60702845903,0.09233304467882819,0.009670759290246283
4700,45634.55326939764,0.09773847760009309,0.010141048013291232
4800,46002.75790557072,0.10006330601852843,0.010588587029676228
4900,47139.88160013488,0.10530745086561849,0.010726098049810966
5000,48630.129837769775,0.11067622451616234,0.011258869916212812
