miliseconds,Akt,RASSF1A,MST2,dMST2,aMST2,aMST2uRASSF1A,MST2uRASSF1A,iMST2,iRaf1uiMST2,aLATS1,LATS1,iRaf1,Raf1,aRaf1,ipRaf1,RasGDP,RasGTP,ERK,ppERK,pAkt
0,200.12771120903784,1.7167837505646593,0.20053410593678314,348.54984581582823,187.43912828652213,113.6372578773004,0.23027378594100076,-1.4830081929426746,194.07327902176115,194.09590495602643,9.578390668152345,755.3572019990985,-0.006545537103019324,-0.26672995224075463,1.828394495410593e-08,300.2076979236661,-0.01643654720801983,2999.7393637402424,-0.5748032736501658,0.17068170368771712
100,200.05609133497452,1.8001182897393009,-0.0004928572936847371,337.37626265140335,184.7426574869665,114.13275913504464,0.2287269482248018,-0.6857929594291508,230.35187033895022,192.83250876394496,6.344486269114677,718.4984060784587,0.04548273423492216,0.46082686289131863,4.469843940780479e-08,293.7884936672945,6.207086646971535,2999.294620462616,0.05352288598669275,-0.044954356473077106
200,198.76781578122828,1.5564121371360482,0.0009859995141291405,312.52888531793576,180.66941986422324,113.8146378984382,0.22606378832535245,-1.0469535303635489,265.71088139511784,192.22400862735506,9.905086838588716,683.7645218663047,0.12317978578239137,0.8145285932119676,-4.744939793572941e-08,289.5767939066902,10.722853440392582,2999.0865594750644,0.025904072707197856,0.26816784494342205
300,198.17220935943817,2.065732778633075,-0.001298772068565868,299.6074993199603,177.95422074662216,113.54515733592473,0.2231031498508637,2.2663627106380244,319.1478762608506,192.35045238559485,7.977047166689579,622.0652207427448,0.1701500232901011,2.2641354778583174,-6.396660725666809e-09,285.99584710678,13.608394931739676,2999.238558994818,0.3399268385005187,2.9091102985835473
400,197.615058567452,1.7638392466559067,0.0008270457244854855,274.1997442401856,169.12787427583956,114.01530464658263,0.22061589527806316,-2.508143818724272,355.24894324253086,192.42345959019917,9.215153736237983,581.8378378631263,0.20309273847616158,3.1898635879305686,-2.810721689868953e-08,283.7731463203482,16.310239005959332,2998.0113351515597,1.4912991235017456,2.494138294331937
500,196.85679946533998,2.179141661547564,0.0009838637067259657,265.4687131928082,167.56462287932825,113.48973110592199,0.21765232109284194,-2.379111026931035,391.266198240124,191.42311840205272,8.825009539181792,558.7999546671801,0.2821217426681936,5.243507411941454,-3.235398023947785e-08,282.06477484702367,17.92548070740709,2997.626379608488,2.847710833993643,4.209206560173445
600,193.78920415040926,2.305193895416766,-0.0012887453745879342,250.73361605931876,159.9837903715955,113.66696485189419,0.21534679327738807,0.8305680231810593,433.53017768757826,190.72920631650825,9.746105224331778,512.2606016836239,0.3213658208443974,5.609804192000309,1.230564523454333e-07,280.9767592129564,18.895155112866007,2996.88822323037,3.143221413009453,6.191841854940868
700,192.56225529248383,2.099959340295494,0.0004415875715439422,230.45834792760087,151.82676905256878,113.45464377856803,0.21335145599419847,2.081850281604432,478.394910232171,191.96809641026675,11.368254844929556,473.388141508384,0.3629303290712512,8.112653581809601,2.0483319774606447e-07,280.283048891304,19.899749123740342,2995.4178677399295,4.252349450279523,6.576403695464988
800,190.72320783683887,2.1639694859152296,0.0012708378853589263,222.71326706409795,141.75336317940685,113.09756930306766,0.2114723847180748,2.3090061792479473,517.1292377541107,189.75718808316503,9.77376898679264,433.8786882270602,0.41616688546182956,8.948904505875303,1.6563029456430112e-07,279.4467816476216,20.64986729307972,2994.596424097409,6.148252647982335,7.512899146172307
900,190.3815751088371,2.272714594542079,-0.0005458376511696983,208.77192544972084,130.76436482263415,113.05063560943806,0.20927497735977382,2.3522583658663243,549.8927762335896,187.91718096997369,11.942926060428205,384.00162675353585,0.4863862196934248,10.945108909044738,3.422929441727072e-07,279.07648021483584,20.969592121529807,2992.7801911978877,7.31412261896088,8.855741064935815
1000,188.14755145633515,2.6935509054325792,0.0010411158065859888,191.2599829351525,125.20748617345602,112.90836048174042,0.20586895335316546,-1.6323424139293279,574.4629115085952,189.58414887627868,12.31204500982892,352.00384637634085,0.5325324636632505,12.754443558154115,4.2860478947197456e-07,278.6208914389469,21.50184243520638,2991.0261759644536,8.252100839001578,11.702787573687779
1100,186.65418144737166,2.8178476935257217,0.0008963938424491522,183.54431527664048,118.89239177854122,113.26051774347175,0.20333840546051823,0.36752360871012585,596.2779924445927,187.8724023353373,12.324297646521902,319.489434990003,0.5624350104255528,14.66564550849342,5.08584885604053e-07,278.1584891716688,21.58100714086437,2989.714208235124,9.970678140223093,13.699436463903854
1200,184.60455830347286,3.105119419592396,0.0005083294255451596,173.4838262655021,108.03062319796538,112.65557628597287,0.2009364768463564,2.491172593545586,638.7440214022463,187.289000997559,13.283670423519307,303.3811819687797,0.6076821841097879,15.795808002127213,6.330673637679676e-07,278.0662419374549,21.760905666394123,2988.1756751788635,12.330327944429845,15.479174887666233
1300,183.39594120854053,3.4128331548146127,0.0008677798554063845,164.72755480720264,98.7100971418136,112.50685648935273,0.20058380725992309,-0.6489736689580079,665.9969077530399,186.97205382776923,16.182966383024574,277.3435630119461,0.6704155237666207,17.646367358260708,9.011058377965043e-07,278.080965252497,22.151962812700845,2986.3913988400095,13.931066855520623,17.11006195308779
1400,183.20212230048676,3.3915880725202054,-0.0011325958158050471,148.2819294120546,91.78904513434753,112.4282083875499,0.19814550588030053,1.6071745007203861,686.7480427599027,185.05098246399223,14.154523631250575,234.6759876204732,0.711258054425169,19.80767270725174,1.0478175584225518e-06,277.8597111438621,21.93419520600909,2984.751618764799,14.943396370811259,17.99668883261448
1500,180.45889881158473,3.8930544805441443,-0.0009792628699352328,145.11894515555306,85.97430623922723,112.2482430736391,0.19386806447265684,-2.1054097562470613,719.8582843883589,181.7725858900532,18.07818178257141,212.40805557611128,0.7667413025846157,22.16063815044031,1.362396923165665e-06,277.781204688941,22.24649236603304,2983.5063572371732,16.91289384641401,18.727114715572213
1600,179.85452305946873,3.641468796957982,-3.246917723395099e-05,136.1367795401748,82.05511551433318,111.65794697833515,0.1918296266492178,-0.26028130286130763,739.7176709215984,182.97141188516127,18.525309288065667,176.69837707656757,0.8150527602549147,23.216652441992608,1.6018754191145072e-06,277.96979182051354,22.177754418880436,2982.2600914870277,18.349440323383106,21.52877186634852
1700,177.31661873381458,4.23876283008119,-0.0004047826511902745,121.53196310187332,77.91261341533634,111.73109282965193,0.19187584405267963,1.902884138112352,770.732491512992,179.12849518417107,18.429592434061824,162.4504369218012,0.8876471170133655,24.82571647501646,1.6820060508794958e-06,277.5587797792155,22.29626670016709,2979.990035365727,19.62217294925689,23.64324974428951
1800,176.3251369881886,4.193089328691559,0.000981546798207701,118.32261732395585,72.47301413496771,110.90838557626016,0.1890521273197279,-0.8990174956466164,779.8904800133913,178.52291334655052,21.993508252682084,131.85811222937082,0.9357243739230243,26.277772463593063,2.050583948997606e-06,277.73850441787755,22.42085279562548,2978.7646554088324,22.297773249745294,24.3345815665881
