milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
1000,199.7565840091584,0.0015648364007316699,5.4734146216599475e-06,0.23849512606787263,0.002632671559037816,-4.013915526164796e-07,0.0001270333274339463,9.939886618525078e-10,6.682865780522078e-15,2.2788517712103465e-19,2.5009687202997314e-32,-7.240388416279805e-28,4.6241359247787626e-23,-4.687493629416879e-37,7.270715919022599e-42,0.006640942374933166,0.006597801053907189,0.006511992744613685,0.006898332421361018,0.0064551230295040955,9.112688570420555e-08,0.005997773972319216,0.0013564701314046782,2.061510388985829e-06,7.520383718169815e-09,1.040809428280556e-08,6.835808747816971e-09,9.243970665612695e-09,9.628148922522525e-09,7.83409484457406e-09,1.0898829231543507e-06,4.440624714857105e-09,9.124592889343647e-09,1.0713506633111215e-08,9.889927315353423e-09,1.6962655123067926e-07,1.8904322961588535e-07,1.990744826331224e-07,1.7121551864614057e-07,5.56389096376745e-07,1.6744193269106212e-07,1.614134067005378e-07,9.268896654797864e-09,1.6553881736699276e-07,2.0072458049037888e-07,1.752026015453823e-07,1.9413970016946992e-07,1.8875798104454e-07,1.8920568522253162e-07,4.0924067349745426e-05,2.054797807035581e-05,9.324471574354531e-12,7.999955165355651,7.999957223994636,7.999689961784857,0.0011886948190918641,953.882263145862,1648.8638997975454,21.999735592665346,7.9945069518148095,7.999962544450252,744.8151816207719,7.99436202632427,7.993673753213504,7.999959027677897,7.999956969628207,8.000195749460227,7.993882213809179,7.999958178340586,7.992685137520693,7.994031750066271,0.000434780409515837,1499.9993995280615,5.237877760263665,4.519036736159975e-05,4.2327611111379365e-05,3.5356200662306377e-05,3.556725001352482e-05,4.319198083269394e-05,3.765716334955361e-05,4.308506428269098e-05,4.100078816060813e-05,3.7218344490198745e-05,4.63491731238678e-05,4.264995014235483e-05,3.8760713840146866e-05,3.802616001501435e-05,3.659215811150687e-05,1.244772359370233e-09
1100,199.72778587572506,0.001905895975710805,2.2581250416163686e-05,0.2749361297219118,0.0036350036302886207,-8.370112417416497e-07,0.00015502398031904402,1.8813968005754405e-09,6.835502318355477e-15,-7.997927629465919e-19,-2.4359691625848314e-32,-1.316225450901321e-28,1.1660029354599493e-23,-1.5690028254748613e-37,3.0701079147160536e-42,0.00615680573285257,0.007395215089747998,0.006875438583757473,0.00653424569986444,0.007303948142400107,8.358180406010958e-08,0.007094487873698239,0.0016510946793551976,1.8528408436346465e-06,9.96667351748723e-09,1.3839225886029244e-08,9.494328882400746e-09,1.5477276191870852e-08,1.3875831357885529e-08,7.1222429184828e-09,7.982227364731717e-07,8.433837191297794e-09,1.4194311782920432e-08,4.943384210912043e-09,1.0140210668203163e-08,1.911218510225025e-07,1.893646308633693e-07,2.0173057262830845e-07,1.893391481047464e-07,5.227158097041285e-07,1.8509511561239476e-07,1.7950625058898375e-07,2.782961405067129e-08,2.099303927385355e-07,1.8914495693916868e-07,1.8351542251739656e-07,2.1171300434417884e-07,1.8331768468702132e-07,1.9862024199591216e-07,3.986518259082784e-05,2.192613406581352e-05,2.3186319354144113e-11,7.999957598172572,7.9999514693260485,7.999677296983448,0.0014849891335095538,953.928410178111,1648.8636814110623,21.999695823715484,7.993728548702666,7.999949634028352,742.789135295765,7.993468845118144,7.993494537078109,7.999949006530482,7.999958625016807,8.000226012579471,7.993602889316996,7.999951047048305,7.993536618605736,7.992568833010006,0.00043870717120513106,1499.9994010366238,5.516874795946845,4.220769577082554e-05,4.852331510378452e-05,4.921393988595573e-05,4.452616346127357e-05,5.08372696284863e-05,4.9715655207847194e-05,4.773369580215227e-05,4.370386950915686e-05,4.305114044571173e-05,4.025754993454227e-05,4.620061662193447e-05,4.483278756364215e-05,4.1952915725702685e-05,4.634015861439127e-05,1.703990034642169e-09
1200,199.68443099652347,0.000931297725640767,2.542095428584812e-05,0.27908418821251363,0.003639522781212743,2.3965693399013133e-06,4.1563448480371094e-05,8.44187261579298e-10,7.635208215252633e-15,1.9652599633034006e-19,-3.6849826305679666e-33,6.885612506281841e-28,6.960099488977674e-24,2.693574907386604e-37,7.390996347895637e-42,0.0067248899714994256,0.008463886288399156,0.007489995063894796,0.007006848665452409,0.007330990521561472,2.1567370236683245e-07,0.007878245159219293,0.0016986652337332374,2.668310875155467e-06,1.3474686639316198e-08,1.2094192489829891e-08,7.3443700502346835e-09,1.1588980580396795e-08,1.3536869385013987e-08,1.467966177630016e-08,1.097272956218686e-06,1.9304592128698718e-08,9.928670088669953e-09,7.358151427543442e-09,1.0901810201011599e-08,2.3263575977345325e-07,2.0531422721587946e-07,2.0086508840674564e-07,2.13679258864153e-07,5.833259801615822e-07,2.1090626778841621e-07,2.2290208677339308e-07,2.4929626306210873e-08,2.28929199261835e-07,2.0303743530118812e-07,2.3059767881510058e-07,2.118957703960132e-07,1.971129294967227e-07,1.9694504568290014e-07,4.513601031964142e-05,2.3869427361248425e-05,3.165638003970056e-11,7.999951085147414,7.999949149733814,7.999614745646579,0.001741437305725025,953.9453193338469,1648.746344748663,21.99971252210514,7.993619632538029,7.999952232549756,743.2165526042625,7.99133412796408,7.991719422324217,7.999947855128258,7.999944717780492,8.00022742788067,7.991700706150488,7.999955264032975,7.993185055479189,7.993108808565875,0.0005943898386190444,1499.999352472367,6.6382703028704295,4.9568467687371886e-05,4.471422029215403e-05,5.53606998725774e-05,5.1631145911462546e-05,4.393592169408991e-05,4.987259261845084e-05,5.4872285896924874e-05,5.312737545313616e-05,4.411436611804812e-05,5.4601881207508955e-05,5.271138372262077e-05,5.522726402797422e-05,5.412884680435104e-05,5.453897391424819e-05,1.0177283223947163e-09
1300,199.62005248205315,0.001919626151449017,3.0077669447988943e-05,0.2964208405998784,0.003968337393645648,1.2890086096863032e-06,7.987062677944226e-05,1.2277186931340462e-09,2.7667636936317935e-15,7.619331351811043e-19,1.1420762906696502e-32,3.9260191026777523e-28,-1.4423831230725385e-23,-4.921531242618802e-37,-3.707368331130881e-42,0.009242794889191202,0.007578313032111865,0.0077491662583773924,0.008902569050999412,0.00794217001474426,2.08171410048592e-07,0.009050851217588597,0.002074960822811906,4.383676810147994e-06,1.856022654544962e-08,1.2549738391564471e-08,2.0341311093171156e-08,1.369950799714035e-08,1.906726480530762e-08,1.5691478630708278e-08,1.9037004428094084e-06,2.0715060294349944e-08,1.1402926759304454e-08,1.0445905885067876e-08,1.1723917312704692e-08,2.2714033034820343e-07,2.2850001297406397e-07,2.2405145858827745e-07,2.1323497076382277e-07,6.581957094304516e-07,2.2705106978130165e-07,2.525104825920448e-07,3.884150593782638e-08,2.22257438840897e-07,2.248162406838232e-07,2.2183826134620444e-07,2.1891950806948271e-07,2.385075978897531e-07,2.4610860410057303e-07,4.465058576184682e-05,2.8708649089841683e-05,2.3430075588438004e-11,7.999940699785422,7.999951101413763,7.999628054886046,0.0018283514750857223,954.1452724666051,1648.6826176554491,21.99964374270437,7.992446539471635,7.999947057387576,743.021330461334,7.992567963548945,7.990779727206159,7.99994571040465,7.9999478720601696,8.000291637655092,7.9915206472920834,7.999941294629286,7.991694879353305,7.992014456602155,0.0005604024544767736,1499.999188571841,6.982491500165,5.3486430820606914e-05,5.41422678255342e-05,5.844776652124983e-05,5.310958003491665e-05,5.020993290695851e-05,5.279107627952856e-05,5.893316475745485e-05,5.089974084553017e-05,5.7818679654408356e-05,4.7786150654417286e-05,5.106798784352576e-05,5.277920537133818e-05,4.9107935671958556e-05,5.732411334557957e-05,2.4547810985127086e-09
1400,199.65243997577474,0.0023706883576202252,3.218025967756713e-05,0.33438174315783686,0.0039734285723879775,-2.306086606156996e-07,3.8151620572102855e-05,2.049806039213667e-09,2.314688031914977e-14,-4.409990830254676e-21,1.94212321107823e-32,-4.55927426758447e-28,1.2113207562800412e-23,-3.268929534706709e-37,7.182164442476612e-42,0.00880801797325448,0.008251262704572986,0.00946752489555379,0.008978997246210239,0.009330929846040274,2.542366947178102e-07,0.009179621425134428,0.0022094383241281945,2.8573253520209e-06,2.397870514256601e-08,2.3722486929744327e-08,2.2919784478655126e-08,2.030391094589658e-08,1.732927125101142e-08,2.0664359660293712e-08,2.065969553228977e-06,2.096729204217003e-08,1.7553032610580612e-08,2.2143877785580843e-08,2.4197409385463902e-08,2.4967305696527997e-07,2.431861418333677e-07,2.3556417567251587e-07,2.398578413347261e-07,6.684979712123327e-07,2.3214813132630946e-07,2.610813362124757e-07,2.744304554990323e-08,2.586863754562037e-07,2.607422718377601e-07,2.6674265069872536e-07,2.613651353268583e-07,2.666895935347902e-07,2.552875104561328e-07,4.904022675483995e-05,2.937911080957965e-05,2.1576995490454457e-11,7.999946053469036,7.999944605803787,7.999586908297212,0.0016722969859940043,954.2425543271842,1648.631591430452,21.99963673669995,7.991403572985871,7.999941889071187,741.067543502419,7.991812946511412,7.99030925943719,7.999941225672783,7.999940366754097,8.000302876616036,7.9903753391306,7.999939816756743,7.9911502621842665,7.990719401673992,0.0006368256014336029,1499.9991607452314,7.676002292240884,5.7527176559520917e-05,5.9139400058915456e-05,5.2476655185876246e-05,5.8513662149580704e-05,6.331974137986065e-05,5.753049078874582e-05,5.2803336495898226e-05,6.332799302621745e-05,5.2803064351322166e-05,5.320888940156271e-05,6.227469655452251e-05,5.6256328664511505e-05,5.2805490532957874e-05,5.3308311745312784e-05,2.0097489294495084e-09
1500,199.56511084866085,0.0029808852051233597,3.8381310701080285e-05,0.3381387861370135,0.00467257991411593,2.648726536204852e-06,0.00016065140575312223,1.933336871628478e-09,1.1300281624309484e-14,-6.301441226598608e-19,-2.3978747056724252e-32,5.934006426192475e-28,-2.6173741026802806e-23,1.8013853404005887e-37,8.823349456654138e-42,0.009893113231966127,0.010490736088892066,0.00952720856503555,0.009315671117105394,0.010308899169641566,3.6775486330834573e-07,0.009403985043503402,0.0021954852790811554,2.980764380313733e-06,2.4897956136783177e-08,2.3123390882927894e-08,2.6158697630005506e-08,1.7857076877563032e-08,2.1661310171540015e-08,2.2596520953906406e-08,2.0584074795553146e-06,1.5686281786118552e-08,1.608443834424995e-08,2.208650628023687e-08,2.356043386116066e-08,2.620261650785951e-07,2.5017147092360876e-07,2.734577165830218e-07,2.844740405747721e-07,7.26305233051898e-07,2.673767588483156e-07,2.7626759103237505e-07,4.115793703699715e-08,2.6054960161398943e-07,2.7835571640113917e-07,2.52154859006417e-07,2.794833826295513e-07,2.6672251738828575e-07,2.7421665094186215e-07,5.4928658104899325e-05,3.0942408296780964e-05,3.222553767072889e-11,7.9999383076737764,7.999940295844067,7.999570290679887,0.002161880094040679,954.2343937171049,1648.4190215281199,21.999614443784225,7.991533202545682,7.999934905478547,741.1029629805197,7.989486467514531,7.989572408867096,7.999937359886876,7.999941677520053,8.000344798930007,7.989991553621818,7.999939996231016,7.990723236890312,7.989467933548657,0.0007139269814946192,1499.9990935342819,7.505757813830573,6.678815241336933e-05,5.736609550895836e-05,6.439030670378667e-05,6.208545678758005e-05,6.274303978576586e-05,5.861527434476381e-05,6.759530846949672e-05,5.83011979809143e-05,6.115257619624312e-05,6.0956282578836575e-05,5.9377875439243495e-05,5.626020389967199e-05,5.673189546528672e-05,5.813536057850371e-05,2.9046488764524075e-09
1600,199.56664100463607,0.0033326772071385633,3.220732980576881e-05,0.3533754642806804,0.00440973163556962,4.0831349583958383e-07,0.00015715091075538249,1.859714117392815e-09,1.5870370045050643e-14,-8.227943557354585e-19,-2.2630346561346934e-32,4.554216525286784e-28,-1.8113628980077664e-23,-2.3738372399227554e-37,5.485752360745728e-42,0.010676474427346413,0.009782972607831293,0.010670878514339703,0.010754515854996005,0.00931977808907008,3.4358782069906116e-07,0.009298267204672781,0.002360864994328026,4.957708661106875e-06,1.9216647188603786e-08,2.0070426714326718e-08,2.7512380875970048e-08,1.8171620143793236e-08,2.774831121252636e-08,2.2168511354489434e-08,2.4270019613893887e-06,1.756595629314039e-08,2.4169179591421873e-08,2.478070333979402e-08,2.875498968472425e-08,2.925501801357968e-07,2.7953204375212276e-07,3.0082817946562337e-07,2.8265487985171225e-07,8.203361674026083e-07,2.979766894346827e-07,2.9262589144713516e-07,4.468843590367259e-08,2.7167416359371674e-07,2.99070474980125e-07,2.999665012796945e-07,2.8333894193517664e-07,2.9035780572728106e-07,2.6703930250727956e-07,5.978500735195044e-05,3.4071679768164914e-05,3.261074063436588e-11,7.99992852981154,7.999930831138946,7.999499594717574,0.0021922561199471395,954.3832921714352,1648.4696381664803,21.999547707111308,7.990727587856928,7.999934744676595,740.8672669036431,7.989634845539747,7.988775985339614,7.999937930072121,7.999935210002769,8.000331094647667,7.9896951349700185,7.999932074086602,7.988813113316157,7.989674859210361,0.0006469125618796718,1499.999059422821,8.561295177355605,7.014240087003569e-05,6.96975479138991e-05,6.070043973628529e-05,6.171349753569522e-05,6.808627352424892e-05,6.746968310974778e-05,6.22728904729036e-05,6.739629454653165e-05,6.238576123759482e-05,6.685258408073757e-05,6.792261265348932e-05,6.890528116422601e-05,7.018572235628601e-05,6.252758856798074e-05,2.064139206973896e-09
1700,199.53847444440365,0.002664848586770617,3.1412785368859915e-05,0.41058479901395756,0.0053887357197009616,1.2730558946662996e-06,0.00019926052421011944,2.4822565764493005e-09,6.832360000561163e-14,-3.06109062478849e-19,-1.2022510630238315e-33,-6.141282940001435e-28,1.4914752146893563e-23,2.651084338055883e-37,-2.5592618966251e-42,0.010460191455228996,0.011096429707763387,0.0104932951586693,0.011531290823557291,0.011551197130045193,3.965969051917483e-07,0.0106802898373064,0.0023072529211549814,5.466050881991802e-06,2.6574134142729598e-08,2.6524929688675385e-08,2.9121885609532275e-08,2.5846125166609583e-08,3.15859613657499e-08,3.124751718542562e-08,3.6546556692239343e-06,2.3616573259498144e-08,3.050356868104656e-08,2.6348107961965134e-08,2.0992850872083222e-08,2.9563056135144554e-07,2.9651306554321875e-07,2.7792770717949946e-07,2.804554381353175e-07,8.715004380895765e-07,2.9268093516769055e-07,2.981646842630644e-07,4.034288346097511e-08,2.9119269868895897e-07,2.8152020168385135e-07,2.77102576342943e-07,2.812692170485755e-07,3.142120312177917e-07,3.067888224146155e-07,6.352980041780701e-05,3.809657672415917e-05,4.242137002933251e-11,7.999931671554417,7.999934065551468,7.999470871115364,0.0023712152114807334,954.476421354186,1648.3520670806959,21.999574349721364,7.990423243318772,7.999926470335158,740.4762194577231,7.988243623222363,7.9899825041237085,7.999931806285137,7.999925733371443,8.000365288096765,7.989631577776192,7.999932123392922,7.988558003687082,7.989258133769405,0.0007878425071192296,1499.999101930878,9.071853186695416,7.587981482587394e-05,7.389609833405272e-05,6.472515896975812e-05,7.314935884011291e-05,6.80751960002561e-05,7.171783546676904e-05,6.688157476061536e-05,7.239942889878434e-05,6.706762976508046e-05,7.385042454054463e-05,6.557483366924226e-05,7.12880398918692e-05,6.763982458268491e-05,6.888955624337517e-05,4.05499452963008e-09
1800,199.48623567542705,0.003555773577622798,3.8221968374034144e-05,0.43095172802677034,0.005365144081554228,2.488351131126783e-06,9.950332492917544e-05,2.7320431003837317e-09,5.1931455713305344e-14,1.6203727255557024e-18,1.8718345800753684e-32,-1.9758790446388787e-28,3.0336065543028064e-23,1.1085639541047189e-37,7.3416021469293e-43,0.011045922415350573,0.0107818534688779,0.012329499168663242,0.011964239915799948,0.011005314245902401,6.855205739575978e-07,0.011212571646591101,0.0027386911875126574,4.80132166691854e-06,2.5424007563332204e-08,3.507821348857644e-08,2.9522039126121777e-08,2.6979300742426548e-08,3.281470104165912e-08,2.4081275316619894e-08,4.094248938513703e-06,2.70288955854435e-08,2.846105730874233e-08,2.497719814860911e-08,3.0363545385036935e-08,3.272987207984456e-07,3.2056302030176264e-07,3.1576595387042997e-07,2.9891711328619596e-07,9.114981719579203e-07,3.069220325080902e-07,3.100749514554832e-07,6.066878582672922e-08,3.2130912197006215e-07,3.2941816273030783e-07,3.3382854803966835e-07,3.290117517914649e-07,3.124791360670915e-07,3.3067807682799006e-07,6.645252599672962e-05,3.909486209842748e-05,4.3637522617147786e-11,7.9999266539904745,7.9999257733275995,7.999446402449202,0.002218624768287666,954.3722601430762,1647.9839743837124,21.999491296637068,7.989146363472699,7.999931425943595,738.9193121206416,7.989321890838283,7.987546083989701,7.999929278333532,7.999924670817746,8.0003647840036,7.988947504430096,7.999924230955606,7.988976893738073,7.98815528300401,0.0008072595973404262,1499.9989118647786,8.995929822361562,7.968003893446135e-05,7.856578390927182e-05,7.58920965881486e-05,7.189339674226896e-05,6.80250400525605e-05,7.889205723663561e-05,7.111949485808109e-05,7.195566788042284e-05,6.876980845449639e-05,7.264283475855715e-05,7.20617252081918e-05,7.622399760530112e-05,7.609453192672834e-05,7.462571398510547e-05,4.421243155037913e-09
1900,199.51153615071598,0.003589060149512907,5.7819380150041135e-05,0.42428108665478553,0.005414549011053018,4.434536389901586e-06,0.0001408993326929485,4.351086471921011e-09,4.902521670126506e-14,2.0000894945230215e-18,-4.795003024970614e-34,3.6611116648321964e-28,2.4935416185329716e-23,-4.048546333252108e-37,8.356797117925134e-42,0.012650595677104552,0.01201758186456581,0.011802682873889999,0.012825564209348111,0.012329621750590136,6.041472175988681e-07,0.012588954329268372,0.002900169187505857,6.789853944155254e-06,3.054975157310064e-08,3.516073728519575e-08,2.9228315887064217e-08,3.2893897168929115e-08,3.4205327165058004e-08,2.7717651191610528e-08,3.890138556404673e-06,2.654243292377665e-08,2.752549210292114e-08,2.915113165674662e-08,2.968653527263807e-08,3.521597193131934e-07,3.350675287178631e-07,3.2749943143258024e-07,3.127818759083265e-07,8.486055472768756e-07,3.2997928759193447e-07,3.3631649855511886e-07,5.9514474886674114e-08,3.310084402204309e-07,3.1138470654238886e-07,3.395964972460992e-07,3.468470561316947e-07,3.4597891851152126e-07,3.3184157226350133e-07,6.980190268233984e-05,4.10642389913371e-05,5.722599371527543e-11,7.999924456011123,7.999919016317606,7.9993956350174775,0.002376587172133823,954.4444235400443,1647.9463710368336,21.99953666776851,7.988932441852955,7.999925643582098,739.6186007782833,7.987402585937471,7.986894825803574,7.999921416396082,7.9999258003736,8.00039712740805,7.98777068110013,7.9999172647213,7.988042084282205,7.986974221790765,0.0008661571708341809,1499.9988974676314,9.377860228370196,7.29244574574164e-05,7.858027439938563e-05,7.696738838626039e-05,8.361714654577841e-05,7.352785483744519e-05,7.736882957098516e-05,7.752220749401261e-05,8.192834246103817e-05,8.335968645676273e-05,7.85036074620384e-05,7.596994780605427e-05,8.289992869084597e-05,7.521939673374109e-05,8.317709163933583e-05,3.957075094505576e-09
2000,199.4477665494529,0.004008785663623843,5.206485561197216e-05,0.4396942797625213,0.005820561221774071,4.4548883015534515e-06,0.0002009401805174876,4.612764404753592e-09,9.787697424705123e-14,1.7846739576763716e-18,-9.486396785893012e-33,-5.184261126186273e-28,-6.507285159385411e-24,-1.317402108818892e-37,-4.0561073852300355e-42,0.01341871109889172,0.012948087095931853,0.013162808804230937,0.012134901194274066,0.012963505765072861,8.086725071524604e-07,0.011952829629518803,0.0027348962654546484,6.854904320837375e-06,3.833234600065791e-08,3.441387420047632e-08,4.060389726815383e-08,3.509067046324227e-08,3.69023090606168e-08,3.787420323931026e-08,4.768466472016716e-06,4.017266055348946e-08,3.923838756963564e-08,3.033110224470657e-08,4.20633967206845e-08,3.503084018614245e-07,3.5011553752894505e-07,3.652776830744781e-07,3.6114120327080955e-07,9.358284896897371e-07,3.303809781093556e-07,3.2532768237580186e-07,6.976314453686867e-08,3.251735814627019e-07,3.345207032747947e-07,3.427334812157456e-07,3.5311281496895175e-07,3.4756168063321814e-07,3.402170377003625e-07,6.736216524768421e-05,3.920055798736665e-05,6.571701220121358e-11,7.999915692641007,7.999917622704015,7.999424166683124,0.0025086702286248636,954.7330754483722,1647.854480235563,21.99950036579049,7.988437297704656,7.999911718644307,738.7890120207502,7.986922581695197,7.986767335778359,7.99991264849021,7.999915138403771,8.000451241675217,7.986910701866153,7.999914241667879,7.986736236421194,7.987447498603442,0.0009477500282783237,1499.998800417848,10.099372881146232,8.656064155226187e-05,8.364350859437931e-05,8.76358668505397e-05,7.871215823661572e-05,8.59942303103162e-05,7.865846742386949e-05,8.772055493439255e-05,8.694660293050225e-05,7.954044667050657e-05,7.770119940064252e-05,8.716899290507217e-05,8.530886036460335e-05,7.772782899187746e-05,7.808562387027748e-05,5.123798959173369e-09
2100,199.44434249301014,0.004777236593975838,5.2577097690035445e-05,0.47297180796206917,0.006084152783913953,4.445721337967413e-06,0.0004061285929045445,4.742218386461219e-09,1.3450226687761363e-13,1.4374312307440277e-18,-3.503470838783036e-33,-3.100417727167059e-28,2.0987593104670508e-23,-4.0173106628923745e-37,6.395095132986531e-42,0.013556066180251408,0.012579379967578214,0.012827779612704922,0.012882139038484048,0.01285903144918848,8.375689270048121e-07,0.013648853793147406,0.003246010442649837,8.344771317579522e-06,3.432832317994236e-08,4.303551578199607e-08,3.3617875469023914e-08,3.952849897669488e-08,4.4339132849534963e-08,3.330830847172642e-08,4.946300965220435e-06,3.3842299401868494e-08,4.5655313835375714e-08,4.266441912173591e-08,3.779600801895392e-08,3.7118655544793837e-07,3.5549253764126504e-07,3.6267331931775e-07,3.630571366110501e-07,1.0098488860746875e-06,3.7762849737881677e-07,3.5789665088600283e-07,8.801895425701185e-08,3.615729124584936e-07,3.5860617460735777e-07,3.5526219117981114e-07,3.46502296074233e-07,3.765650801954635e-07,3.8410095255016867e-07,7.42105500448418e-05,4.244433582496818e-05,6.704766176194528e-11,7.999917813142221,7.999917294613302,7.999413762298032,0.0028492777530001916,954.6484629925167,1647.7849476836627,21.999456289417193,7.987870634827423,7.999914122464646,737.7817060772077,7.986940735440546,7.98615256929329,7.999917756072544,7.999914947752231,8.000424120185258,7.98583504740283,7.9999157746167775,7.98622412493152,7.986326454447612,0.0009698507818510373,1499.998707986349,11.099735376977755,8.736120322648736e-05,8.831554305359884e-05,8.750816660720403e-05,8.73501411742735e-05,8.623185971557389e-05,8.251053220662813e-05,8.520998787219136e-05,9.10194955458354e-05,8.815630919398545e-05,8.1763144974153e-05,9.223660496660589e-05,8.213145901985979e-05,9.222276605095624e-05,8.040715004222482e-05,4.484226239280868e-09
2200,199.41225175834055,0.004563450200679897,6.78182697427211e-05,0.5075319997328599,0.006927789153337469,4.08690228101083e-06,0.0003215403660427871,5.5209722702875414e-09,1.2152989410201296e-13,1.540118468858354e-18,2.1716091434697516e-32,-2.5462712741161193e-28,6.784807932191944e-23,-2.1782300612010182e-37,-2.0179682980795554e-42,0.01321391337175177,0.01493491392708808,0.013259627266162123,0.01438179256825468,0.014063303355284655,7.87499881689326e-07,0.014161428121260049,0.00307062496233072,9.509310550013783e-06,3.737132223467871e-08,4.738973131769753e-08,4.0537728209397815e-08,4.7496814097979145e-08,4.8240366517720816e-08,4.1317035700057603e-08,5.807037202961306e-06,4.5720090294580997e-08,4.799080625876075e-08,4.1803093539041365e-08,3.972501903520699e-08,3.5902212028096804e-07,3.812633682837818e-07,3.785606862176135e-07,3.8250435752990844e-07,1.0746396238410117e-06,3.5652930311463415e-07,3.903956568261827e-07,8.670881603220391e-08,3.859458921352989e-07,3.664977783933498e-07,3.8835792072675834e-07,3.862739923397123e-07,3.6583532370763576e-07,3.819809658752162e-07,7.457939957630583e-05,4.498014249844324e-05,6.908936475112559e-11,7.99990667749487,7.999904177664402,7.999380860325125,0.0027516010529750516,954.8987919832975,1647.641345921583,21.999438337121187,7.988219106522553,7.99991384016462,737.7973461467265,7.9851899760696945,7.985158748361917,7.99990635274207,7.999913379833758,8.000443021349133,7.984964252961375,7.9999132086871585,7.985751143570064,7.9860081192472085,0.0009907338057241694,1499.9988023966728,10.801733514026575,9.620401117968083e-05,8.530867252381481e-05,9.634198934287163e-05,8.473774598507166e-05,9.58438941731121e-05,9.233339435262657e-05,9.576872955755538e-05,8.860289178416255e-05,9.437335061415111e-05,9.172493359015109e-05,8.580213654648032e-05,9.096418684302311e-05,9.440085916415608e-05,8.804422625139494e-05,6.2918482300363506e-09
2300,199.41075129067664,0.005119258908721774,7.27347245376443e-05,0.5190537902204013,0.00712141989465346,6.966690724959743e-06,0.0004990915174646107,5.3610689198346236e-09,1.4353545887075793e-13,2.713338907352122e-18,-1.7842620780018088e-32,-6.542036063915225e-28,2.002751047673722e-23,-1.524751429730307e-38,-5.4697912955429034e-42,0.01374938505170076,0.014555989250555094,0.01521249991545986,0.014074322283674846,0.015573381812914419,9.824834615472747e-07,0.01437199519460225,0.0033381169884300356,1.0822007477570215e-05,4.3766052950903896e-08,4.8808745064757825e-08,4.10755015912791e-08,4.1994154569460285e-08,5.2074267901806666e-08,4.2529619063074214e-08,5.501993058345117e-06,4.1092197744762766e-08,5.30114782847637e-08,5.3209460094875933e-08,4.98467989591718e-08,3.9872569215762755e-07,3.835249952663057e-07,4.0619258044285074e-07,3.8507743500806393e-07,1.0280343145025414e-06,3.8369013165382146e-07,3.8401678919655767e-07,9.950338259423685e-08,4.12635237581409e-07,4.1207773127704653e-07,3.8179087666761923e-07,4.037836726546585e-07,3.927830975927725e-07,3.980756491408842e-07,8.18572728297233e-05,4.4436829610177545e-05,7.11185548462318e-11,7.999907748780848,7.999908839788413,7.999315857958403,0.003164309570440356,954.842467639122,1647.7412214895307,21.99937990343536,7.987151443084422,7.999908248127033,737.2396902164899,7.9847553057218805,7.985840691852721,7.999908442366256,7.999902775007285,8.000494273403548,7.9847207059507594,7.999909480065371,7.985224136403013,7.985184458752397,0.0010220760545386646,1499.9986965961873,12.162662868786866,9.615010673409967e-05,9.532604033522911e-05,9.672487987265915e-05,9.788271204694479e-05,9.910972759829246e-05,8.875914989353604e-05,9.184467729501147e-05,0.00010000263181044929,8.896405748362883e-05,9.05512725153603e-05,8.97343892796792e-05,9.486644514686872e-05,9.225571654276531e-05,9.299701337082154e-05,6.487086303489374e-09
