milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
0,200.03504877332261,0.0004065852584860587,-9.666775707699609e-06,-0.01931407184466404,9.833027733248464e-05,-1.2901591872980125e-07,0.00011949902082660407,-5.817549437690563e-10,3.382340803984941e-14,3.3864145509478335e-19,-1.9255123489472035e-32,-1.1725385912910333e-27,8.105028779815619e-24,4.829332017914249e-37,-7.6039573981293e-42,-0.0001779203900823783,-0.0008964709556534247,0.0005187069978007867,0.0002554806795621943,8.003104097393618e-05,9.519959624108098e-08,0.00016414660027695547,0.00017167348732976127,2.691277337367779e-07,6.075335486890224e-09,3.978167125292108e-09,-1.8141409378656204e-09,-3.713129059351574e-11,2.7774771055563886e-09,-5.523809430940591e-09,6.2499772473059e-07,-1.3842337363445987e-09,1.5713978167288183e-09,-1.895795805187744e-09,-3.9055187379796835e-09,-2.177227230703107e-09,-1.4931677832731372e-08,-1.368152156270312e-08,1.9930870635156258e-08,-5.8894141429242284e-08,-9.747249864905084e-09,-1.3415101761395045e-08,3.229801665800777e-09,1.871405963986248e-08,2.017756849447377e-08,1.3074544776409017e-08,7.492275151711651e-09,-1.754221958215972e-08,-1.7292572692212368e-08,-1.6663852443120386e-06,2.6005953500656363e-07,-8.248942481971006e-12,8.00000089977917,8.000003290449927,8.000039336932064,3.9289320101667066e-05,953.0594994541019,1649.9008951399617,22.000004211812897,8.00057316845134,7.999998317357222,749.9096377988719,8.00055313270755,8.000686277181382,7.99999718315508,7.999995640768386,8.000004350068142,7.999232059951141,7.999997074394947,7.999082731132325,7.999322800150388,3.965669156452078e-05,1499.9999802110651,0.2226467207343009,-1.482742921195402e-06,2.556272820110896e-06,1.353441307350918e-06,1.7112122155091439e-06,-5.786204005712613e-06,1.7515586299466839e-06,5.455309669368287e-07,-1.016280584738518e-06,3.784497865281057e-06,-2.764776788944347e-06,2.167956599720331e-06,1.6486932888032161e-06,2.4568594228597686e-06,5.045206797929252e-06,-7.080551368713786e-10
100,199.99605211885893,-0.00041130788619866813,-1.578078824030653e-06,0.010518273663427566,0.0004745270908356938,1.2909990843184724e-06,1.56772119269287e-05,5.984918361216268e-10,3.488398202604294e-14,-1.1979474741050026e-18,2.4422647828367797e-32,-9.533105623732542e-28,3.7778747932334184e-23,4.688778715355131e-37,-3.1312407364814344e-42,0.0012296338325617539,0.0014879421424262443,0.0005629873969977759,3.936640878382709e-05,0.00047920290076093933,-2.736674612747287e-08,0.0008652711225867571,0.00012828558036669896,5.365076923403469e-07,-3.749790818310093e-09,-3.734314381761604e-09,-1.903275697845073e-09,-7.514300033327184e-10,1.3855114385349392e-09,-3.8330867010274334e-09,3.4939450795020296e-07,-5.730737644745746e-09,5.557051794589339e-09,-5.0986985421148095e-09,-5.58893245514384e-09,2.735723417650208e-09,2.6432128899447243e-08,7.139934179159785e-09,1.6128004241120586e-08,7.658007501672196e-08,4.0433764287703536e-08,-2.949107120291804e-09,6.166624889855855e-09,4.2202300775346775e-09,2.09863357458477e-08,1.8520311698569998e-08,-1.5673187079564558e-09,3.840478105189328e-08,1.8583181389706038e-08,1.175360607054295e-06,2.3986347034555695e-06,-7.10958659769695e-12,7.99999790444234,7.999997892174487,7.9999902412706,0.0002844626323593822,953.1923594635879,1649.8543231696715,22.000010389390354,7.998949974084679,7.9999979398407275,750.2490394442199,7.998636040772335,7.998950606620211,8.000001677718867,7.99999301492757,8.00001844603072,8.000007410305358,7.999989694610002,7.999606907102324,8.000185606818777,8.755981123690946e-05,1499.9999399868386,0.4135994868156748,1.3912684764180846e-06,5.125925674213997e-06,3.600144622279694e-06,4.5759370187445995e-06,7.842786927244322e-08,4.612375829598115e-06,-5.290145656776108e-07,6.5740337309449926e-06,2.47223670580268e-06,5.713904521205963e-06,8.961469835114504e-07,5.995338396790664e-06,-1.186543665966916e-07,8.479456066047984e-06,-7.673201310070837e-10
200,199.91961933344857,0.0006932623663353288,-3.403840158030315e-06,0.01380867334548451,0.00032706165719973817,4.46472884861784e-07,0.00011032347254300392,-2.8643695633189973e-10,2.2882196967342996e-14,-1.0945606629141838e-18,5.2068484806706526e-33,-3.5984983579431857e-28,4.1806466533560234e-23,2.6822093012555006e-37,-3.103546676228401e-42,0.00043087268183813847,0.0006590596641761848,0.0003864165238767048,0.0015751047920446516,0.00046939697730089306,4.378274369370686e-08,0.0004898452405774684,0.0003776105002893973,-1.0987921546311722e-06,-4.73258752795298e-09,2.73400958182486e-09,3.6375620921621583e-09,9.338774952657436e-10,4.525895102795703e-09,-4.666734710261735e-09,-5.022935345085e-07,6.2081905053140676e-09,1.17728627342071e-09,2.4985920066050868e-09,-4.472924574181371e-09,4.085915093861437e-08,3.828403684686574e-08,5.103287344400525e-08,1.766153769725279e-08,5.609445303324278e-08,3.7913720949176135e-08,3.561596422450202e-08,9.306697417731543e-09,3.4000081532849636e-08,3.831161394449152e-08,1.8698086938846757e-08,5.389767702209219e-08,3.989142222111879e-08,4.593501288776711e-08,7.074946729926236e-06,2.299109828775342e-06,6.4085657288154695e-12,7.999996184524594,7.999996686015819,7.999911945251784,0.0003165281254152812,953.065539166591,1649.6889430916522,21.999909039033575,7.999305695445189,7.999995792359952,748.9875066435889,7.999233978935826,7.998696333721353,7.9999952052751935,7.999985633416703,8.000020780712106,7.998356324895947,7.999992111388371,7.999585677442617,7.998019288963461,9.063185109367945e-05,1499.9998175959763,0.41817814353155547,1.259749948827539e-05,1.2742077643007083e-05,5.494683233174049e-06,1.1773252260877262e-05,1.3835671183795065e-05,1.3572608739358913e-05,1.1130018976031326e-05,6.528830920493444e-06,8.57473302225449e-06,9.498538788835048e-06,5.791707653309696e-06,1.4166211340209962e-05,1.1873150067062646e-05,7.243381575783549e-06,-2.842820816553215e-10
300,199.92023778387616,8.663443053357308e-05,-2.0582286037314707e-06,0.08462619521703134,0.0009182573981008775,-1.4880678671168753e-08,9.5820500729425e-05,1.688020837676806e-10,-4.724605723346789e-15,-2.408657507459682e-19,-8.855107260637075e-33,-1.1262331238230782e-27,-2.82816087943866e-23,1.0290865750134844e-37,1.3319641632676044e-42,0.0009950964323510573,0.0024735361089902024,0.0018493925740256394,0.0013848898695875344,0.0019548989474246757,-5.7602322373515456e-08,0.0009956027501959886,0.000519437902063485,8.111741034306209e-07,-3.945912774046043e-09,-4.6833738198191454e-09,-2.038707305099047e-09,-2.8491067947607436e-09,1.888666092820992e-09,-4.514015175923187e-09,1.292699439060048e-07,-8.973553690576793e-10,-4.855188177340331e-09,4.578251274735178e-09,6.483723996904592e-09,5.215258377669121e-08,7.554639671585427e-08,4.3515854656053676e-08,5.1086108509162813e-08,1.224680204164965e-07,6.56227435380915e-08,4.950005234940865e-08,-1.0331616121338449e-08,5.5590459878041005e-08,4.8244241064480257e-08,6.939204807916772e-08,4.164982936455145e-08,4.2849378874383876e-08,5.980140343074867e-08,1.4853114093777184e-05,6.840298844105489e-06,2.2348813499064004e-12,7.999983042529291,7.999989285464481,7.999924588186532,0.00033180164431667944,953.2388868853943,1649.5456057410356,21.99988591782388,7.998037922504094,7.999988015189932,748.0474616844347,7.997633920878043,7.99766091054868,7.999987958155212,7.999991524044731,8.00005003484669,7.998696987814412,7.99998651833941,7.997836430332391,7.99854105264462,0.00019360235172939745,1499.9998015305089,1.0835068596589486,1.5349902481053384e-05,1.5724461624085e-05,1.4136556541542603e-05,1.5435785679922953e-05,1.1839916814397895e-05,9.409461909520762e-06,1.2283671806608625e-05,6.982373135383658e-06,1.710665325356953e-05,1.0580564498223148e-05,8.044500421851838e-06,1.2195740248251935e-05,1.4749042909850936e-05,1.3236224136185059e-05,-2.182941692042326e-10
400,199.89961519502754,0.00032402890613723374,6.048748933511089e-06,0.05920052919419491,0.0008044523989771269,-1.5423998741474015e-06,-6.0651388510700776e-05,-1.9258227081348087e-10,-2.8175183803700353e-14,1.0609652772477782e-18,2.3330720682410848e-33,-9.989428741053727e-28,-1.8507450036483528e-24,-2.8866100923269863e-37,-1.4108633577294314e-42,0.003466739478967772,0.0023754428551252945,0.0028302878317764705,0.0020860994067297594,0.0017444587331819088,-7.207850519365576e-08,0.003315171449283947,0.0004625084778434286,-7.624807547629777e-07,3.883002540551172e-09,4.0872047948289346e-09,-4.746894270424585e-09,7.381906900835841e-09,3.4763147138587724e-09,7.228357581723294e-09,6.744000266507238e-07,1.929227239754522e-09,-1.129381819431173e-09,2.1390382607040943e-09,1.7627398568436697e-10,9.383762659392525e-08,9.420872130906852e-08,5.425422790244815e-08,6.68859625309977e-08,2.4248012950304813e-07,8.086154819395236e-08,6.736161838104277e-08,7.097224940808678e-09,9.094584384978825e-08,8.726954171690545e-08,6.744826174589359e-08,8.82860791280263e-08,8.243952773369819e-08,5.751523987725464e-08,1.1637277466082452e-05,7.210531380631429e-06,8.979427548904554e-12,7.999988969417603,7.9999782773628665,7.999903233142097,0.00034512866903599706,953.4000635366506,1649.6974796136353,21.99985755216133,7.998126323118241,7.9999812080549715,746.8657010789409,7.997868864073942,7.997435300354009,7.999983841411091,7.999979594202865,8.000083207967787,7.997709813978001,7.999984294246419,7.99756756351966,7.998278924452342,0.0001778739605300909,1499.9997293118045,2.6752772070098367,2.0073802947546925e-05,2.2016370310438987e-05,1.953733708071693e-05,1.0488438232478338e-05,1.3177024163004787e-05,1.2295192951841064e-05,1.8691574304749483e-05,1.629793915318463e-05,2.0365885493788065e-05,1.6250673374779587e-05,1.8658740058346053e-05,2.1442156407967374e-05,1.2789656615620683e-05,1.3197728718854254e-05,5.313344771937757e-10
500,199.85784843775753,0.00026942866185553283,6.362880423987261e-06,0.13889093292999982,0.0015321613704469084,5.544499941091038e-07,-6.894012334372179e-05,4.096045110763243e-10,6.7565172880348734e-15,1.274215927321795e-18,1.3157407994459402e-32,3.4688514208160685e-28,1.680707926625289e-23,2.050107457875234e-37,-5.919441258285887e-42,0.0035607562597079296,0.0025757225872671922,0.002733079197179634,0.003678118569800907,0.0023536162835309164,-5.795021658691773e-10,0.004129400254318144,0.0006937670528611982,1.2731684759626235e-06,3.460522046510843e-09,3.01338885490526e-09,5.724072536968879e-09,3.5891889062785152e-09,5.413418444227238e-10,3.243666380814193e-09,8.837155731636235e-07,6.627063417457567e-10,6.077808745836482e-09,3.810955659898536e-09,-3.767101554452349e-09,9.772218230916172e-08,9.308754283402207e-08,1.1528782371692526e-07,1.0197016165256396e-07,2.5220098558791357e-07,7.312098389017938e-08,1.0518317995027125e-07,-3.19870608121183e-10,8.251019244853125e-08,8.116982740621561e-08,8.843583285954861e-08,1.0989351967155101e-07,9.482672361805892e-08,7.809362053295526e-08,1.8607208563403083e-05,1.1804105013969084e-05,1.0944169292413752e-11,7.999979852205723,7.999985236851208,7.99987763155507,0.0006518567371177948,953.4789609952336,1649.627776191347,21.999858686272635,7.996372689540015,7.999984967982709,746.7957178652462,7.99589879417564,7.997141542577377,7.999978916127285,7.9999800406634,8.000115830377613,7.997187403538662,7.999978284359216,7.996256004770578,7.996090707236881,0.00028378887213725704,1499.9996917507929,2.070848039104858,2.6246999759393032e-05,2.046750324350031e-05,1.821099806070427e-05,1.9825287757760143e-05,1.8380932662975164e-05,1.9784795398234472e-05,1.9343360895881787e-05,2.336014087573516e-05,2.113264016248747e-05,1.7712601649975126e-05,2.0329563889439948e-05,1.5837466887864034e-05,2.6329313039454243e-05,1.835174696294717e-05,-2.0608966015433235e-10
600,199.8212914173257,0.0009613499328647984,-2.254167469326166e-06,0.1415831149047069,0.0016028123675522067,-7.107062230061838e-07,-6.764922593329036e-05,2.2519743238429565e-10,2.6888298315271056e-14,5.330607912128309e-19,-1.0766645098999948e-32,1.1197218516526067e-27,4.539319038484933e-23,3.919453810707646e-37,-3.482597029296242e-42,0.004704443055372232,0.0034698362935409455,0.004389672351433651,0.00327917441201996,0.003988726080889399,-1.089870192275335e-08,0.004329536989294195,0.0009230468704479286,1.5611960439262374e-06,-2.6360986711021016e-09,6.777481448368275e-09,-6.482084473951306e-10,2.0574817665984324e-10,7.562029922160082e-09,-1.6490582630639562e-09,8.29634079635061e-07,-2.558895953111854e-09,6.574452677052576e-09,4.708760651226876e-09,1.6851056494474798e-09,1.0971544337620478e-07,1.156956826924964e-07,1.1844539824894046e-07,9.086837790695643e-08,3.498684445626383e-07,9.819549449684544e-08,1.0668878970991009e-07,1.130719249863581e-08,1.1742092070080814e-07,1.2371103605357966e-07,1.0700687006835345e-07,9.794758745385755e-08,1.0150276437950652e-07,1.1277327262221804e-07,1.9591853047546408e-05,1.0689273475248527e-05,3.180599371026799e-12,7.9999779758029534,7.999980766531672,7.999863709141952,0.000793110097008762,953.407463110429,1649.3955426858354,21.99983162471888,7.99742356794518,7.999976817744421,746.6748985126166,7.995461318932032,7.995498317921691,7.999975982097225,7.9999810790320955,8.000115817607576,7.996044654671629,7.999972411006885,7.9967151263707725,7.99611742539388,0.00030742040230963627,1499.9996772421243,2.706602103072462,2.4007524792912816e-05,2.4862455422350077e-05,2.291541521018225e-05,2.4536161883338095e-05,2.3580612150145926e-05,2.6046582296334724e-05,2.9039374157634028e-05,1.8734937493002713e-05,2.368226492782527e-05,2.153625272862424e-05,2.9190769888076532e-05,2.3921881983438256e-05,2.809151736319857e-05,2.000992247546882e-05,9.760346151957618e-10
700,199.81243184982287,0.0004978734081114544,1.0886426803928451e-05,0.16549364255548504,0.002383571225089349,-1.0421918643514203e-08,-3.483113902308169e-05,2.9349595493102797e-11,-1.4478946887704693e-14,-1.1617520508400013e-18,1.2223194324840377e-32,-1.1682010609423631e-27,3.572124184514623e-23,-1.4553025093211424e-37,-6.372114753478158e-42,0.0035778419736972795,0.004441245624256172,0.004193586362242705,0.0037640782902387338,0.004988828289983406,2.4853631928717235e-09,0.005069156752820545,0.001004005665804886,1.4401986315634133e-06,7.93922836446779e-09,6.538292284400228e-09,8.952403397809767e-09,9.944547191847806e-09,4.912261217995359e-09,-1.555236905958569e-09,6.848291198143698e-07,6.280223168703554e-09,4.304916654253183e-09,7.328816381279002e-09,5.1654941570336266e-09,1.4803523774761987e-07,1.2435826766832572e-07,1.4807622590330127e-07,1.4699467278301237e-07,3.6878603738648206e-07,1.327642628706899e-07,1.2502390320152241e-07,1.5151447942881265e-08,1.110637546847637e-07,1.2629621959846463e-07,1.2066413826515863e-07,1.4188803832420968e-07,1.3106603044881072e-07,1.1234445447730188e-07,2.5516116397657586e-05,1.666703324349857e-05,2.6081307364052702e-12,7.9999659956554945,7.9999678246284995,7.999752893251958,0.0010594688399087294,953.5520424426045,1649.3522427227563,21.999789436150397,7.996690810088367,7.999975999025613,745.6004606595741,7.996285708639132,7.995198897278788,7.999976416725531,7.9999713694626955,8.00013320512485,7.994708323991642,7.999967889562025,7.99550008911881,7.9952033797659485,0.0003746262714265287,1499.9995375925446,3.3458918543663927,2.5327513126071306e-05,2.4497365954702678e-05,3.109280683665697e-05,2.8592809327043225e-05,3.351343973436107e-05,2.367200999111005e-05,3.158421002031188e-05,2.7855827471663767e-05,3.378056243945833e-05,2.8150137483180544e-05,2.8993371050240296e-05,3.123051283880453e-05,2.4434731113874882e-05,3.290330774087671e-05,1.1580374372845942e-09
800,199.82069712983696,-1.0721616236230224e-05,5.024723410574229e-06,0.20791164424562752,0.002093235221660739,-6.49265649661034e-07,1.3709318796598858e-05,9.973034102002428e-10,2.9597091898425135e-14,-1.308855893327826e-18,-1.2396380740073217e-32,9.295076323338544e-28,3.723169559003474e-23,-2.077637569553081e-37,-2.058688029369898e-42,0.004779023871229375,0.004274148869895402,0.005833341330862612,0.005260812925822301,0.0045535709651847315,1.8657830384834233e-07,0.004978608478761846,0.0013299410301893502,1.9811436116566736e-06,5.869179552755862e-09,4.943452333047186e-10,3.204697864227308e-09,7.532583561506472e-09,6.470183953177454e-09,6.0674622145927555e-09,1.2819796405950377e-06,6.9973280894003415e-09,2.6835828381786457e-09,1.0666194205963774e-08,1.0320237112860379e-08,1.31695968013538e-07,1.400740238758724e-07,1.3870498281222718e-07,1.2958611394625123e-07,3.7521897687305754e-07,1.3264407567434152e-07,1.364565033049336e-07,6.72017340788713e-09,1.3946535924888638e-07,1.6838594244760904e-07,1.5464991255835355e-07,1.5899306056375922e-07,1.4361220374846242e-07,1.5700222781510578e-07,3.07033419419966e-05,1.605332266509483e-05,6.037758144297605e-12,7.999965041944168,7.9999684172809875,7.99980109320147,0.0012600020892938114,953.5933135675168,1649.1505310965997,21.999800362067873,7.995831099358011,7.999962482491716,744.9152710569228,7.994455921084323,7.99472149236752,7.999965428351944,7.999972121236427,8.000163416129466,7.9948758866543255,7.999968843101715,7.995505680844456,7.994084350797416,0.00036249030449734144,1499.9995313629495,3.687528343050458,3.318778578063709e-05,2.6900375596701364e-05,2.937541000087199e-05,2.6975462314137156e-05,3.231401011723694e-05,3.0867828878539564e-05,2.8081945238341356e-05,3.203510345214848e-05,3.0814297066871793e-05,2.9456350517427235e-05,3.6334590441671746e-05,2.9711466605312867e-05,3.769204504091405e-05,3.282215023294744e-05,1.5109928988275836e-09
900,199.78574877231486,0.001372080324514876,1.998675771363793e-05,0.2284746933826018,0.0023038711275077733,-3.846212027791878e-07,-2.9579508717735467e-05,5.361312364938139e-10,-2.6319736413639423e-14,7.399318781087949e-19,-1.2726187211823453e-33,1.1661440481627698e-27,-2.4633878914973262e-23,4.016873210611376e-37,-7.604346802398995e-42,0.006257410869945933,0.005962308456794787,0.004973473981926154,0.00482035209164275,0.005940911561222125,1.6914577851997252e-07,0.00663796518096496,0.0014564963507808471,1.391454089287516e-06,2.275274687842275e-09,1.1333889860731604e-08,1.3221565294858877e-08,1.7149845040236894e-09,9.957278337811646e-09,5.162113154417355e-09,1.2513571968422048e-06,1.7947081290838177e-09,2.0854211827599013e-09,1.2994676681439807e-08,7.60516270399124e-09,1.6351187924395163e-07,1.711004705487955e-07,1.6663771674779794e-07,1.4259090777807747e-07,4.885959379934721e-07,1.4662069230050208e-07,1.7981208982418617e-07,2.2595433740794836e-08,1.62373785782351e-07,1.7509451121939357e-07,1.4592044943663864e-07,1.7133638928439753e-07,1.714882846039224e-07,1.801308155331019e-07,3.13117982357856e-05,1.991402540194545e-05,4.130894123443139e-12,7.999967015666771,7.999968835280526,7.999704939257976,0.0010470925938333932,953.6595163534477,1649.0020346057295,21.999788254321526,7.995497087332655,7.999963647887506,745.0615435756607,7.99446676003257,7.99389314927823,7.999968911513862,7.999958827058784,8.000159439037523,7.994167776235517,7.999963856427637,7.993378937184801,7.993594942587269,0.0004160589156780853,1499.9994847956011,4.4438831022811875,3.394730473475217e-05,3.5538927921615276e-05,3.827651818365563e-05,3.602101892866684e-05,3.266815781043748e-05,3.9263370193623037e-05,3.170114077313896e-05,3.9876303794493165e-05,4.060276552811281e-05,4.046757777082292e-05,3.173815681512374e-05,3.88576630887412e-05,3.484410715961892e-05,3.562112547227748e-05,1.2218871332417713e-09
