milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
1000,199.73405696419417,0.0009165973961548582,1.1935155229272873e-05,0.21592060955219283,0.0027833762838035373,-4.845636210618214e-07,-5.503826690452693e-05,1.683413059909765e-09,2.6365300415365053e-14,4.497252230689372e-19,1.6247860567527025e-32,-7.035583837957705e-28,-2.616065892153098e-23,-3.875960520861993e-37,6.384243652811389e-43,0.00620782206440168,0.006364042992165999,0.00729032341732341,0.005546649781563944,0.007176663731094223,1.5791376155829903e-07,0.007061318112995911,0.0016449271424745897,2.6141570260232236e-06,3.0464075607723645e-09,1.3442374308350353e-08,4.110991056043781e-09,1.08914544054776e-08,6.404342101721292e-09,9.71802516748407e-09,5.541603230648822e-07,1.2979084995700283e-08,1.500638490952415e-08,9.555732708801864e-09,4.70586154249903e-09,1.721882258750592e-07,1.766948253538317e-07,2.003357496005322e-07,1.7992012560095793e-07,5.146695271773138e-07,1.7865318621677147e-07,1.6114436211581383e-07,9.811720305531599e-09,1.7338546696952313e-07,1.8682826461267713e-07,1.822741734885805e-07,1.8650602355992908e-07,1.6593533963803715e-07,1.955688456162172e-07,3.834267583609942e-05,2.1199287270969997e-05,7.96106254574133e-12,7.999956854633085,7.9999603176118255,7.999712306460671,0.0014741658771035176,953.7825581565716,1648.9072347695421,21.99975022928475,7.9938314437786655,7.999955991684611,744.0100839521303,7.994195204655997,7.994141600906525,7.999954101099091,7.999960229421409,8.000228763956768,7.9928031882625055,7.999954892617182,7.9937075605361745,7.992840671918845,0.00039212188318997953,1499.9993698504097,4.577106217111582,4.350046109726871e-05,3.6037347585414316e-05,3.548100699113537e-05,4.5631360346255545e-05,3.569331092523746e-05,4.04918637166387e-05,4.5938223498707354e-05,3.9100978065056654e-05,4.16256291398982e-05,4.0287763463483306e-05,3.741791904530012e-05,3.629475641222121e-05,4.474222387238689e-05,3.504231723413812e-05,1.0919753729438744e-09
1100,199.73788487583957,0.0008637184288892768,1.9359788375115555e-05,0.26573399472265735,0.00348840590361194,-6.164983880015267e-07,3.1485384115191654e-05,1.0884052397212747e-09,-2.313443707895084e-14,9.443463485610864e-19,2.3491124315660356e-32,4.834784504914631e-28,2.596417875357492e-23,-2.1293717650527143e-37,-3.39586851067573e-42,0.006715925442029877,0.007933137103686937,0.007118231719245971,0.0073058121517412125,0.00619807851023898,9.601074637619181e-08,0.006678113984650009,0.0015155321979427483,2.64105025233694e-06,1.0480754470569267e-08,9.389372520339493e-09,1.682307952711076e-08,1.0257506958770974e-08,1.5603460179198878e-08,1.5825840557590173e-08,1.6478081768839108e-06,1.6409117656683762e-08,8.114590199177986e-09,5.989316199545488e-09,8.791805469531976e-09,1.7994374877217448e-07,2.1026201235340655e-07,2.2118159132500474e-07,1.8626184191233314e-07,5.358917255656012e-07,1.7855924791382952e-07,1.990509819796529e-07,2.335164171037006e-08,1.9841813895549718e-07,2.183531670248307e-07,1.9532741745402905e-07,2.1639070627792666e-07,1.8953440382731374e-07,1.7732781105687574e-07,4.06863709872667e-05,2.16866568762569e-05,2.25628984777651e-11,7.999958182953246,7.99994959690852,7.99964944862474,0.0015322274871728539,953.9741339648087,1648.8211223288242,21.999733227419767,7.993431754488428,7.999949908413321,743.2818075633388,7.993426719200737,7.993075354620314,7.999952117405922,7.999959301015298,8.000212728537212,7.9922469545938135,7.99994871508763,7.9937956574105185,7.993843598147108,0.0005174160678869882,1499.999401140722,5.716761979146387,4.755166685162031e-05,4.537955980064652e-05,4.165676989526879e-05,4.7129617027333086e-05,4.466750277830885e-05,5.080283266504687e-05,4.251503811863267e-05,4.2959501698502756e-05,4.871794538782168e-05,5.107919221424047e-05,3.954846994886185e-05,4.222519206763625e-05,4.7629168203528065e-05,5.0207061500641265e-05,7.085406329422301e-10
1200,199.68556728627905,0.0011298862767624856,2.5836181317284203e-05,0.29905948018475675,0.0039397279848987134,-4.1542251432429007e-07,-4.4298897442972e-05,1.8156688458113892e-09,3.3073629420103206e-14,-1.0755553881117061e-19,-3.505705856959446e-33,2.4316985781754e-28,1.0288284092063195e-23,4.209811882297801e-37,-3.9296834694139605e-42,0.0070983687762241204,0.007201564624003044,0.008171019885836796,0.007158777735821457,0.008181200396154205,3.7051201153440414e-07,0.006876786636812833,0.0015450476666710718,4.023924095618811e-06,1.4445977670106489e-08,1.6527710022828505e-08,1.0748703936494367e-08,1.6668327299402866e-08,1.3084957968311444e-08,1.6614223203903635e-08,2.106975057638704e-06,1.3882847253143522e-08,1.7490876943330897e-08,1.5247836327900502e-08,1.1118889400888529e-08,2.2139895593477919e-07,2.2831898367163083e-07,2.028100271770768e-07,2.296880563002249e-07,6.04741460866388e-07,2.3635098040429097e-07,1.9935832611289072e-07,3.559168824739975e-08,1.9760785484606596e-07,2.0559922295278297e-07,1.9658347136428356e-07,1.9749897399507278e-07,2.0809060505761214e-07,2.3455800700523784e-07,4.073640880736269e-05,2.457555477661398e-05,2.657530497955274e-11,7.999946893832389,7.999945126019325,7.999649936908925,0.0016511268911450514,954.0257608617541,1648.7471525900457,21.99968610757178,7.993779229468488,7.999952985573119,742.8653864635521,7.993001344429446,7.992600880629458,7.999948976323426,7.999955570871949,8.000257271533671,7.992491049267381,7.999953131487289,7.9921862535698125,7.9920020152029405,0.0005761136568042037,1499.9993317844614,6.031316748864049,5.2810705482143025e-05,5.016925764461981e-05,5.0216149329159344e-05,4.676552838269213e-05,5.2549424498808413e-05,4.408651287081035e-05,4.402647877073676e-05,5.389615425377954e-05,5.170012219585853e-05,5.238854757814667e-05,4.3363136138619724e-05,4.450079103993259e-05,4.389856442501916e-05,5.411420197201643e-05,2.009750237811343e-09
1300,199.62611812528016,0.0023215604377365027,3.3275371104255916e-05,0.31245545298556987,0.003471973638054291,1.2300911153279345e-06,0.00019645700380887534,1.4313394877795256e-09,5.952022837192602e-14,1.2375331705164403e-18,2.469323871701465e-32,1.099528693305145e-27,-1.4983804373144203e-23,2.1485535374548567e-37,2.0472386821860452e-42,0.009173653852335355,0.009074690213704894,0.0075334163921296216,0.007452724481032198,0.008491913116434373,3.684040019128636e-07,0.008354529900027831,0.0018499718354742266,3.145819687024047e-06,1.6764925815826332e-08,1.579710911194034e-08,1.6331669477874764e-08,1.2810421949818973e-08,2.0246061289910312e-08,1.554089866744982e-08,1.2912682595640477e-06,1.3407432505523354e-08,2.079073379059652e-08,1.6481634618554446e-08,1.614856748499598e-08,2.45865670482839e-07,2.534895628017453e-07,2.3871836193381406e-07,2.3305267635961592e-07,6.578288867888582e-07,2.2798801207962804e-07,2.550778792740231e-07,2.122583875946341e-08,2.133704062778732e-07,2.2081044693953573e-07,2.302767966354628e-07,2.4703484524394746e-07,2.2329601798686747e-07,2.520679573109682e-07,5.009083039129976e-05,2.67877568006166e-05,2.3831855396003624e-11,7.999947927429347,7.999943663334737,7.999598949619889,0.0016558348484939458,954.1115075979303,1648.6849980563322,21.99968939208437,7.992431982664196,7.9999443497172065,741.9687974812903,7.991148780623047,7.991260153759034,7.999944856587525,7.999951986544679,8.000247416187154,7.991562578588838,7.999943732631223,7.991266835700239,7.990985136054465,0.0005121446516592597,1499.99926596212,6.694974563197571,4.746850335499518e-05,5.614133839643932e-05,5.126577741579377e-05,5.298449758268807e-05,5.5468995605008915e-05,5.706065339652602e-05,5.0903655843001784e-05,5.249334587579374e-05,5.476360080287708e-05,5.237008732016493e-05,5.254313147876649e-05,4.973409557812138e-05,5.9396903291350937e-05,5.708246914068279e-05,1.5739114111137229e-09
1400,199.65077464235267,0.002046302769552408,2.122569266336763e-05,0.3234573909714758,0.004524170171549073,1.4269842618061914e-06,6.394050713668393e-06,1.2457980928109456e-09,-1.5058279990076238e-15,8.016596503869997e-19,8.480812215669597e-33,6.527934197043629e-28,2.0893256077624116e-23,-2.8283502243638824e-37,1.725155957392945e-42,0.008873842081122674,0.009066813270799213,0.00871037784668302,0.009164207885660277,0.008585324450388206,3.34003334093184e-07,0.009460607913129427,0.0020950921184560187,3.486566368150694e-06,1.7044122691536293e-08,1.864555590392438e-08,2.235798986097049e-08,1.8651830466100624e-08,1.675911983220187e-08,2.41147316630991e-08,2.722460954803347e-06,1.875928263226859e-08,1.1845835254863476e-08,1.6224422736041567e-08,1.9707930492847865e-08,2.2754947763308487e-07,2.5100853716508435e-07,2.400216623413435e-07,2.3705771011702558e-07,6.979458183585625e-07,2.3050562445721052e-07,2.6983317277474747e-07,3.9594331764273236e-08,2.538997719515646e-07,2.6767672344727304e-07,2.6704330881692344e-07,2.288987665434668e-07,2.712067340289842e-07,2.3227683133593187e-07,5.2599210625316005e-05,3.2243026707100794e-05,2.6166949557169675e-11,7.999940176883046,7.999940815004594,7.999567713488999,0.002039534614362721,954.1868967049428,1648.4515725956528,21.999604855286773,7.991649826687191,7.9999368848428,741.784478407767,7.991805127898496,7.991162776112862,7.999941273308749,7.999936603820851,8.000265841198477,7.991772805903557,7.9999401397997385,7.991916725226868,7.990849104184811,0.000640795034996833,1499.9992088029023,6.446814786738367,5.403525414155979e-05,5.9421326301206276e-05,6.0810753678730084e-05,6.163919063617144e-05,5.266214213141923e-05,6.344792359844069e-05,6.072049549787665e-05,6.330250785040352e-05,5.6119965886192536e-05,5.328607276285273e-05,6.190636820380592e-05,5.304079246866269e-05,6.0575605985404626e-05,5.986212364219619e-05,2.3746539885403236e-09
1500,199.58716649671274,0.0024198817002605306,2.8755915467097076e-05,0.3054183455694589,0.0044175086937651995,9.934995849904382e-07,3.343142330615448e-05,2.6980020046520565e-09,5.659816814921605e-14,3.048670985784194e-19,2.418807286558452e-32,1.1653290557614772e-27,3.2386216437158356e-23,3.329474146782802e-37,1.9492236251041827e-42,0.009375227831514524,0.009408206247721719,0.009088282567206724,0.00983361584191786,0.009886467770937485,4.5556001480599074e-07,0.009481555675182904,0.0021836485060684418,4.110745668051736e-06,2.1615265815109348e-08,2.2648519919127758e-08,2.601737556407275e-08,2.630882863472537e-08,1.6050470403682822e-08,2.0374443493163387e-08,2.6539196931919803e-06,2.451007911278799e-08,2.5562187580060134e-08,1.427882456895101e-08,2.66812257831736e-08,2.8376552295704205e-07,2.6993960926927326e-07,2.7447918094786475e-07,2.873255995656278e-07,7.908883116468462e-07,2.459776690358197e-07,2.4529529896924556e-07,3.548170379485051e-08,2.60488597435253e-07,2.87081594942703e-07,2.6086505676177897e-07,2.706739995579689e-07,2.6767051050030246e-07,2.6151311235118974e-07,5.3523988018153466e-05,3.405605816773061e-05,3.470862076048388e-11,7.999943705050413,7.999940000501896,7.9995540211867,0.0019490497423684614,954.1683777177348,1648.5526777152836,21.999571669299343,7.990860561164213,7.999936026561961,741.0978655000274,7.989762752593313,7.989476405932907,7.999935831300221,7.999939712866162,8.000302791999015,7.990920229822342,7.999933801583729,7.990908025149695,7.990779421485444,0.00065766926612744,1499.9991945567128,7.997284505453094,5.630278963763808e-05,6.194380299369079e-05,5.722912283421916e-05,5.7890341131300714e-05,6.140263672594866e-05,5.899140771519682e-05,6.732545567682858e-05,5.929129351203012e-05,5.886403569869402e-05,6.320112557239648e-05,6.194045762867281e-05,6.034086140462799e-05,6.330170391241609e-05,6.442145423683253e-05,1.9498787327374395e-09
1600,199.5662841247444,0.003018091487637327,3.1942352361990165e-05,0.33548358934264094,0.004531517534202037,2.2603929486939925e-06,0.0002274682612852379,2.8351443104566146e-09,4.894080386058443e-14,-8.662878362474457e-19,-2.530527052315192e-32,8.723309637454004e-28,1.7825274834878895e-23,3.173327469418105e-37,-7.642903370617987e-42,0.010149187407039578,0.010208141644213721,0.010072639578689025,0.011134760307343967,0.009707635796679309,3.9155572903092995e-07,0.010596313123022706,0.0024289712935748097,5.2291502589022125e-06,2.905721627382329e-08,2.380927453329515e-08,2.88334521095702e-08,2.4845478674712987e-08,2.101262740115312e-08,2.0954324452835948e-08,2.5341086408639177e-06,2.4495013395188432e-08,1.7241064202247403e-08,1.9147018365550447e-08,2.0357533195745684e-08,2.73952696238636e-07,3.002902806098633e-07,2.665834957147608e-07,2.7495446066200134e-07,8.005161020271616e-07,2.9616783597750166e-07,2.965060184345471e-07,4.9006807866925355e-08,3.006517251846331e-07,2.724562097139695e-07,2.8177840257734687e-07,2.8976697387455745e-07,3.001183024593652e-07,2.709631222556027e-07,6.019685837987368e-05,3.616895389453352e-05,4.138125483094484e-11,7.999928271251717,7.999938573883224,7.999531231163645,0.002087527318938789,954.4357499035614,1648.420268139376,21.9995467177572,7.990274023629816,7.999939084809825,741.1050428240591,7.990375456790265,7.989290700211572,7.99993202142121,7.999934232608412,8.000323887125878,7.989848089305961,7.999935702905179,7.990198193456897,7.9895298898879386,0.0007064175911035097,1499.999117697689,8.73584071823,6.316452440360694e-05,6.854524259497394e-05,6.876173081895092e-05,7.020538655738626e-05,6.094117000153737e-05,5.980516736792812e-05,6.589422014664674e-05,6.110554071631685e-05,6.658868654726914e-05,6.40077359857862e-05,6.027722931757623e-05,6.405969737203905e-05,6.369757161202067e-05,6.696961389198434e-05,3.758260604584777e-09
1700,199.51385911578527,0.003341914543643512,4.803987206163685e-05,0.3710807120087474,0.004939030157293159,2.414554661747876e-06,0.00024211497476782774,3.2116339846339373e-09,8.29269183408155e-14,8.321660344806389e-19,-2.2361668144737367e-32,4.68641291057429e-28,-1.1855426636545e-23,7.321873217760033e-38,-6.740720474371384e-42,0.010343191256339016,0.010353962469124872,0.009977927372438421,0.010049534973862125,0.01143451003716004,4.6513951099135557e-07,0.010711462402959854,0.002534208656025672,5.179336334235516e-06,3.238488313938068e-08,3.035817956547229e-08,2.0751025099306043e-08,2.4323480378528456e-08,2.354990938100511e-08,1.9963563006852022e-08,3.2996671584010206e-06,2.2524276689542056e-08,2.888277908772932e-08,2.938872502856976e-08,2.6768003969448282e-08,3.076575070950928e-07,2.948917532715151e-07,3.107183974689181e-07,2.8075587907617337e-07,8.771433133696058e-07,2.8162899063129207e-07,3.064822060917056e-07,4.447503263638168e-08,2.951167621663447e-07,3.0996589708269054e-07,2.9910275386999083e-07,3.083483519394343e-07,3.0603180759091113e-07,3.115289105585998e-07,6.188072124806908e-05,3.691987484600553e-05,4.8544558041360855e-11,7.999924059460733,7.999927309145172,7.999536409143827,0.0023029071862440678,954.4973588510765,1648.2755426642957,21.9995852132543,7.990864239870391,7.999933488503657,740.3466156575081,7.989141785092025,7.988871772527901,7.999924872373631,7.999924483067812,8.000356888373554,7.989047498060783,7.999931919745859,7.988798758075042,7.98858010256339,0.0007412116423498022,1499.9990959760453,8.160898017151576,7.224481233240854e-05,6.402366535644051e-05,7.001592187601708e-05,7.253896343482204e-05,6.795121073332737e-05,7.489096379109145e-05,6.408945022065572e-05,7.021538471826551e-05,6.780332664393166e-05,7.591169086902312e-05,7.412878514242475e-05,7.406419175308428e-05,7.330628599195045e-05,7.219355253401238e-05,3.6595130591642803e-09
1800,199.48744766402052,0.0035122897883862834,4.778183997862653e-05,0.4328235835001755,0.005593069228944583,3.7684152690037502e-06,8.722757937980086e-05,2.564043582776034e-09,9.560434166597971e-14,-5.578156191766233e-19,1.9294035516040703e-32,-1.5327390304301527e-28,5.399088859555513e-23,-2.540078490211059e-37,-8.100877515599786e-42,0.011319614570665135,0.012400960510859569,0.011509840781087752,0.01195070984633709,0.011195279691343263,6.806694364699772e-07,0.011694726847376767,0.002625914901679391,6.498685635453069e-06,2.447002805645498e-08,2.7243595236080072e-08,2.514488670937154e-08,3.3409797557469074e-08,3.027402151098895e-08,3.4804747211410075e-08,3.154567168402617e-06,3.0765015732202086e-08,3.466411250266245e-08,2.9476624762839436e-08,2.4844610871214246e-08,2.9768779030053623e-07,3.3071150991652506e-07,3.182681402355458e-07,3.05282723287668e-07,8.317427679051389e-07,2.989500354309398e-07,3.31360197053499e-07,6.869687568782415e-08,3.081856373979703e-07,3.204345733276559e-07,2.933064828060212e-07,3.1949919160573634e-07,3.053890690253916e-07,3.2966398797409987e-07,6.885454423098378e-05,3.5599007641618e-05,4.524899304175819e-11,7.999929447040382,7.999920709180911,7.999442739723631,0.0024231469760875807,954.4563530346952,1648.0762919394217,21.999560734333638,7.990314536340168,7.999931323592106,740.2906080593381,7.989021470262123,7.9887342678078905,7.999924137863324,7.99991985975745,8.000378986444355,7.98894416976388,7.999928682650058,7.98926416946191,7.988388148970242,0.0008267375537216645,1499.9989461128166,9.742787113801013,7.97509724326914e-05,7.560029617165547e-05,7.267515543688963e-05,7.788331490351104e-05,7.797915640021647e-05,7.799352239565249e-05,7.29330625638679e-05,7.439116687850758e-05,7.055204468740631e-05,6.834909939346819e-05,6.884701248549994e-05,7.57245546404353e-05,7.941725354937033e-05,7.164126149627567e-05,3.5905463270814774e-09
1900,199.51176665663758,0.004182241842158888,5.8955377159302684e-05,0.45611540346873997,0.005818895842080616,3.6722901811357504e-06,0.00025722177689138735,4.370216204832215e-09,9.396758418926256e-14,-2.7383324100674723e-19,-1.818920793440457e-32,3.2909615825180014e-28,-2.391102939229801e-23,1.3300246961477083e-37,5.987618124745417e-42,0.013033029402562082,0.012308227076708688,0.012290806984848877,0.012561111764686729,0.011668031239536924,6.712000077701768e-07,0.013065351783691989,0.0025912909256192223,6.0319541407993705e-06,2.657541454338936e-08,3.2297644094227354e-08,3.231101529426692e-08,3.30170593078605e-08,3.289289357838531e-08,2.707445337265058e-08,3.4528859877006505e-06,3.4770870962328265e-08,3.6371011466702305e-08,2.736869342486256e-08,3.807982465428854e-08,3.1715310195840193e-07,3.483326745386295e-07,3.351966448301292e-07,3.280963937047884e-07,8.69715905060099e-07,3.396951412624242e-07,3.3845818633996044e-07,7.413711199682473e-08,3.316377272355742e-07,3.3051194836265195e-07,3.26874001321096e-07,3.428997064117571e-07,3.444824126939021e-07,3.521551898155493e-07,7.037176428784762e-05,3.941985130037388e-05,4.4247450741776855e-11,7.999919572246327,7.99991689551777,7.99939599767558,0.002651538067407832,954.6254255969964,1648.1456909611575,21.999539556949944,7.988780854821903,7.999923782428777,738.9039080597965,7.988205681484206,7.987126865786389,7.999925766752345,7.999918626465883,8.000389556027942,7.988341196789071,7.999919555528886,7.98778365635097,7.988120562872802,0.0008866973025742089,1499.9988955594024,10.201991953104004,7.697938510845223e-05,8.276618911389868e-05,8.080845001796158e-05,7.70125224719872e-05,8.103393490557847e-05,8.131639238311228e-05,7.977579563726309e-05,8.280290657597795e-05,7.95461580804173e-05,7.897760867414353e-05,8.19034289207538e-05,8.261462776066208e-05,8.002010862991379e-05,8.31163311032142e-05,4.8652754551658465e-09
2000,199.46979934768905,0.003584764097163183,5.2265355274227967e-05,0.4283167431946178,0.006102153301906329,2.8472134318230413e-06,0.0001848572428841926,4.801131406616496e-09,6.201286799388532e-14,1.9913586842090195e-19,-1.470071977584125e-32,4.105730890408528e-28,-2.2292311517278826e-23,-3.651915046455607e-38,3.0154382152902086e-42,0.013425250245545228,0.013453893382326004,0.012139500963183005,0.013058691840317842,0.012167178359970273,5.973021219614137e-07,0.013322057212216586,0.002716270067555577,7.6280136996484235e-06,3.488715230711646e-08,3.855944133651624e-08,3.425937849779116e-08,3.6572569833649434e-08,3.111443111757504e-08,3.820633639466672e-08,3.5979408098467907e-06,2.958580847429782e-08,4.201721322963528e-08,3.396344707336545e-08,3.93965638792335e-08,3.324334549276131e-07,3.6754577569245553e-07,3.6628715458597594e-07,3.486715357298185e-07,9.18168504595699e-07,3.53829388193025e-07,3.3378800896611053e-07,7.525416165581762e-08,3.6196566148217974e-07,3.639729184994735e-07,3.456735242884082e-07,3.3090878633894927e-07,3.373396737936654e-07,3.287530942248484e-07,6.889026133153581e-05,4.0516270129999806e-05,6.515780459896713e-11,7.999921040346764,7.999913593069689,7.999413004186576,0.002472205542436312,954.6278241123792,1647.8073630211027,21.999454262684868,7.989112899214337,7.999913410592399,738.7219874650885,7.986541962023867,7.987651089873035,7.9999168664400475,7.9999192674476,8.000394446414202,7.9863215131091305,7.99991067614431,7.9865306410455315,7.987777969102421,0.0008799805627413384,1499.998841114517,10.09859552127136,7.874665203582885e-05,8.661940381004773e-05,7.76439032431128e-05,8.183284328813074e-05,7.821648566711252e-05,7.827042199540713e-05,7.671081141664045e-05,7.843166732529806e-05,8.381150954341446e-05,8.432474807926649e-05,8.044143384112746e-05,7.994649579475633e-05,8.45820301152126e-05,7.686595810996721e-05,4.85013178225383e-09
2100,199.4090412214883,0.005264515009103869,6.474624949698434e-05,0.46368377643573455,0.006062749036488334,5.756976646141644e-06,0.0003282265360444185,4.760707763687351e-09,1.0357697035010608e-13,1.8892905062172278e-18,1.5581707720116782e-32,2.151054644143042e-28,-1.255012833774598e-23,-2.972692825231368e-37,2.6791337452337035e-42,0.013757802040768754,0.014152760660065933,0.01341526929569231,0.013527149802581968,0.013367926182398123,7.169200796733341e-07,0.012616878994651217,0.0031857083283951815,9.468108371631298e-06,3.879505758166497e-08,3.694714301553367e-08,4.3548393698387384e-08,3.3339568029099394e-08,3.8928397978319554e-08,4.168801735949586e-08,5.01908697052214e-06,3.928199543463919e-08,3.7816958164371515e-08,4.539628633994475e-08,4.2982868837514785e-08,3.4510131192939613e-07,3.4125431263015507e-07,3.6626755014975285e-07,3.6430362968216495e-07,9.926648926106404e-07,3.637325908846755e-07,3.8437766795685094e-07,8.774973845050555e-08,3.7704289889419915e-07,3.5762509501228404e-07,3.724353043732575e-07,3.521057111232126e-07,3.5903404310083933e-07,3.6878382448126935e-07,7.421258673827082e-05,4.5707928067726376e-05,6.181215759015032e-11,7.999919353069449,7.999915137957912,7.999341592176987,0.0029598411521271507,954.7660134804565,1647.7091551717033,21.99947652292671,7.988077558005082,7.999914756546319,737.161018745412,7.985825029673371,7.987357884300312,7.999915075186907,7.999913858829577,8.000423412568779,7.985571507929801,7.999917396754917,7.986582326965945,7.985777301741616,0.0009499512016705872,1499.9988336319352,11.17919191287295,8.754908928169812e-05,8.031273920332457e-05,8.404888747148766e-05,8.991186525786725e-05,8.07533147480643e-05,8.394174906257189e-05,8.357606050406537e-05,8.724637291232496e-05,8.640711883901816e-05,9.096749137391339e-05,9.017498768546976e-05,8.217080661617467e-05,9.223529030808755e-05,8.406822397632029e-05,4.1754021253809015e-09
2200,199.40433202987268,0.004689075014331977,5.836047913679529e-05,0.47718760628301266,0.006308088173029712,4.968352489546073e-06,0.000459352377078197,4.652910300429585e-09,1.3032320618797372e-13,1.7070281894398425e-18,-7.692750233935799e-33,1.4875280180772687e-27,4.896873181665697e-23,-4.1551353142884325e-38,8.637619575567334e-42,0.013183855047975928,0.014532317913182307,0.014308055695658224,0.013470679482478305,0.014506949993063976,7.957791498388789e-07,0.013503170951402627,0.0033604130098676757,8.821392409067257e-06,3.986174171049211e-08,4.8955542394012375e-08,4.8267348785525335e-08,4.87386597267215e-08,3.869493770165845e-08,4.127894299854635e-08,5.615611557367437e-06,4.168359835023268e-08,4.432078205610792e-08,4.550178820270861e-08,4.486165813620344e-08,3.7261802231982956e-07,3.907971443144158e-07,3.8135844602175524e-07,3.882641078904006e-07,1.0338716945962407e-06,3.582361616324481e-07,3.608993441227999e-07,8.937711101385881e-08,3.560017625010797e-07,3.8835791485213507e-07,3.863937902990841e-07,3.573244850361047e-07,3.834862890020181e-07,3.613366156154355e-07,7.88593986186675e-05,4.4694601730043135e-05,7.808435460692813e-11,7.999912357488034,7.999907900616844,7.999343832353224,0.0029661422646925376,954.9087703897991,1647.7126349790906,21.999456524731496,7.987352691605555,7.999905589104153,736.5683078627285,7.985559859104804,7.9858627415114745,7.999904292298299,7.9999046655044,8.000482351062468,7.986738520326873,7.999902183457607,7.985883439721582,7.985977319188052,0.0009956230733182128,1499.9986672340756,10.476415536312523,9.121314391138918e-05,8.53933827183973e-05,8.607152697554086e-05,9.530246337900562e-05,9.296100054794084e-05,9.610768390542111e-05,8.615958592503606e-05,9.232506811627211e-05,8.440566678739883e-05,9.611806767982782e-05,8.59671892230196e-05,9.168448745333509e-05,8.797895659711294e-05,9.263005457818797e-05,5.455148993565411e-09
2300,199.38552769579738,0.005371700531165107,6.989751628236328e-05,0.5248508098170371,0.006742395913232722,6.1516137095409595e-06,0.0004253943699141433,4.857693776572974e-09,1.6196171829793727e-13,1.8364789996567327e-18,-1.7285037635485078e-32,3.365162676833494e-29,7.715458835280266e-23,-9.449112343739839e-38,-7.662163353315117e-42,0.014349277129991745,0.015548955882923871,0.015248324630896386,0.014162621351125835,0.015307880131329162,8.595833519022837e-07,0.014944825442920051,0.003355060092450378,9.62834035484724e-06,4.813914155899669e-08,4.142781330810566e-08,5.208059150657418e-08,4.7648028255462913e-08,4.220094433470286e-08,4.3365580870987665e-08,5.018809116727795e-06,5.0734733705413024e-08,4.842523454294094e-08,5.136887885055082e-08,4.283725165628334e-08,3.887490327445059e-07,3.898781678599257e-07,3.8657416775940625e-07,3.8472387731883406e-07,1.1406791204618788e-06,3.810310904785761e-07,3.726076822271606e-07,1.000996717417258e-07,3.7531062582951613e-07,3.8349484500551233e-07,3.724104791499235e-07,4.0881309157942645e-07,3.814439884219816e-07,4.100337138384904e-07,7.861753354290427e-05,4.571718520554488e-05,6.799506489869273e-11,7.9999100051423655,7.999901141147024,7.999315586447117,0.002887679071787133,954.9089485121116,1647.7074850316696,21.99937369089335,7.987364227149305,7.999906193126997,735.8853758779875,7.984613371928614,7.985497245231817,7.999909356790802,7.99990206081104,8.000468516131795,7.985347592244456,7.9999082748582175,7.98519869848133,7.984495012565999,0.001053698383042791,1499.9986889083536,12.077717591566087,9.782806882516836e-05,9.394630461382708e-05,9.681818066982476e-05,9.189951246926762e-05,8.990786333190841e-05,9.26272138770087e-05,9.166203211973496e-05,8.967825529437733e-05,8.989341642662722e-05,9.086435947397567e-05,9.678499985905718e-05,9.921052651429292e-05,0.0001002244546100886,9.97746226947232e-05,5.62222448529858e-09
