milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
0,199.98095520206303,-0.0006132085300103069,9.088728044668985e-06,-0.006823679954768988,-0.0002525836316165232,-7.458828342272893e-07,-4.9982056222629366e-05,-5.326987046930017e-10,2.708033125187025e-14,-4.243096575522435e-19,6.706855950100518e-33,-5.994823357082985e-28,7.53205679143195e-24,1.9008038270586996e-37,6.389740999810435e-42,-0.00041125073144202115,-0.0004671663328606354,-0.00025253068376832706,0.0003348053837416498,-0.0004499747569937015,9.786774494436902e-08,0.0009247597855703012,-6.295099630611644e-05,8.06582749603081e-07,4.63749570950888e-09,-3.6242847595251106e-09,2.494359824526319e-09,5.458083377336367e-09,-3.4355184686543882e-09,4.988269446303323e-10,3.2251370545926824e-07,5.9417258305120795e-09,-2.6022853510326228e-09,-3.3713872297486133e-09,4.482682715534085e-09,2.0391614194056386e-10,8.157357576346151e-09,4.3409401061111935e-09,1.9895769396247645e-08,4.746805454125205e-08,1.408768983512606e-08,-1.7546919338113833e-08,-8.470377678314102e-09,-1.018693778866736e-08,8.133428455177996e-09,2.035815077047152e-08,-1.96082106344916e-08,-2.5149801957333387e-09,1.2777918075108113e-08,2.62081687816002e-06,-2.078133168973502e-06,-2.551808499257316e-12,8.00000273157178,7.999997974546893,7.999971850595538,-0.00017156743528413327,952.978796489759,1650.0479779335762,21.999972343722657,7.999281793183999,7.999997584519376,750.3877321622396,7.999451563603527,8.000802270191487,7.999997851606745,7.999997883923708,7.999983216414709,7.999743676040813,8.000003756561249,8.00082533701236,8.00058124480059,2.1721464679911826e-05,1500.0000721323297,-0.4965458727023121,7.475679475900045e-07,-4.2545881364940735e-06,1.0091114695889132e-06,5.586873159557594e-06,-4.7113064396581096e-07,-1.8804383682794833e-06,-5.476969983532889e-06,1.9889688774841835e-06,-2.6789363396819916e-06,-5.229434997797916e-06,5.649920083030256e-06,4.159924589534705e-06,6.703164753073116e-07,5.20408556009881e-06,7.621603923020471e-10
100,199.96902335152683,0.0005212281449590525,-7.887300779582419e-07,0.03194172938581844,0.0006399044181709391,-1.221335880698733e-06,7.889952872365675e-05,-3.850303866048221e-10,-3.904655773497384e-14,1.4763982740964011e-18,5.5473887499150286e-33,-5.0659694423579925e-28,-1.0999214136603609e-23,4.7267368675236586e-37,6.155408860042763e-42,0.000652864021520738,0.0008883466800209365,0.0010643989074864233,0.00047115672645205284,-5.291326840128462e-05,-1.2768135580501062e-07,-0.0002127436280381233,2.0352977017031254e-05,-1.2911095870736145e-06,4.408277321129091e-09,4.15572264748081e-09,6.33678437496622e-09,-2.4706652799876628e-09,-3.212277648956986e-09,-7.518958141590824e-10,2.740941350835739e-07,5.565277384661431e-09,-3.1217112180249334e-09,-1.4496520718419507e-09,-4.920176006550287e-09,1.8868746027424177e-08,2.3952561118538656e-08,3.3182769793371394e-08,2.3458888832341517e-08,8.80732893166929e-08,2.54900072184635e-09,1.3939085997047648e-08,2.311101814811356e-09,3.2402373364359115e-08,-2.016329710024996e-09,1.4727141107864708e-09,3.0868775781259596e-08,3.225384989877393e-08,3.9559972946895216e-08,1.631725579161223e-07,4.744233430015346e-06,-8.558098154421463e-12,8.000001737813637,7.999998335743734,7.999977814028789,-2.0280063173859877e-05,953.177378871211,1649.8714505433659,21.999942426793535,7.998740786819174,7.999998389493127,749.4316850022974,7.999856956596463,7.999588073063238,7.999997512254066,7.9999915081803294,8.000021741876461,7.999095666035984,7.999991380316467,8.000236139514032,8.000224510792062,3.9318991479336964e-05,1499.999969735899,-0.23333860551833407,5.29777006894396e-06,4.402857621995612e-06,7.199617116302166e-06,4.057329155211619e-06,-6.318736090438112e-07,5.310573482606986e-06,1.6673898879464468e-06,1.3115489689374192e-06,9.675430056502435e-06,-5.932167539818855e-07,6.4949215564692504e-06,3.175806487268714e-07,6.9142865865337666e-06,4.2978135979905515e-06,7.700878713399132e-10
200,199.94780458561019,-0.0001289506526422008,3.204270083318223e-06,0.016767102936179893,0.00032715003661798285,9.207946854135454e-07,6.647827465494615e-05,-4.022949398413215e-10,1.9297708308161643e-14,5.4894327328190785e-19,-1.4551678565026565e-32,4.798461986804204e-28,4.1793732737890655e-23,2.9239461747042253e-37,8.690825887289464e-42,0.0014785164751930117,0.001189370848598581,0.0010647069437950396,0.0016545275784484858,0.0007426400897271463,-1.0706222716998326e-07,0.00162155531202516,8.175800554367468e-05,4.937601197785707e-07,-5.086743210353368e-09,4.5898593071284075e-09,-2.9288149698843055e-09,-3.174370006642641e-09,-7.835252797405289e-10,-4.969914679299096e-09,3.029544104350865e-07,-1.4296821832345923e-09,-9.527093973338827e-10,-3.984746261133312e-09,4.533776176149519e-09,4.114202157495957e-08,2.723986951234948e-08,3.832901481058035e-08,5.905400496745812e-08,6.166222463280331e-08,5.764928318684404e-08,2.2800714455479502e-08,3.450908064486503e-09,1.5623030580948935e-08,5.568367901758277e-08,4.3490080670049026e-08,5.8385417472390493e-08,2.2662978536269286e-08,5.2499183123325557e-08,4.100383322066147e-06,5.963472324954292e-06,1.184897664154204e-12,7.999991975766707,7.999987053554901,7.999956186034878,0.00011052856169722108,953.0775396401528,1649.6794495899212,21.99995565430502,7.998039957711388,7.999991660126214,749.3646248081961,7.998808470506083,7.997969835658674,7.999989785586773,7.999996133905024,8.000016649482825,7.998032563366019,7.9999962280259185,7.998892185483043,7.998039192062111,8.088975600312351e-05,1499.9998367437993,0.6505695386842871,4.362254335213061e-06,1.0131222662206908e-05,9.903323484180233e-06,6.705898522289876e-06,2.787681852610328e-06,1.298647289141801e-05,1.1131446528534934e-05,8.227786657688762e-06,7.279594025721216e-06,3.8601484816830725e-06,7.92640068490989e-06,4.004637559719132e-06,2.8373907150352523e-06,1.1853554873005458e-05,-7.908404743161648e-10
300,199.91739502690166,0.00048718939520561467,-6.802163936519536e-06,0.07011586745681798,0.0012137262726454752,1.4787276398043185e-06,-3.05226538406903e-05,7.316384567192587e-10,-2.582498866298202e-14,6.940421913211302e-19,-2.2288793448815555e-32,6.431949807057928e-28,-3.522888328906801e-23,4.1994374121665205e-37,1.4398108211155164e-44,0.0027282667585630366,0.0011490874211690055,0.001071042820751662,0.0013925661945929863,0.0016771716443381083,6.590267358594647e-08,0.0023551868554614053,0.00046530791438029987,5.032668504113913e-07,-3.6931969836683324e-09,-1.6248090126468636e-09,3.8679582699321885e-09,1.2460520967014946e-09,-2.3613260844145807e-09,-3.714581099900343e-09,8.376821041786952e-07,2.857226294022327e-09,-1.9878060413924466e-09,3.2763500575473086e-09,-5.053454428812576e-09,6.379367848912465e-08,3.6976088500153687e-08,3.608782569402453e-08,5.889821967309617e-08,2.1152096871890666e-07,6.930268506199146e-08,6.368562663564644e-08,6.752377724202522e-09,7.450007750294177e-08,3.941229805732602e-08,6.984151190590277e-08,3.4668143527411086e-08,6.931752680177366e-08,5.972840314829572e-08,1.6202079203528324e-05,7.667991888440324e-06,2.441215238547125e-12,7.999986076644405,7.999987736493652,7.999886040349722,0.0005591371314622903,953.1623294820364,1649.829570717525,21.999892025550068,7.9982251192585565,7.9999928039544,747.8529288322948,7.998998579151483,7.997617856362623,7.99999244597786,7.999989369374719,8.000072920783388,7.99777167860113,7.999981770225006,7.997862927525552,7.998416447228092,0.00014760158803894065,1499.9998078667657,2.1094764685405205,7.172742204051859e-06,1.5449038781514882e-05,1.6287795800359057e-05,1.2032601421588688e-05,7.672820216697943e-06,8.127399915892364e-06,9.044475176379371e-06,1.6056191381014176e-05,1.7993164862357827e-05,1.6826882110729206e-05,8.376844365300534e-06,1.0196701736716765e-05,8.39240437196872e-06,1.65617539068913e-05,7.004442581568015e-10
400,199.8644841636191,0.0008299937018550235,-5.332230210886854e-07,0.09342992483636883,0.0012789667142475356,1.5431230291009012e-06,0.00011145206119286535,-6.03275171934611e-10,3.0507897904173955e-14,7.79674288826091e-19,-1.6521432921201167e-32,1.117886989746076e-27,-3.548124620724458e-23,-1.0229463910761698e-37,-8.3644395016417e-42,0.0029309323790272443,0.003010261381091836,0.0022515912871296897,0.0033738476802272696,0.002957558000708836,-2.2223081350261305e-08,0.003461969918425833,0.0005453807620201158,-2.4374815431690686e-07,-9.62227948332459e-10,2.845052604560176e-09,7.467577957569802e-09,2.493892243427525e-09,-3.7204020165871016e-09,-3.3182246046201995e-09,6.403886078448296e-07,2.7142777601985484e-09,7.215441620507325e-09,-3.0969791284925194e-09,-2.4638541484251e-09,8.756627888898047e-08,6.143884346528925e-08,6.425561866146848e-08,7.382575655061104e-08,2.0094795559526662e-07,9.237133534365835e-08,5.874176772181109e-08,-3.424194427511983e-09,6.707721776651002e-08,8.645743263313419e-08,9.255894925464702e-08,9.59738952268021e-08,6.179384039578655e-08,8.056565520184053e-08,1.4199289264016146e-05,7.976599184418219e-06,-2.3738736223823396e-12,7.999983309992911,7.9999881954475835,7.999847050597451,0.0004893445937145617,953.3381272578946,1649.7336129326911,21.999907030394823,7.997180968642667,7.999989584364505,747.0426928327173,7.997696868645015,7.9972396855456935,7.999985698068259,7.999985479266035,8.00007374771106,7.998133557667744,7.99998028196081,7.997762942043142,7.997027723152144,0.00018446131097552435,1499.9997153199567,2.2192355288987597,1.0933250697646402e-05,1.9911268941931177e-05,1.4322184090034162e-05,1.9652535121894788e-05,2.147774408753019e-05,2.1890156831151753e-05,1.6956062713502114e-05,1.735071246664701e-05,1.925531126416269e-05,1.1280359987343537e-05,1.518640860274591e-05,1.6941665527000713e-05,1.877906703411666e-05,1.9396738336697796e-05,3.533358465554121e-10
500,199.87530049803553,-2.3340512997262945e-05,3.1830346167644613e-06,0.09204966713122045,0.001338985648189082,-4.0381243490101637e-07,4.731685168135651e-05,5.032409528988382e-14,1.354423504404516e-14,-5.38285666529389e-19,-1.44204891601044e-32,8.98941389487782e-28,3.196069736529421e-23,-3.6155084662479423e-37,2.196088863937755e-42,0.0036262935481165106,0.004068274557338457,0.0038438450038910535,0.0026117408428159273,0.003317054458717744,-8.45217888221096e-08,0.003760976208786711,0.0008174399728722435,-8.737066024651918e-08,6.202583595524265e-09,6.165920287428363e-09,-7.337378057241024e-10,5.379072179828089e-09,1.8253010731711645e-09,1.624425999721638e-09,4.5009200908048884e-07,-9.036636338497015e-10,-2.0345936163294837e-09,1.4913079198545712e-09,7.425673141312639e-09,9.212007245669028e-08,1.0951781473639565e-07,8.926348016684313e-08,8.405577920455381e-08,2.61666382025348e-07,8.58071337141749e-08,1.1098769508908978e-07,3.0907193174564342e-09,7.210460063139268e-08,7.098495890378849e-08,7.180709391078014e-08,9.556622543928375e-08,1.1374651240436111e-07,9.855534349706446e-08,2.2771839834827576e-05,8.706898518131896e-06,6.258372297837706e-13,7.9999794130332695,7.999984219340661,7.999832695158923,0.0004757089407898201,953.4580564374697,1649.5976595638435,21.999891757244054,7.997055920714178,7.999977983894125,747.9118496677797,7.996288855539276,7.996253450454977,7.999980817458509,7.999977568584956,8.000125251074218,7.996175216171992,7.999973049443188,7.996618052312195,7.996725797077311,0.00017107843668177726,1499.999777012284,2.8931696282527493,1.915574815617348e-05,2.007266838625528e-05,1.848225431426507e-05,1.9396501262925385e-05,1.7921040596531118e-05,2.4373532338819038e-05,2.2405601660953992e-05,1.985905351876781e-05,2.0244563603078166e-05,2.2151223688320374e-05,1.682518482156318e-05,1.5489664900606558e-05,1.6186693676317522e-05,1.8690020386549066e-05,-9.032387888751396e-11
600,199.87761529636398,7.170569418652004e-05,8.097450028111597e-06,0.1482076639522701,0.0019106731372366017,-4.335343847688346e-08,6.389841545206348e-05,3.093496458489534e-11,-1.3432810113625239e-14,1.190972991608015e-19,1.769150107919005e-32,7.861865022812749e-28,-2.2120436751735298e-23,3.702072467787913e-37,5.023660740197218e-42,0.0036787168791466806,0.003957661135008748,0.0032606464944662304,0.003456912568391131,0.00448162822395951,-6.590413282839876e-09,0.003466463640447986,0.0009735975113068022,9.236392242764677e-08,6.170910133380507e-09,-9.549750583086037e-10,-1.7058793513589706e-09,6.383334203434046e-09,7.046848326291476e-10,5.084622723264024e-09,9.300004502793757e-07,8.293426609440896e-10,4.8892715048117134e-09,9.1826242782208e-09,1.3909162259480847e-09,9.6911490502208e-08,1.1190729147827076e-07,1.0158100699037385e-07,1.1185260567116287e-07,2.8752531339551073e-07,1.1803601442570368e-07,9.212430805555416e-08,5.452478897357388e-10,1.2508811745421206e-07,1.306655038660108e-07,1.0282038545652822e-07,1.281847927956244e-07,9.719177655084003e-08,1.0475546882325757e-07,2.0785771878705434e-05,1.3135594817799604e-05,1.559200027874105e-11,7.999970521992659,7.999978344141621,7.999791162259556,0.0007342632071054884,953.3830372484201,1649.2888425086132,21.99985424890653,7.996288485473434,7.999977365834125,745.9198323294218,7.996787895468998,7.995734322166445,7.9999736950208975,7.99997313174154,8.000128173938368,7.995701343964905,7.9999761921558274,7.9970233379835705,7.99601514148786,0.0002661651404873576,1499.9996474004563,3.021004777131805,2.6619254104470854e-05,2.2733107111383762e-05,2.076450059015384e-05,2.342258327814731e-05,2.9484871824041475e-05,2.940043048987609e-05,1.977981230507083e-05,1.9491980461846298e-05,2.2076314933469355e-05,2.6082860891433264e-05,2.3595404611367563e-05,1.879608987692297e-05,2.9823045096152258e-05,1.9392427444560172e-05,-1.5698413913410733e-10
700,199.8366590802088,-3.356265630407229e-05,1.6838327656567758e-05,0.17160495676548013,0.0018038565541678194,-4.3261372558591113e-07,-6.890698812874103e-05,1.2662102375403343e-09,1.9439957703868386e-14,1.0606839690307015e-18,2.3362403112198373e-32,-7.805823853911871e-28,-4.2443524848461367e-23,-5.733129420205229e-38,8.833962636159549e-42,0.003917635730165305,0.0038949345118981797,0.005085634535066656,0.005269826392490011,0.004367843720393698,5.586305564801413e-08,0.0045790934315690325,0.0010482052380714237,2.040226941641407e-06,2.6557333534498987e-09,-1.1252617961583913e-09,4.933337645713816e-09,1.081978181939911e-08,1.1651845760263257e-10,4.410913084870118e-09,8.351678459349221e-07,1.3843806689427002e-09,4.43869979764689e-09,8.662193934331502e-09,5.5271330697089296e-09,1.5151567188468874e-07,1.2172493767267621e-07,1.303220167438634e-07,1.4097269311084675e-07,3.206866665841565e-07,1.1439741832574156e-07,1.3106251531045404e-07,2.1357629429531575e-08,1.195118619805027e-07,1.4777596626127755e-07,1.3650215912286013e-07,1.451618532693631e-07,1.3721827884833003e-07,1.1944962462304508e-07,2.585808793948166e-05,1.647589688545676e-05,1.455028490465401e-11,7.9999671795152025,7.999965393670753,7.999768056582658,0.0008666845397716516,953.502448690766,1649.4021011333125,21.999850390652632,7.995974387417678,7.999971668433622,746.3928859060724,7.995824759125276,7.9952651273086826,7.999969063423391,7.999974897520208,8.000121533688327,7.994905821415611,7.999974167967264,7.996079974136633,7.994972360569568,0.00034856854637154154,1499.9996202250095,3.0964836620495024,2.386213693101735e-05,2.491329508486906e-05,2.4991669781408177e-05,2.4126369387803456e-05,2.3709046222310474e-05,2.8195172676158444e-05,3.3607065613385336e-05,2.313024855323218e-05,3.041753380768391e-05,3.047858718575859e-05,3.467024757778345e-05,3.4140266895034375e-05,2.3825011760965536e-05,3.3577936216550764e-05,7.899921505095808e-10
800,199.78127369654953,0.0007227286569515573,7.616061271006732e-06,0.20563510709585758,0.002176890031940096,1.0518234737061893e-06,5.057058195675309e-05,1.2634505498228508e-09,7.614541488164884e-15,-1.0902659368488137e-18,-1.9823089960707563e-32,-3.504093832117161e-28,2.459988520447447e-23,-2.8427163008810505e-37,-2.975416812210401e-42,0.006057169441043386,0.004510781640596654,0.004264028059867849,0.006059063072843158,0.005178055656087846,8.751781474337569e-08,0.005999377159006792,0.0009778060733711374,2.3348199012259682e-06,1.7668263672328558e-09,1.9347410047214185e-09,7.2488908567989085e-09,3.2870029240432155e-09,4.663980644018171e-09,2.906067195253083e-10,7.944564505300099e-07,8.047064691374215e-09,1.1180630184522025e-08,9.663515116090311e-09,1.1522224068834878e-08,1.5755371221737594e-07,1.3181548043960445e-07,1.2795804368422685e-07,1.478450323753662e-07,3.6618781528029087e-07,1.316465769256966e-07,1.335073905701061e-07,2.0043711904909155e-08,1.577423398232613e-07,1.277637068870372e-07,1.396015261636994e-07,1.4464290518453947e-07,1.3298942463495342e-07,1.2651211000522163e-07,3.0421566021718024e-05,1.750956113692222e-05,1.1969413739011818e-12,7.99996579730105,7.999971023452668,7.999779502453343,0.001178126842549197,953.5603247568973,1649.1215671879925,21.99980205222158,7.996107795419614,7.999961467870592,744.6105295431847,7.995363569021227,7.9944382729449766,7.9999727763518385,7.999965590160214,8.00018168120262,7.99540549026334,7.999965702270285,7.994162298884789,7.995365931420928,0.0003557598336408217,1499.9996146164706,4.0681974922918,3.107898610009639e-05,3.559302795176791e-05,3.207484973809498e-05,3.412546133314343e-05,3.1842334159329714e-05,3.0516030987811672e-05,3.600794391286561e-05,3.553854865106289e-05,2.9473789558147274e-05,3.691603874053462e-05,2.7771215194693878e-05,3.302529730067631e-05,3.7084656267149144e-05,3.284385944983532e-05,1.309950993475713e-09
900,199.76012173583226,0.0006256279179739724,1.672124962111636e-05,0.23198404918510176,0.0028521237145155086,9.764278999177487e-07,0.0001266056080782843,1.1812747152384729e-09,4.4337183827522135e-15,-5.50399541399293e-19,-2.02665417728651e-32,9.976422486799162e-28,2.074603238449018e-23,2.4404624512914574e-37,-2.550606585075949e-42,0.005660215622313014,0.005397722120361863,0.005442812379576153,0.005754066637346497,0.005971096272008689,2.238363249261289e-07,0.005376277581457057,0.0013551688548830083,1.863618563143361e-06,7.83052343396421e-09,8.21563923130958e-09,7.55406457666549e-09,5.392692343604153e-09,3.974660458557536e-09,9.109749968341551e-09,6.634283827862196e-07,3.180657521048966e-09,4.402248722105988e-09,6.138645642620401e-09,1.308368503197348e-08,1.5938997526634976e-07,1.793774164962062e-07,1.5252337131327e-07,1.516779682799979e-07,4.1057995706460163e-07,1.6722265261449786e-07,1.8508675028541346e-07,1.0935080703186112e-08,1.5581427229748062e-07,1.4758821774874208e-07,1.624695555884506e-07,1.8004788144533614e-07,1.430182876285543e-07,1.71258268224623e-07,2.941719803213402e-05,2.0617542902529572e-05,1.4574460277362933e-11,7.999965486935339,7.9999650578111074,7.999738274821835,0.001018061200899067,953.8462638447519,1649.1240826825267,21.999797056376952,7.995421290218695,7.999958135085335,744.2954087337582,7.994530497289721,7.994009918494723,7.999962992655953,7.999959314931201,8.000213633068379,7.994306864412847,7.999968735574684,7.993323407556949,7.993682191249294,0.00042281499358979863,1499.9994720134732,4.4437134850452535,3.607343411058348e-05,3.22198162262869e-05,3.2033884838322834e-05,3.968315283573993e-05,3.836861191359194e-05,4.105972374861486e-05,3.717026072452777e-05,3.562632045548728e-05,3.262767893998897e-05,3.540452291537279e-05,3.3087550459510354e-05,3.213604452520818e-05,3.2627282041182724e-05,3.301930429231512e-05,1.395296828887899e-09
