miliseconds,Susceptible_Counties_with_airports,Infected_Counties_with_airports,Hospitalised_Counties_with_airports,ICU_Counties_with_airports,Deceased_Counties_with_airports,Recovered_Counties_with_airports,Discharged_Counties_with_airports,Susceptible_Counties_neighbouring_counties_with_airports,Infected_Counties_neighbouring_counties_with_airports,Hospitalised_Counties_neighbouring_counties_with_airports,ICU_Counties_neighbouring_counties_with_airports,Deceased_Counties_neighbouring_counties_with_airports,Recovered_Counties_neighbouring_counties_with_airports,Discharged_Counties_neighbouring_counties_with_airports,Susceptible_Counties_with_highways,Infected_Counties_with_highways,Hospitalised_Counties_with_highways,ICU_Counties_with_highways,Deceased_Counties_with_highways,Recovered_Counties_with_highways,Discharged_Counties_with_highways,Susceptible_Low_risk_counties,Infected_Low_risk_counties,Hospitalised_Low_risk_counties,ICU_Low_risk_counties,Deceased_Low_risk_counties,Recovered_Low_risk_counties,Discharged_Low_risk_counties
0,4052876.9724373017,30.28052996780735,0.11218667548726677,-0.007602486172710884,0.031801036664020614,-0.2399539328165751,-0.020760416365923694,4431673.372769028,25.986219398869572,-0.08989560632631698,-0.00901594807980139,0.025394650920161018,-0.03152940285925176,0.0009252225146404764,1811058.804180512,9.988433417804002,-0.0034005015183996815,0.00021227759578622163,0.00023451786915688468,0.028924904043921458,0.004749945842339189,1269941.9766598719,5.997391530612665,0.013176090217785688,-0.0013173808328316532,-0.003536997741829547,0.0561940843761112,-0.007348318323736881
100,4052873.8003822486,30.597267672968783,0.11556429076534548,-0.007689109852797505,0.03131394935988766,0.33530367456023535,-0.012634930516733945,4431672.583427135,26.319690359735674,0.24001301371913136,-0.008032082923142005,0.007494624799468219,0.8435915292829913,-0.010284568582349662,1811058.4600543836,10.016463048110994,0.09249841405225533,-0.002089727928945811,0.011570415596613079,0.3055640086303172,0.0038164458563585022,1269941.902472871,5.8791523305067965,0.07596340991014315,0.0009181157573162264,0.010248212393479023,0.20478456068264445,-0.0015635231216291113
200,4052873.6299487273,30.729656776005275,0.34136075308216,-6.269437609469214e-05,0.0617909801482138,1.8637501768488023,0.021213137449301596,4431671.496693312,26.562738802605068,0.44124072841704065,0.0124248079705759,0.056054172710739474,0.7275073101178816,0.0041158562478463105,1811058.3618720784,10.001861035687703,0.11910451564453169,0.001140095045676809,0.016119278314772795,0.5200356127927594,-0.000475060709230236,1269941.7917058505,5.758738187316737,0.14758380526652543,-0.0009449426784032394,0.008650540733132681,0.3192254244341708,0.004481981365294041
300,4052871.3290826012,31.08483882649359,0.4224668870057987,-0.000691549417974717,0.10635394938693483,2.2551059383646033,0.010060782317256796,4431670.802126078,26.795991073236117,0.5064116373237719,0.0012513676186497302,0.07186789682307967,1.9633766191282604,0.028790958030896978,1811057.9974196923,10.003481291112502,0.2318548815018525,-0.0005369760291944893,0.03180182939968805,0.7022971974767012,0.00828795610992961,1269941.6053133109,5.664689527285034,0.2584886971913515,0.003274571482245613,0.016945551718961532,0.33883192052749755,0.0022638681259163846
400,4052870.7103933776,31.740975860686845,0.6040873673171306,0.0018073012432007944,0.1361341965407024,3.4020640212813427,0.02792903352581845,4431669.457069537,26.938123987332755,0.6443778828216332,0.007467696485032525,0.12607515584012086,2.6514441367042005,0.029530976571669556,1811057.570208729,10.013366125784142,0.24049659807140925,-0.0003702145084404115,0.03784211604732742,0.7626296487218157,0.008374254054514807,1269941.5651775682,5.536941690190471,0.3376061458893865,0.007038489484422272,0.020109452211163645,0.5124751642560341,-0.000631004437435103
500,4052869.7812066614,31.741408685878664,0.7124521306009902,0.001272099589090441,0.14544747548550566,4.13773202429354,0.005610408982510766,4431668.6378749,27.001442646759706,0.9493438861863863,0.0117378172341383,0.13274548608770567,2.539588731379477,-0.00040201878701230653,1811057.4527287276,10.033790268453684,0.3188542397465507,-0.0004231132390940134,0.05079209605018151,1.1278787721283363,0.005146977915838142,1269941.464029289,5.457560569455659,0.3673683126440364,0.007590406923383639,0.026244641393146168,0.7237627767013342,0.0030137418439965032
600,4052867.837563139,32.243615931281965,0.8280030485649232,0.010832180387803812,0.17132530044754066,4.002580409420721,0.04445545699418428,4431667.126015471,27.358063649980643,1.114354674569162,0.014533507927659211,0.1831144912546282,3.887744019373203,0.03770761086833932,1811057.231930463,10.052845709989253,0.44163538169829275,0.005715483972411869,0.053789625677046746,1.2565708688613515,0.017593264805746463,1269941.3338092596,5.336178765830417,0.47447518483855927,0.00936951270423707,0.03956594284008949,0.8150241347155136,0.01854939797156919
700,4052868.251833042,32.48173271586011,1.1257251569620121,0.018440293327860874,0.19130506581976273,5.138875807143971,0.03264700646825279,4431665.57765377,27.492193230063524,1.1331267399257337,0.03262332729025785,0.1674254635544913,3.763427869286541,0.029498017008393045,1811056.679136965,10.045929050832044,0.4764721191176357,0.009248954699096527,0.07099854064485585,1.702182909962423,0.0071682237756792375,1269941.1954049403,5.239970041839053,0.4953322887170175,0.015918999448321064,0.039029524627724084,0.9162270037670333,0.017794133094878775
800,4052864.726397185,33.20755579033323,1.2064009046583652,0.022715307950898638,0.231182748268663,6.042592237959044,0.03630181032459376,4431664.637495462,27.76599469691236,1.5398526510959865,0.0326723550685743,0.22595444419302388,4.600605191402151,0.0605710632891856,1811056.363981794,10.068389092682908,0.5280521380518919,0.01038704076591726,0.07929830262058024,1.7567817495076192,0.01667275066659013,1269941.1406393754,5.213783406380831,0.587194221984025,0.01813202602126531,0.043576194633331324,0.9714732617434384,0.022809987939313218
900,4052863.0833439836,33.652688062917036,1.2790651005209341,0.017305870176616785,0.31016368899422336,6.15072457838043,0.03068064615819306,4431663.945430559,27.83734611021756,1.5853980381806083,0.0386162202402818,0.23643031992652494,5.177034436710163,0.0557919657439161,1811056.3613812213,10.07534102346619,0.6346374402498016,0.008188798963942897,0.08303186479222378,2.109818895081069,0.012994645403801871,1269941.0003416333,5.072145046156828,0.6697922762156201,0.02094772114047055,0.04892214170762397,1.169957521403553,0.02282499300547132
1000,4052862.276174762,33.6493426073227,1.5369331624380684,0.03236993119917593,0.3459404160960337,7.672511079115654,0.05361032448616426,4431662.8023599405,28.33624324487371,1.828356084456238,0.056539726207088005,0.26263557315419184,6.06915106557226,0.06596212489876674,1811055.9952275555,10.091031735223318,0.6363920974908063,0.014496703005150244,0.10042860842128527,2.15767421637421,0.020106238265737143,1269940.9783815513,4.986109259128183,0.6883998033583972,0.025120065892405827,0.05781057973557754,1.302901031034259,0.02628346078420373
1100,4052861.6178918295,34.515411582929346,1.5891193557892724,0.0323413305952267,0.33307509799726165,7.6589413433150755,0.06094011069952767,4431661.217429841,28.435187415825528,2.036559548280973,0.04742923650654439,0.2810349874114127,7.086785838453781,0.09716091520524563,1811055.3720543224,10.095762299930662,0.7499696500558264,0.01560287875304213,0.11699890672275765,2.369771037834257,0.034943759096490286,1269940.7935227356,4.893282629234034,0.7565236781611886,0.025096711890241104,0.0632658047061538,1.3653621554030335,0.036518597811838784
1200,4052860.8391962266,34.84102831668312,1.8689822969631849,0.03342513210580838,0.41203473142536684,9.084624268172094,0.06389629257882137,4431660.096016648,28.70676897419048,2.075556584663403,0.062151231097406515,0.3048070863871681,7.6758685802737565,0.11245344330959423,1811055.2985822079,10.110895845290717,0.7553742832820421,0.019700375441856894,0.12015572247411813,2.801546397368341,0.03241925792155112,1269940.6694217618,4.871206291992222,0.8048383943556613,0.03562140552741935,0.06953299246568975,1.5300683257650645,0.035116165749774664
1300,4052858.00689187,35.41378998930952,1.8658496352462017,0.039815659976283585,0.41749839976553027,10.011955671264808,0.09580051634190923,4431658.759677087,29.014543228156292,2.247957507374528,0.07733721471794285,0.3620112333252929,7.869311970327246,0.14493462811994556,1811054.9439362807,10.109519427985992,0.8521167592842994,0.024156464424355067,0.13537437260337734,3.1549672582887283,0.05218922381524026,1269940.6155905598,4.7388206257836165,0.8801450892973242,0.03458102344144933,0.0713770628009331,1.660650928229939,0.04374800412719628
1400,4052856.8653692575,35.72999244921362,2.0720380156432627,0.04577450412480411,0.47284677790015084,11.010972831317622,0.13500378649209344,4431658.248621235,29.26051465082449,2.5317235071125435,0.09247367767164533,0.38643683617110147,8.92244139061951,0.11489867647055653,1811054.3558000743,10.136925906510008,0.917384632954949,0.026007711999135628,0.14619371530490438,3.2249405651548817,0.04501086663980562,1269940.5767221393,4.675057968033949,0.9478935358198752,0.04570173682918783,0.08092488941155605,1.711977301527302,0.050016107025601976
1500,4052855.452337022,35.868553819312396,2.256038485682083,0.06251970944293328,0.5141291362252209,11.578882190733081,0.1311751939654723,4431657.098499626,29.479376728116996,2.725845841097776,0.1013286626093669,0.3967278003024731,9.834838949408763,0.1492275053415093,1811054.1887544172,10.147280475073217,0.9294782149276004,0.025683706350006708,0.15529380162293033,3.308429165200016,0.05791285999000027,1269940.4176350432,4.631151685549915,0.9942404458052814,0.045581736604592235,0.0848486909666352,1.8647017303900422,0.06192113671733559
1600,4052855.280656479,36.48728273881095,2.4641590757787113,0.06109639902287949,0.5336291890401743,12.407042609093883,0.1601649452953909,4431655.181804865,29.610040055399676,2.8680761947810183,0.11811653496399768,0.45426965893540566,9.69892537440755,0.2052444152767723,1811053.7427599835,10.155984065997771,1.0310772269606483,0.03551757163910824,0.1634056878282358,3.8594820423288883,0.060040136278066675,1269940.291486802,4.51589176020291,1.0485981498093242,0.05764423223890689,0.09220309737535128,1.960106602372795,0.07894264652074402
1700,4052851.626598933,36.480506673712036,2.452733682046038,0.07574199516617458,0.5826932276070708,13.067760437273334,0.15276103105275773,4431653.66299426,29.978362595062258,2.860128845956947,0.14749899064582667,0.4766608053871657,11.139366355776298,0.18454566022238733,1811053.3382763162,10.177222839159809,1.0747005147420403,0.03291626733674075,0.1717095976881,3.8787005493470286,0.08233784976901509,1269940.1852789456,4.41689395304422,1.0575460351335995,0.0565183476371134,0.1000411709816148,2.0806262299209246,0.08148023369329713
1800,4052851.746304817,37.17463531368587,2.649992725758943,0.08276497787266501,0.6123640736422361,13.676685616497897,0.20408324380980092,4431652.655271507,30.13626295585223,3.193334648843209,0.16383902516898943,0.5374338497319784,11.5271683333487,0.25084856986677545,1811053.087412177,10.202144317260068,1.1653409838956588,0.03945594830101792,0.18255041187303286,4.33224485230605,0.08523105748471152,1269940.1065775212,4.3681771872889685,1.1524016491684133,0.06583140360770526,0.09977593687299792,2.0625288056261937,0.0829291784830342
1900,4052850.4271803005,37.685589535295065,2.9299365557895682,0.09172032984034897,0.6513486798832216,14.49540820235548,0.22859312176557603,4431651.954012156,30.25722894975908,3.2698039264217553,0.17120231919034787,0.5433060081787615,12.746116044734185,0.23085099162203288,1811052.8356303447,10.223655145513566,1.1722525093495972,0.046001535899511746,0.1947590235821492,4.544834515303297,0.09530945837162401,1269940.092857642,4.2734350171596915,1.1759581262238372,0.06793639540268183,0.11250283150681324,2.214582699621147,0.10067225618263179
