milliseconds,Susceptible_Counties_with_airports,Infected_Counties_with_airports,Hospitalised_Counties_with_airports,ICU_Counties_with_airports,Deceased_Counties_with_airports,Recovered_Counties_with_airports,Discharged_Counties_with_airports,Susceptible_Counties_neighbouring_counties_with_airports,Infected_Counties_neighbouring_counties_with_airports,Hospitalised_Counties_neighbouring_counties_with_airports,ICU_Counties_neighbouring_counties_with_airports,Deceased_Counties_neighbouring_counties_with_airports,Recovered_Counties_neighbouring_counties_with_airports,Discharged_Counties_neighbouring_counties_with_airports,Susceptible_Counties_with_highways,Infected_Counties_with_highways,Hospitalised_Counties_with_highways,ICU_Counties_with_highways,Deceased_Counties_with_highways,Recovered_Counties_with_highways,Discharged_Counties_with_highways,Susceptible_Low_risk_counties,Infected_Low_risk_counties,Hospitalised_Low_risk_counties,ICU_Low_risk_counties,Deceased_Low_risk_counties,Recovered_Low_risk_counties,Discharged_Low_risk_counties
0,4052876.707321944,29.96841987918746,-0.08699682090797385,-0.001546081234459073,0.014297088820905668,-0.2242862853740601,0.002178628641997957,4431672.237396206,26.013176856722197,0.10215267493676722,-0.013442315218070848,0.006000449626239522,0.4383851645067212,-0.010744407771242182,1811059.008416273,9.9832884081607,0.024385515182498808,0.0026508625330597317,0.007723048986319697,0.06990613358921242,0.006347003730486325,1269941.9887703368,5.985377112632739,0.02549552799329435,-0.004090754933447443,0.0026757931612244774,0.03673971727977141,-0.00327444646382247
100,4052873.870616531,30.115811427650527,0.1454979395466214,0.004205825400378543,0.027097408323285624,0.16575551799428867,0.005959567973300695,4431672.155781345,26.07047296785203,0.08887035170795225,0.009147701765139097,0.01547440818894355,1.1097970840184477,0.018612967144048864,1811058.713677525,9.997131770776601,0.08143100690798306,-0.0011533338973283235,0.009511120001330994,0.3165382561665798,-0.0002674027294314028,1269941.888516108,5.892734315874276,0.10224012239259782,-0.000383640866648669,0.007357623540643273,0.1856422559902832,-0.0035061040986816266
200,4052872.8168474706,30.684273119948433,0.20551876477373737,-0.0026103918829193037,0.06392932897834404,1.4424942102690002,0.02145745440100886,4431670.177849915,26.59638710032673,0.28258569118458965,0.007824929141667106,0.056369791358121396,1.1781928029486508,-0.005431318521849771,1811058.618313814,10.021869298670401,0.12847452535237516,-0.00012187099483705838,0.014641059657971188,0.3325364958551176,-0.0019810163354191663,1269941.737524735,5.790192952501355,0.15554750896955893,0.002197145290274376,0.01457062499629398,0.30761005120008106,0.007841605509042017
300,4052872.9688523933,30.91155398027878,0.35422623891693283,-0.003298449389683298,0.09290419632026235,2.7287844888022486,0.008713059849589047,4431670.184330546,26.456331946486035,0.44127297512669295,0.018145727188436288,0.1051541642679357,1.3055750428174882,0.020387503300363735,1811058.0389573788,10.008581810197468,0.18131722731119843,0.004861608478230627,0.0300293463828916,0.7597572040601385,0.011699650654792086,1269941.718908836,5.6546601081975725,0.23897084224193504,0.00020445452347868116,0.016454384216554103,0.40601258371389204,0.006737636002737654
400,4052871.3480241103,31.368644381052746,0.5061338130906257,0.008427190377490427,0.11142138376422199,2.1761146359940686,-0.0008075545113753069,4431668.626977111,26.82818773006686,0.6368129660036081,0.010567968486176946,0.10922136352271922,2.5810778655688615,0.008314660233117516,1811057.895511322,10.012371063193214,0.28031967156748344,0.0024286082821610303,0.03356741059369521,1.080785620510492,-0.000878187617746635,1269941.6039531874,5.59392859376411,0.31305955832018856,0.003558680734197836,0.027769044497949036,0.487685940798105,0.00014047120256207527
500,4052868.535560948,31.73351961420218,0.7532996089024245,0.010680826478739299,0.15566451386892258,2.9035954735978002,0.026447330259589626,4431667.202905094,27.189796150394688,1.0078510164554686,0.0010401550074543037,0.15751873208307,3.0895381634457237,0.01346937818542922,1811057.5983015806,10.027640968446963,0.37484687831559893,0.005180645339297595,0.048211103987699185,1.0067488172307444,0.014329409767667611,1269941.4025134353,5.435211060239952,0.4130065885883158,0.0076680657336564055,0.030532276667202398,0.632000302484146,0.006502530665636835
600,4052869.1514807185,31.95293532070594,0.8278478418358397,0.011597334443344771,0.2197255564355627,4.11085468878231,0.0070766516999021326,4431666.874406685,27.181788205818265,1.1533253909636962,0.0076802516963607355,0.1563468546996774,4.1395492943239764,0.0395181335675156,1811057.222675178,10.057666591953467,0.3660014167513327,0.007937438327959734,0.0644617988689117,1.2393140768951763,0.013868421690217621,1269941.3354347337,5.40274307419856,0.44540517929993995,0.0070657778349688186,0.032452888539036176,0.8078684828893321,0.01564565757609425
700,4052866.3044681135,32.63153414255153,1.0432181226884247,0.01827191591243755,0.25255660015821113,4.556170130909029,0.02058758154200178,4431664.89882691,27.380815893678825,1.1753859878237554,0.020169876562496608,0.18284844147597945,4.497188767777807,0.03766751510634241,1811056.7757941033,10.060040788141636,0.46279713929181887,0.004268457528882132,0.0680711924909313,1.5078996341833122,0.010987926625104024,1269941.2012313474,5.259993119042257,0.5296402358864762,0.010288094993503482,0.037782021850368705,0.8431613228982181,0.013750831219146798
800,4052865.762748439,32.846562440642316,1.1746160348731545,0.023070560889447998,0.24525065622017095,5.348838932555304,0.04529958660532657,4431664.829128202,27.569443565592568,1.4476624964528015,0.0447743162993163,0.23383319583577952,5.274299640983168,0.05498076359669233,1811056.6478546164,10.051866736619838,0.5757838654640131,0.006624441518235607,0.0748407298990541,1.7156345653712053,0.01586160443995023,1269941.090782777,5.1955629730227475,0.6065810400938286,0.015704309916050468,0.04659469010556539,1.0023838446069202,0.026518379717348262
900,4052863.1654879083,33.15796877083795,1.2648911309350634,0.027658579076065337,0.2800192778830868,6.704079079596323,0.0650043950831686,4431664.36402398,27.811325310554746,1.7050313941577224,0.039437074069740674,0.26839484747530157,5.100759559751818,0.06465182003652373,1811056.326955988,10.083238252735294,0.6102035974637318,0.010230316396576296,0.08409799048820202,2.241966494308305,0.018147366588375194,1269941.0854784152,5.129419718092871,0.6571439111145901,0.01635598630521661,0.05222763578508043,1.1841183986882418,0.019313982004997687
