milliseconds,Susceptible_Counties_with_airports,Infected_Counties_with_airports,Hospitalised_Counties_with_airports,ICU_Counties_with_airports,Deceased_Counties_with_airports,Recovered_Counties_with_airports,Discharged_Counties_with_airports,Susceptible_Counties_neighbouring_counties_with_airports,Infected_Counties_neighbouring_counties_with_airports,Hospitalised_Counties_neighbouring_counties_with_airports,ICU_Counties_neighbouring_counties_with_airports,Deceased_Counties_neighbouring_counties_with_airports,Recovered_Counties_neighbouring_counties_with_airports,Discharged_Counties_neighbouring_counties_with_airports,Susceptible_Counties_with_highways,Infected_Counties_with_highways,Hospitalised_Counties_with_highways,ICU_Counties_with_highways,Deceased_Counties_with_highways,Recovered_Counties_with_highways,Discharged_Counties_with_highways,Susceptible_Low_risk_counties,Infected_Low_risk_counties,Hospitalised_Low_risk_counties,ICU_Low_risk_counties,Deceased_Low_risk_counties,Recovered_Low_risk_counties,Discharged_Low_risk_counties
2400,4052842.787107145,40.11969223558322,3.7280934913065273,0.1435216915035623,0.8444786288942354,18.88931449701992,0.337018353595606,4431645.451485397,31.618430280064764,4.259709135009487,0.25088703264023116,0.7173414840625876,16.086250594795096,0.3897559509843599,1811051.0283084626,10.327661511303338,1.4900373856889686,0.0643751677793861,0.2475084764945192,5.714059748764241,0.15442166471415916,1269939.5907093857,3.9800872357295187,1.3652675440491249,0.10604986000290376,0.13657325242687057,2.6938286354756755,0.1445600844888879
2500,4052839.003434145,40.56064994374815,3.7878165405423783,0.15843331973391264,0.8752478791408878,20.433510296860767,0.36600802095185625,4431644.86475323,31.819445728431376,4.18129101067426,0.267853900066981,0.7376459481211319,16.558988579359855,0.4594516244097217,1811050.7318700498,10.32603651852891,1.5433840037673296,0.07546519193362627,0.2508747601186388,5.878941855806169,0.15882027507531316,1269939.5113243312,3.935773284546,1.4272903023326382,0.10944393503724789,0.14897188716723136,2.827035563937826,0.1635718425671095
2600,4052838.2423221474,41.21596891974354,3.96597106699497,0.16863597946868059,0.9582044449414743,20.996211734468716,0.4292354329165383,4431644.234008652,32.4343558357692,4.350020320431717,0.30161890528503993,0.8107635287233877,17.45454096260382,0.4903723126037841,1811050.637469445,10.355555817281024,1.6314610958920102,0.07835539573545139,0.26790509364093656,6.0463208821262855,0.17016977718450293,1269939.4477426158,3.8925764515307053,1.446250012780984,0.11792603001795457,0.15207138441395976,2.8212553629167543,0.17453653650478787
2700,4052837.2702385313,41.73042016122578,4.076863899150096,0.16689034688216578,1.0168859531238794,22.2277108570918,0.42078186509813087,4431642.745084154,32.63059352860703,4.530852979795671,0.3157462439704229,0.8590542882271232,18.34053715471,0.5085874887283739,1811050.0753038253,10.384866461204197,1.626530395089243,0.08658153571777519,0.28371353607656713,6.136095227012117,0.18612626933675025,1269939.3292641211,3.851511202144457,1.4580404878474773,0.1205866493827613,0.1627136788532336,2.9045066398231705,0.18000122308710548
2800,4052834.2670045514,41.90453973867165,4.291219260528278,0.1874634180919768,1.0562104457189623,22.70890136453062,0.45577973261428895,4431639.8791829785,32.901544210180425,4.70171010063117,0.3314614874827925,0.9005264087547021,18.27834144710803,0.5646646957702983,1811049.6350832812,10.416770513534651,1.7251434265945216,0.09003456599833977,0.2925554028323268,6.4893166052351665,0.19086567077242952,1269939.1838147508,3.7782596580268,1.4717558764525118,0.12972181496134338,0.1675666624842694,3.0117301190053984,0.19885234005816005
2900,4052834.148688782,42.52126628915849,4.545703560223762,0.19811854957596953,1.0561247413124928,24.056640869862594,0.5095422061494777,4431639.269527111,32.99270388384143,4.974159793875112,0.35994921992734535,0.8999261923676225,19.604816796017477,0.5715917206826562,1811049.3624162527,10.432204184706569,1.7161085471122053,0.09739574121618322,0.29441828858574975,6.83170500976651,0.2140738364168345,1269939.1516451119,3.6662013939934197,1.5052722007776445,0.13737199215588183,0.17185498244595995,3.1564407519279025,0.20192138954797134
3000,4052832.161670656,42.790582859691185,4.685211769531217,0.2036022558064932,1.1104581947673926,25.356475901703107,0.5493808676233973,4431638.317418645,33.292511902741474,5.1460552819525205,0.39078517222178877,0.9414685304194739,20.206244958456026,0.6010191761971421,1811049.2249128604,10.452129540438923,1.82429051013673,0.10469205933491656,0.30296591803569933,7.103721221505797,0.2290701092251925,1269939.028807771,3.656036300223697,1.5759694952124836,0.1432932998214198,0.1855677993547181,3.2866810303010685,0.21581934404947234
3100,4052830.6184432176,43.31473962595729,4.848577564722231,0.2247072159615107,1.1868738574424,25.466274027370734,0.5965767136972411,4431637.741628064,33.73860011803135,5.409942988176491,0.41074797811585795,0.9929343455652169,21.315965933951393,0.6514438419556334,1811048.9710664472,10.48155094741742,1.8762591150730947,0.10997921003993373,0.3237487448758201,7.3798621066995524,0.2485360763077661,1269938.97528998,3.629578948703412,1.5666030299092444,0.14647438345142874,0.18613402740069793,3.2457220351000364,0.22923928810834218
3200,4052827.3197820433,44.00889065029888,4.842700281650715,0.23453125133863612,1.2232198122510503,26.506710494582393,0.6075315867129846,4431635.0081765605,33.86150533026568,5.362337012646228,0.41698151319907534,1.0088481984091053,21.661835695654663,0.7157408407139244,1811048.3509650484,10.49625321065132,1.942645788727011,0.11690459557010442,0.3335672857695109,7.579911996175664,0.2509433410505823,1269938.903110903,3.536219729851322,1.628157219291222,0.15496786991863015,0.19603660193400232,3.3334187782373403,0.2401397088664549
3300,4052827.18193093,44.62190533140845,5.169938211742349,0.2536256712136326,1.2841342707151906,28.160347367530974,0.6631461536843692,4431634.451576988,34.36935240302422,5.579891469420534,0.44612944021871703,1.059030551310691,23.209997855867318,0.7436745773301653,1811048.1814188478,10.531830197884018,1.9237513775481592,0.119266362319161,0.33932780608509316,7.8254025707253705,0.26535118892345816,1269938.7399068582,3.5216337547940753,1.6431153520992137,0.16151689903511135,0.1991157739653498,3.4945421265956913,0.2587072750780663
3400,4052824.132716861,45.120496066524986,5.2442587800246026,0.2619873020854716,1.3432783129133257,28.30263091223308,0.7202600761403528,4431632.7840496525,34.503092422974326,5.677212987931639,0.464424838029604,1.120965829480713,23.740404179037522,0.8245580238695435,1811047.7335292532,10.564005859688121,2.0331770784500485,0.12619492217674602,0.3538327530440958,8.13323488658312,0.28765074055617434,1269938.619664436,3.4781766072438165,1.665990976930888,0.1698208333678022,0.20984873464107423,3.5405309941942087,0.27507115583429953
3500,4052821.4559312263,45.901471713763065,5.3209235668997605,0.28229479366097926,1.392670438666911,30.024526132144803,0.7648483182215489,4431630.65502013,34.764499873421954,5.834916261061393,0.4975093178029446,1.1839140869847105,23.817361927126772,0.8401362976114006,1811047.4098396534,10.577287847215056,2.0179224985906647,0.13023858005675554,0.37067221149381396,8.351758876083945,0.3099138113675209,1269938.5332281392,3.4558198726852347,1.6837458541501262,0.17039343786175415,0.21999475872711735,3.6000838960786656,0.2878194542213328
3600,4052821.145437182,46.17886362448252,5.569390169411403,0.2943960208836787,1.4626146566190488,30.922639408562404,0.7967904626628595,4431629.220788863,34.99596551870373,6.120986776652042,0.5250535748978424,1.2135476864298325,24.59983196275306,0.8795052375270749,1811047.0504908068,10.635564386731314,2.092570613553741,0.14356926032287692,0.3751441857638458,8.323899054864908,0.312793033320208,1269938.5264784216,3.345378165749182,1.723864742334477,0.18206984265606552,0.2237047955488244,3.7326346136998123,0.296384390800068
3700,4052818.7325307145,47.096550238848515,5.874101211784887,0.3000738387886847,1.4685088536653066,31.82446855501473,0.8325963650346827,4431627.876984684,35.3497126597798,6.232648022600873,0.5463009786493218,1.249762182089873,25.353950623033757,0.9410990426111386,1811046.5042262876,10.657917169844493,2.171865676304479,0.1486826807458981,0.39405726824038495,8.797311457127398,0.3413801959561802,1269938.4374741993,3.2912033616766267,1.7572151387348207,0.18237001073612738,0.23392460941424179,3.7182694706858834,0.3147973847120349
3800,4052816.3320095534,47.71501970146675,5.9739468165068015,0.32132894102183635,1.5595546795797073,33.86700911306794,0.8677438700723594,4431626.4598286245,35.70886755590675,6.368359901349741,0.5749373892662673,1.3018573909576667,26.493211818851027,0.9747175694061293,1811046.2567751694,10.692140088495504,2.2481337940899317,0.15165266418465223,0.4079407484447216,8.897491198157384,0.3622529244091179,1269938.3389218415,3.309604423451692,1.7696131801486197,0.18836535372209226,0.24641491853669314,3.917679363199841,0.33298535579119476
3900,4052813.605464856,47.937880510405826,6.125505499209241,0.33373031650000057,1.578136709812903,34.51951897114429,0.9494130819884776,4431625.350827837,36.12789704408008,6.493632273678469,0.5936057842581777,1.3194859235280572,27.085979198551613,1.026184553846727,1811045.9838574335,10.729569485068588,2.2504891977741694,0.16118777808034382,0.40375208851269234,9.155527627603485,0.3683805537358414,1269938.2552462993,3.272845160449673,1.7663063341858973,0.200140099630359,0.24712366471236727,3.936518351324527,0.34760117439511923
4000,4052812.944704588,48.47622816394596,6.36075283098636,0.35294705884302874,1.6567909064601296,35.105426948594264,0.9914373672574116,4431624.445481776,36.30227792604764,6.828693233271537,0.6306806030840515,1.3601748219501975,28.837450857095426,1.085766211867484,1811045.3508183095,10.76617123156343,2.301503727888839,0.1670912541414235,0.43135317568076176,9.531476419711986,0.38611796958025446,1269938.172504941,3.208085649560773,1.7741374487203985,0.20214722261904722,0.26320467843172224,4.017706386267971,0.3470224224082674
4100,4052809.7380682025,49.22040628489947,6.396086930988223,0.3719257296154398,1.713440845109983,36.16908661698253,1.0424086395129135,4431623.315830229,36.66726071512153,6.990264069099516,0.6459838501760176,1.4208620764554647,28.7871817866755,1.1661384887854667,1811044.9475851483,10.790650413980556,2.3203987803066486,0.17537314800214193,0.43155551730260233,9.707737732853301,0.4161061238938454,1269938.1318893863,3.1480835705702,1.8256434269184818,0.2108066340995672,0.26934056680633583,4.101606179177831,0.365765561939953
4200,4052807.847100767,49.831951339355804,6.698679571687679,0.37396764599790194,1.7851524518528006,37.661780570163586,1.0934864552812347,4431621.535991435,37.040279477134504,7.161462978525445,0.686667977636682,1.4590759888089733,30.31127709471049,1.1867715633000668,1811044.970617918,10.83017943846917,2.3879657308768785,0.185502466692392,0.43872285092091223,10.028133820531911,0.43744897920642245,1269937.9477821304,3.1655564785763826,1.8165122546567556,0.21315750245921142,0.2734824580035054,4.196029413176717,0.3899844845991564
4300,4052806.9401467135,50.02478952905677,6.664909347152308,0.3936264281644269,1.8264502890791705,39.324539700965076,1.157622974519766,4431620.455157474,37.61513166915926,7.341211866578042,0.7118255612318818,1.5086113138326085,31.093081251204865,1.2575402068498336,1811044.5393941908,10.869886218470906,2.4109537861562247,0.1884472954518847,0.46072091327001496,10.321184392791267,0.43993926450330884,1269937.9350513662,3.1000332145794065,1.8306267677856316,0.22430400202226058,0.28006912032476755,4.284921197164408,0.39175293262148475
4400,4052805.630983529,50.753544507827606,6.8762925960991454,0.40692884902271875,1.8581169872801577,39.37654120035608,1.1896312152428623,4431619.177305571,37.69675486078817,7.32095564159822,0.7399990227622312,1.5697587919067442,31.9228566174212,1.3523095961726728,1811044.197667566,10.901474897631799,2.4699708050330167,0.20049854875117254,0.47589747471387495,10.449483448175846,0.46093805335632204,1269937.7673882155,3.0740936331715596,1.866675661737663,0.23021157964585615,0.2910596651865248,4.329582615382509,0.42084650567076526
4500,4052803.5660231686,51.420259238663824,7.1892856960568645,0.43119713482682315,1.9365307641387945,41.35904737609245,1.27107306877326,4431616.657170622,37.92160417385981,7.661209098609308,0.7647723669556649,1.651265693293824,32.253107972009786,1.3809068362953967,1811043.723310168,10.925932938265898,2.566520525806072,0.20714358351015247,0.47673495563468254,10.693804869466488,0.48040306796499677,1269937.8068936437,3.0194527299723357,1.8866357030201117,0.23429806097366096,0.3033548050216531,4.402381475860249,0.43040357629526954
4600,4052799.8387846556,51.822229403728365,7.390310954818426,0.44896625282980335,2.0374554661511564,42.91370565984126,1.321487061786158,4431614.505623147,38.492582591508146,7.764297869278338,0.7929368210976634,1.695945461206006,33.18262232525275,1.4649588717997604,1811043.5145026024,10.975219925702946,2.609068291274016,0.2117050186568311,0.49305534867770606,11.120806524956697,0.5059571191846628,1269937.597454286,3.0019380351901668,1.918896171258671,0.2448841738934624,0.3069715320223563,4.445027097158196,0.4505693550280089
4700,4052798.1217437554,52.82450066323149,7.392118285394797,0.46859493625504306,2.0551186951794076,43.3411280915402,1.3474517079006805,4431613.352213785,38.59133129091701,7.812235901853066,0.8263624438964103,1.712706800716165,34.150543242733754,1.5184976850663567,1811042.761272713,11.006318639982792,2.601089112407672,0.22322099015891575,0.5034283282019463,11.237501885942619,0.5239105797266983,1269937.6049804823,3.0114458907662645,1.8987675574176457,0.2432547365588346,0.3229300526317905,4.560761870259814,0.4517575024833956
4800,4052796.9635492717,53.039823033065346,7.720928185823853,0.48136374462411896,2.1382013894175573,45.41023226431569,1.4449980811147376,4431612.447849745,38.99467930812544,8.040414915835862,0.8443257567484672,1.7782913612105307,35.15283980119058,1.5992609356796283,1811042.6847573717,11.048929584163075,2.6977468118800747,0.23382784612995275,0.5175865118682869,11.536570190179935,0.5545795963541592,1269937.4996248237,2.9438294616696896,1.9549970428616872,0.2566913804421546,0.33427846130704436,4.604257994067212,0.46661941277432667
4900,4052794.6661283667,53.82770713326276,7.748359982022964,0.48969238036018575,2.213187948262604,45.740822759054495,1.508393251656889,4431611.291891979,39.696557854391976,8.36645001171567,0.8645593517693463,1.815738962986317,36.666992541634954,1.6586068653712693,1811042.2716388977,11.09418723730921,2.7669696400413146,0.2392118377386309,0.5231927383546227,11.699431934279772,0.5747654076199118,1269937.3434827183,2.8918690815921693,1.9591054023825794,0.25727126404715883,0.3408816243507385,4.690036020537841,0.48563000548238544
5000,4052790.8020131476,54.812077557956606,8.013302547781459,0.514822023641166,2.2291638523061126,47.57491201779181,1.5639003413315808,4431608.717710462,39.725298813442166,8.337709234835613,0.9111768446884017,1.8942250810636247,36.877563721307084,1.7137363246299986,1811041.669081238,11.127327141850136,2.7436484917135933,0.25017749032622416,0.5467446964123691,11.948866640488436,0.6000526230779484,1269937.307385604,2.934759617937471,1.9781397650773935,0.2597220500728457,0.35150895785177405,4.70700526489017,0.4978099235389344
