milliseconds,Susceptible,Unquarantined_Infected,Quarantined_Infected,Confirmed_Infected
0,9009995.558745563,264.64900204715343,0.10968049687805372,0.12407440813484752
100,9010006.566354403,260.4825043384196,-1.5341550386712892,0.1083146489495421
200,9009972.705807773,282.67214000952237,1.3855772007474942,0.06655722366261109
300,9009988.067470571,276.7297169598201,7.097048392970632,0.2822844128478831
400,9009964.237088066,294.51329334871315,9.975561436515545,-0.3101025327628478
500,9009957.436544895,274.587384643417,10.563662561003202,-0.2620052593773907
600,9009942.45297064,305.5385447528433,6.667157394018408,0.49618269900554857
700,9009931.998609036,292.5142311265438,12.259374551415197,0.1007024328283991
800,9009935.83195635,297.2651855560613,11.128671958422329,-0.06455106883989242
900,9009938.117387995,317.5577549276178,18.804716164681746,0.7202512144362487
1000,9009923.464626787,317.0413351297894,19.47863307631856,0.6112373061510306
1100,9009918.943823017,339.97390016078555,22.98423093338581,0.776498212041183
1200,9009888.020191295,339.3398910252183,23.768619680629087,0.22764470512072216
1300,9009875.245020065,354.121214744477,20.937709029063942,1.1088886160766198
1400,9009871.301209105,361.78087782738544,22.284200578338616,0.7776058905876118
1500,9009853.339603504,354.3467981028467,25.80022736898098,1.3281942644981106
1600,9009849.404301507,360.428783471,29.33034343343565,0.8325127868006177
1700,9009860.145486291,391.46914629441017,32.6606112875128,1.5868714784603895
1800,9009826.351091532,386.0922266532334,34.61263436045556,1.1359073450079236
1900,9009798.830370272,405.5390069582412,35.43346692939346,1.9695355706319204
2000,9009805.518064646,419.9102669346682,41.592940270381675,2.0835703257665004
2100,9009799.60700288,428.8512388914561,38.91388129687753,1.7289132301544547
2200,9009777.908485426,445.58322750646994,41.118342836401354,2.6828148359103183
2300,9009782.820159923,425.152403570285,48.9663668847081,2.887658256739349
2400,9009733.92023607,451.6790979682554,50.0187678746553,2.4131714076377464
2500,9009719.997859921,469.9585681083036,50.419590222938716,3.1662444172171247
2600,9009732.158519264,489.80048130807285,54.29923576914076,3.401310952186313
2700,9009700.443066668,489.12586829704753,61.6107925054838,3.6456346826524184
2800,9009694.284526901,512.9812172635621,56.402004046569935,3.566275224648588
2900,9009666.807915557,524.5026052474643,60.33351795961137,4.530104132106558
3000,9009673.499780677,530.3642310389037,65.81589787659796,4.2784779187442314
3100,9009635.037932564,519.0160770641146,67.85663841502046,4.982173186428536
3200,9009644.786263801,553.2629429812214,68.62494726501734,4.887892768465575
3300,9009614.287722118,570.9898775121782,72.83104172066267,5.410445796729157
3400,9009611.945162563,579.1599474378007,76.3030958335494,5.580523514348605
3500,9009577.707256094,568.5273972602093,84.13251843835951,6.204745003283603
3600,9009568.49422563,585.0365454110777,88.49815102223697,7.095819650752538
3700,9009556.275704777,614.0737622774498,87.56729989800722,7.271400848874628
3800,9009531.755017245,643.4519243381415,92.50488215489294,7.864970672269114
3900,9009526.896464577,630.4609325963471,96.41251065665783,8.092803325230655
4000,9009506.140515298,641.8264205087685,98.64850387746323,8.780665070878957
4100,9009489.692672594,661.2226116293583,99.99446294198475,9.429458155994046
4200,9009474.803905245,701.470800208086,102.40370414757413,10.003868602878734
4300,9009449.82475822,712.3205871925154,108.31555655114137,10.48748368393803
4400,9009393.908287544,713.8548506290372,112.71821357245247,10.42494441477502
4500,9009369.392231511,730.553578140797,117.05523676260525,11.556057116424741
4600,9009374.063686911,753.2879140864077,120.245730637623,11.522796361141197
4700,9009358.614039533,785.9662593561483,123.7008470398607,12.714947467758142
4800,9009316.798690103,791.6670251434441,127.00529154774344,12.757719180250305
4900,9009297.750471096,822.2336445655169,132.16355354068446,13.595274530556617
5000,9009286.41727419,813.801340978032,137.50267381639054,14.297438504945244
