milliseconds,X,ES
0,0.9823438236181772,0.9237494115352944
100,1.8677228450455072,0.19752699258898945
200,2.422889061452221,-0.5408292777471876
300,2.928172456575267,-0.9479398554015852
400,3.390540915033,-1.3565843713776566
500,3.724901427309192,-1.6845884741757626
600,4.014269176538997,-1.9957309522221667
700,4.1650262220582395,-2.1687746809714588
800,4.231513408965824,-2.225897676103082
900,4.490966939264399,-2.36954846180575
1000,4.503651480733202,-2.619383173290777
1100,4.572112251972177,-2.580663735929627
1200,4.733541361112554,-2.643539707003573
1300,4.686553519435339,-2.6941668906029417
1400,4.820774585704952,-2.8585673352092074
1500,4.878278701581015,-2.8624569019990402
1600,4.916664425163658,-2.948917075892995
1700,4.9328267457770805,-2.864770308956681
1800,4.965755111048507,-2.8921586280925906
1900,4.95038293289979,-2.9333786755852786
2000,5.056512813769467,-3.030259493039549
2100,4.972003875355577,-2.9022099466424267
2200,5.054482601564325,-2.9657714047731014
2300,4.96331367979275,-2.998808467091109
2400,4.9701064971262765,-3.006103118614692
2500,4.938868241618693,-3.0951612270453426
2600,5.003681400645464,-3.082063165106714
2700,5.011776688921555,-3.101564191846545
2800,5.010921149026986,-3.096682154429715
2900,5.037765188275272,-3.0722118949692856
3000,5.116825639672136,-3.102811570026549
3100,5.052318706395831,-3.103530784895227
3200,4.9952186261355696,-3.05738185829358
3300,5.025080030208906,-3.0644643595112786
3400,5.107561260322587,-3.070583065066254
3500,5.101397665193074,-2.9871778555631487
3600,5.090033174831408,-3.0421898497213506
3700,5.0179723638318166,-3.045070775833047
3800,5.008647761904749,-2.975939224718836
3900,5.07913306213939,-3.014102245300257
4000,5.000853355557747,-3.11706222545238
4100,4.9801596383404405,-3.1160858295325746
4200,5.09705902989,-2.968723990308311
4300,5.007775326952259,-3.090600642484835
4400,4.970174446989182,-3.1010495996611493
4500,5.116406892934935,-3.054045789322385
4600,5.0567140537513415,-3.077901612228279
4700,5.046372789693819,-3.083307166338988
4800,5.010308398994872,-3.063281425238646
4900,4.98614610716632,-2.9759541161019807
5000,5.023007757786408,-3.0208352047016587
