miliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
0,43993.742095590984,-0.8747239386980256,1.0323777788551345,4.966955512778097,0.23800155602912224,0.10349295180962595,0.10191972410698062,-0.02254720497261075
100,43988.73813182266,4.974850903189812,0.8871471962574108,4.039816058427159,-0.036469886302285925,0.4283090642567906,0.23476168856555135,0.45340961318799616
200,43984.87960764339,7.342048765802,0.8955059398363864,3.220491239545481,0.39928743300011815,0.9353992036053637,0.2273080355550375,0.8511780202077641
300,43984.71203988843,10.186121634564296,0.9125927806155038,2.5658718915397967,0.33064281172230314,1.1793060369544335,0.6763053958813957,1.1603359680894922
400,43981.49080684713,11.660362726344568,1.0142247561638542,2.0907585249903993,0.5660484549544266,1.463366163504559,0.7316451144415622,1.4033636639772755
500,43979.27991114692,13.279172481869399,0.8807693965452543,1.6487831210652382,0.727937048281334,1.6544776121790314,0.952140875467959,1.5757137794585172
600,43977.77333547292,16.05204441510929,1.1445397744098833,1.3104497614939132,0.9092674974291013,1.6877538379856332,0.7349908191910504,1.6904580510276965
700,43973.31880092222,18.544577977730373,1.125930466437272,1.0879220987102098,0.555433525739937,1.8765400077131202,1.1935384057145058,1.881206084346018
800,43972.77971697643,19.02305076776726,1.3014272966878977,0.8021757424956101,0.8060083734322316,1.9819043029844219,1.0039348617256496,2.0005517195940072
900,43971.24792967265,20.4594277376342,1.4382110242220159,0.6492470306224721,0.8832669731543253,2.0913576293879435,1.5795832200174902,2.0540167776439775
1000,43971.53684200967,20.53183394546063,1.5089358949912166,0.5999257351646722,1.53727303991861,2.0252808165174154,1.7185534289503714,2.1360282092725944
1100,43966.019044968176,21.794959152221395,1.7333676165406002,0.39263366427094876,1.77929165997837,2.139813368950409,1.7074032361255032,2.23673004698466
1200,43968.05370679243,23.866699824134606,1.6525839986474882,0.35379205086945126,1.5319417238327795,2.1679149595741043,2.07567398013517,2.316699811456145
1300,43965.29127338106,24.711518174033717,1.8123182904497488,0.2614787907564485,2.0623088183405827,2.2340732440543887,1.9978156363124715,2.3644134696489574
1400,43963.25927277792,26.05363703675424,1.9473116116045852,0.23500931579435977,2.2715090765570998,2.4737205172363304,2.322349427335208,2.3861861844514025
1500,43962.61684699929,28.391701492372388,2.0523153070754803,0.19636917139646362,2.5194228164266255,2.396831008859599,2.223417450649209,2.469844886085469
1600,43960.48760450056,28.73909482228468,2.2070743280118026,0.17089519984831109,2.836542677465481,2.579302931977465,2.74120913741552,2.5060059560562804
1700,43957.297353039736,30.152845194540433,2.3980844535055312,0.13399400191949082,3.1346411809838055,2.557613101995895,2.7336720220714064,2.565736596210091
1800,43956.45530746823,30.074174255017773,2.4750197690410114,0.08109302193468663,3.5558694919408396,2.7631521689044205,3.025457041894853,2.641777420017841
1900,43954.344784063076,32.7266836704759,2.5927637975162297,0.08959593703920135,3.8929791227801793,2.824279337997299,3.26665526591556,2.6874581619218936
2000,43952.02457226572,34.002452797422414,2.78868755849676,0.030276341669408013,4.022397075564543,2.8889130302253156,3.626659797380346,2.6916575003982577
2100,43949.66054612777,33.255896022012784,2.9884524061295847,0.056133445318142,4.5416603243675855,3.0617071120733965,3.41481348795913,2.7082611872646942
2200,43948.75924494827,34.65890494934429,3.0359724864078244,0.00964262098597183,5.0294130877918946,3.1029748985329073,3.6645520108861147,2.724796670353093
2300,43945.07617130457,37.0404169873068,3.073622277008284,0.05499213379523596,5.359709637358089,3.170000886790274,4.059752866023507,2.752579675852253
2400,43939.92804706572,37.88322301529179,3.314310954677503,-0.006156066772321955,5.536492901064188,3.3142808791566853,4.533581599366339,2.843147446444453
2500,43939.964614965196,39.889776393819886,3.365841119295679,0.0561938440980538,6.017517346241841,3.4610056349344736,4.784969073608082,2.933811837031829
2600,43936.89850835051,41.42250338700364,3.6965631585859655,-0.02958506162367591,6.45927903120651,3.577125457373966,4.7842590328840116,2.9234952437307555
2700,43933.55130567028,41.69025994282198,3.8605621967822312,0.0035507338817167278,6.966720256749572,3.6721574398600887,5.235960800008954,3.022951577347403
2800,43932.391474967844,45.75754472867834,3.913688155408059,-0.030532653177473158,7.5236207593051825,3.8758846695566658,5.690619917346435,2.9966795135195397
2900,43928.48633990417,45.819008663907155,3.978346138399088,-0.03514012133599745,7.570124248497074,3.9750859014973408,5.8039836912426415,3.041001139044474
3000,43925.336218968834,48.75691557235261,4.333790608640311,0.019471615217309644,8.52403079999769,4.138849547465378,5.885127989295015,3.1003158839948246
3100,43921.897492205135,49.74187585163912,4.352752219868108,0.06083008032221005,8.701660290697795,4.214737095736093,6.294471270824144,3.125440731050744
3200,43918.0423618428,52.89985712844993,4.696851825766623,0.04906010105250462,9.755890312922237,4.545927968430617,6.876836729196967,3.26295002127742
3300,43918.458289024755,53.6985246165075,4.884157732799725,-0.0032693904474417022,10.091609407727018,4.708128170833259,7.107362692769528,3.3310268077741476
3400,43911.58404247203,54.869041208283996,4.948972329230144,-0.043335697345127246,10.890612663077313,4.836431262180054,7.319172821083547,3.3365289535950375
3500,43911.3396138649,57.17882279858966,5.114613456676709,0.049035709711756366,11.507065451663408,5.0360798538827565,7.822741354908074,3.4022697288945003
3600,43907.240407632984,59.970744861266965,5.459899076412352,0.018901749959039562,11.452096549225526,5.197547504567367,8.385023156237374,3.495036897890919
