milliseconds,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c
1000,2.2822307381557546e-07,299.9583539445573,9.385494327382212e-07,299.99963830469295,0.0012203722780603605,0.00023797389217893456,8.94842402703136e-05,-5.206459186915742e-08,10.765819416162188,23.217258967665007,10.570621900808268,0.017445231185815358,4.883028776631854e-05,2.6632369764606033e-07,-5.0190616733839636e-06,-0.00021169167411888502,5.340229095973451e-07,299.999999534733,0.38943694967324416,-2.2596877213469814e-11
1100,2.08611122600979e-07,299.576918904819,7.140881542584298e-07,300.0000633244691,0.0011978091909691409,0.00035213811001244034,9.75442167571214e-05,-2.2737475252262302e-07,12.126956101036324,29.06947077438882,12.341423221456596,0.0069838059300250475,1.913894755808706e-05,3.8565439746325707e-07,1.9599189825867515e-05,0.00013708227429182193,6.004407361868832e-07,299.9999994015907,0.20360793630899032,-1.2270629219864094e-11
1200,2.6271515362425704e-07,299.670230212506,6.724326138457754e-07,299.9996123522693,0.0007718250599422817,0.0001887922254225134,0.00012386245107960021,-1.269009267520405e-07,12.808037973553585,30.869556206261475,12.961667746091583,0.012092842588990628,3.490442807175355e-05,4.376607304646707e-07,5.774692355708923e-05,-2.09778868655897e-05,1.0118880234441208e-06,299.99999909563326,0.4117334457804097,1.9470744255737312e-11
1300,1.1282805614209565e-07,299.75281372826316,3.695771503795141e-07,299.9997434666503,-3.399162960628782e-05,0.0003557055907611895,0.00014559481877625996,-1.106417132998092e-07,13.501846424190294,33.40597932520252,14.751663835943829,0.023727018191291024,6.895605756466355e-05,4.370360570908555e-07,7.549568510198542e-05,8.051858750255091e-05,9.273477868265549e-07,299.99999910899317,0.24069098156396243,-2.817042570721139e-11
1400,1.645707284180188e-07,299.4757680900273,1.1046052546515473e-06,299.9994950963759,0.0002773222984430979,0.0005645414499507609,0.0001569194233277565,1.1250636976976033e-07,14.591225060268298,35.75998344119511,14.792345245270663,0.026747767248909118,0.00012098192597735164,5.618273416828106e-07,0.0001488050901265779,-0.00020369236381493247,1.3447860508592866e-06,299.9999988147217,0.3415880482135411,6.124491260152905e-12
1500,2.2192826121083245e-07,299.47661018807895,1.0525339325949425e-06,299.9993344358444,0.0005524220068159761,0.0005905673596707801,0.00017383109687366463,-5.681071351152171e-07,16.85767711519825,36.482652270276816,17.17924369029021,0.038421220566366605,9.614606147739015e-05,6.416683824901517e-07,0.00017997183237155538,6.651085281508618e-05,1.2713648948456575e-06,299.9999988173617,0.6160293393818135,2.5624734056180818e-11
1600,4.541689916604824e-07,299.414644790233,1.1863862516377239e-06,299.99955872851956,0.0016257637616022011,0.0003714719775907206,0.00017696746199246955,3.154056122731638e-08,17.926455745865347,39.91381241637264,18.278824844645673,0.03467276704619901,0.00014266881379030173,5.542150667020204e-07,0.00024174574419476752,-0.00014751175487676834,1.5056045364049192e-06,299.9999986045271,0.5260749998831659,8.10976356607308e-12
1700,3.677541443758872e-07,299.119998237343,1.9658379549249804e-06,299.9994085934282,0.0025993186267349085,0.000555925148239454,0.00019927347930026127,-7.370469084130113e-08,18.830550064653877,40.92757904285623,18.204545744392266,0.05082725704820572,0.00017943232962997342,6.333003583640157e-07,0.0002330538694914109,-0.00012386846012847014,1.564770092862395e-06,299.99999838196277,0.6320853377681134,-5.851409047266876e-12
1800,3.6935341750931786e-07,299.19050772263694,1.5823699903909574e-06,299.9994206467029,0.002694273816369567,0.0005974125324687666,0.00022493497062702172,-6.121438340782378e-07,18.750367084174666,43.57730424646928,20.12268707640727,0.038926279236823576,0.00022617391755740696,7.682936396965285e-07,0.00034425407507858755,-0.00019670781836871132,1.8871807870809513e-06,299.9999983874495,0.90653239834046,1.950581440526615e-11
1900,5.599036209031464e-07,299.1150557423977,2.15526604224964e-06,299.99920639584843,0.002129420771139614,0.001122531896833522,0.00021951887377560852,-6.237577388564234e-07,20.65628625998823,48.213882735453595,21.154693155213486,0.060622079222150904,0.00022725275601244777,7.990457522584995e-07,0.0003520523736541293,0.00017225884151185093,2.0695478758896916e-06,299.9999978651154,1.0151936061901254,2.2966195696618945e-11
2000,4.502689417990295e-07,298.7189631324807,2.4632047058027983e-06,299.9991616118141,0.0028716815237468767,0.0007946152811112873,0.00024616226274581395,-5.592071861787817e-07,22.062336706368956,51.763622102244724,21.83488685176405,0.05673343595868214,0.0003374841425422781,1.0364091868053265e-06,0.00042892995244635316,0.0001452851335157856,2.3144746022002395e-06,299.99999764942385,1.227913011706116,3.739198338299539e-11
2100,6.422535883711674e-07,298.512955479389,3.4918781262466895e-06,299.9988630702579,0.0033098339373719876,0.0012683891721361387,0.0002746567482276751,-5.451802518851578e-07,22.164525791117647,52.775152537174414,23.237331482592715,0.07182647310121923,0.00036654275155681665,1.0153353071241173e-06,0.0005336701384794747,-5.682311957415317e-05,2.2911702577693496e-06,299.99999789575094,1.5383211838298565,4.56453152569274e-11
2200,6.372073868474242e-07,298.54852012470286,3.540759167915564e-06,299.9985751286209,0.004800103105069452,0.0011654786220606647,0.0002920632880073038,-1.2713064323788427e-06,23.962091827269425,56.19076474211916,23.557496451945312,0.07294803448591096,0.00040885073067729676,1.144236944516467e-06,0.0006834668442198405,-0.00014857963725321127,2.71386268147719e-06,299.9999973156483,1.452713514362567,3.907696459620525e-11
2300,9.415412348005614e-07,298.38672376636794,3.977393120286886e-06,299.9985171519274,0.005344839774255457,0.0013422586093513678,0.0003078737026928337,-8.395730671557823e-07,24.84168639768796,58.95295806958774,25.115511013452675,0.0917227250386771,0.0004003001720533613,1.1868886055375287e-06,0.0006789962864505712,-0.00013539332331733906,2.8976131114581265e-06,299.99999736829955,1.611202965077767,8.267206064615482e-12
2400,8.312435445793206e-07,298.2238738705567,4.7303080793766286e-06,299.99806562911965,0.005227569990917594,0.0018168620172842062,0.00032064933474661774,-1.6105466811998395e-06,24.695742777861483,58.9144666945772,25.537363159517565,0.10124399355591468,0.0004056143683975233,1.3816802287147013e-06,0.0009019693252721079,-9.784569016627355e-05,2.8251996333193495e-06,299.99999695374447,1.7631119235562447,4.412489413561574e-11
2500,1.0117165636391686e-06,297.9582734221669,5.23374631506178e-06,299.998032571071,0.0067298388009985975,0.0022506620385462687,0.0003636411142660996,-1.287359430720025e-06,26.47817946734074,61.67806146343801,27.36901366248004,0.11060833965041025,0.00047518192320150085,1.4072610741862457e-06,0.0009721114138553428,-0.00030576661585444493,3.456571307851077e-06,299.9999965118761,1.9244953935536233,9.463820120970539e-11
2600,1.2494137646610993e-06,297.5275737050334,5.642037867315093e-06,299.99763456859057,0.007324440787448319,0.0021042400612557898,0.0003582588336606133,-1.676513361381355e-06,26.81589400413141,65.78706946442378,27.323860842067184,0.12430838896797893,0.0006089631101186724,1.601431793659529e-06,0.001003969842971392,-0.0006108092644039498,3.407564262675749e-06,299.9999966633354,2.176548167572086,5.09425167584745e-11
2700,1.252056088910124e-06,297.3152615489852,6.155458328026802e-06,299.9974961756421,0.007234668458129876,0.0027029010083654444,0.00040063514647720107,-1.8557695291732366e-06,28.65413753978055,66.63743085177424,28.56706483322638,0.12628235900168275,0.0006325971209876544,1.7483915232430776e-06,0.0011724408051720515,-0.0005098677847601512,3.8036154854586718e-06,299.99999619629835,2.683568113220617,1.380111430176701e-10
2800,1.3645463315048605e-06,297.02673587279287,7.5479657156955045e-06,299.99685561521056,0.008957566440491721,0.0031295599113597234,0.0004027685958013739,-2.405495200027531e-06,29.624735082419992,68.63015222425919,29.282729148545453,0.1467411276352951,0.0006690656148041623,1.8748554676767568e-06,0.0012212229010135159,-0.0005672642258053121,4.216766117246789e-06,299.99999582811245,2.653884890293164,1.2956329261388765e-10
2900,1.6901328884715456e-06,296.81017673012,7.98855913280343e-06,299.99684303762666,0.009182119326508899,0.003340995609230346,0.0004533356324895612,-2.852311102430061e-06,30.205202922746267,72.51533379086271,31.133438847956377,0.15779815008351628,0.0008084124365772161,1.987970744074802e-06,0.001388631190152601,-0.0008933874624628375,4.658938886195533e-06,299.9999955111101,2.8838407135389383,1.8369018462270163e-10
3000,1.701719819277187e-06,296.5604271811426,9.322180409141937e-06,299.9963248932827,0.011674951819714719,0.00349961494386161,0.0004822582586536889,-2.8995712010337286e-06,30.99503506655985,75.69149735722473,31.94031481880858,0.1736430531921125,0.0008367296474458448,2.2301789326775557e-06,0.001497372177301097,-0.000954739708341306,4.724213251505516e-06,299.99999505132257,3.4596652852923646,1.8150880391791241e-10
3100,1.86424505603012e-06,296.4885716753776,9.333620409183564e-06,299.996142228133,0.013433051569242493,0.00395139582655441,0.00048302252205429015,-3.943316953158464e-06,32.523476824484916,75.58095194366432,33.253810266368724,0.18251189975964566,0.0010155463763747076,2.407970481628904e-06,0.0016657283420582327,-0.0010858375122069757,5.233162790691554e-06,299.99999479038337,3.665275397758406,1.9114800226513954e-10
3200,2.16947365646328e-06,296.2590091455657,1.054490755048192e-05,299.99537990439575,0.01436550283886625,0.004354312450182241,0.0005207884803675433,-4.451801925913071e-06,33.37038432541724,81.32219292542212,33.46965092803901,0.2011871613496856,0.0010082342592318836,2.531981176718965e-06,0.0017972554579238939,-0.0014219526995714895,5.687564119995087e-06,299.9999944165767,3.7881546272227946,2.8577391025683274e-10
3300,2.5100927762346226e-06,295.89054005989993,1.2153258740658712e-05,299.9953465413731,0.014764736891768847,0.005105298346409401,0.0005432904382334618,-4.96155538325153e-06,33.812305034186295,82.83634930491891,35.361644978722836,0.2168919129291165,0.0011412199239152893,2.714489805904264e-06,0.001820506766357827,-0.0021012717880880354,5.744329880181732e-06,299.99999398119377,4.13559171484665,2.7036185492731665e-10
3400,2.7164104416832575e-06,295.34615207388475,1.2476521530001677e-05,299.9944700857684,0.01676936621778003,0.0053285050998516876,0.0005780489643941677,-5.121235064947212e-06,34.56226430424292,83.87108375531943,36.15722788744634,0.22679336069421205,0.0012363329513846173,3.070092448968471e-06,0.0019207713540757585,-0.0021041006427032966,6.3212059233597655e-06,299.9999933886648,4.659141506523844,3.5255043164305645e-10
3500,2.7959679502373102e-06,295.254300185343,1.423658055203786e-05,299.99416979436387,0.0194440905846536,0.005837311775615952,0.000585152906851137,-6.161386815166024e-06,35.760733840464624,88.11847379525662,36.188598011070695,0.24511005301213504,0.00143888873452177,3.255345690314164e-06,0.0020836941827631537,-0.002577449077006275,7.00035282252806e-06,299.99999298854885,4.874272978758432,3.805344979438147e-10
3600,3.1421789204868385e-06,294.66617842824763,1.5521866250541505e-05,299.9932792144035,0.02130312400494795,0.006460876516349083,0.0006342350362971205,-6.502340305196762e-06,36.596949321987815,89.67846906968701,37.09452008434452,0.2712970484790262,0.0015171467280171956,3.385178847400214e-06,0.002202132047613648,-0.0030374872680352123,7.101986123633687e-06,299.9999928666462,5.160097709971588,4.4665730967734827e-10
3700,3.407123941792078e-06,294.26470436239885,1.6488959825922066e-05,299.9930374777438,0.02298776651626669,0.007072143542938967,0.0006760934560536482,-7.613185438985712e-06,37.477553558671914,93.23159628942611,39.172255202342875,0.2936878688409098,0.001703600542960576,3.7687119851197393e-06,0.002402065268255881,-0.0034814012995214158,7.769037188368526e-06,299.9999921804436,5.578035863391293,5.752373448689307e-10
3800,3.734593425449505e-06,293.94779078861797,1.8158607643665227e-05,299.99208382753864,0.026164094192420505,0.007620381276973635,0.0006843790792954255,-8.700928504127647e-06,38.87353726699369,93.6808171339981,40.027589811138704,0.3127764145562506,0.0018388624246174084,3.978070093760739e-06,0.0024228865740954894,-0.004225863744130935,8.218868123557973e-06,299.99999167499067,5.928976405048841,6.22824237429629e-10
3900,4.105672525898081e-06,293.5298434976867,2.00275117764572e-05,299.99151629413115,0.028908546171423133,0.00843495098120661,0.0007131533814804228,-9.596968767657912e-06,39.72214077295568,96.78094784491775,40.41328634042777,0.3433270961125868,0.0019910094149746447,4.2361188622266686e-06,0.0026702478324135866,-0.005045406880010414,8.733441717724471e-06,299.9999911784576,6.452655121528474,7.342863226462509e-10
4000,4.273495070455647e-06,292.92532148585553,2.1190582476806556e-05,299.99048431171707,0.03100854669061849,0.009322830852626,0.000761852068272803,-1.0650461388929509e-05,41.543906167950745,99.12857418146419,40.611964034908944,0.3483587414334425,0.0020628246484684014,4.472637776758198e-06,0.0027825777966152885,-0.005571788554706671,9.100065789166565e-06,299.99999063949787,6.931402028960786,8.866699776322483e-10
4100,4.661253956354497e-06,292.57111677964105,2.2474043194588316e-05,299.98991167815495,0.03264814722714175,0.00976041003284119,0.0007851609888926428,-1.153637552345013e-05,42.2944291929099,102.86949763494034,42.00240084990377,0.37546762210895157,0.002244128427074002,4.706590228209858e-06,0.0029394983469467574,-0.0062139689658736045,9.734567504619892e-06,299.9999902917109,7.22921891151786,9.60398479308316e-10
4200,5.131090838241376e-06,292.1700042856589,2.4160920154783368e-05,299.9888679961179,0.0364093220501035,0.011029252368157643,0.0008305928393605269,-1.2829666036066995e-05,42.26766846513403,103.56595333173907,43.10239014978156,0.40594313294465867,0.002482108757969606,5.120338994228733e-06,0.0030422843849882294,-0.0074298023788430725,1.0179178928189107e-05,299.99998968968805,7.642494055365102,1.0948816096544012e-09
4300,5.420591185441234e-06,291.6405584103029,2.592838676098156e-05,299.98815831008363,0.03904921329587697,0.011766061971198559,0.0008513717699556926,-1.4291544256440632e-05,43.33216629739319,105.90900758712311,43.88120830596616,0.4317105584100642,0.0025841487797426616,5.287366757640018e-06,0.003151326049575487,-0.008445859541436134,1.0729022229410895e-05,299.9999889024645,8.268062276522906,1.2618605369976298e-09
4400,5.862842586469322e-06,291.1632492113264,2.7671053506303863e-05,299.9874758452012,0.042470123421116245,0.012735032702724922,0.0008949261215845915,-1.5898321934971373e-05,44.62788704796681,108.15749712305237,44.390167781626864,0.4677077576692904,0.002826527151589584,5.521760515214959e-06,0.0033060396712348435,-0.009070560421497927,1.143708643120238e-05,299.9999886778535,8.73635227617418,1.455099298247458e-09
4500,6.3939635148276915e-06,290.58693275192604,3.025507536513948e-05,299.9862381774751,0.045513069787413436,0.013761777647892428,0.0009240269611406971,-1.7754273216841895e-05,44.83903688023991,111.52351162424833,45.33971204761712,0.4894493792980494,0.002980841068338431,5.839517481027246e-06,0.0034814937177838237,-0.010618829187013819,1.2357933860854046e-05,299.9999879456435,9.287033201497016,1.6398858892407223e-09
4600,6.807766170271357e-06,289.9266324244401,3.180816423955168e-05,299.9852492014696,0.049071456390591336,0.01448226869665231,0.0009710425412441627,-1.9453406867331115e-05,47.010707385550944,116.06971825300457,46.2155011317378,0.5091749885112867,0.003241689438647221,6.236538142887205e-06,0.003568694888735007,-0.011553326759150644,1.2764868724136996e-05,299.9999870905537,9.676640051920755,1.859214676149228e-09
4700,7.303383842699401e-06,289.36376560685096,3.4380148940029526e-05,299.9845812145349,0.05344363029690307,0.015790899749826073,0.000984096192743272,-2.1541766579205196e-05,47.807178967330394,117.31616446019703,47.48885407054184,0.5430319240600354,0.003368917605838887,6.594757095739932e-06,0.0036796412446702714,-0.012866185781091607,1.3561446563479428e-05,299.99998679755674,10.245380017335817,2.090638410243647e-09
4800,7.795698876047212e-06,288.8355630991186,3.654079052181669e-05,299.9831350527014,0.057193293273963386,0.016920564271650864,0.0010190604866085371,-2.3381159422691406e-05,47.6022808062867,119.15854179208354,48.91780343838825,0.5801128857721538,0.00365141432938871,6.830658101203502e-06,0.0037974737528726587,-0.014126773449791305,1.4100935143089938e-05,299.9999859486563,11.04246272120178,2.4358755844980996e-09
4900,8.278633077612629e-06,288.2385651632033,3.94272261868778e-05,299.98203467674534,0.06106849000494226,0.017839713568019673,0.0010618212277737223,-2.529877428360528e-05,48.993364087895266,122.832995079844,49.80214498247838,0.6024886989531714,0.0039059934127575425,7.167838457364558e-06,0.0040153561641199115,-0.015768773544317802,1.4827770796252816e-05,299.99998519212755,11.70785009576804,2.7131107315293764e-09
5000,8.728562233009967e-06,287.59617316116754,4.1085944316415506e-05,299.98079428854237,0.06537160482037162,0.01892936129268747,0.001101218886888531,-2.7640408042271026e-05,50.094976199937115,125.37267069783732,49.843448051228286,0.636645907134904,0.004165636567207521,7.650415840711779e-06,0.004164814135007574,-0.017442705011454472,1.5258926392554707e-05,299.99998441257827,12.25234112323466,3.0493954199717655e-09
