miliseconds,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c
1000,2.7611924426931563e-09,299.83439656015804,1.0459027736405655e-06,299.99991693189304,0.0003265935746440935,0.00026629470911939865,7.628272721298273e-05,2.5670915094922974e-08,10.989715721108832,26.41902748358468,10.74997220843742,0.01110117928765858,5.741545505524653e-05,2.929866791257888e-07,9.451957802616593e-05,0.00022375412481720177,5.364633401603647e-07,299.99999930266534,0.14921682596467203,3.680260712788716e-11
1100,4.5668702063759453e-08,299.65891939055683,3.090711237524475e-07,299.9995473035392,-0.00028879285997550266,0.0003155020225363026,0.00010706600292707141,1.5907245468676295e-07,11.619406552929737,28.889679097195906,12.662198038347524,0.007636881416000425,5.9578963632273156e-05,2.782810988148344e-07,2.1760746133578392e-05,0.00011330768406419649,8.034492028235026e-07,299.99999922030344,0.3321828765446807,-1.1409732340826452e-11
1200,1.2082628514239482e-07,299.76008639323055,3.2611620233875055e-07,299.99953712171515,0.000993249747431456,0.00038671991365523106,0.00010273002721940722,2.754877065858911e-07,13.634979689192413,29.98625371736931,13.446807203408229,0.011274982813733476,7.44861694748988e-05,3.882691823362113e-07,9.189130420712633e-05,-1.3021138404778706e-05,1.0673591942883609e-06,299.9999989435067,0.4864466180194472,-1.1497448779872642e-11
1300,3.1724410353293535e-07,299.6604780465101,5.923418837571759e-07,299.9996243356898,0.0015572633162028774,0.00017918697478594675,0.00012954788915826794,-3.042915793270168e-07,13.739841666510085,31.230804310243563,14.450074176422223,0.028551048165086985,0.00014491060445292775,4.310629879383866e-07,0.00016962672076524881,0.00011971508258945813,8.865767480322754e-07,299.99999883266696,0.35185246413703253,1.2932380704093816e-11
1400,2.0634590604859414e-07,299.5255690299302,1.0407969999358377e-06,299.9995102085789,0.0003399587810472793,0.0004932233828319043,0.00015602370240808252,-3.107723103586094e-07,15.236840870271179,36.80812280854288,15.991240219039964,0.031013411362710627,0.00011546070737437997,4.627242524915038e-07,0.00010066277262495649,6.889066843764103e-05,1.2078039894139351e-06,299.99999869812467,0.6058805581877944,-2.1568569618163495e-11
1500,2.449043161993904e-07,299.31054811922667,1.1303355521413196e-06,299.99977824783787,0.0011479778915452763,0.0007332594230686306,0.00016517689439708147,1.1528208170543867e-07,15.63444169778605,36.84737190877683,15.90382972146603,0.021807182869628596,0.00015307157171826552,5.877490496061691e-07,0.00017195047398137927,-0.00019746246826233342,1.21247039822061e-06,299.99999890922743,0.7068516785625845,1.0965327842126311e-12
1600,3.7043310870637536e-07,299.39118211414296,2.1299814158209053e-06,299.9995590403514,0.0008743356406464988,0.0002942523796358282,0.0001852213325149043,-6.061618902005195e-07,17.72786305574236,38.308650981202085,17.68982951922836,0.040673126125738285,0.00022009492435652475,7.282499118172475e-07,0.00023166093532287938,-1.9773244906292588e-05,1.3660131161484348e-06,299.9999983892095,0.7510315252309723,-9.39292450505718e-12
1700,4.229968727379899e-07,299.2992443692966,1.2646006753133822e-06,299.9991417241293,0.0009091699047083557,0.0008425755051580585,0.00019340632630072938,-3.939916340328673e-07,18.97709660829023,41.73824333845521,19.367007412756994,0.04111979603693178,0.0001776962106387591,6.312692190118164e-07,0.00025340731641441554,-0.00010109565866606825,1.7806798370678725e-06,299.9999986495276,0.8431692949942545,1.3262953127061853e-11
1800,4.3185722306133756e-07,299.1903015428971,2.467975749245203e-06,299.9993762445098,0.002218048783703873,0.0006384300846830965,0.00022583168681417654,-4.130179833562553e-07,19.92480795582026,43.53486527168641,19.469961635962154,0.04092804807960669,0.00022225090875324302,8.342682224546171e-07,0.0002905077903487145,-0.00018505119973385629,1.9408683703285016e-06,299.99999835299735,1.0797161054183069,4.206169411404609e-11
1900,5.9191424955005e-07,298.8557741033786,2.2272686126071874e-06,299.99883825838197,0.00300918307453345,0.0007422335812318194,0.00022085878766741986,-1.9296343517144288e-07,20.763226017548337,45.84016481481071,20.754050033349966,0.0533842017982711,0.00028185711849248475,8.705656591598493e-07,0.00042405898870091524,0.00017909371617614098,1.915792044090852e-06,299.999998180712,1.0745628805928218,-7.422613614095447e-12
2000,4.86992906015233e-07,298.63913606029104,2.8697373123512274e-06,299.9991295761813,0.0030557902610283258,0.0009321578731813649,0.00024441569837583383,-9.085038085633037e-07,21.596516506534943,50.237847326157926,22.383444214157056,0.05472305001461948,0.0002546749876438803,1.0745992358829037e-06,0.0005007941555575606,-0.0001116395937892276,1.987167195970359e-06,299.9999978088916,1.3713059396836331,9.885494728855171e-12
2100,7.185345801546185e-07,298.5191974333713,2.8838959391680567e-06,299.9985873131066,0.003090865840645016,0.0011199683042054996,0.0002761932539285816,-5.227571471483453e-07,22.35348677894106,50.80446693723801,23.03829389633767,0.06401697347705207,0.00034253879580610995,9.930007381275238e-07,0.0005265740297148544,8.086122783106126e-05,2.3636674485229713e-06,299.9999978390086,1.1784672718998737,8.823708615624615e-12
2200,6.68177885341612e-07,298.5730191369873,3.5357986266131472e-06,299.9987211231191,0.0041993463770859316,0.0011733891030422407,0.0002864385117965163,-6.414064629209491e-07,23.032702729681777,56.04489007655365,24.236708633534242,0.07216910095575624,0.00038215736954021553,1.1775135172560773e-06,0.0006964119410323349,0.00010153732137412069,2.5567379618995985e-06,299.9999976084348,1.4363652124885944,1.4917743049906428e-11
2300,7.082603650442405e-07,298.1622775647681,3.970705552691849e-06,299.9983111447346,0.005349977848597624,0.001344544768705996,0.0002994480012495877,-1.4117870195083271e-06,24.481898394817655,57.23138844883824,24.20005654153525,0.09636669713195295,0.00045616375624093895,1.2377462772843296e-06,0.0007893889890240792,-0.00031314400305396524,2.536899685113957e-06,299.9999972425786,1.841623493477587,1.505209363654505e-11
2400,1.0326875976282556e-06,298.0772780708877,5.141843648193716e-06,299.9983880522655,0.004634501133645914,0.0020249181017379094,0.00031719752614142477,-1.6141349088931561e-06,24.853645187159,58.325280815062904,25.72060781931225,0.09147991502219473,0.0004968671413272634,1.4748153751092952e-06,0.0008448438384462103,-7.639759148424645e-05,3.1654212735551308e-06,299.99999703726377,1.830124704126507,2.3303264612554563e-11
2500,1.0102869371291012e-06,298.0372594382787,5.74192472391829e-06,299.99807019437463,0.006412140411909026,0.002271952402545087,0.0003390923506010144,-1.3248387960552995e-06,26.992583318334688,63.15927214634654,26.967829244239663,0.11018350038219984,0.0004722355398978677,1.5125267298313552e-06,0.0010074189872757453,-0.00012165644155258585,3.089297669098438e-06,299.9999969474515,2.0145469313590247,1.0269272814216146e-10
2600,1.12883689897566e-06,297.8202540527862,6.0931588183751186e-06,299.9975112408311,0.006542699582355337,0.0023949796108281686,0.00037706615945444277,-1.5867447980901858e-06,27.757602244787595,66.45301098074262,28.39740303093417,0.1257337110046757,0.0005862203498893108,1.7606318777412888e-06,0.0011006987090376899,-0.0002173106967688553,3.633229710190601e-06,299.99999637129855,2.2690935520533384,1.221931371926056e-10
2700,1.270134737856144e-06,297.56733194075724,6.839655125831368e-06,299.99726351878587,0.007105644558946877,0.0025400123878329185,0.00039463977723159973,-1.8840089827445484e-06,27.95404055850117,69.10871715967659,28.94023847369667,0.12584400256969422,0.0006915188952372702,1.799874622124268e-06,0.001098396158641226,-0.0007383195671896387,3.9405302278066204e-06,299.99999619219017,2.4325455494843,8.747798021616064e-11
2800,1.4076025808414221e-06,297.32055898156244,7.112770668903468e-06,299.99683038516594,0.009449482889528576,0.0031380907444522703,0.0004095583974384233,-2.733340219812199e-06,28.860800096443104,68.06392681393365,29.40146530899284,0.1449597591826167,0.0007042413868552824,1.923412411946811e-06,0.0012000961455857384,-0.0007094452086520372,4.0083145515912055e-06,299.9999957200932,2.862511853157909,1.3893129820908108e-10
2900,1.7157747219359395e-06,296.8109906208127,8.452164063908668e-06,299.9969157938975,0.009588974251681039,0.003340995750966111,0.0004467877736700281,-2.441891008823395e-06,29.773459796974834,72.5990894078178,31.355865031062145,0.15802727938896008,0.0007511410929137855,2.1935932092710547e-06,0.0013474117639894244,-0.0010353759992060303,4.2944623946020065e-06,299.99999539445434,2.8955791831408946,1.5495862454194535e-10
3000,1.8829668167406612e-06,296.5536037102582,8.471037861139509e-06,299.9961811562898,0.010490928381464133,0.0033813249040515465,0.00048148034118460916,-2.8289041683758844e-06,30.876851440594628,75.013312567514,32.46620295000434,0.16345317723698577,0.0009064992383489391,2.244944771827378e-06,0.001551262992507211,-0.001217300858700822,4.974566933645655e-06,299.999995226248,3.4509803687863596,1.8610061415856113e-10
3100,1.947882941388395e-06,296.32868216894053,9.969800279702968e-06,299.9959611512668,0.013402651004624655,0.004157808182543022,0.0004924158882170171,-3.840382538774509e-06,32.111312722954324,79.01145703418993,32.138744550688,0.18769270534433202,0.0010233045702549052,2.428884755414227e-06,0.0016542624214647044,-0.0011895087985099389,5.2824991234556115e-06,299.999994958621,3.4849589901352713,2.3438083701746515e-10
3200,2.157732228548147e-06,296.20398584530227,1.1068722650066306e-05,299.9956315832583,0.013970999556328169,0.0042341893773737895,0.0005223101502404152,-4.270765330918536e-06,33.39086996891266,81.37449006280258,33.15680994674348,0.20210336156387157,0.0010683856594242524,2.6629412622826607e-06,0.0017405923959045407,-0.001742504238048555,5.377852914190166e-06,299.99999455776856,4.045710781773427,2.1368229203740556e-10
3300,2.293647618476153e-06,295.81017917060325,1.158418665436836e-05,299.99528448022784,0.015928921572847754,0.004666465391164606,0.000534907335665473,-4.954736588285011e-06,34.43177217313553,83.74134223623732,34.045277770420476,0.21571366282651272,0.0011976094838272858,2.885935831457966e-06,0.0018899928764731198,-0.0018399891866318911,6.061102845797546e-06,299.9999940658872,4.063774748762314,3.26474764775282e-10
3400,2.732172719525914e-06,295.2756597330725,1.3079456366244399e-05,299.9946314639978,0.0180291172455666,0.005254352150608505,0.0005871498291584598,-5.349228484990022e-06,34.98437928840051,84.01935141472329,36.006230609768856,0.23025612988747612,0.0012873108768043967,2.985438300869181e-06,0.00198981925161751,-0.0021796206940433156,6.299867676584197e-06,299.9999935926778,4.558798544113875,3.2851590572304186e-10
3500,2.8253955882549673e-06,295.12035934521595,1.4085587484333958e-05,299.99400310260114,0.018361225934458627,0.005950927076248408,0.000601442883677626,-5.875829551742422e-06,36.22011004976588,88.4850114719743,36.70419354080025,0.25430116504326095,0.0014130265582553776,3.213464374099003e-06,0.002090036862267924,-0.002621779753192834,6.699090202666268e-06,299.99999298575335,4.802680936376179,4.3394231124597844e-10
3600,3.224521800271113e-06,294.8524402522776,1.5036119336551655e-05,299.9933189287214,0.02034633119109686,0.006476518358708756,0.0006146254223042432,-6.918486758370486e-06,37.379138877111316,91.50375320725513,37.06932377026978,0.28020704162117005,0.001506980523692297,3.4576183502362214e-06,0.00226570513024069,-0.003259311799583817,7.0985594364907666e-06,299.9999927097752,5.1350912932734065,5.102782579165685e-10
3700,3.5266663149563367e-06,294.456397274317,1.7013830719660254e-05,299.9930765810113,0.024240642802808146,0.007029325572411787,0.0006690981096597975,-7.275434725221925e-06,37.95193475008733,93.42986588918315,38.52178326090135,0.2885955537566476,0.001671606697598742,3.612703372511603e-06,0.0023455447496313823,-0.003515623248972615,7.848115799375983e-06,299.9999921299748,5.649602746024714,5.299132117607831e-10
3800,3.7981607565539814e-06,293.84681071341134,1.8487009789216842e-05,299.992219193647,0.025444349947702415,0.008043365610059207,0.0006976969795085581,-8.472738503781217e-06,38.51702690494879,95.14322344591588,39.298486521539566,0.3042303485528267,0.0018292216910934108,3.904232059826226e-06,0.002540878819730236,-0.00426160399429663,8.42993773159256e-06,299.9999919290041,6.0500605961104155,6.592461047466902e-10
3900,3.966821800934072e-06,293.6578219891565,1.9736429644499647e-05,299.991232832382,0.027122407081006442,0.008543630719043679,0.0007235644068242928,-9.85895731689193e-06,40.258743862264886,96.15658818887056,40.23542181334678,0.3411589877224257,0.0019191506433321342,4.1685266340975865e-06,0.0026393000288735284,-0.004764548720599256,8.94216369491167e-06,299.9999913856163,6.471262528836435,7.427684108410913e-10
4000,4.396013702098695e-06,293.0739832606101,2.12394871984909e-05,299.99088058966544,0.030980756538531114,0.00903076804051656,0.0007423326252070827,-1.0664840365831408e-05,41.604366398985675,101.41148162838958,41.62473468914524,0.3670231161752291,0.0020653744872068786,4.576289623260243e-06,0.0027094179972465045,-0.0058060475936302655,9.27676089654881e-06,299.9999907676337,6.7230650684101505,8.181821379463264e-10
4100,4.810162197526356e-06,292.7580464679879,2.2280251458014764e-05,299.9899882360597,0.034000805278677146,0.010305611954955454,0.0007718697508772237,-1.1911516711066485e-05,42.40093171457822,103.80129241796567,41.653701572326845,0.3751105240041717,0.0022457223936876236,4.771215961464105e-06,0.002879730258827375,-0.006487470790989632,1.0029250294550566e-05,299.99999014519466,7.263363219013103,9.444075739477875e-10
4200,5.112094756990144e-06,292.07616523571005,2.4765906715239865e-05,299.98894497429427,0.03555014956307862,0.010738583134919337,0.00081313939167317,-1.3221113140766374e-05,42.140368594897986,103.48050931522565,42.69813888884871,0.4002345202023251,0.0024600300478785655,5.015969287736763e-06,0.0030728799524175855,-0.0072240428274450265,1.0532371731321957e-05,299.99998948141575,7.790597256995877,1.1223524916792696e-09
4300,5.579680666751355e-06,291.6678985175043,2.5794586639598374e-05,299.9883058637037,0.039736373436148505,0.011805994874442552,0.0008461694013440445,-1.4416342726577741e-05,44.35489787272495,106.7889775354501,44.347962715678335,0.43115270330499306,0.0025782371924883635,5.319844684525319e-06,0.0031203314401832636,-0.008262479407544345,1.1123722472571879e-05,299.99998920332837,8.243711757101268,1.290914940022556e-09
4400,5.971936804772571e-06,291.0144379083626,2.783993060770974e-05,299.98720603024947,0.04222037742176222,0.012787714368100282,0.0008759439602062202,-1.5758001435360427e-05,44.3333441857697,111.35625348334378,44.326473102373434,0.4512251601808852,0.00284883572189945,5.547872599666968e-06,0.0032652869764703105,-0.009152912068287366,1.1460571039991101e-05,299.99998836938533,8.809981915868375,1.4423850810141141e-09
4500,6.375432991045306e-06,290.6044199450107,2.9908058073872512e-05,299.9866412451276,0.04519518286448816,0.013751574802817619,0.0009176428658551305,-1.7701499421880237e-05,45.71006817863451,111.13576442161325,45.62190503502322,0.479858127709413,0.003029338830990748,5.824111166361758e-06,0.003431989235033929,-0.010247191015590396,1.201497120080108e-05,299.999987703364,9.180570277812002,1.6300085002338994e-09
4600,6.826582623081757e-06,290.17524964958665,3.238832124255087e-05,299.98528192247454,0.04972052854839594,0.014727724416076006,0.0009657401658692734,-1.9030355756715647e-05,45.829653566321156,113.9533414642098,46.562140373550776,0.5075104472488626,0.0032562987657929043,6.262302281527952e-06,0.0036274729951012155,-0.011792973605958726,1.2716318302071732e-05,299.99998742934423,9.783046365879969,1.8584212601808489e-09
4700,7.183428914285026e-06,289.5241880519096,3.4801363387125655e-05,299.9842442750169,0.0535701851797576,0.015724288152017516,0.0009848493342501973,-2.1264062544704897e-05,47.107129634311136,116.00228332466577,48.13420861645182,0.5560703297024582,0.0033975696441464684,6.4902727549447835e-06,0.003709792516044191,-0.013065060604620737,1.3544410733272461e-05,299.9999867431557,10.295227076751743,2.1012183138617916e-09
4800,7.5750844405922116e-06,288.88870519294153,3.626335936784365e-05,299.9832290037704,0.05708419846781064,0.01686702751572496,0.0010318230893836865,-2.3263330435721578e-05,48.36039152605566,118.16048027678754,48.85521279501707,0.5821974836136344,0.0035954903729239064,6.935052757960209e-06,0.0038389962698981905,-0.014471845409744945,1.4091911837169892e-05,299.99998579240753,11.169138106260085,2.435607243525361e-09
4900,8.087229423379407e-06,288.2256665818139,3.883287738859237e-05,299.98206258124276,0.06253455560994721,0.017867812782071522,0.0010671843081279735,-2.5845193219412276e-05,48.409096243686975,121.24800080704621,49.11934520854589,0.6142771929484364,0.0038774599755889705,7.176916402017599e-06,0.004031405190302356,-0.01610214678005274,1.4590069168087528e-05,299.99998510640125,11.725560712013516,2.701800915084237e-09
5000,8.693511075485825e-06,287.77917838072153,4.1274376500433645e-05,299.98063227924604,0.06693793936624305,0.01917915958818373,0.0011162347347296482,-2.7794000987451418e-05,50.14987213485449,124.58129811348577,50.70288842324586,0.6436341206134759,0.004148149157828879,7.596216916659431e-06,0.004092354645219192,-0.01760888134161858,1.5607997523046283e-05,299.999984692048,12.254728630742784,3.025753588789394e-09
