milliseconds,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c
1000,1.259167187026703e-08,299.64954487308,3.0736628921245706e-07,299.99982859525,0.0007470067304490126,5.190151363442909e-05,7.410490371562113e-05,2.620388306421885e-07,10.15075820253975,25.118957747857092,11.287151567642981,0.020389335023014293,1.1768987357943533e-06,2.2842522183418676e-07,0.00010826421256681661,-4.859494649832067e-05,3.6004434987150843e-07,299.9999996166978,0.13283821662783904,-5.5408105485446585e-12
1100,1.2399177310590298e-07,299.7023112208332,1.5740257259396754e-07,300.0000244154143,8.918833940705165e-05,0.00026787725681459517,0.00011462602686499047,-3.821197900834417e-07,11.293273432544616,29.089873422086292,11.921683470077989,0.008700398794313516,0.00011315423757239747,2.465145094952789e-07,0.00012243673665686712,-0.0001643439334479001,6.042081007383965e-07,299.99999915296854,0.28164161599183885,1.57304978049056e-11
1200,2.0186393970827516e-07,299.596828166415,2.1775971201308849e-07,299.9998479240747,0.0011267654863491064,0.00010639913937549112,0.00012653679726278588,-1.9541726276090818e-07,12.323961967017341,28.485822882840406,13.253951944570058,0.02449739301050208,9.637246365612496e-05,4.154630802586627e-07,6.771097933030493e-05,7.604793522209269e-05,9.414940640103245e-07,299.9999992829394,0.48955161880055975,3.904207383191701e-11
1300,1.0084071987175519e-07,299.45893002509354,4.5013110084312494e-07,299.99965863360484,0.0016929626337455202,0.0005516893958934427,0.00014402328661359165,-3.8720517306135504e-07,13.588568846592144,30.867635584239633,13.894847207961467,0.019183754527405627,0.00015743355286627783,3.9358561817146483e-07,5.441198214066653e-05,4.445972359129514e-05,1.084014204405465e-06,299.99999886131786,0.4672278192484346,-1.6288150073327914e-11
1400,2.1850305520584025e-07,299.4794623279912,9.879476293135822e-07,299.9996099304359,0.0018556732334764126,0.0005347122156703018,0.00015263874692012227,-3.9926401895233265e-07,14.416400490780351,34.642740809197974,15.244897199742601,0.030218421077878754,8.148919182947246e-05,5.063061557547621e-07,0.00014966061474775493,9.413375830826228e-07,1.1873956391069193e-06,299.999998834585,0.5600437811592983,-6.6425979411151444e-12
1500,3.4603274885043786e-07,299.29710185389195,1.8671280946237325e-06,299.99944803143063,0.0021363359004688827,0.0004146327605469965,0.0001702320027781423,-3.26159240509839e-07,15.696703459837874,36.24644991411847,16.82015789732947,0.028333008319278943,0.00013848305735618917,5.214260616216508e-07,0.0002024619311701867,-0.0001683229037925435,1.3928791234755972e-06,299.9999986409194,0.5481105606339537,-9.725551085057425e-12
1600,2.6050455265464755e-07,299.41378010856795,2.0800943875144483e-06,299.9996805184877,0.001873694496711765,0.0005519298383526584,0.000193998225610258,-4.164885681868709e-07,16.469962092371784,38.340013808482695,16.99955255959385,0.028822550754649387,0.00015220302308528117,6.869892640892447e-07,0.00028061555092581745,-0.00016244477591536473,1.426374627867305e-06,299.9999987997847,0.7197352347695443,4.637810740790549e-11
1700,2.8543290495034236e-07,299.25131655795576,1.325170943018192e-06,299.9993804738831,0.0012564347785477062,0.00047154943789647324,0.00019949905817761738,-2.3163961895648746e-08,18.293207398379366,41.10806342704694,19.30101395653146,0.049338379329066484,0.00015511870855914228,7.979754675650562e-07,0.0002577613342104405,0.00014633680897980193,1.3658829521389444e-06,299.9999984119827,0.6751595043632982,4.033917166549956e-11
1800,3.718736106001316e-07,299.2054073016197,2.5272795840261047e-06,299.9993111401537,0.0026315300386340603,0.0005941023034903208,0.00022589069667274783,-7.46981491848456e-07,18.997736402882055,45.55310308031222,19.723786878911955,0.04192524255168404,0.00023690344215551194,8.975527335096099e-07,0.000301122653428107,-0.00016926937835567377,1.797546206995927e-06,299.99999841040443,0.7674662026118851,2.9987750301832484e-12
1900,5.524376650516314e-07,298.8041591353172,3.0058780659105535e-06,299.99929789989784,0.00303460588124231,0.0009306054477033307,0.00023985300950011437,-6.240608900489103e-07,20.452848048551974,46.27967171929436,21.19911786060943,0.0461601192051172,0.00018912284973003933,8.896814961854374e-07,0.00035485458060943844,-8.284283677306202e-05,1.8218757000568044e-06,299.99999802684704,1.171306133881228,1.3858508106779643e-11
2000,6.101205288451633e-07,298.86112562495913,2.3418041995363754e-06,299.9992093155544,0.003860740562980431,0.0008366604560353665,0.00023574602931960366,-8.979090215559614e-07,20.883964167116105,50.788395410151445,21.610855674487205,0.05498204210988582,0.00024994072229694115,8.630215749422763e-07,0.0004824940557256328,1.1355195523623092e-05,1.9392411581626384e-06,299.99999774823345,1.2939806631265198,3.0131606972763715e-11
2100,5.995130134109723e-07,298.48044166820927,3.2660063304923697e-06,299.9986416262786,0.004382051773465666,0.0014843288329889465,0.00027965425709336125,-7.012743559704465e-07,21.92636328557527,53.42799143736423,22.055129845375678,0.0747907321583969,0.0003290737591285511,1.0405105895649532e-06,0.0005399835459020319,7.859549458452552e-05,2.5319011347332573e-06,299.9999977828136,1.3313472919572902,6.378180102636511e-11
2200,7.054151325309262e-07,298.42832113608563,3.1410644682196726e-06,299.99845251038215,0.003523152364949446,0.0013785027243477454,0.00030305351450376133,-9.961342029471839e-07,22.680620363598322,56.69817929324303,23.85532589418372,0.0687007429561708,0.00035374584590136326,1.2761167207032373e-06,0.0006018193974247241,-0.00016986096579269747,2.5766222373136268e-06,299.9999972935936,1.6902104168968695,2.198079770603061e-11
2300,7.180554479771288e-07,298.1770771971959,3.6309752957733804e-06,299.99848486035023,0.003998646737808252,0.0016907424201786775,0.0002913712910858408,-1.0008136192440054e-06,25.165828260038683,56.40050692393523,25.387358825048693,0.09659166144571915,0.0003771255410391292,1.319202516289118e-06,0.000703477820945669,-0.00021346872457882543,2.8934213243865684e-06,299.9999970062781,1.5788334069041672,2.1270500331639522e-11
2400,1.0043864416552934e-06,298.2681811828436,4.584234710788593e-06,299.9980491286534,0.0063141472657749055,0.0019426189758959015,0.0003250927470390938,-1.3838962138185973e-06,25.222654639771076,60.558432546627756,25.879136319385637,0.09798522051421882,0.0004113297683349015,1.2950638244465515e-06,0.0008948942341655403,-6.975107993458456e-05,3.12544207976926e-06,299.99999699788725,1.7399151730964246,9.245317092648179e-11
2500,1.0298430329824226e-06,297.82699934623054,4.803826408856004e-06,299.997714673469,0.0053697267553781,0.0017769462044543009,0.00033907412240438163,-1.716101713357389e-06,26.221643649106895,63.538279019744266,27.178620429298427,0.11014133569176984,0.00048757990692186104,1.5398779207337334e-06,0.0009843238568278758,-0.0005411419629903125,3.1547443291825473e-06,299.99999696491403,2.179514623038916,6.236366031223153e-11
2600,1.1475591836877434e-06,297.56884964985215,5.833518345175928e-06,299.9978240300769,0.0068889049521553,0.00252186292184457,0.00037441836128303865,-1.6412281454040703e-06,27.944048974372155,64.03717456226678,28.24707553153912,0.11782862808974806,0.0005487317341915875,1.6689511155438987e-06,0.0010980115001546266,-0.00022284305040469072,3.587051271474456e-06,299.9999966581948,2.3109551742422147,7.279598925910116e-11
2700,1.3635925824647741e-06,297.41934233785145,6.32307804476941e-06,299.99764178852973,0.007385061528865799,0.0023848620923527654,0.00039959450238599665,-2.102605512598974e-06,28.020954312939985,68.99569037568166,29.536047533712896,0.1327959969284847,0.0006003375736179647,1.724672245321218e-06,0.0012080981928348639,-0.00034478917731836515,3.704884669686839e-06,299.9999959874514,2.446799302173712,9.814119545201534e-11
2800,1.525752962720736e-06,297.2384877876713,6.967304740234306e-06,299.9968434759766,0.008130147088692046,0.002838514981363016,0.00042110205043534787,-2.1593920240458727e-06,28.962028111304885,68.49468677563225,29.724391518565174,0.1372463200596852,0.0007463950211235626,1.9057863902179242e-06,0.0012036145445649678,-0.0008301519823724763,4.256836056381023e-06,299.99999580243644,2.676695836366693,1.4696941480403509e-10
2900,1.586476947504046e-06,296.9059149210136,8.153544267263423e-06,299.99660874631826,0.01072317072735224,0.0031835335537726247,0.0004460705030743781,-2.8806437423211695e-06,30.355050185790695,73.6196537748836,30.981649942260653,0.16373302043905125,0.0007827949667500279,2.0312239872674528e-06,0.0013733339745439532,-0.0009961394650531365,4.504194131383285e-06,299.99999558544386,3.072050030924904,1.4776896299333075e-10
3000,1.763624332286171e-06,296.6937498214363,9.101536915433705e-06,299.99633517002076,0.010766037402043729,0.003786550478457215,0.0004549843204493273,-3.293557609204229e-06,30.90733068605086,76.2674190924039,31.892302215462372,0.1721760550309228,0.0008799900725625813,2.3652119329404475e-06,0.0014298183118444416,-0.00090301834223481,4.594881610066745e-06,299.99999495329257,3.127933353828464,1.9331912897611872e-10
3100,2.1030324731298315e-06,296.5414318998812,9.503588732484991e-06,299.9960453692528,0.012621317669794992,0.0038780805027676104,0.0005032728633896112,-3.883925885306573e-06,32.429789483177956,78.63646412406975,33.54694257108804,0.18094361803420903,0.0009343879480461051,2.3490754891498096e-06,0.0015836411141556181,-0.0013639056359007822,5.252956956055895e-06,299.99999499814135,3.4986755290695144,2.2521371084957604e-10
3200,2.2747306109065326e-06,296.0392896884485,1.0378525542594396e-05,299.9957540024527,0.013967206321223835,0.004628038369895581,0.0005060774219413498,-4.186901234741471e-06,32.98726540576661,78.61071348814224,34.00841222173979,0.20163634348473466,0.001033234487447471,2.675431234335972e-06,0.001689008235743912,-0.0015119894147963085,5.722748963941172e-06,299.99999446424005,3.81894862812153,2.8213533579217197e-10
3300,2.2951365177256185e-06,295.8389793577202,1.2226201645170989e-05,299.99501589907084,0.016155671931728597,0.005006884317515695,0.0005330578923772202,-4.917276291912935e-06,34.81920154871448,82.64252872394479,34.74334009410822,0.21080926422968527,0.0011349688470608647,2.8943004764703002e-06,0.0017992741562644055,-0.0017854683776346466,5.920611683877243e-06,299.9999940801766,4.325230367895965,3.226782697931714e-10
3400,2.5267149770112735e-06,295.40148111186704,1.3198638224849698e-05,299.9943116320486,0.01832571579953085,0.0052407540608136955,0.0005783235592653282,-5.479169785277859e-06,35.709715655407095,83.2480770761377,35.90817123246587,0.2341654694764973,0.0012882660443815873,3.1330857944507245e-06,0.0019094809439910738,-0.0023609342580822325,6.4699151214843095e-06,299.99999348450325,4.5370811657433645,3.285223862991985e-10
3500,2.821666763722619e-06,295.03371287670336,1.4574900168201143e-05,299.9941160879846,0.01882975382087463,0.0059513065614074405,0.0005978284049888811,-6.027621587491444e-06,35.85054257823811,87.54091579476633,36.42428665802441,0.24546704055394794,0.0014183318129642824,3.176555344100728e-06,0.0020794154147064426,-0.0025979841201837594,6.993329981276778e-06,299.9999930681862,4.793541736684731,4.1752079781995843e-10
3600,3.2498167482381577e-06,294.6328444213366,1.5530158142208037e-05,299.99328435858774,0.021098241183335153,0.006496883707266044,0.0006318407130685572,-6.810687500467584e-06,37.05457764439545,88.44333802614483,37.45170438025405,0.27229171907653554,0.0014983316556084426,3.3612697721897345e-06,0.002164856038223332,-0.0033394521122066265,7.096381799212256e-06,299.9999927280759,5.385286213381527,4.83693081429994e-10
3700,3.547877831554969e-06,294.4595454404152,1.6165743909916153e-05,299.99298640804295,0.023000730674098604,0.0072457794687574096,0.0006440499213111082,-7.503697266002884e-06,38.063774459374585,90.40198706711628,38.60729648993181,0.29581651565045497,0.0016007781157697462,3.7190283393857963e-06,0.002411102994567647,-0.003474284599339724,7.816485775094128e-06,299.9999920919589,5.735237711225009,5.471622585393672e-10
3800,3.7344993224903163e-06,293.81219009097964,1.7538438424496086e-05,299.99227168925376,0.02546498708078459,0.007630514997519943,0.0006872569221976562,-8.439724649945181e-06,39.60369600623009,95.16867547958944,39.2950394855504,0.31844189794626565,0.0018416932230980497,3.9897415959470585e-06,0.0024819585958468643,-0.004285993593334736,8.31326689440908e-06,299.9999916763212,6.055984784548123,6.108833591326074e-10
3900,4.087195604516725e-06,293.6125427227044,1.9653842834660584e-05,299.99131333128076,0.028389739884556356,0.008435705758316394,0.0007080852203141093,-9.48821766336385e-06,39.93163183379767,97.97875507775582,40.340257928056054,0.33288412404123563,0.0018980667498466018,4.151391880265207e-06,0.00264803561899305,-0.00476185328570723,8.73011185074474e-06,299.99999129802717,6.331363650229254,7.116594577763492e-10
4000,4.442211777382117e-06,293.21066289288126,2.057082749174111e-05,299.990539459855,0.03080207190180267,0.009237422803340008,0.0007602180265712641,-1.074674172836661e-05,41.54712807702916,99.66197853922979,40.89952570826247,0.3628469711761507,0.002053495075575004,4.46241106350536e-06,0.0026767176620387054,-0.005575854498388751,9.256627843168528e-06,299.999990742153,6.797454254382841,8.644866543928146e-10
4100,4.65770413515592e-06,292.57098002442456,2.296894349830353e-05,299.98981239401957,0.03276604929890934,0.010310207767204125,0.0007688289311667388,-1.17189729530747e-05,41.68224589572346,101.35339571166155,41.7451432508533,0.38438356700428844,0.002217906785609495,4.6528483919641205e-06,0.0029363836727134833,-0.006198840405389812,9.693322663592178e-06,299.99999000271157,7.1882414070817555,1.0140220246164297e-09
4200,5.059655226383393e-06,292.20339546869917,2.476206864144036e-05,299.9889186813167,0.03536161296858976,0.01106045413371113,0.0008160976282221866,-1.2781925097799953e-05,43.14994924311828,104.71510875402208,43.66255672291074,0.3990107779773484,0.0024110278533140523,5.101716643167354e-06,0.002991003979385296,-0.0074150973790627584,1.0566133751613204e-05,299.9999897909743,7.724003738668836,1.0830233236049097e-09
4300,5.558782997270378e-06,291.62244716873505,2.5909301714393143e-05,299.98839479374556,0.03920850302546265,0.01175207567595893,0.0008367846270230557,-1.4189415995855665e-05,43.69906156955627,107.38728801010433,43.9099387069207,0.4380815521075945,0.0026527542703666807,5.245704780995905e-06,0.0030842519424408,-0.008072241290603886,1.0752612493880695e-05,299.99998914936907,8.219545723808723,1.2618934899479028e-09
4400,5.870589279563957e-06,291.2010003227876,2.808982641414452e-05,299.9876015038137,0.04349977955809996,0.012757100863727184,0.0008750438916554801,-1.6366746698764746e-05,44.70312740151274,107.73279493299043,45.59887982576705,0.459424852575623,0.0028562192764925508,5.591692715271033e-06,0.00323445372455237,-0.0093553015921717,1.1617938703773918e-05,299.99998858651907,8.928765658487396,1.4490509547254955e-09
4500,6.228655994662531e-06,290.6958145949742,3.0191805926690292e-05,299.9863271839502,0.045522096679413766,0.013865876908259002,0.0009075546924649807,-1.798230218733345e-05,45.43325270918061,112.43720168588678,46.389690627055764,0.479734783750614,0.0030143864839045566,6.005765119651018e-06,0.003405872958113331,-0.010560358388600883,1.2365188134629667e-05,299.99998803325605,9.390006731582925,1.6847279625023593e-09
4600,6.8389435549828726e-06,290.2594511456379,3.2232173720681346e-05,299.98510038997154,0.04995180035185565,0.014439113626389556,0.0009554627320534099,-1.9023230886288814e-05,46.344588290363006,115.4160606677672,46.94244813714885,0.5210606557505675,0.0031850438376051144,6.349866142411486e-06,0.0035120281081140593,-0.011631224619259273,1.2714305717002041e-05,299.99998703067365,9.957630086350404,1.902137606451486e-09
4700,7.162955016766221e-06,289.5052086454343,3.436892446196336e-05,299.98428310934185,0.053303244402960345,0.01548093152165985,0.0009885275594250398,-2.1396971149593373e-05,47.91618678162814,118.67705952189041,47.227746609941505,0.5445615687396239,0.0033697070611446323,6.485651095105134e-06,0.0037077831841320053,-0.012887986620165343,1.3334624334665525e-05,299.99998664872555,10.42781254450366,2.1087189916431955e-09
4800,7.595821460364958e-06,288.781675830811,3.627903729063542e-05,299.98347245964374,0.05689587466614183,0.016702993476523043,0.0010340216042100023,-2.362422832710773e-05,48.5224585033823,119.77696900082955,49.31436122152828,0.5756053755576716,0.0036088787806487052,6.902127016299897e-06,0.003858681610683605,-0.014283144125894019,1.4277186508177216e-05,299.99998615718596,11.115790747729378,2.41255974620485e-09
4900,8.21606228950162e-06,288.27221078452953,3.87812203555191e-05,299.9819979602043,0.06206848585363686,0.01824181785165199,0.0010778652882145164,-2.5860566179353306e-05,49.39769837023799,122.25182428428849,49.07781030209424,0.6191725539817448,0.0038707154346718825,7.2153234564915296e-06,0.004050327391120264,-0.01580805087170948,1.4747629347853672e-05,299.99998540148965,11.686392227150192,2.7288030550900026e-09
5000,8.734723559085465e-06,287.57917005228165,4.184115611861915e-05,299.98093096103963,0.06650283921796465,0.01902534538862026,0.0011002351390111136,-2.7782861065394313e-05,49.67990126681441,124.36112992953457,49.81405686511666,0.6451254827643998,0.004101107629369521,7.67206283771066e-06,0.0041307541491524356,-0.01767904696219875,1.5564271519307826e-05,299.9999844561575,12.365102273264123,2.994646386393974e-09
