milliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
0,1.1979961666347991,-0.003379032451784963,-0.0005412402943127608,-0.019210153648458184,0.0018786229382313445,0.5542870375429824,0.02181536867995515,-0.00024059442361082324
100,0.6301712892057206,0.08405686519355386,0.034813830034336676,0.5404614803987902,0.027894283429112654,0.003677480432378118,0.12565940578938478,0.001566344267257272
200,0.6080460002942049,0.14631155416520697,0.06709181509611017,0.5929836215419163,0.04754365182157645,0.010425253148455375,0.24041516836868304,0.003341305314508151
300,0.5942378092570028,0.22474999698246403,0.0918217171449964,0.6024949780458632,0.06493375814398393,0.004417063935680965,0.32243662143717167,0.004443811906793824
400,0.5981848619764543,0.272110576018693,0.11274928125991439,0.5747425490963426,0.07935086584787025,0.010315888049435753,0.3732416116691752,0.0072071344814742325
500,0.5864275364697247,0.31577054011360106,0.13007328667474286,0.5860362295409051,0.09517110392954889,0.01237748070265842,0.531908195816189,0.008161287477042969
600,0.5760341856957737,0.36746424528109206,0.14116903671472142,0.6305516355579867,0.10224980988159175,0.016266880608156363,0.552318016947365,0.010969883095288976
700,0.586598850200835,0.39168917096248274,0.1545388323195288,0.6152278748080671,0.11127283677649073,0.021640910856898295,0.6229343169277541,0.012574588280278907
800,0.5728627755274444,0.4127165126983445,0.16051246585975013,0.6494705505235734,0.11669803105979437,0.02649185066986454,0.7342487733446454,0.015449330345293248
900,0.5609570675850052,0.44330710459687633,0.16500576478840911,0.6410590572051407,0.1207471711427251,0.01699014670885653,0.7583489621023038,0.016841371539762805
1000,0.5712708901932422,0.4560066813546341,0.16751133406487131,0.6831698933708482,0.12234274919180987,0.019497628730243858,0.8219029645494524,0.01811921734363135
1100,0.5683707731702422,0.4846921872304905,0.1738808808896865,0.6918559835266886,0.12718270786104258,0.029372509331919303,0.9065937088269933,0.02030411016475112
1200,0.5401052196037556,0.4836717074322142,0.17183167254208642,0.692316613729193,0.12621653744226918,0.026304725705860604,0.9272849298097775,0.020387860085164775
1300,0.5353322591477883,0.5028996700633648,0.1720406698794678,0.7225226427996924,0.128595697887893,0.031140875443369638,0.9541585986753377,0.02252317869566636
1400,0.5400616180910711,0.507731244677854,0.17073731234995182,0.7285162154626585,0.12640618950672863,0.025256727336047658,0.982295528897716,0.023588334876473258
1500,0.5204800752260665,0.5075353550993246,0.1733135934656174,0.7483078518828442,0.1253506934666327,0.01959667488907823,1.0368964130202578,0.024068780130051974
1600,0.5280308188408789,0.5061752910761526,0.17063594515922123,0.7369885309829273,0.12589886653617077,0.031174747528984848,1.0465164291601043,0.02462852808347767
1700,0.5112526702752996,0.49579702171642975,0.17126699904555234,0.7781956769136927,0.12531086672677222,0.022986621477422406,1.0603444734311998,0.02387739834532215
1800,0.5201257500184029,0.5010010522820075,0.16587096628012976,0.7849599952730545,0.12379635443662688,0.03183521983160931,1.0919235895501984,0.025416550697600057
1900,0.5171529709508664,0.5121211033965873,0.16650534935620803,0.7955833480428647,0.12523773967214388,0.028537778869326815,1.1411480198631858,0.024116788897924266
2000,0.5002940343487903,0.4992980041376085,0.16729000569311878,0.8300497851335661,0.12358148082826106,0.03235440824275629,1.214329207511339,0.02527549700814926
2100,0.49029893479816344,0.4933687083232192,0.1657390153261704,0.845303576841961,0.12286007675863903,0.027038054678632652,1.212991442975932,0.0247392062496741
2200,0.4801827308367446,0.4999787999651051,0.16047009816433488,0.8648837603729244,0.12057449545424934,0.029959165079335333,1.1936550235738708,0.024752587539790618
2300,0.492399429316177,0.47920852197325065,0.15974179619133244,0.8754060767540459,0.11946286623244286,0.03060056336502034,1.268865160983914,0.025549673961680907
2400,0.4884566506863407,0.47954590076966563,0.15878216760801547,0.8705755802607078,0.11788195497887562,0.024000966819401136,1.266136629333852,0.025514237022433828
2500,0.4661674574718557,0.482307882745745,0.15990263391111403,0.9016811533020992,0.11723710841183994,0.03444662283139791,1.250586387636927,0.02548213882248562
2600,0.46399246353017515,0.4741358904161838,0.15475152080993235,0.8778375386070952,0.11763453642143372,0.0316655069415769,1.3202648244834723,0.02453255571027366
2700,0.4515425263240301,0.46147470031706356,0.1527372450150203,0.8938371718532122,0.11486629945224919,0.02490685857035613,1.3264244077010872,0.02565911453291485
2800,0.4472096234435283,0.45571985637705736,0.15389042028432615,0.9133172259489539,0.11405936842424397,0.028118719004766063,1.3379806103038356,0.025478754200944424
2900,0.4435842456707536,0.45013851118540477,0.15441633462175217,0.932726337672265,0.11227926379766957,0.033214304219393836,1.3204430920964,0.025319469182384157
3000,0.45196776657962695,0.4485674695072645,0.15164642832218334,0.9448884119164441,0.11045515674198282,0.029478173278984728,1.375123333075142,0.02496655607791895
3100,0.4389956726446529,0.44509603176194995,0.14762028811757205,0.98947096484462,0.1104730046005985,0.03564185828468349,1.3245881009246743,0.025534047050928852
3200,0.4247801331189691,0.43357253354224135,0.14842133400601137,0.9683452059816925,0.11173783526721275,0.03452915026762122,1.3836132009283173,0.02485145192421327
3300,0.42637798947771727,0.4206129598406579,0.15049075279826707,0.978174653291266,0.11041404389110404,0.028718502241002482,1.41905590210472,0.024898259087841795
3400,0.4335394736352537,0.4209672708547473,0.14833724864880193,1.0086324058261535,0.11118198758063103,0.03969323675779748,1.4271708643055514,0.026149255088356072
3500,0.4054272522363022,0.40671542362083213,0.14553918825373632,1.0078588942021658,0.10759748379132203,0.039882915461791256,1.4284138342829407,0.025810590911537062
3600,0.4203915511782324,0.4026271214687447,0.14885871954314928,1.0206450533042641,0.10893092109145769,0.031382001492168195,1.4239919990923269,0.025666084097601724
3700,0.4053034845866087,0.40268292330522515,0.14479446671820803,1.0461590908495175,0.10844491755564593,0.028246300387877205,1.386634327179838,0.025514702467512983
3800,0.38839630079761134,0.3949248306935503,0.14637691195705899,1.0809375615237062,0.10475321263931597,0.038237520423729784,1.4426793805120572,0.025666903746327505
3900,0.3948376816016429,0.3896048754832983,0.14291371121215185,1.0802270145269524,0.10475972652212183,0.03934273504954622,1.448107970733622,0.026831973986668846
4000,0.38597531395663165,0.391403984659522,0.14360509727080994,1.0925190002653278,0.10578807534282066,0.03326513120519689,1.457125070193592,0.026272514275797968
4100,0.3884871150378718,0.38524990834947953,0.14366686534074666,1.1301724121924603,0.10278185088164093,0.03200362094184216,1.4323045204648759,0.026803683008838217
