milliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
0,1.2129077556823422,0.004041778342131528,8.051460242062102e-05,0.018605486826602683,6.548003022705429e-05,0.5544614330134099,0.0017644895878927177,-0.00046350266872677
100,0.6270357006737076,0.07169396577946323,0.03880358747190696,0.5803982539660039,0.024517143445240912,0.00556721533158451,0.11306828408290656,0.002017422815804685
200,0.6066991400190779,0.1596613624434191,0.06535475347209772,0.5896044416350695,0.04826639164824904,0.014066353878513887,0.21546978238787495,0.0031619171845695565
300,0.6083609772296379,0.22744964754257535,0.09278085837088809,0.5916635860810492,0.06663795837925726,0.011657440117253755,0.29905680016837843,0.004386259453919967
400,0.6006113674454012,0.2693859175662698,0.1158756141943329,0.5783018296187913,0.08137641956827325,0.019069778342487177,0.40013086242015183,0.0062223353137027945
500,0.5944879233391733,0.3129792455952596,0.13189394703391025,0.5881785387627908,0.09160738545627149,0.022496950547657334,0.5271033078056947,0.00897340244588772
600,0.5795473632429001,0.3502564969547494,0.1467137392515192,0.6405993937452005,0.10168447661947103,0.021079270334832062,0.5481729072312699,0.010346821723802526
700,0.5762775965471225,0.3836215704658746,0.15218459888284708,0.6097947842280221,0.1108149399950143,0.015811506246911772,0.6675247871902413,0.013274904052836314
800,0.5696464483346421,0.4200753069689274,0.16037043765410205,0.635319368513663,0.11822900617139889,0.017490523090764255,0.704117569739657,0.01513369977358477
900,0.5755312270061774,0.4406967134628975,0.16320271082581367,0.6696231622545618,0.11833294118045794,0.02567203270116404,0.7621302121525189,0.01585412391290079
1000,0.5580605531917091,0.46044438471837,0.17046868871486479,0.6723454703030057,0.12486692223528885,0.027381096789050076,0.7987732847892366,0.01834191003195251
1100,0.5613268180934384,0.47206499476780395,0.16969432301721354,0.682145134102144,0.12593145126845814,0.02269795173943446,0.872313058538037,0.019911287376256245
1200,0.5497061846325865,0.49292368855160507,0.17157272622073563,0.6730547191916594,0.12488119492505978,0.03169104983254983,0.9158791295933336,0.021781515339827973
1300,0.547570412044491,0.4919779619189355,0.17174746304904717,0.6935770119817505,0.12558662011903396,0.029702328327896575,0.9514649949157987,0.02234750455879353
1400,0.5421513532592974,0.4950032143544398,0.17363314886764336,0.7191040031356747,0.12466320664752399,0.024718843475574105,1.0230529779022004,0.02246322643299706
1500,0.5273301045439154,0.4996246074087637,0.16815899978380286,0.7615101191920337,0.12519525184674213,0.028383297474702533,0.9961982579845475,0.023028789130893342
1600,0.5336955707491035,0.5002305276482202,0.173165371069946,0.7405043239383963,0.12732071813053358,0.024611918089489673,1.0308907821236337,0.023641030708912356
1700,0.5197338612471628,0.5115881809829164,0.1663605945773425,0.7587214468609168,0.1261220274348539,0.026519567640259995,1.0669186412804978,0.024384467482871257
1800,0.5085950092620014,0.5133557572005043,0.1667970541793836,0.7684021941206228,0.12647080506981132,0.03107314114254416,1.1060791776275516,0.024441956625491125
1900,0.5175002750810588,0.49725640544007926,0.1663077188278041,0.7877117618035364,0.12485313201525357,0.029021070321252743,1.1585511750773645,0.02444072885687852
2000,0.5015441913628934,0.5055050056377349,0.16463562318138708,0.8050478718904845,0.12344676114602515,0.0350918894033746,1.178821644392698,0.02439802157247787
2100,0.4954718934180017,0.49937412048576457,0.1626907847629607,0.8418523748803356,0.12096771253478672,0.027311170928717186,1.1660510123271441,0.02428731296911075
2200,0.49681850742772954,0.4991230403483008,0.16022743013824667,0.8347259286504596,0.12073980227029849,0.035915619992194,1.217281285171991,0.025020021799862194
2300,0.48159008792202035,0.489062605758301,0.15706769057408088,0.8701792408685387,0.11822246134368057,0.02846954999488869,1.2343192347246745,0.025545241560645165
2400,0.49147553726662485,0.47895479105629135,0.15631272840104118,0.8504141622926391,0.12026733643080013,0.03206345692093672,1.2418218839048916,0.024507724665666565
2500,0.4668670126550577,0.47809945242465923,0.1568722763128205,0.8625004404211555,0.1172093260435782,0.033981148198631086,1.3044870749763176,0.025204115197709022
2600,0.46756893586710074,0.46348705859244355,0.15674692765122086,0.9074746743480993,0.11553738793701507,0.027824464202973683,1.3251323640842274,0.024901735791208496
2700,0.4739754913908041,0.45894777018738825,0.15310268358867346,0.9220161039758509,0.11429775518341191,0.03590523222973458,1.3103621035338102,0.02535761001447252
2800,0.4696963513112306,0.4652135023651118,0.15526508138093983,0.9473295402825108,0.11424101251916534,0.03318670841082558,1.290152846886075,0.024366547597965305
2900,0.4507654006767787,0.46122406174547786,0.1496517324709435,0.9385485129613266,0.1139488533754679,0.03147303198498829,1.33793779603563,0.02498442908959509
3000,0.43353225036478343,0.44052371507711335,0.1492485241738073,0.9513756624140869,0.11290488233553525,0.02560458166786126,1.3113191716592418,0.024495323235818853
3100,0.42879408363911053,0.44212523051685854,0.1483803053183953,0.9766201141649984,0.10992792053747306,0.038147801511487237,1.3915962544880254,0.02511275927765466
3200,0.43851293573094624,0.43623485502707393,0.14661212756529143,0.9847386013015097,0.11219206212218391,0.030072105988181067,1.3394654230021716,0.025555037871441977
3300,0.44036173606573786,0.4240100863163716,0.15097399326780073,0.9868321072726635,0.10819175911343591,0.03663293453608528,1.419661901089282,0.0259656345372592
3400,0.4298722974024213,0.42553202925442446,0.14540218905576716,1.000584135030722,0.10883505098097383,0.04010420729386114,1.3827634297383256,0.025280509293046892
3500,0.40756231447191477,0.4143682216206034,0.14543301340025028,1.0145038759575906,0.1098044448070169,0.03075303678965174,1.3768618770479064,0.025522051264812697
3600,0.4004248935189008,0.4112907870826815,0.14415195834974678,1.0594990043184647,0.10739622639189543,0.03934467079497804,1.4060416696474487,0.02540806003650965
3700,0.4013876538584095,0.4106383009037205,0.14302361683553677,1.0795516919764634,0.10477837144855295,0.030596643388033033,1.4249436402554037,0.026142824428363645
3800,0.4006730315014239,0.3941422197813809,0.14272947549390513,1.0903582326539771,0.10770273582863836,0.03499411135211129,1.4340519937271663,0.025756062687139668
3900,0.39659599872512635,0.3869379374771545,0.14317428956154352,1.1025373558481988,0.10510635918943989,0.031272653391334115,1.4074359463861197,0.025840437752302728
4000,0.3854320556645851,0.38985423741802006,0.14476090055404844,1.1013643133354838,0.10300324143269629,0.03254445020856714,1.4298481882858862,0.02676769703803288
4100,0.3937331007918556,0.3975506547477223,0.14540828269395678,1.1210207689709084,0.10518808618091768,0.042277418611539504,1.4218968297018149,0.026521370026249293
4200,0.3892956818848692,0.3945819769896478,0.1450679469855705,1.1150988975098646,0.1013120799420205,0.03488623488167239,1.4416209468287091,0.02648397830098223
4300,0.37194362275911946,0.38646350513681327,0.14582930337010747,1.154474333143947,0.10131921088058178,0.036007480568067525,1.4265574322574446,0.02754584840967702
4400,0.36559316410438897,0.3821364588488651,0.1453217664801032,1.1366218847947447,0.10079999463333641,0.04265020588695938,1.4689543803570524,0.02684187896397124
4500,0.37421500188008633,0.3690553170662986,0.14258386310366986,1.1525218663309131,0.0998101153357165,0.04063014624946692,1.4494626013257044,0.02685529677208321
4600,0.35465321657818644,0.36979846256010773,0.14015060699260476,1.182966998148323,0.1019361367542245,0.03623988446198428,1.4602696501515824,0.027372387531958357
4700,0.364412808592842,0.37302713246651076,0.14489425319132324,1.2025439162319944,0.09910472276118348,0.045187504378523646,1.5073418613619713,0.027792750658483245
4800,0.34144602743018365,0.3652896825168394,0.14299746910781075,1.1918924228802288,0.09794302321853696,0.04702874510929534,1.458118681839087,0.027357408701414277
4900,0.328037635179184,0.35333602226209904,0.14296688622982634,1.209691977113186,0.09963587292441436,0.040654121458270666,1.4412069001293022,0.027939412884715083
5000,0.3270700350836204,0.3666844356750661,0.14047479790434647,1.233108193289202,0.09827424625409839,0.0439903570398797,1.4888453279369982,0.02863775269508796
