milliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
3900,0.40083089672586236,0.3935099677647778,0.14734234720895645,1.0853326855452765,0.10468304066478847,0.03739092021580006,1.4392538247417483,0.026726882395392514
4000,0.3797178099057588,0.40147324861549594,0.14494316656726414,1.0836797143327817,0.10606830084469125,0.038115660933481135,1.4296591642608651,0.026191053806263413
4100,0.3810704063197666,0.3979915529493159,0.14496558267142928,1.1195209868839067,0.10370507542758216,0.03472348359709655,1.4323363990353615,0.026059717711652382
4200,0.36985130435982944,0.3749107183828333,0.1435421723574822,1.1443703075800333,0.10406073737693894,0.035610174956156114,1.4806751114836378,0.026253079413396985
4300,0.3861898321120702,0.3862969787740174,0.14467031746833542,1.1596662023558055,0.10390040672432459,0.039435975873523973,1.4451527568354394,0.026356136992995997
4400,0.35716327454370733,0.3837643591769988,0.14202049194132116,1.1437930686589233,0.09981881532145759,0.037241320928145846,1.4709817932445073,0.02662696673108885
4500,0.36345316678324374,0.37411586220295695,0.1431375915258367,1.1646662249559994,0.10231456057127483,0.03448975563600489,1.468159388097285,0.027467167163690766
4600,0.35587957981277,0.3794842768105801,0.14095753823146248,1.1907100811481894,0.10210806217449825,0.03534512071284507,1.4840858177991814,0.027963370166439235
4700,0.34794619247677677,0.36399095258557385,0.13974195237888046,1.189652969324661,0.09881943515093158,0.039153220880178995,1.4679352404767048,0.027471234525695925
4800,0.35374206763614785,0.35647430975231953,0.14156382625579275,1.2125433115982884,0.09764919861974644,0.048374983501385006,1.4646354942322672,0.02762230906663011
4900,0.3310754389918718,0.37000272923544403,0.1417530864709731,1.2347227274807455,0.0999278319244502,0.04707787350500846,1.4406107993014803,0.02793411601044916
5000,0.3371251721363232,0.35747176600525987,0.1441808532049399,1.2418268159697954,0.09838558193842817,0.04337870959057607,1.483672149400592,0.028673272477968473
