milliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
0,1.1868739502465742,-0.005129957889184927,-0.0014044351191259091,-0.011597969857758024,-0.0010592825278222559,0.5444145702642573,0.019318318232669503,-0.00018038853610359912
100,0.6185510257660961,0.07520701892138935,0.03866648339538333,0.5417324986728121,0.026416196765511216,0.004191550205708072,0.12189772273453886,0.001903216392899931
200,0.6022540477987628,0.15643334556069063,0.06530759436603847,0.5790669662717508,0.05031205251048735,0.007263121509015371,0.18822761078725583,0.00358929083165564
300,0.5951132523008557,0.21873791597165573,0.09472716225388994,0.5741522658037039,0.0684382752786281,0.00509651993999106,0.3388723308781907,0.004344931084454119
400,0.6004653962926295,0.2657550490707741,0.1140735986156942,0.5825951847841427,0.08032078390535662,0.018971741828235113,0.40514460085467513,0.006388769595695803
500,0.589899563935804,0.32893813456542415,0.12858366511110705,0.589600895990484,0.09482124060981621,0.018724169377783074,0.5083675653957588,0.007850860924464114
600,0.5895863950240007,0.36375928158229304,0.14517290401076083,0.6089205228921997,0.10226085935413615,0.01679254588933791,0.5568837818423185,0.010448107429819489
700,0.5739704258512333,0.39137843415663137,0.15594494647298418,0.645784660066018,0.1110074464408888,0.013141819354812977,0.6394237664203755,0.012644658869763598
800,0.5741399492679886,0.412123948194146,0.16224076879557625,0.6568593768990267,0.11785246316760685,0.02046089890561327,0.7179746925094765,0.015083292501934539
900,0.5640453304676484,0.45023840268866006,0.16841571782057685,0.660353663791291,0.11842847027397611,0.019116633758062232,0.8014691529428271,0.0161222584991017
1000,0.5658256228849532,0.46752771545917304,0.16791055786454692,0.6886773461560797,0.12285296031696617,0.02334638745080666,0.8557535898551564,0.018152415939077505
1100,0.562759939222556,0.4854541232206259,0.16872644853305568,0.6859492988832101,0.12428874829668086,0.029841796574307418,0.8605222477217912,0.019194556640007698
1200,0.5432512476248024,0.49282741975904315,0.1696415972643216,0.6746499757115092,0.12710510262431296,0.030727414681338473,0.904978640748612,0.0204290398930312
1300,0.5557807732562254,0.5011363480742286,0.17492610222623478,0.6935079344776967,0.1264291456983815,0.021735205104889285,0.9211776906492875,0.0222963391863435
1400,0.5316899476669336,0.5007190538434177,0.17064250852300417,0.7290802630776475,0.12572972019338644,0.021914095511374545,1.033955389321382,0.023265893268670932
1500,0.543357750875269,0.5004130586282491,0.17432229676575017,0.7474801400205153,0.12502030451585613,0.03024121659300376,1.0093316510594557,0.023446868691029604
1600,0.5333530976036317,0.5002143125182272,0.17151843488300994,0.7480832555130135,0.12365412896136836,0.03186671022511066,1.1034790357311652,0.023883210337599374
1700,0.5241233492917535,0.5009607263705496,0.1714282464154957,0.7801890098639472,0.12600824973610125,0.0222818526068792,1.0895891591680686,0.024037995962558165
1800,0.5168186858783621,0.49667794244030977,0.16440426763572993,0.7783953114738695,0.12267786361922361,0.030140515960366102,1.124723343218412,0.025295937744832624
1900,0.5012867715016857,0.4996817611790208,0.164320991586249,0.7793666405437865,0.1219903581347249,0.035336755938383285,1.1531818112822185,0.024595997477798944
2000,0.5073487599526549,0.5031233203696299,0.1627543588417702,0.806882030264534,0.12146034435676548,0.026353711230407802,1.1709100588395185,0.02530589907214246
2100,0.49466796488509185,0.49712125878833135,0.16205133911485914,0.8115305495804795,0.12012122628238352,0.025455168084235567,1.1689134822535596,0.024989125731875148
2200,0.4799570175863382,0.49230056070322303,0.16411363652257602,0.8363697819750507,0.11820250670614471,0.024408654418829327,1.2445690007346355,0.025049415646813886
2300,0.49413065154032015,0.49544034276657384,0.15787211055890052,0.8740251231337183,0.12102807806763748,0.033382223794517746,1.2299027140842178,0.025065903389170894
2400,0.47667358233333296,0.47623889458973684,0.15892891464570855,0.8766249862601648,0.11985165095630528,0.024500420950406387,1.2218527976703117,0.024619985346031697
2500,0.4808896534534745,0.46563931109639023,0.15496256042543036,0.8796357430757411,0.11754528157951058,0.031159845486401928,1.293919194403394,0.025182427492780563
2600,0.4811043801104017,0.45852974628600407,0.15583510080683974,0.9127914912723871,0.11727995121795001,0.036886282195601375,1.2856030858193368,0.024902018399955282
2700,0.46824183503644506,0.4621494996538153,0.15439109083308908,0.8949575618015012,0.11480049190121706,0.036648020300640016,1.3307136856895267,0.025238002334797217
2800,0.45183809404793923,0.44920143962550246,0.1537289850207958,0.9139310520624987,0.11408476301969815,0.0255171719215212,1.2881633492635445,0.02571791775655459
2900,0.4559390786700188,0.44553314673514033,0.15317478806622062,0.9495393597525877,0.11493845020803001,0.025385274374253905,1.3743035705049538,0.02588661794745669
3000,0.433109781235336,0.4369931317344099,0.14924601004880378,0.9482400343749025,0.11312442105818578,0.03198318864494688,1.379137935318326,0.025602705283769844
3100,0.44127923891533266,0.43189252929026967,0.15235352086757284,0.9941811671266484,0.1125241683380443,0.03501197750085999,1.3993290433097691,0.025572915973056238
3200,0.4334643648189628,0.42958556694987876,0.14879009536332827,0.9666373553453753,0.11274190307327889,0.030420341331185027,1.343558593078896,0.025062520442968198
3300,0.4174354884913815,0.4218343674334444,0.14583506267790255,1.0029214205213928,0.10901200675919323,0.03741129076150025,1.4162810304130171,0.025611974278759855
3400,0.43086388068692355,0.4267112806163182,0.15078750459150297,0.9919119907278652,0.10906277036507193,0.02820791544493424,1.3649739741453892,0.026110552766481106
3500,0.4164833757705579,0.4190649224030585,0.1500504610505892,1.0439124157255246,0.10929528051143574,0.03959117736237755,1.363270131419019,0.025732803216107315
3600,0.4110245101118432,0.410719799171432,0.14852613870799763,1.0334548986295244,0.10784349809116578,0.03102666373375969,1.39327680426567,0.025813162295714693
3700,0.4121738596552468,0.4146049214666345,0.1472662966948997,1.0357659218222082,0.10643025609647562,0.03535736467443304,1.408125985730646,0.025474363614584487
3800,0.3948313956192182,0.3978109249463565,0.14548529096893442,1.0603980080113702,0.10590012448503433,0.042862803674172875,1.4299868547405026,0.025315214978805435
3900,0.40491740585935143,0.39028100795170084,0.14779975787274124,1.0765060107781035,0.10335974385913567,0.03218352333056507,1.4606570988571066,0.02580153895547841
4000,0.38753568986070897,0.4019768780153107,0.1441056732692165,1.1057072526062353,0.10680355315265258,0.032363258857648736,1.4630217578521938,0.0262713836267791
4100,0.3719933344495327,0.39009898086585176,0.1442267041694637,1.0912087366165244,0.10386366111575057,0.038133600137609434,1.447506338783262,0.025859908312407233
4200,0.3893861326640675,0.37910949650648257,0.1423950172456434,1.1325547169967651,0.10417772436443645,0.043424626967575194,1.4661125175529446,0.026623089501135448
4300,0.3827804781053241,0.3715197353923736,0.14161692750309474,1.1238217955677345,0.1042554093595603,0.03552896502306872,1.4385913242687707,0.027101596945816177
4400,0.35787192001186574,0.3717964780228717,0.14178645581549265,1.1385633161548059,0.10237892623193459,0.032526217405646846,1.4845824732111421,0.027618644951946863
4500,0.36866212461362774,0.3799913973779932,0.1422337432925816,1.1844028719866593,0.10258554149293304,0.035100324096703814,1.4828342812881554,0.026504740771614372
4600,0.35053876999716593,0.36431130814545865,0.14145692741671823,1.1913028860226353,0.0997769459642323,0.04170312518489189,1.4958622401162582,0.027402600983312705
4700,0.345424304418769,0.36005994567820465,0.13987088924114777,1.1777846058001165,0.10188956374819438,0.04178493848503827,1.4744876434381207,0.027410694896849306
4800,0.35319302366355393,0.37492370855392726,0.14256964865081775,1.1904896393971203,0.09985967628161478,0.04705792807032309,1.4540801483925943,0.02842609931445383
