milliseconds,T,I,F_1,F_2,N,E,R,V,A
1400,0.1316846709729388,0.04637922953120383,0.0190314397003748,0.23004167455235097,0.31220311590895466,0.4369725302957745,0.15044971670660762,0.22746733108899964,0.6675396957968519
1500,0.15742372903648932,0.03094341115096056,0.015510661832144699,0.2508037362419676,0.4019997636925682,0.4796813672759296,0.14876366307134,0.20808878702362732,0.6541950226178266
1600,0.13477672368545385,0.02702935008309504,0.012755765157689981,0.2434460333919588,0.3901370704520466,0.4860433030260163,0.14300465914509924,0.17904021966425898,0.6789531772742012
1700,0.1557936086809565,0.008497573901130318,0.010490850127526785,0.2811860496977594,0.46829190889742056,0.5105124920264468,0.14187426640262416,0.09813600757705719,0.6619802515200007
1800,0.1439585144516513,0.024577630040072004,0.005520922090870518,0.30422222292372236,0.507013678132279,0.4907149849015894,0.14349085119322286,0.04963500585450253,0.6746319668311321
1900,0.14568450234990313,0.004857990898850507,0.005761412418448891,0.2947094746340377,0.5399304234368063,0.5070491446407991,0.143204555370683,0.0839319067361172,0.6804959266871493
2000,0.14323628282705597,0.013777605611301473,0.0017876416395148265,0.33445088265700385,0.5744066839912663,0.5307962818679403,0.143459290533981,0.054845441208909405,0.6826861913227981
2100,0.14332120974438226,0.010227384870898314,0.003935928449231282,0.3503221009164085,0.6201096989058745,0.5546271665362471,0.15024342309818908,0.05706927841784876,0.7132640471594848
2200,0.139241351347391,0.0018073027741422661,0.00039767552321557796,0.35094640238338876,0.6587315615308194,0.5429852006412564,0.14795505044272475,0.028729887926485138,0.7119082158404701
2300,0.14909052306040294,0.003328514654566757,0.0006385140651417479,0.3772103093697978,0.6753979105603186,0.5846248187483474,0.15203071673522453,0.006030878987883826,0.7289369962516489
2400,0.13121242590140836,0.004796744862394369,0.0003822284486704852,0.4108542817685081,0.71018015868837,0.5851119767540922,0.1556792897835591,0.00205028397217451,0.7251429415356175
2500,0.1257096202956775,0.01121981307909687,-0.0009588770972338345,0.4455565256235101,0.7485334653849742,0.5851868836286745,0.16507785325607066,-0.0020114747829755647,0.738026136650314
2600,0.12044868554955321,-0.010757751558903366,-0.0010074246351286543,0.44833625527813575,0.8211884777013094,0.6129751817848772,0.16942130814831152,-0.02707678293273174,0.7377570341266396
2700,0.1251177009300832,-0.012091363892519632,0.0018896951368271315,0.5007887455636534,0.8023670351786667,0.6155145226243268,0.1682868576589992,0.018987302395422758,0.7587854951336639
2800,0.13819003367292412,-0.011114269683766087,0.00045484716361432053,0.48996575064588216,0.8901217617524126,0.6461165698706323,0.17548625894747552,-0.003290106092155103,0.7571409940725767
2900,0.11327993108212113,0.0019775380378825053,0.0015334560328364281,0.5542690638124942,0.8606894973701924,0.6512963915083468,0.18012563475994234,-0.004746598381317491,0.7815755310501348
3000,0.12716144707587917,0.012262707932151583,0.00047620436035223084,0.5472583373878662,0.8938040803376929,0.6671721648641451,0.1811886970329667,0.00017896584602826747,0.7819386405901657
3100,0.1257965623835868,0.0013596519494148724,0.00095739769114788,0.5676404618333899,0.9868489405900697,0.6580616318645338,0.1851861554545736,-0.023375431084697508,0.7849647470964409
3200,0.1091797041508022,-0.01253557545780395,-0.0016761520352783271,0.5910671150966827,1.0275414642835565,0.661303167138213,0.18888439810612767,0.022243764041785866,0.7774191448244725
3300,0.0994991053498327,0.004461445391277826,-0.0014551253435768237,0.6388416312499952,1.0086451752873293,0.6748865264797771,0.18663260054328293,0.030769156362392604,0.796591969530355
3400,0.11450797854058238,0.006817634594970909,-0.0014360651714303383,0.6763091887084647,1.1191672909503922,0.6863464100187948,0.18992993983995896,0.011089442396336021,0.8153248429272026
3500,0.09389848728776214,0.00417275175375671,-0.0015643377203399687,0.643993191314805,1.0663211246063211,0.6991403549752511,0.19075952754075237,-0.03362216641761443,0.8074045912916047
3600,0.10501522253462031,-0.0004324433316883937,-0.0010499560311211507,0.7049099038237173,1.1804658890427617,0.7015598337990953,0.19845323285012176,0.030213166076888964,0.8078229032759308
3700,0.09945741357471514,0.010256821764618937,-0.0008660329500400565,0.6905619774614925,1.2006525421903278,0.7385915205180356,0.2021458226983675,-0.031676087234559065,0.8113293058318504
3800,0.09723724326377282,-0.007267226168286341,0.0004839969406460675,0.738534153639781,1.1613147310318777,0.7220989533769444,0.2008074377504738,-0.022998981866560728,0.8380964362457759
3900,0.09673999816416547,-0.005424964404632716,0.00205335682695504,0.7272184902293561,1.222032813066038,0.7478735435258789,0.20203600778654154,0.034347778491701876,0.8306548095106748
4000,0.1104808964288416,-0.010705906073029837,0.000790786669480856,0.754458778829284,1.211896710064367,0.7507017994061699,0.20446211869247616,0.018989706919047094,0.8406045576011713
4100,0.09012806748189968,-0.0015550869660619312,-0.0012292520318874533,0.7682378548118506,1.3135093224419356,0.7803737454505252,0.21152933979993957,-0.009055114206144486,0.8325487694139557
4200,0.10352559374008685,0.01149749873535724,0.00041200249895325736,0.8228045009125701,1.3052307352382768,0.7773367836391694,0.2080259859762495,-0.02829242975366405,0.8452339046146055
4300,0.10522668899018021,0.004748587242186557,0.0015969291433546309,0.8052482374130323,1.3294321444346378,0.7949424165410367,0.2139988208870259,-0.010238030075118476,0.8607820478655223
4400,0.08927710217086492,-0.0013312815620173586,0.0013414118245988521,0.8047884042588431,1.3528665481015179,0.7817762933172433,0.21574974455225557,0.03533513074955314,0.8544113341494229
4500,0.09300485443699001,-0.010239833564325927,0.0011756816835455932,0.827552672486276,1.3374071083857848,0.8101545211129456,0.2135387033555197,0.02709640526470141,0.8755839119568171
4600,0.09631465841713324,-0.00902205873651934,0.00031717234082849597,0.8784372828494673,1.4149012902829219,0.823603765490669,0.21767141845318816,0.013394694525381856,0.8577955242591906
4700,0.08698060605753244,-0.0005524906448742026,0.0017190489882130421,0.8530284344652627,1.4315905420538473,0.8036383525862658,0.21434948875524923,0.010303686506525248,0.8838480940693721
4800,0.09702562892086426,-0.004204061600881593,-0.00033102289265623337,0.8861423656643951,1.3922702360345667,0.8347627880623253,0.21985094587645865,0.017318397820135636,0.8897466252914153
4900,0.07436268939431527,0.008392953754704682,-0.0004122123972899262,0.9014508996394154,1.4540063703577348,0.814718234410449,0.21510606482642683,-0.03553029742605872,0.8927782992085374
5000,0.0819906979185434,0.011041265763817854,-0.0015363259609697314,0.922702501081142,1.4381837944682223,0.8437075101231244,0.21893843977371774,-0.004517226293929879,0.8948459605808273
