milliseconds,T,I,F_1,F_2,N,E,R,V,A
1800,0.14431436956745464,0.025641908871452748,0.00808954701846025,0.3113881955393302,0.48707878335131805,0.49056390485153845,0.14156154540700394,0.0980045895484864,0.6921709260096907
1900,0.16528134075217255,0.01157880283925011,0.0070854534269903305,0.31140378004873226,0.5224724006345087,0.51255982363266,0.14782283133658275,0.029194598202610205,0.6773316436923262
2000,0.13715264376831052,0.010329928351330423,0.0036782792840525996,0.3296896454918933,0.5324802019195398,0.5481076023853892,0.14337742180862284,0.05767879379889096,0.7085331570704125
2100,0.14948062592603675,-0.0036493918089755663,0.0034437510376725457,0.3325163740538134,0.5760378862820267,0.5587147643554762,0.1476204722790756,0.03126766565049875,0.6952238862990474
2200,0.1407471271884799,0.0004536577206948455,0.0030631852890922093,0.3853030993223782,0.6169815382134066,0.5483585148321274,0.1492888874381559,0.005042832621114542,0.7009952357627465
2300,0.14583406215472933,0.004734673787538514,0.002454635877960137,0.4027567691971466,0.7041801977838669,0.5630637040509623,0.15198882884129714,0.006493838200712405,0.7195675206948026
2400,0.14805358224364346,-0.0004726768144178811,0.0030266997479846736,0.38967706099119653,0.7016173628668305,0.5782154241733658,0.1561800256226256,0.040900683813057205,0.7389504613166779
2500,0.1280911584169249,-0.0005986650153874363,-0.0010719127256593186,0.43408842466131825,0.7391421145205695,0.6050868612602337,0.15966826830427946,0.014232902910506568,0.7440814026872057
2600,0.12087140183575666,0.002945197456610065,-0.0014029677944804708,0.4781877171105513,0.8056691619781637,0.6070166767401025,0.17027726749560973,0.04082986836927023,0.7476332072636738
2700,0.11814051276149014,0.003861451299944277,0.000772214483327065,0.4710936816340563,0.8283015955872769,0.6228886663965012,0.1705029632765904,0.026521196608115204,0.7497706689579381
2800,0.12119321125001703,0.011525588655179747,0.0013522166308486427,0.5151045172429093,0.8671915567942552,0.6218881827933072,0.17655224969186892,0.02772608740692902,0.7537602846737144
2900,0.11061991564993455,0.010734501007617334,0.0004249503736716236,0.5511150011941136,0.9071717956538919,0.6363325231157936,0.17633450593157252,-0.013310148846688758,0.7779406067797383
3000,0.11458088329218766,-0.010687507632068684,-0.0007595481247486846,0.5536934371729133,0.9565622911533226,0.6500613485536573,0.17965554040014928,-0.0022187255613414234,0.7834907092580001
3100,0.11806552665150326,0.006768997641355388,0.0020750339096850803,0.5610648049125966,1.0125573951450344,0.6647168954083725,0.1797595762493352,-0.011248348573459943,0.7962452114670884
3200,0.11347064496095075,0.008642083482801478,0.001297694472444019,0.6306166998428712,1.0459807471563498,0.6880193817647089,0.1894797351746936,-0.03539424700618956,0.7851383665712461
3300,0.11935408908800557,0.00845355580649725,-0.0014479318558277086,0.6428016579226353,1.0294655817002387,0.680832932902352,0.1930998820065461,0.004021726296999444,0.7871419837086979
3400,0.11876778231502902,0.006763474406313739,-0.00184343401736819,0.6418498731244734,1.0737139195337035,0.7096085979676863,0.19199498882482538,0.020667347730145197,0.8138754206284216
3500,0.11463596718660446,-0.001736568714892706,0.0017660763552407488,0.6550357110679629,1.0783531617782354,0.701355116312263,0.19351885978386696,-0.03667540131700419,0.8074339406359144
3600,0.09903144071484683,0.0030829647800746855,0.001345488507443573,0.6963516755088597,1.1819700222976792,0.7095062010179723,0.19767494987067874,0.038350066262432515,0.8260130035036125
3700,0.09526671912684499,-0.012084975685424762,0.0018805751362646213,0.6956107723593592,1.2099933735803243,0.7146667632593988,0.20282207287063106,0.013529635882720867,0.8351368397444376
3800,0.09656441166032509,0.007798791376098335,0.0007380010189198688,0.7534521978315244,1.2023110881347296,0.7260337451115417,0.1995649632448635,0.019579969707379283,0.8263440243361377
3900,0.09199552855759877,-0.010838922425875976,-0.0008883453179197418,0.7479940445277499,1.244660865671301,0.7304944340721137,0.2022796925775424,-0.023000902700301855,0.8488860260095404
4000,0.08617624248150177,-0.0073721989085431166,-0.0010597606382672046,0.7667093005005865,1.2375237545916915,0.7633474201455288,0.2044315825760956,0.0170437022600651,0.8382967062982802
4100,0.10749574637688653,0.012885339400067756,-0.0011257192147425478,0.7814333627165314,1.2761525863049263,0.7646335003739012,0.20380109602341692,-0.02870143385345129,0.8359755195721984
4200,0.08792383101760068,0.00556387916235764,-0.000796871420968721,0.7989138061734075,1.3020221634203109,0.7889311905844484,0.20671500126660755,-0.018390230413749317,0.8523701415587391
4300,0.10348870052541079,-0.0019696469431939754,0.0018372337607623563,0.7991026782814666,1.359546513240092,0.7735581449333232,0.21441670509342475,-0.009193525397856442,0.867828505001798
4400,0.08985028302902935,0.005540822263635868,0.0022154622746280005,0.8470640163237247,1.3568814652285772,0.7978159804406174,0.2089665819686034,0.02846443296830936,0.8734668484012611
4500,0.08806192999862195,0.008137539132053295,-0.002202436960309295,0.8319622205733374,1.3934075873095073,0.7883168129366172,0.21215034100683475,0.037307652261262675,0.8738107700147413
4600,0.08941513747333003,0.0021532383448240894,-7.480298247595657e-05,0.8847311750633922,1.4033801411507965,0.813642220495519,0.2186642093519966,0.019106220025712668,0.8645062991962351
4700,0.09117446343584981,0.008878089895082208,-0.002351204503348691,0.8661895502514311,1.3597587993717817,0.7982991629065387,0.21978139210867526,-0.02369991502684791,0.8637674626756066
4800,0.07673310966534967,-0.006182123876292246,0.002017610277895103,0.8633546202486253,1.3789150352026451,0.8074149022449986,0.2142099544143919,-0.024857569607891147,0.8767627867417903
4900,0.08274862707218852,0.009709700469535851,-0.001340381270066581,0.8733839729125137,1.4236254551795484,0.8295106213061546,0.21729783678290987,-0.008543330684147182,0.8795593485302129
5000,0.07957286170010233,-0.003379208878480289,-0.0002889335331674641,0.9294453919998624,1.4587448118856368,0.8509678407694102,0.21763085901687815,0.008751850843569945,0.8751715271673968
