milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
0,0.5261571417088765,0.015422434446398578,0.08355462575140835,0.4523040498454438,8.715209301473827,0.39712034016449815,0.07990024621972612,1.3404435472612797,0.3992427818574867,0.03585402750836201,0.0038346736388843333,0.012792753375328364,0.8423696063840543
100,0.7349271952952183,0.018903147275313083,0.09021433451511739,0.46096118463011904,8.423807818052786,0.3892656512530362,0.07794048708586335,1.3327190170074665,0.3988346752207592,0.10758453877957362,0.005074890472342462,0.013236780545509884,0.7175132609086583
200,0.8743802932505843,0.023432283403318308,0.10063592428467864,0.4540458321353134,8.251381277294639,0.3714618109121012,0.07470282447446067,1.3356254222500248,0.39944432412624836,0.1531854720489557,0.007397352312780605,0.014229168374993611,0.6118317611543715
300,0.9872400694917327,0.027165945221968354,0.11336077431571713,0.4614402098901536,8.02084359205859,0.36278632387765614,0.07207840243206128,1.3207214035423696,0.3973857029093937,0.17221438756888313,0.009773343670732166,0.01510645101093108,0.5189869298132994
400,1.0828254241022397,0.030628166652737827,0.12697373155540595,0.462637144070462,7.865839293531117,0.3451623124288449,0.07049771972622002,1.3223672734700094,0.3951528827449383,0.18234923616693693,0.01189467729061383,0.01642569370660022,0.434012586530902
500,1.168437781058171,0.03246773506012622,0.14189132377885502,0.47578966887629764,7.61296513148629,0.33323901190187144,0.06738894851600996,1.3208151610371621,0.3921046791362167,0.17922445953194957,0.013931136020209293,0.0183185785186465,0.36920941595001744
600,1.2190877124610564,0.03479166326638401,0.1563730852421505,0.4723863016969317,7.466637602628228,0.3213072454981991,0.06635432694565493,1.3083463877317398,0.3925631805578932,0.16963190252572072,0.015158424755917978,0.02089624843522641,0.30940228874544473
700,1.264141533541704,0.03603643233666143,0.16950687651012028,0.4877870326493141,7.246956397641408,0.3079362013343426,0.06375167095595323,1.3089893595889812,0.3927315543039326,0.1591016338222301,0.01619938026955755,0.023399929158129534,0.2556999086642982
800,1.2678000793185322,0.036843712594473894,0.18612333025394276,0.49093621619946426,7.057512524572273,0.29407315779017257,0.061429050232208814,1.289153235104434,0.3873356606546195,0.14573889409993038,0.016585965914902627,0.025550746365633568,0.2153312502781238
900,1.2812245827131348,0.03755852425661934,0.19667768527482288,0.5118229701647294,6.90835959479555,0.2854310725301801,0.05897728942465692,1.2884697446250708,0.38758263118372094,0.13262469487776274,0.016950455593977926,0.028034155588983384,0.18196152395782395
1000,1.2974934620824154,0.03726445129916478,0.20430774639392632,0.5209858415001067,6.7574712014929315,0.27258948022471596,0.056951024249586174,1.2831213029708743,0.38584802179272604,0.11757872005668975,0.016530954204978025,0.030163645067232635,0.14842663085167146
1100,1.3084707538456974,0.037816291055795696,0.21504172292098916,0.5315978965084455,6.614243876703856,0.26604438652447154,0.0545776467057822,1.2720195518870616,0.38319377247261066,0.10210714688321003,0.01610592355803664,0.031834864913349546,0.11991520354659625
1200,1.3042199693143115,0.037827008381474535,0.2212056240936888,0.5419622963030771,6.48422424673243,0.2592631274319138,0.05374138346304379,1.2628265736180326,0.3831237794631475,0.09257936167186001,0.015805379235927335,0.033271573349374105,0.09934447840613043
1300,1.29274167543288,0.03782415991377648,0.22574090189247648,0.5592288358897288,6.324005416265021,0.2457632914114443,0.05158837815682599,1.2629024998403087,0.3773204412071903,0.08349550782487375,0.015150716830113776,0.03549034629601119,0.08377488450949896
1400,1.270026470738767,0.03747177515620876,0.2262959064573306,0.5638825514723167,6.161961484941612,0.2410621434491649,0.04929960066749033,1.2542457913934904,0.3756711626665317,0.07406477024908588,0.014470597954414997,0.036367708721333894,0.0719162447572942
1500,1.259722331581023,0.036909554804886814,0.22931882445765644,0.577793252119875,6.054213116682022,0.23552530070664743,0.047733262992508275,1.2345703979523186,0.373268342589657,0.06450984354106892,0.013546050577184226,0.037750024717035854,0.053584129977887016
1600,1.2290522310175862,0.035786000129177216,0.23014590407536606,0.5882598718464016,5.931504671412954,0.225452513310877,0.04678431710800538,1.2295515929499052,0.37010179500850504,0.06051099866973811,0.012736463663504635,0.03854465159794042,0.05036850177435819
1700,1.2189472334724383,0.03503296125928348,0.22926751437070417,0.6028712602842544,5.876216723860973,0.22369734219589835,0.04443615880109646,1.222033084478969,0.3692063583557353,0.0537729806293739,0.01218073146681484,0.03912885973545196,0.03188276739197609
1800,1.1955113925535175,0.034901659195700686,0.23179156563882364,0.6088915106084786,5.739044613173501,0.21515310685885966,0.04260122008334138,1.2173383690052826,0.36569565612795735,0.046483961277263834,0.011497790198853117,0.040020612378680216,0.020705632497305983
