miliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
1000,1.2886308601742718,0.037595640853221965,0.20573322192897642,0.5230249620883592,6.7275739057037525,0.27375792238248037,0.05654237128186823,1.2813871836567092,0.3861739495772332,0.11809989815941645,0.01660914466835041,0.029663477121882803,0.13499416477329187
1100,1.3120938539952447,0.037516670247404425,0.2132643699462224,0.536083904335486,6.545390504790772,0.2679165220558943,0.05496668558643719,1.2769495373625603,0.3847649168962641,0.10559419773429055,0.016135990680484432,0.031592078196025705,0.11239135713640569
1200,1.2941856433697578,0.03791521254567382,0.21701577043653203,0.5435468789658668,6.3995259050140625,0.25776927975103753,0.05294644571548869,1.2620459718254662,0.38062084804913304,0.0905805746391519,0.015639870902767944,0.03391845230795159,0.09131975077842282
1300,1.287312511314909,0.03707324609313782,0.2239981637409948,0.5534616316854188,6.322701023469588,0.2477113379123907,0.0517073337995059,1.2575238878694266,0.3778122133506249,0.08188264745089442,0.015028790955527959,0.03504875810598402,0.08893578602912817
1400,1.281086396500635,0.03679184606558886,0.22781113479858786,0.5685774426710661,6.221462689810297,0.24373687976513694,0.049743585276978156,1.2493745847212658,0.37865670079882124,0.07507923201153073,0.014180676110738142,0.03638099590128763,0.06232469590624362
1500,1.2451193353592183,0.03625669907068408,0.23083303821954895,0.5746275697024388,6.02034243664181,0.23318901628756125,0.0481640154766979,1.2369562505286644,0.3725579353409149,0.0669523892075061,0.01351002142034447,0.03778535414297647,0.0626421041347929
1600,1.2352347591420363,0.03610935736965311,0.22846987638496885,0.5941682387042054,5.920628213554186,0.22809311335089205,0.046411697757823604,1.2347092176318943,0.3725527759671127,0.057382465482413804,0.012752756973750725,0.03881476605514556,0.043544605918750985
1700,1.200907289612132,0.03563907688859077,0.23274401719274876,0.6058384237069887,5.882418260571963,0.22426190766497778,0.045227227512054484,1.2185342769155338,0.36893352542501745,0.05378687930055489,0.012061584466528729,0.03924480813323874,0.03617201250242175
1800,1.1719509594534527,0.0349156521360044,0.22969374789203895,0.6172807594422222,5.754514143000714,0.2182681105267113,0.042581607744637,1.2143322894941158,0.3660596211264182,0.04808621060093202,0.011471095545751897,0.04010559511020905,0.023541125916275614
1900,1.1492819949358606,0.03368291833720675,0.22983065701085262,0.6258346230953296,5.680500110608622,0.21325128025551834,0.041284427832260766,1.2053573497874281,0.36497545018653293,0.04405774105425435,0.01101846625949955,0.04010170496199073,0.02525346644340791
2000,1.12590552412136,0.033013831086152266,0.22383324424201603,0.631290577661724,5.662776180035241,0.20431496279781836,0.04084686769199473,1.1977886262134096,0.36293295282442206,0.040677758132820103,0.010259015961202976,0.04054482412027976,0.014018257007221065
2100,1.09212586676902,0.03231977702067048,0.2197025297436483,0.6432089720118808,5.498111198484714,0.2024624041207792,0.039506657874394245,1.1782570081703672,0.3595428675299936,0.03934366034756903,0.009909934937338338,0.04001508032634706,0.02604730385371716
2200,1.0641004507910332,0.03181421636676483,0.21527428338227947,0.6523568600007603,5.474580935052081,0.19880424359839502,0.03793311197955428,1.1756606163559058,0.35450231113270375,0.032752858272204234,0.009338221219293778,0.040715914298447155,0.01281238852228529
2300,1.0357269315073252,0.030483151430859397,0.21408002508933974,0.6583701423287215,5.444130972819741,0.19778556520768717,0.036798804281256633,1.1664157872209022,0.35433874292786527,0.03345877133852126,0.00889027036208216,0.040426352842816114,0.011536316455764226
2400,1.006838401940587,0.029745877487783155,0.21052585513544475,0.6695024134048433,5.417074935676854,0.19193037993012604,0.03574524079128693,1.1603601147915896,0.352307843405642,0.033427240223357566,0.008506016785859239,0.040031317052932065,0.017566662271718006
2500,1.0034447699206508,0.029041059321610673,0.2046779312581406,0.6844740650198856,5.300937141077154,0.19326920357606736,0.035602999812208276,1.1419023408760327,0.347567903309284,0.028773639447215504,0.008095052232902963,0.039401221153493614,0.0079210829316568
2600,0.9598923098605521,0.028071420182011232,0.1987433354818789,0.6882911960661536,5.250670180306844,0.19159885722704564,0.03381830348760805,1.1362899782826963,0.3436571263491581,0.0302058586552208,0.007860214186694628,0.039300108017708786,0.012732033335362266
2700,0.9304893520156191,0.027433452661176576,0.1947537540936256,0.6975581222693817,5.270102327208723,0.1881128953888767,0.03308876718916613,1.1241033220986443,0.3422875550424676,0.030728768841205,0.00758393453824828,0.03924714727448249,0.013828564349863976
2800,0.9076037869346918,0.026232008169725318,0.1890772421953945,0.7105994668834384,5.185546989176832,0.18733404498305187,0.03319688231722232,1.1138905482516015,0.34017612931533947,0.029792947300696697,0.007512012463806416,0.0386945977635333,-0.00024571472994247556
2900,0.861872639512459,0.026183634975495623,0.17917581611644148,0.7165637396595566,5.162783902923397,0.1853765883546835,0.03213247389671853,1.1077279246759,0.33604279551142674,0.025799140711057728,0.00705459130699182,0.0379575626747247,-0.0035260629338016987
3000,0.851211864818477,0.024588258615407074,0.1774734221601186,0.7259713768386127,5.208261541710699,0.1834307731956643,0.031873768474876815,1.0891801388035467,0.33240612081074217,0.027519043240865668,0.007011512568810648,0.03763187116779441,0.002852597565417655
3100,0.8128309161338866,0.02384060802417448,0.17060996637793968,0.7255923826473554,5.1392406073722805,0.1796560049399971,0.030175377795600762,1.0816263501354584,0.32804356300476006,0.02722789032442733,0.006819387211527704,0.03737082998084305,7.287319345549402e-05
3200,0.7869313110543511,0.023209390168236695,0.16427860428025814,0.7379993077543839,5.104136784786544,0.18007561567408054,0.02958357705199402,1.0747984062931437,0.3273668020901607,0.029686036370842748,0.006697200346196962,0.03681335605821887,0.007579177286756885
3300,0.768798063138247,0.02251353807787364,0.1587106709233385,0.7461912098796046,5.101534424502438,0.1788596663392775,0.029848072020766878,1.0574082795236934,0.32207460422121575,0.026729980056017084,0.006647603094692834,0.03611198590280011,0.002325663163344814
3400,0.7366616346957805,0.021647726966679576,0.15383455218958555,0.756948671842707,5.175511769585012,0.18060152665400225,0.028907021630797575,1.0589035732823435,0.31914179944476573,0.030834817964393465,0.006477744541190707,0.03585513374713927,0.0054789849690042225
3500,0.7121778301070844,0.02115859696517232,0.14967143237335226,0.7663060028960327,5.153146012336305,0.17927035026889157,0.02968520611405348,1.0471094423241236,0.31706483612722913,0.029589641432240823,0.006626891594503335,0.03514332818836812,-0.006772944185425691
3600,0.6751334460660258,0.01990622517896417,0.1423410203980175,0.7680047030650919,5.101600524525353,0.17732368495451792,0.027884419688478462,1.0292836566283703,0.31308197958908646,0.027147089496122056,0.006341438227618292,0.03459315971832855,-0.008302497688634093
3700,0.6736707327514767,0.01948002881649791,0.1368139899700947,0.7723159573410822,5.094324576568921,0.1812009152055351,0.0275867562340824,1.019173675736031,0.3111578963677119,0.030834179351633736,0.006375627330201472,0.03428707348666244,-0.00195572351825179
3800,0.6299856898188956,0.018450060969046653,0.13039210913347685,0.7804293870497397,5.118349959970906,0.17813508948933718,0.02782807909558971,1.0072906855814727,0.30948574176667726,0.03273193823536759,0.006544335307699917,0.03401538349606808,0.008205803948151787
3900,0.6069726706621965,0.01797967074648774,0.12828723043248075,0.7991210507387063,5.194308553242959,0.18092276225972206,0.02725207063828174,0.9986893765008543,0.3060130106827535,0.029732889175317002,0.006496941143060752,0.033609933950758536,-0.008751447835957786
4000,0.5914170821231932,0.017111513968375906,0.12331169402848785,0.8081217096626567,5.146913570627968,0.18009899226326834,0.028114044700612264,0.9976015296960984,0.3015828494354607,0.0341593404454607,0.006430739025224764,0.033580289967053714,-0.001057243379494559
4100,0.5601520858566434,0.01697833876206167,0.1149715856981779,0.805443063442693,5.207102968908615,0.18053259032721541,0.027676014291212324,0.9825133295682024,0.29786882299680884,0.032077572385883456,0.006538916700175336,0.032829071031324826,-0.0047869779661873675
4200,0.5378544393026042,0.01645735662547167,0.11373352899880974,0.8128834669779155,5.148066925805657,0.1791725032793026,0.027556394593619596,0.9759119922658496,0.295687559814555,0.035803706698231665,0.006299058223211467,0.03266607926692931,0.003928679117628356
4300,0.5234225817385615,0.015249922620714704,0.10644619578430047,0.821382189672758,5.2028831027340905,0.18200164124685433,0.027640703195012942,0.9660682045517262,0.2932505978924758,0.036507876178587896,0.006281352156907535,0.03204427594988963,-0.009317742902954241
4400,0.5067260317297397,0.01534893786651557,0.10292679729788473,0.830559358315418,5.27185298622197,0.18186253983073378,0.026756059362233776,0.946939743201211,0.28989478698734567,0.0347086093697697,0.0066588296484224084,0.032452645376765926,0.0051420163503692
4500,0.500782685460845,0.014299571396866382,0.10138433075873489,0.835573256358495,5.29594456244108,0.1824449969799135,0.02717443440406516,0.9480072572179714,0.2889801128217279,0.03616508697833582,0.006430111816868922,0.0320677354653305,-0.007508365979451998
4600,0.46692017674523323,0.014205021518085805,0.09653714574131114,0.8536852174166031,5.243620613622043,0.18598663105011382,0.027819895269429195,0.93034522225131,0.283930444097576,0.039024064706914975,0.006709417341275055,0.03135565370730326,-0.006807431216552094
4700,0.44144111850405937,0.013649442766274339,0.09195934727575618,0.8626356996247898,5.357310304178145,0.18850093065667695,0.028155922645771676,0.9268535432247861,0.2837753232825555,0.03904526225984664,0.006694571410341295,0.03162385212774815,-0.008344372672445255
4800,0.42779416853774827,0.012486531464614198,0.08818224468046748,0.8605975507901679,5.36549064013234,0.1864953698175651,0.027655720893128198,0.9140367140433786,0.2796052572626151,0.0396635353989491,0.006695260255723576,0.031452686408052884,-0.0069607241236852085
4900,0.408682518739688,0.012220404312105694,0.08242551023835569,0.8707225770608974,5.386659851014584,0.18926079976925791,0.0281524828436667,0.9102100773309735,0.2750599107165797,0.04054089351194994,0.006684732550159999,0.031383605343880516,0.008319802367351503
5000,0.39948596939695835,0.012086035618132353,0.08002173544509125,0.8745336908324282,5.39348952223278,0.1900812227926887,0.027368508466775205,0.898391282035973,0.27517663404770104,0.039500677128501215,0.006764598887941099,0.031062913949734757,-0.005916758426105839
