milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
0,0.5534239250841476,0.014600402703420811,0.08684272659273598,0.4553458479350804,8.721350859278264,0.39740328010355797,0.07992871362243803,1.3422088076136278,0.40066986975890134,0.03501707801757719,0.003957582188908354,0.013290579086197109,0.8395163157645866
100,0.7224931264557894,0.01951519035418312,0.08745695254442803,0.4534891403508872,8.461958765888308,0.3881915207652833,0.07776982767223384,1.3421129806087913,0.3974797628433933,0.1104392483679154,0.005157910677737246,0.012984238584109858,0.7131564556607572
200,0.8881258340796394,0.02326279745622057,0.098320448175114,0.4587938365576763,8.211985293791678,0.37582271109072873,0.07509709643615309,1.3244386644370973,0.3977008257448778,0.15070264660818297,0.007244478729788935,0.014206360014925657,0.5969536068268453
300,0.9835002709479413,0.02769079425766294,0.11157202431515621,0.45943076416127787,8.017838293519485,0.35764712242214486,0.07260361652027254,1.3294058161846571,0.3979847889047598,0.17243682764182494,0.009896747173377476,0.015360739820423687,0.5004553847485559
400,1.0744689113520762,0.030048089620954566,0.12812097512342585,0.45908431594462856,7.856854771700494,0.3447900768149902,0.07052698844324629,1.3190277631386556,0.3936372981763614,0.18031242774500456,0.01206457615268528,0.016327455036975073,0.4295800162088638
500,1.1479080480242834,0.032788845511620535,0.14194367864484483,0.47372869919134747,7.603448486502016,0.3299623342631802,0.06807189306703128,1.3195101432038148,0.3958462017191006,0.18135272159317847,0.013989181997357927,0.01827049586856593,0.3562906523079437
600,1.2217602685124116,0.03449445295072387,0.15910054081412456,0.47193569700121873,7.3920994732051115,0.31738434743298116,0.06604536104861759,1.3131076171362612,0.392960930705795,0.1686042226264397,0.015424450597334074,0.02038364400528876,0.30438579511366803
700,1.2478377240244027,0.035984878835826434,0.17015066399192613,0.4806836801278079,7.183272603181485,0.3053428871738314,0.06287218650090028,1.296822304275318,0.38946242389693075,0.1578091627225787,0.01634980819946931,0.022951175708468687,0.2606582578542703
800,1.265270834588035,0.036886644770842844,0.1824217031532943,0.4991969733604887,7.082508464082899,0.2979820007550681,0.061290085147965905,1.299798510385063,0.3896340553636214,0.14543156199167007,0.01673496609866425,0.025326456788288387,0.20506924430663773
900,1.3069046529249275,0.037290443920784094,0.19743061742918522,0.5041115250588551,6.838911061184843,0.2841621004053305,0.05976167020229657,1.2904015247475311,0.3883101104667294,0.13290000644897124,0.016682305630142894,0.027931485264428162,0.1803748323166608
1000,1.3153646989570604,0.0373912847672279,0.20508382637725214,0.5206550162922124,6.751389146481333,0.2749929452705984,0.0572315029894844,1.285691759277202,0.38451434778715654,0.11519548186678046,0.016640549407937372,0.029844108513029724,0.1353920272101453
1100,1.3169906984959345,0.03731640974939206,0.2107713128813581,0.5287488876221248,6.611575359917946,0.26740682496417,0.05440480365934867,1.2697884315507562,0.3825199843505902,0.10247607218223125,0.016413224213442146,0.031541192399874456,0.12721831722252172
1200,1.311388452440539,0.03804559218931788,0.21809163569329482,0.5426208601559124,6.389226496899161,0.25415172003411174,0.05243269297351521,1.258829436646718,0.3807074285932694,0.09503738023123572,0.01573419010623757,0.033978816641512755,0.09104812564937803
1300,1.2829210080944493,0.03753205439799294,0.22327469656387022,0.5527355829204125,6.2740598118676605,0.24618092302817987,0.05190558340981129,1.2536682849545455,0.3788662616204136,0.08315049905587912,0.015016663949243473,0.03503560615649461,0.07175504065616695
1400,1.2759649010864982,0.03718959562477779,0.22753222210456922,0.5676559918641346,6.168148134915129,0.24010369017838615,0.05015220712374767,1.2495654700764713,0.3781782853383831,0.07176059295678168,0.014267703642079476,0.036261052680544484,0.06509644432353114
1500,1.2666640809085954,0.03640983364794867,0.23009494706255093,0.5779386444245577,6.05315470045134,0.23104927087040927,0.04756237783281097,1.2374806414585862,0.37329711983435715,0.06608450729783229,0.013644239062721424,0.03799857788133555,0.05786726982421703
1600,1.233807058184923,0.03593163509182194,0.22846913633146607,0.5883762450984119,5.925444888374673,0.2287396655055374,0.04532469795816854,1.2324691454750276,0.37321539720065505,0.05593703184385966,0.012734640959669271,0.03824722608001151,0.04185293864064235
1700,1.2181356146774058,0.0351776549392722,0.22985644000283637,0.6020680416566895,5.818312776548983,0.2203237901281907,0.04377146138391104,1.2280599472127172,0.36828727862423527,0.05227695403965596,0.011990268802318705,0.03963771645309098,0.030110284658914428
1800,1.1958705029439525,0.03446330691163752,0.22871674646516396,0.6122428398992628,5.8138398024008895,0.21482925349155932,0.04289768295501113,1.2080461914122733,0.3651750707697647,0.046171257060050555,0.01155810945795432,0.039558729653493004,0.027505714498041428
1900,1.1564715482534353,0.033583658576609325,0.22544868372023877,0.6180243298845385,5.68967835983611,0.21319149786865946,0.04087974850743597,1.201877415419941,0.365898348943168,0.04318920897783495,0.010985833680018835,0.0403246656718588,0.021852236281027358
2000,1.142670676118364,0.03364498533019474,0.22566937008161317,0.6374368608288105,5.568775216300515,0.20999471997150249,0.03971046057125782,1.188088768491505,0.3614703678959728,0.04105972723410848,0.01028468329070428,0.04034018388590158,0.02668056396028111
2100,1.099781671523022,0.032063154138340974,0.22034968428625581,0.6471899250722175,5.510035141967275,0.20477758246578756,0.03913250986915432,1.188406026131174,0.3595448535286176,0.03600916797262085,0.009671302718765973,0.04059416401998686,0.016320312312840812
2200,1.0625771975959388,0.03167873914151344,0.21690421504499985,0.6556199694105638,5.437891201908606,0.19860982062458132,0.037680167248494136,1.1697833935695097,0.354355011776853,0.03642820229163718,0.009448410927520464,0.0400458104465192,0.011416575874632885
2300,1.0584181310107585,0.031062866922816207,0.2105615017685421,0.6607554760865701,5.378961300021278,0.1935878429630701,0.037001681666615445,1.1706701807638782,0.35389113649979426,0.031644377447657586,0.009021843228341478,0.04050984187789322,0.009481545923864397
2400,1.0055596347743505,0.029994617002211416,0.20670181084976716,0.6694377956126001,5.401250140040155,0.19466095429215116,0.03561640570013351,1.1559589709518994,0.35162480883446456,0.02886348757075796,0.00853413108518983,0.040058997411309735,0.008345840339246511
2500,0.9976652637734791,0.029109120115148362,0.2036013317330145,0.681368583283384,5.276501489510898,0.19414815432300905,0.03444079419859623,1.1409470250724905,0.3466380251130476,0.02769268286514763,0.008287598628287762,0.040045984870193875,0.006659069414071422
2600,0.9500128347400919,0.027851977320264093,0.19695756380788523,0.6895523605725971,5.292978666962621,0.1885356853006406,0.033557970129214215,1.129052990674885,0.3437252964606947,0.029353751753120702,0.007650396087821172,0.039252691492097994,0.0034809336372562667
2700,0.9271508083252183,0.027415046797541164,0.1921801040194261,0.7043186150240421,5.2373113612060544,0.18771424077197688,0.033163241469651626,1.1199415760017473,0.3426562219931753,0.028099186050651336,0.007701071284785148,0.0390360744607793,0.01270941151197547
2800,0.8944360838498404,0.02639804664443621,0.18863386307298652,0.7022581572296132,5.182576117781148,0.18449028959101058,0.03195642146289719,1.1179644310211547,0.3370745854820489,0.027698506560014262,0.007297278741687348,0.038387280647116676,-0.004120411572513955
2900,0.8768100981804559,0.02581125681942935,0.18396332856069048,0.7185671714764079,5.207612900421633,0.18649078554830956,0.03219583921473023,1.1101984071592033,0.33493595683321453,0.02876163627392047,0.007190112078506552,0.03842655402401358,-0.00250161204600045
3000,0.8524153872454755,0.02470466483681118,0.17464178103340414,0.7204918931838024,5.18757439272705,0.1838956477390901,0.03047367913171805,1.099352951957014,0.33454175659688223,0.02969976693995951,0.007068644735591347,0.03757842356610389,0.00800516806930516
3100,0.8310445323209471,0.024052359763306073,0.16991746802915436,0.7345169087217677,5.205219925380433,0.18003540619502645,0.029844443152390345,1.088273851213383,0.3283768648482809,0.02843032120616072,0.006922441319945092,0.03736625903780604,-0.0036285124378746497
3200,0.7829352263722988,0.023246477727376848,0.16358301515916812,0.7363151472059323,5.108477232464627,0.1803751610623756,0.03037011765063905,1.076112652851262,0.32555081101888,0.026639874530607066,0.006704907592551085,0.03711757494583074,-0.00023603467428584394
3300,0.7590183533165843,0.02225409157443136,0.15898851419515678,0.7531371872449008,5.105353131436632,0.1779896087618507,0.029706155096031465,1.062138435290592,0.3224294580305311,0.027036384034063776,0.006513442195055074,0.036593090944060706,0.006685113634533809
3400,0.7421947226310813,0.021614599628549686,0.1512299059877906,0.7612371740814624,5.098741230717136,0.17614714242953253,0.02968638597448719,1.0538307999508936,0.32016985174523704,0.02968653570511653,0.006417905394817327,0.0355949820943658,0.009183287792150184
3500,0.7147623964078278,0.02127390084568901,0.15022217007989982,0.7590465608485943,5.1282926295725995,0.175827444055401,0.028410226064375828,1.042803034769038,0.31680211608624,0.026682868470520732,0.006540265707052503,0.03559295262047344,0.003044989560574021
3600,0.6986409637920227,0.020548732525816814,0.14374586471900272,0.7670099754392382,5.07963893887795,0.1753576107785211,0.028902535264185358,1.031999292946975,0.3164849169312712,0.03108077044962541,0.006490667507603775,0.03458835467181646,-0.0009725126627348156
3700,0.6520512909558451,0.01978111409490382,0.1394714118880961,0.7726450334099068,5.098841515117813,0.1782213675951395,0.027985828409596777,1.0270877365031525,0.3130114120707111,0.0308268623514195,0.006376357227864467,0.03454738844508296,0.004660328426614938
3800,0.6548292787597607,0.019197576236038922,0.13242584246954409,0.7815527035454825,5.120087451690175,0.1760392857856767,0.02879531602828343,1.0058710534206057,0.30682099398795765,0.029114315471955664,0.006392576278883496,0.034445888785239936,0.008805890330145186
3900,0.6281807389457483,0.018283279189219914,0.12878158151650632,0.7991313927892739,5.132509986879841,0.18078315751991855,0.027766060391585582,1.0015182268854752,0.30646967883843845,0.032582729486270244,0.006316944459925052,0.03380428379344317,0.005065886596147697
4000,0.6051773177697632,0.017380714702773355,0.12138901664767265,0.8064247060153652,5.1285152295289125,0.17973644654389498,0.028267293783516088,0.9982487445763013,0.30453032914126354,0.03379871273256682,0.006537161718017176,0.03357228124270773,-0.006458488948840903
4100,0.5746278891241605,0.017088781815090288,0.11490527895177897,0.804477741595956,5.174417459067725,0.18138017040071241,0.027462214679545138,0.9812663000646517,0.3011170212383723,0.03486479747175654,0.006369256413913787,0.03325007224056346,0.003046629260930802
4200,0.5399529339998589,0.015756558251340553,0.1131103633382074,0.8148625809230354,5.1966185708518955,0.17946334458397967,0.027238586177492606,0.9694928805680867,0.2959577133650515,0.035107456302207275,0.006570744547674838,0.032373484622510953,0.0010526941143871775
4300,0.5383386274293732,0.015963836615898803,0.10596098673812107,0.8182829577579865,5.234209940865075,0.18288854971915686,0.02822587516844888,0.9669596616841406,0.29526639222380063,0.036324790275583656,0.006326716701712947,0.032615921472841515,-0.00442344919690156
4400,0.5221637404241852,0.01501566429005884,0.10347148169803363,0.8321216699956003,5.229261231250643,0.182504046246949,0.02826926843805256,0.9523916738002256,0.28914135781174394,0.035747357688978285,0.0065063052312027666,0.03191479552878242,-0.003435945962980304
4500,0.48789451997379557,0.0141208230642421,0.09829278730350405,0.8370310195512167,5.285767436198744,0.1847880708984942,0.027342363599588686,0.939735622904279,0.28859122032776824,0.035306039039609056,0.006507124697280837,0.032097595254005254,-0.0013787921224726078
4600,0.48250222150136723,0.014189926943510992,0.09409112399169134,0.8472040560611395,5.324411638489053,0.1845503316919638,0.02782759086454784,0.9366361878624386,0.28446464733412097,0.037688834492730645,0.00657492128069572,0.031190386057582408,0.0038284278146601246
4700,0.4529848988236053,0.012999228110975229,0.09042456658198784,0.854862290567667,5.295917119916399,0.18321101027121314,0.026846092823538864,0.9195914341514284,0.2819500135983897,0.03670794342548785,0.006547646811790909,0.03107724431079955,-0.00551787228580366
4800,0.43816107087452133,0.012738535462091692,0.08762765458070616,0.8585002789085144,5.31903575718332,0.18609144231085592,0.027479338612113605,0.9100623803325867,0.2774881955915086,0.03703553010405612,0.006546420983202953,0.030836289529809366,-0.005361685098137374
4900,0.4044759110819752,0.012480332185639785,0.08139190992222012,0.8788535801320767,5.424173370181829,0.1895661057741987,0.02791926860390234,0.9020871482874755,0.27505629237878715,0.042210204478372405,0.006936046011519579,0.03139216799400697,-0.0007444231668497825
