miliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
1900,1.1578827988653235,0.03370615926072273,0.22976763376575862,0.6288821897494645,5.716172020271052,0.2119446124699998,0.041940308570302495,1.2067465647653357,0.36504251715326885,0.04169630726682639,0.010693868496392304,0.04036979447850098,0.018946292979263906
2000,1.1284450238379693,0.033618523797701506,0.22548944419043584,0.6321946374771855,5.643513254549582,0.2093021749196665,0.04052435145340823,1.1915019007547658,0.36040487753291456,0.04101647684648109,0.010178407913087759,0.040213659619425884,0.016873082522564947
2100,1.093568497598114,0.032590989096555466,0.22215917458042458,0.6458216848777995,5.533097092848957,0.20195659621914588,0.039357921518331465,1.1840918320462652,0.3599206882313991,0.03843656934749065,0.009886520131367187,0.040467070453571,0.018445149832574767
2200,1.068370731133273,0.0313475781745723,0.21727781236236102,0.6576905793757625,5.470487511838524,0.20129019490630562,0.03745388562589039,1.1765187223246762,0.3569006753357688,0.036349673206239164,0.00920756951030193,0.040200543565401994,0.020430552948764207
2300,1.037906196184261,0.03082324464832956,0.21397044792114903,0.6652043516781574,5.390988119007302,0.19853012474455156,0.03625055945691431,1.171926178438656,0.35143590617772763,0.03433385565844451,0.008960678591623899,0.03996691106636556,0.019709165206659322
2400,1.0069713647358742,0.030330352047671618,0.20786551266201383,0.6687977815466642,5.406319449205762,0.19368232813619307,0.035833271868248764,1.1508202829209107,0.3503067865677963,0.03289582322840925,0.008446703103726288,0.03965358418099075,0.008314516511572124
2500,0.9850510423237426,0.029054598447532522,0.2021702480118344,0.680163031646325,5.376983362539333,0.18919148764928226,0.03529365790426838,1.1451289849895792,0.3472162022053745,0.02853048819291384,0.007993471348165524,0.039342739600301824,0.015238709104169499
2600,0.9463957691741169,0.028372319397640615,0.19617071896927568,0.6927191876946305,5.293272853420409,0.18799675102208172,0.0340670787541639,1.137047092343091,0.34357170606780524,0.02721300938581949,0.007898057472145234,0.03926055464561762,0.009423191481324639
2700,0.9371991091345674,0.02737622297277865,0.19412369531322693,0.6958675377384423,5.215477737890515,0.1875455272941395,0.03265119647093403,1.1311160591095621,0.3422933275369605,0.028834868238483437,0.007631518221480404,0.03928211810856285,0.014705426207925709
2800,0.9131169800763609,0.02669831174987032,0.18592494325414577,0.7001099333567986,5.248817824396439,0.18470445276699177,0.03173659917863538,1.1164704905271952,0.33905908427176634,0.028148902255083263,0.007169283360339743,0.03855890948516419,-0.0023855032411278865
2900,0.8782999701084626,0.025406309296955996,0.1837072073451626,0.7188722164833906,5.187713972371489,0.18238133945657933,0.03244341242958151,1.104110607871759,0.3353048549152888,0.026354655215216613,0.00719209143464864,0.038010118756642994,-0.002737708405710673
3000,0.8571776069393929,0.025198710049108605,0.1765751370729205,0.7233231640947385,5.142524464342928,0.17903081767781145,0.03185261772051205,1.100601368193613,0.33194474414313546,0.02602375717055599,0.007164047012257125,0.03743935259158576,0.005388179274695437
3100,0.8048556059681949,0.02425422775909592,0.1690761006654522,0.7299626245288698,5.205945684154275,0.18318682366394318,0.0314186604343228,1.0801316432009156,0.3299646754767257,0.028262908700101216,0.006800405281918913,0.037265522986464315,0.009548455653205643
3200,0.7881464016788621,0.023310127924491775,0.1626951826655334,0.7380369099452423,5.104670967920032,0.17893733211278007,0.030080607730694032,1.0698093517952985,0.32790773766192843,0.026374382444050156,0.006705817480677468,0.03686681934627773,-0.0015175085577018518
3300,0.7795685266824932,0.022846661540086927,0.15961796014086424,0.7448891473070142,5.127865232361822,0.17939866471207855,0.02951088637060308,1.0682327570561527,0.3221801259810538,0.027542712871098256,0.006737257714040746,0.035936643558558586,0.00427931999765374
3400,0.7418048415211698,0.022144308139882093,0.15204227535810366,0.7595655685137495,5.161274227594011,0.1789334423045578,0.0299266053525787,1.052244305359581,0.32020840867506467,0.027180956674169594,0.006676440593146137,0.03616310516307768,0.006033500763351505
3500,0.7172444445426084,0.020851246235845753,0.14750142042626874,0.7672487678781533,5.152850415787839,0.17640397655775594,0.029708207111213896,1.0368879132860809,0.3180966633147719,0.029705575346377116,0.006351162591134583,0.03522615376793721,-0.0038268073893027157
3600,0.6758981068369015,0.020164542121024216,0.14202640335953642,0.774674310823784,5.150813730978545,0.18071825223569235,0.028364873699543373,1.0396140624378358,0.3151821000889131,0.027445112221120383,0.006382455862015314,0.03516617297437806,0.00015741196539193012
3700,0.6757033474091887,0.019525173880445303,0.13500711315594716,0.7823005661432454,5.123415315856896,0.17562593060681303,0.02911198280686968,1.0205304106148634,0.3107845252950347,0.029105042052912606,0.006271626774713827,0.03421740813237361,0.0034067382069139134
3800,0.6256913631926334,0.018433470571229127,0.13412737759989904,0.7881126801664143,5.108511653868438,0.1774371048534732,0.027385839604071944,1.0167899409047043,0.307034268449097,0.033069185589593535,0.006554220731420544,0.03378085544408214,0.005683630762930221
3900,0.6288098269099677,0.01853911665967326,0.12706305333382167,0.7914003642991558,5.165575911704128,0.1798878001720694,0.027911113583560663,1.0023142913994219,0.30404220938973203,0.030777481667655475,0.006232416942285852,0.03380847684791574,-0.0025476148773712626
4000,0.5903441270690556,0.017467221097071297,0.1213760944280363,0.8027002019753822,5.1860151879599465,0.17814107765631143,0.027605206814497203,0.9969005130931956,0.3022001251339998,0.031451098799157674,0.006538234844185411,0.0330488657310534,-0.005440112798210479
4100,0.5681624183757822,0.01682694333757782,0.11719808926436862,0.8071941506994803,5.194279556993046,0.17900993811354654,0.02751027174231484,0.9805613782564527,0.29849365715431375,0.033576354480031476,0.006213774094351055,0.03330582879733471,-0.005602933799133434
4200,0.5460717720929635,0.01594985201895853,0.11299488956840872,0.8124878295631831,5.230885754743798,0.18124852326409369,0.02747392861375597,0.9673121540543376,0.2986257500535204,0.03496686816511267,0.006388267121919859,0.032539009813274115,-0.004915558864187708
4300,0.5202264348129375,0.015868665562640678,0.1093008846834907,0.8240174310558103,5.2295348441871035,0.1808788416521041,0.02721911860272252,0.9655057075444416,0.2932828327995154,0.033853532387702764,0.006296101429550002,0.03270344154822141,-0.004820414487498504
4400,0.5035232334474402,0.01504164633226399,0.10390252148071259,0.8392411440943054,5.273726676617253,0.181221143163852,0.02792654233310928,0.9583403479453304,0.28902895284532093,0.033492420238793716,0.00642419931016845,0.032099539379773216,-0.009145971509988339
4500,0.4816102869469645,0.013989327304299996,0.09975747525685238,0.8350658608876012,5.23383298529517,0.18290161127585738,0.027557415347221417,0.9431641392447817,0.28703810342043895,0.03665679395068177,0.00638210936321871,0.032100552853711016,0.0009102911091422419
4600,0.4541068782330395,0.013954096893904255,0.09465897814101416,0.8431622852015642,5.314539268034897,0.18172731233865777,0.027037652389966804,0.935688968802949,0.28686644452814064,0.038326727818401,0.006710662424129863,0.03173606743974846,-0.009098509878265756
4700,0.43619188691801,0.013525346009732741,0.09038115178407433,0.8563051628433239,5.294281329012158,0.18685248018418707,0.026806130960154353,0.9197073194728933,0.2818890956358479,0.03651266737244916,0.006642848799972086,0.031240075976187404,-0.0031113923123352793
4800,0.4290145346566366,0.01248243317077705,0.08763266163690221,0.861918442883915,5.399773163090458,0.1871665973640011,0.028093636032664064,0.9178388922624556,0.2791715541861147,0.03947428854967949,0.006844829486151449,0.031028429187447526,-0.007912950951181745
4900,0.41310061799498626,0.011892862614933398,0.08163260168713277,0.8780149969362132,5.373629625390125,0.19045347403591945,0.027389856110010054,0.9124137316921795,0.2759236867782005,0.04191587532811631,0.006748815265719666,0.03104041133402132,-0.0052889155796614126
5000,0.408049609749833,0.011335769072732942,0.08035383639546044,0.8753441292034806,5.3845157894942615,0.1929816172594451,0.028362473364787713,0.8967140266552192,0.27381720053315123,0.041148298970149585,0.006782422526059481,0.030649987803187034,-0.006385490960742574
