milliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999769.669857589,60.57484837409456,-1.282180110555681,1.4985805166001538
100,5999729.591222074,60.299680876874476,0.8528820709837648,14.139776209740358
200,5999730.607624762,59.42579001902162,0.42837562771080817,-1.7364950328244344
300,5999728.592874206,68.3667812876985,1.3094952325632048,13.310688647864868
400,5999703.407008523,62.398291618484095,3.660644986936089,33.85826012134428
500,5999729.19605541,70.6166970904315,4.780807208531652,43.28469794794563
600,5999727.172694918,72.52257490243159,5.198492710848389,45.25378525431138
700,5999683.928956781,70.47847176654145,4.785864248431058,48.352595041078914
800,5999705.274843241,71.69423011695604,4.413173293821503,49.94689001630547
900,5999676.355441674,78.60499452267973,4.439961068676622,53.5167515743626
1000,5999684.088814489,75.13161275415918,6.860817861114645,59.172619034229356
1100,5999653.736688056,82.77931246157986,6.450272336628339,76.13598977381602
1200,5999635.293734829,79.72086840801816,6.835177786799839,80.62830980810818
1300,5999624.539603947,84.55203733232,10.441957666640354,96.33518058883205
1400,5999625.873844182,83.02639917320506,10.587316855876646,86.40742251576735
1500,5999635.674967826,89.85481182469204,10.834921758313243,95.54517402531165
1600,5999623.213863291,86.42032385652895,12.487439682288151,108.74659181536089
1700,5999608.10169581,88.53040599096165,13.214870880245758,109.1198042029847
1800,5999605.034618654,91.72833964729385,14.664929847960465,118.02394201884806
1900,5999579.188518191,93.6398886978898,16.13770851885288,117.48873641842096
2000,5999581.206591654,100.07985133363034,14.549057742726394,138.09409989782233
2100,5999560.761785259,102.54711667631601,16.6263870381534,164.18023350913543
2200,5999545.589926561,101.80916578411978,17.428561983783894,159.7797936384295
2300,5999508.074422924,102.53841193288979,18.64151470997344,174.45806160466745
2400,5999500.35444889,104.93465769471133,19.9659857937856,185.0586320329452
2500,5999497.89458037,109.70682545577796,22.140532920825912,188.47872451502474
2600,5999480.825497116,112.55611287172292,22.83046180428549,194.7417120139098
2700,5999482.144438737,112.21120927996844,23.812477860594864,195.56926895438556
2800,5999470.761365255,118.62900378355165,24.685016262735036,224.7483128855103
2900,5999454.727217816,120.20760079396612,25.68087222129207,226.7874128906356
3000,5999404.955450235,126.68285155600158,27.55580581513325,235.06153040843137
3100,5999388.4871456,125.55666041467916,29.43226011533346,259.77276315847405
3200,5999380.157974109,131.37183535670377,29.261681382283808,273.5594608325879
3300,5999356.0701123355,135.17211371934042,30.884907430306633,290.31955959341326
3400,5999344.046819048,139.72734980589036,30.25385387643388,286.1750541154681
3500,5999325.40978102,145.33081446318678,34.00285085100041,315.4478249673846
3600,5999339.93134121,142.97830390758165,33.17502601196269,317.09257294693884
3700,5999322.376852068,148.02519805741028,35.545239616670166,318.0029086386514
3800,5999280.598736638,148.66001277207712,37.53434581911609,344.8580328061134
3900,5999248.295664194,160.00184601613896,37.82530831839539,344.36669659571777
4000,5999226.124286607,155.77967990424415,41.642349939250074,382.92961085884235
4100,5999210.511405748,159.96575955143626,42.40666542248081,392.27604162583515
4200,5999192.277634315,169.24848844717872,44.433989874784665,395.9981128944918
4300,5999181.6612669835,170.3208921063388,44.90011559845566,414.14096968823424
4400,5999161.404423009,172.23158158082987,47.59635381085253,418.85860426880186
4500,5999153.649983091,178.75614546854575,48.682783164217696,455.36707878396714
4600,5999100.34675009,182.61849133799356,52.50499721115999,450.08515877836584
4700,5999077.372908952,186.28621641664887,53.20311832879502,491.7919364071013
4800,5999045.596844992,191.16905969368563,56.15195986263538,514.4961563292745
4900,5999059.611780468,200.6803198309223,55.25793666644675,525.9241754462729
5000,5999008.935724214,204.3544579353731,58.6515809039425,519.984692820199
