milliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999760.8515832005,56.50105475839244,-1.213162250243697,4.620572507569826
100,5999762.929407254,59.21488590373785,1.133461203127864,-0.6549355462720561
200,5999726.72167631,61.30116059784189,1.6089748125670473,8.783652620168771
300,5999716.60398079,68.70168790553357,3.209773384525603,11.900046625783252
400,5999705.359547394,62.60010564066789,2.476514407573416,30.563143977819
500,5999719.949244358,68.36852913399899,1.9617869751446984,13.952866812684356
600,5999691.722994233,72.34245049377994,5.499131262791645,37.492140622684104
700,5999680.436063291,67.2516378652533,3.606428630884452,48.754378014980766
800,5999697.450370366,74.98357426291027,4.348891536345294,35.91980966131251
900,5999692.595696768,76.24161921026165,6.98630960292965,64.55514362250078
1000,5999687.782483799,76.49109399767191,6.419845767306379,49.1973736643417
1100,5999639.065574573,78.49253142790606,6.2598241742351135,64.40321740666344
1200,5999636.976567366,82.73184684978462,9.950508353598845,60.45303603515358
1300,5999636.233553015,83.819873293584,8.403882445437146,69.08953739871149
1400,5999632.429754954,86.40021301124322,9.782681852349182,88.28631472648573
1500,5999628.251082562,86.20787463174938,12.347744016333504,111.56338791581143
1600,5999625.016508944,85.84191739360784,12.303489606305329,113.31241488484778
1700,5999578.477673807,89.61522979927842,14.198517599548257,113.10304992825714
1800,5999563.096821822,90.45873079224522,12.100146417436731,125.44659998468039
1900,5999584.858996957,92.81835258440705,14.390100151350245,147.51699385670074
2000,5999581.964460347,96.80756594357717,14.681500032522926,138.93406075484896
2100,5999540.287930311,102.6181456473393,17.648260697857783,156.12829308392145
2200,5999524.561087693,101.66293840016877,16.57793908375031,162.6564161629194
2300,5999511.408647874,104.77890694006356,20.214361364848866,166.58737860351016
2400,5999502.322204933,108.56029393190212,18.201329090925597,189.8580299671549
2500,5999488.936709596,113.31584005922743,20.76787963670151,188.49524796105206
2600,5999488.911900669,110.73581128044994,22.61469934767219,185.71730346980493
2700,5999456.429993201,119.44275616426982,24.37490897693481,220.10073083910177
2800,5999456.53074602,122.9485369327923,25.862304008550876,206.22332231136636
2900,5999448.473590432,121.9684589209672,25.38337764187968,238.83253902109215
3000,5999417.821230445,124.83120934693076,27.768173440061155,244.3811880578983
3100,5999395.819265275,128.88280564447734,27.397794340949975,264.52978233402285
3200,5999405.76207225,134.1286979998363,27.558564678435364,251.23193103222525
3300,5999357.73401253,135.59508048558908,31.016916850866103,272.2050818561263
3400,5999336.405819079,136.1167326730979,31.77723514648446,291.5473944881892
3500,5999328.557382816,145.04316516012895,33.94541170854247,286.5814639815496
3600,5999315.080960931,145.09350410291842,35.79628760629117,314.2149141814514
3700,5999310.864575267,145.93204926803475,34.954752692493614,335.1272555769097
3800,5999287.387882441,147.94059828040727,37.41676719145402,331.9949076419905
3900,5999261.028615976,155.74294226471108,38.73482712916067,340.7828485730191
4000,5999234.745353708,159.31331856099075,40.56466515308254,366.6167350676161
4100,5999238.6097861715,166.6999767572369,41.734038004562926,398.04206135707335
4200,5999221.094214959,169.75904762568464,43.347324576412305,412.3276839690639
4300,5999167.857712213,175.6582406567317,44.47823504269436,415.8526269889924
4400,5999152.7022444,178.81192247475013,48.61897425145656,437.64366413421186
4500,5999127.298122071,184.41504302511177,50.19548704747597,434.47798410622545
4600,5999103.565985206,188.53134790391977,52.53964146172221,473.9624620042552
4700,5999101.968218081,186.81975395189875,52.39067426168417,484.4774098009293
4800,5999051.839339519,198.42762949363424,54.127980977425885,491.1944240695696
4900,5999023.150588635,199.97564160469702,58.55710658571167,523.2508678900324
5000,5999026.138125613,203.88337952657218,59.973503554608385,533.0397018144466
