milliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999756.73529399,62.263242779109135,-0.1542731236612182,-8.299191333455825
100,5999750.446098874,59.33846772751501,1.8632443450479848,17.166363836555036
200,5999757.351378035,60.532189398366164,2.1530008565800745,7.358638800918776
300,5999751.788386229,61.60644289740358,3.3913574090052494,12.672795376593601
400,5999716.878623459,69.79438155968712,0.8816252906303748,14.640608550135534
500,5999705.983712855,63.875416851766346,3.7206791802584016,23.017737809247322
600,5999698.714807218,69.49355211849792,4.355479500528314,22.877315147375562
700,5999706.227508142,73.4398999525169,5.118771117144507,33.539643290246616
800,5999689.198837058,74.79895972283339,5.738140339277911,33.91899075519908
900,5999678.300770568,73.58711982305083,6.158685049659737,39.90907913100175
1000,5999677.749395978,77.34618930515022,8.445968833328738,72.00407449613391
1100,5999656.905975467,77.52540383389092,5.874742937780649,66.57656801771267
1200,5999666.091158006,79.09455988185786,7.560544536658437,73.01927899216128
1300,5999639.65091745,81.37150084164698,10.465318585886655,68.3095860413829
1400,5999619.0026696045,83.03732539089584,8.959343285696207,85.70311962782111
1500,5999615.09289322,84.8542627021652,12.515038208522538,87.59503015784593
1600,5999604.17123973,88.91378563168131,10.256561807464452,119.76394949422118
1700,5999607.5431080535,94.52150073636214,13.790501716465078,100.0586184066218
1800,5999604.109342506,91.64482587387259,13.278903716617267,131.1957507929628
1900,5999572.775593361,91.65580253783834,15.024093304254338,142.19848552992087
2000,5999567.211749036,100.0084947665328,17.100849588984453,142.90559967904252
2100,5999542.750904099,98.1475556017187,18.031320207799126,150.9550069175044
2200,5999538.4973780615,103.89070285192237,17.77072871418058,151.54723868539187
2300,5999519.8257956235,102.30648676204935,18.544323744301213,167.05035625979343
2400,5999506.655355196,110.31605485317047,21.260419424203388,173.0846870954055
2500,5999512.095924847,109.14415398297973,20.40176395575285,178.77390994176565
2600,5999476.009129704,113.52345183736034,21.64419484308439,199.196195992534
2700,5999448.197069933,114.53484225386696,22.856417534142057,193.19396792751814
2800,5999440.464302966,120.21403526308912,23.452377913560493,232.69163948542572
2900,5999416.506867207,119.64640064056907,26.835129341050255,225.45793659761367
3000,5999418.108085249,124.68889863130131,27.18874991270176,249.05656009339808
3100,5999384.68173854,126.58714656550232,28.36640652527584,257.62040754293173
3200,5999407.076827026,129.57575754213704,27.415914644756015,260.5849715905698
3300,5999375.07439627,131.37040841387392,30.662754116410614,276.27824954377326
3400,5999365.189199084,137.82626658969127,30.804723201672587,303.31456928055667
3500,5999339.89962789,141.91634288634538,33.361762757549826,304.2672336827003
3600,5999339.28096465,147.11984888786537,33.31594950194736,304.0963327516313
3700,5999290.162492927,146.09177928769176,35.097494865470594,338.65398073218756
3800,5999302.463050514,151.99748928747334,37.67714854351296,342.52688123007306
3900,5999246.439121143,153.1599297915352,38.45705133462652,360.42469004204446
4000,5999238.354032104,156.81229745105784,40.07059726612061,361.92329439988725
4100,5999239.724633527,160.59400658396746,43.70762564123857,400.60918414755554
4200,5999191.240028155,167.84561462879427,44.18924321382695,415.23338004583053
4300,5999203.00539848,175.85266054528185,46.0038966647701,427.22110059203806
4400,5999181.290898182,173.06015843501012,48.64120498768531,432.38557906819534
4500,5999144.949137719,178.3804778322214,48.96400343886798,446.0541615983978
4600,5999109.808667201,182.36953940875387,49.42338055510764,458.24513386610045
4700,5999093.9365013875,191.68377399091239,53.34660558096821,493.2219062808187
4800,5999086.435295482,192.5307483761613,56.30338244409783,506.54905734587027
4900,5999043.49573014,202.0615584334579,56.940307892490836,521.5103757713146
5000,5998998.372208233,202.5627184944388,60.14099764796931,542.46632498848
