milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
0,5.006634897753932e-12,-2.462805076057887e-15,9.999996068258472e-09,-2.639241130496555e-16,1.0000038500920192e-10,3.656556604567473e-15,-3.5599830827761135e-17,-2.1915600693607015e-17,1.6000000158598478e-07,1.0377270086693609e-17,8.9999999932976e-08,4.2215470587853256e-17,1.926472015873876e-17,1.399999999585107e-06,7.000000089033221e-10,6.528038154937727e-18,5.534071452785095e-23,1.4101045557793892e-22,1.991245976810434e-19,1.2682748530027413e-18,1.9999999261660303e-08,6.117909058811911e-16,1.8907410749020298e-19,2.970209490550431e-19,-6.606879138765522e-17,2.5000000666063854e-09,4.4681023051264863e-17,1.6932445851717682e-16,3.4000000003019254e-06,1.802529073952564e-16,-4.842441040307044e-17,1.8146880122761684e-18,-3.331068061358094e-17,3.433999397129448e-19
100,4.977268165040727e-12,1.5803412486368948e-14,9.999988187056135e-09,9.796856800745303e-16,9.999909010483274e-11,1.1760769503590683e-15,-2.937533280300889e-17,3.390511380042813e-16,1.5999999851902438e-07,3.290067569362006e-17,9.000000002020748e-08,7.469294462276627e-17,-3.710430999275699e-16,1.400000000594797e-06,7.000000141430891e-10,1.500919184989243e-18,5.14907673494858e-23,4.434915749247377e-23,-2.5133889197905304e-19,6.345151772461854e-19,2.0000000113820274e-08,1.7894096627330959e-16,-7.056620666998179e-19,-4.1542028322008154e-19,1.1771598298410895e-16,2.5000001760888725e-09,-9.931424779296863e-18,1.195646257866849e-16,3.400000000450575e-06,1.4989776159938777e-16,-1.1688895889892636e-17,-4.805247500335721e-18,-2.88303536265493e-17,4.403822849068003e-19
200,4.976532943792789e-12,3.748974726872437e-14,9.99996821687534e-09,1.2884537944651503e-15,9.999796464432273e-11,4.54978131964988e-15,-1.694178467812073e-16,4.77131719071717e-16,1.5999999513860224e-07,1.8135106379238218e-16,8.999999961625068e-08,1.2305308857584405e-16,6.517959991626069e-17,1.4000000002404563e-06,7.000000025432285e-10,1.3409449515132536e-17,6.409781266496254e-23,-7.874240958219742e-23,-3.4545742542344385e-19,2.1576860919281173e-19,2.0000000166715735e-08,-5.258083172004763e-16,-3.071105568037788e-19,-1.1185702913581625e-19,6.574399746721269e-17,2.4999999647593477e-09,-5.042830160058301e-17,-1.3925431693220667e-16,3.4000000001261563e-06,1.9090383321635365e-16,-4.388303086120233e-17,-4.770692608943832e-18,3.195200437360658e-17,-1.741965767042545e-19
300,4.956218636530431e-12,5.263630098517357e-14,9.99996368432309e-09,2.1706894416364074e-15,9.999798251060064e-11,1.777506571695909e-15,1.7870399988079535e-16,9.016023715925331e-16,1.5999999897502306e-07,1.8708965842109328e-16,8.999999930464922e-08,2.8924473001341086e-16,-3.1140367730033533e-16,1.4000000001807834e-06,6.999999905194325e-10,1.9136188870811312e-17,-7.537740623285914e-23,6.586020943202739e-23,-3.202081379098022e-19,3.4485080284321053e-19,2.0000000852514e-08,1.3146009077156126e-16,6.604901746549617e-19,-3.157558908756871e-19,4.2578951339788084e-17,2.4999999012027624e-09,1.7341654036102122e-17,9.23137505585648e-17,3.4000000002147555e-06,3.445440135872511e-16,-4.024351437774203e-18,7.013556872239831e-19,1.1932159508478219e-17,1.76228484496877e-19
400,4.92663512680989e-12,6.195021386772498e-14,9.999934584120181e-09,2.7934445105408086e-15,9.999681233913137e-11,1.0146529784264515e-15,-3.6803966216076654e-17,9.366779124510502e-16,1.599999948244418e-07,3.180627462290126e-16,8.999999889836033e-08,3.3807564428470324e-16,2.938900884346821e-16,1.3999999996049234e-06,6.999999924283656e-10,2.0657586007411574e-17,-2.5937355080254085e-23,1.8541752136242725e-22,6.327691297553792e-19,-2.2893815477627602e-20,1.9999999686065175e-08,-6.141969269321494e-16,-1.4566662609057126e-19,-4.536233481260245e-19,-2.425937856943658e-16,2.499999781067894e-09,-2.6338346302221016e-17,1.6686245424363411e-16,3.3999999996982628e-06,3.1839242778701727e-16,5.556687199472571e-17,4.063192245918384e-18,3.682002549914941e-17,1.4150828749718612e-18
500,4.925982077745541e-12,7.552636949458115e-14,9.99991813852263e-09,2.967007114084197e-15,9.999442323788299e-11,6.0564975688545015e-15,4.0512740881167114e-16,1.2456768601158657e-15,1.5999998591467033e-07,3.7729353771934713e-16,8.999999841688585e-08,4.4195150714236013e-16,1.341865894362961e-15,1.3999999992524468e-06,6.999999766771705e-10,-6.871486760994415e-18,-1.7468436671563844e-23,8.953681486246922e-23,1.4174263855552456e-18,2.8186958014797993e-19,1.9999999283295156e-08,3.8524968330352697e-16,7.326303808207272e-20,-5.397561092313459e-19,-2.634457573863442e-16,2.4999996888065973e-09,1.609616172877655e-17,2.247563693549235e-16,3.3999999995191894e-06,1.659200406547545e-16,-1.2946441220276754e-17,2.065953737633317e-18,-1.873995794672979e-17,3.0303311767321408e-18
600,4.902047611350761e-12,9.456887919366532e-14,9.999899660392901e-09,3.554378002303462e-15,9.999419254129634e-11,1.1011154051345345e-14,1.6536609647080826e-16,1.4356565619473562e-15,1.5999998027229469e-07,4.3316675517366313e-16,8.999999793299395e-08,5.640910713982504e-16,1.5072707783893e-15,1.3999999996707299e-06,6.999999618550736e-10,2.82547314856579e-17,5.849221029730961e-23,-1.5205287506481058e-22,8.216693276919835e-20,-2.228376311323124e-19,1.999999911987199e-08,8.167853975425045e-17,-3.8436634552886653e-19,2.8338636561671035e-19,-2.990993948405394e-16,2.4999994737625195e-09,6.003001790409125e-17,6.290177852321798e-16,3.3999999994395586e-06,4.1837145985377217e-16,-7.120318791708841e-17,1.2718576193863876e-17,3.7467761829887804e-17,4.028861609300512e-18
700,4.884614366624364e-12,1.0437556825495767e-13,9.999902854554795e-09,3.942152670116588e-15,9.999443203713132e-11,1.733032620288679e-14,4.836491769992269e-16,1.707454868007553e-15,1.5999997726477834e-07,5.242807242333067e-16,8.999999787083884e-08,5.811564210966504e-16,2.2216116529342497e-15,1.3999999996771122e-06,6.999999580263876e-10,1.998321868982338e-17,1.12161155269406e-24,1.4731873023693532e-22,-5.353371302845632e-19,1.912531425055725e-19,1.9999999113334246e-08,1.0701620922679467e-15,-3.00838275196467e-20,4.40538661756397e-19,1.8455534379310367e-16,2.4999991219535697e-09,1.7404545426428433e-16,6.202127504598129e-16,3.399999999104513e-06,9.179665257975905e-16,1.2619541466134926e-17,1.5051217861706323e-17,3.1589773706131583e-17,4.6717079492387824e-18
800,4.879880662037678e-12,1.1496963276491483e-13,9.999876912802404e-09,4.2514805286526746e-15,9.9993691076486e-11,2.4892174186341538e-14,5.952602464624762e-16,2.064348678423863e-15,1.5999997048045593e-07,5.77434583203898e-16,8.999999678870647e-08,7.434234928034852e-16,2.9730065406921458e-15,1.3999999998449014e-06,6.999999597682074e-10,1.6758418837193028e-17,9.856331666716863e-23,1.2417883335242854e-22,-1.7466710064100185e-19,1.1315624957041018e-18,1.9999998554273638e-08,1.0949942855258701e-15,4.358810314918564e-19,-4.988121567028599e-20,1.366289753889918e-16,2.499999113242276e-09,1.2515026801728047e-16,9.601350894760072e-16,3.3999999992919767e-06,1.2252625254136523e-15,-2.8037630642948364e-17,1.4253902095209456e-17,5.5188780744928885e-17,6.9365209930182565e-18
900,4.855736031763298e-12,1.3884493751669958e-13,9.99986758010833e-09,4.620127725298078e-15,9.999348507121421e-11,2.907645332572131e-14,8.117794378530694e-16,2.132457034451594e-15,1.5999997255347574e-07,6.164657920556657e-16,8.999999573033062e-08,7.492960482110176e-16,2.912822757518428e-15,1.3999999992321364e-06,6.999999538359352e-10,4.444215578588974e-17,1.9034943066001313e-23,-1.8954327422386752e-22,-1.5224875964836796e-20,1.6074933233044662e-19,1.9999999141821102e-08,1.3078366835941402e-15,3.072364892510375e-19,8.839926780521421e-20,1.6398222597752687e-16,2.4999986755281747e-09,1.649313452479752e-16,1.1841267002066555e-15,3.399999998728431e-06,1.2872920202536469e-15,9.276507657312623e-18,1.3879996749934572e-17,6.898163062117227e-17,7.858083543360289e-18
