miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,4.4788596712759105e-12,4.851980591272233e-13,9.999506010073078e-09,1.433878266393138e-14,9.997481819463824e-11,1.428400140796341e-13,4.81060484315613e-15,8.010559708776742e-15,1.59999828179219e-07,2.3914947052949875e-15,8.999997944525777e-08,2.878849532129613e-15,1.7663113598372137e-14,1.3999999941915225e-06,6.999997490415674e-10,2.147823148926783e-16,8.06784687615232e-23,-3.6775307490759027e-25,5.388528633164842e-18,3.5926406758458864e-18,1.9999994012743166e-08,6.723718516923745e-15,3.271697922769237e-19,-4.80776639126643e-19,-3.431161147277874e-17,2.4999925294743102e-09,1.0865639743804795e-15,6.3918074105626224e-15,3.399999992540207e-06,7.374944689146975e-15,-6.583441563136208e-17,9.818329447471495e-17,4.276428489351565e-16,3.867329665261729e-17
3500,4.45790899093889e-12,5.061712573855883e-13,9.999497440418153e-09,1.4958694146049265e-14,9.997360274522472e-11,1.5025173275401492e-13,5.073815273026939e-15,8.03306653632016e-15,1.599998286391944e-07,2.445587743333442e-15,8.999997870483357e-08,2.9784423903479783e-15,1.791913384398099e-14,1.399999994843307e-06,6.999997571414632e-10,2.4732652352447946e-16,-1.9066097872325173e-24,-9.043952840372614e-24,3.866228567045263e-18,5.981033057804323e-18,1.9999993490882924e-08,7.398523556713807e-15,-5.473865672472291e-19,4.151140377522769e-19,8.899487027377944e-18,2.499992287022922e-09,1.2014520451108319e-15,6.754923352212166e-15,3.3999999918629975e-06,7.112580708418012e-15,-1.982383777683332e-17,9.951527105399626e-17,4.504938834818717e-16,3.973452867128272e-17
3600,4.44689751194528e-12,5.172083263778285e-13,9.999481220958418e-09,1.5440248268948915e-14,9.997116105898943e-11,1.525081657559001e-13,4.9930391307349175e-15,8.384477247822476e-15,1.599998194863576e-07,2.5123328339474417e-15,8.999997770074023e-08,3.0870161223895994e-15,1.9164192403162237e-14,1.3999999941550053e-06,6.999997600242694e-10,2.420567349249114e-16,6.288049050269875e-23,-1.0154577485334754e-23,4.434650115830094e-18,5.087674176406009e-18,1.9999992097434717e-08,6.793661074605035e-15,-5.060000642964079e-19,-2.335002129100343e-19,2.9552696310690787e-16,2.499992128435793e-09,1.218646765891141e-15,7.020188363743392e-15,3.399999991471636e-06,7.77676900227382e-15,-1.3358855083568221e-17,1.0473075037110547e-16,4.2198441099316375e-16,4.1969664726196283e-17
3700,4.430043166152035e-12,5.270898452653336e-13,9.999464661697847e-09,1.54126785553868e-14,9.996943683605516e-11,1.6071877600925387e-13,5.1722363899226605e-15,8.566528627575088e-15,1.5999981772733883e-07,2.567833590758534e-15,8.999997769458902e-08,3.1029726303326484e-15,1.9116476467785093e-14,1.3999999941122608e-06,6.999997690805597e-10,2.3488252607393174e-16,9.033596711937989e-23,1.3387421622737027e-22,4.492749410722423e-18,5.968751764248489e-18,1.999999354686543e-08,7.717114660768435e-15,1.777597275321395e-19,8.002282335288076e-20,2.1919421114054944e-17,2.4999917180576873e-09,1.1894126279474581e-15,6.8790329936527655e-15,3.399999991899765e-06,8.052156647556758e-15,1.762222489430539e-17,1.0677826066370934e-16,4.524501318454062e-16,4.2304401177990873e-17
3800,4.425403300972644e-12,5.404536584198889e-13,9.999447406086108e-09,1.5881367033612932e-14,9.997020700395514e-11,1.597508916151228e-13,5.410237272572197e-15,8.821867620782752e-15,1.5999980757737735e-07,2.5875391332445664e-15,8.999997678338127e-08,3.2442313673315707e-15,2.0042903247071356e-14,1.3999999943108259e-06,6.999997469194515e-10,2.366639511855752e-16,-4.8647328222101566e-23,1.087489993569262e-22,6.377850203152139e-18,5.560162809230174e-18,1.999999235447076e-08,7.769260317776877e-15,6.490398042797827e-19,-1.4121834431754333e-19,2.464605109322876e-16,2.499991320070857e-09,1.249901444339097e-15,7.388261056761983e-15,3.399999991152887e-06,8.092438461891338e-15,-1.8502254623096813e-17,1.1151982442627664e-16,4.216551276378654e-16,4.3285907652196463e-17
3900,4.413746768591369e-12,5.469868459988839e-13,9.999426528763991e-09,1.616650224395283e-14,9.998270320963167e-11,1.707998914152497e-13,6.3894886854359015e-15,8.984804185743666e-15,1.599998000819798e-07,2.637750867912915e-15,8.999997506843754e-08,3.281632966103417e-15,2.1116598910320925e-14,1.3999999904419688e-06,6.999996233090421e-10,3.745319702586476e-16,6.216306932655348e-22,1.226472201441261e-21,1.1258386120651295e-17,1.1624519500354943e-17,1.999998820518168e-08,1.1927499374467794e-14,4.5352679789429985e-18,3.346198310974601e-18,2.0086081138584087e-15,2.499990858092973e-09,1.478123463611181e-15,7.616200367593363e-15,3.399999989186819e-06,9.248852148578252e-15,3.9267797046763504e-16,1.410694794109781e-16,6.955178184118759e-16,4.529452484686594e-17
4000,4.403876724375923e-12,5.633077665949473e-13,9.999402495989276e-09,1.6491384360951582e-14,9.999568295482208e-11,1.8322239145535756e-13,7.323016541953078e-15,9.069822251642137e-15,1.599997914887542e-07,2.6800029801132536e-15,8.999997417818678e-08,3.3079470624415432e-15,2.280536186134287e-14,1.399999988119551e-06,6.999994933089813e-10,4.936874627202058e-16,1.1212214050679015e-21,2.447068161293917e-21,1.8877555037571446e-17,2.078417935718796e-17,1.9999983383697145e-08,1.646487418945667e-14,8.297546572925214e-18,7.046856671140524e-18,3.429337325384654e-15,2.4999900711842417e-09,1.681468933941207e-15,7.989520664822306e-15,3.3999999868866663e-06,1.098171529905702e-14,9.094614365349962e-16,1.6397146206264572e-16,9.073363347270268e-16,4.9188596678326275e-17
4100,4.397842616812006e-12,5.766852200608141e-13,9.999372386033651e-09,1.6725871788367697e-14,1.0000838818443755e-10,1.867231922459699e-13,8.134088119316491e-15,9.173405543143462e-15,1.5999977190168642e-07,2.687147638307652e-15,8.9999972415204e-08,3.306958834487943e-15,2.3113815167232305e-14,1.399999983742212e-06,6.999993486743048e-10,6.281442025447573e-16,1.7219620447783916e-21,3.2873053518852184e-21,2.6791457523658086e-17,2.6773498623666613e-17,1.9999979099803752e-08,2.1528013986204882e-14,1.245006381718433e-17,1.0599652234009168e-17,5.527594906712411e-15,2.4999896829471184e-09,1.943991903167625e-15,8.673066035306449e-15,3.3999999845079297e-06,1.2214037373296088e-14,1.3010102360737324e-15,1.8788063019425822e-16,1.1006209149753948e-15,5.146571198059078e-17
4200,4.3801912675948135e-12,5.801368409711764e-13,9.999352332208165e-09,1.6613934705657704e-14,1.0002038225102696e-10,1.9815732624769387e-13,8.990945430096574e-15,9.080523465431941e-15,1.5999976129458105e-07,2.7028204068202105e-15,8.999997159272261e-08,3.3510872876473244e-15,2.499206165039022e-14,1.3999999812073894e-06,6.999992277756398e-10,7.555888255910146e-16,2.3524226636221242e-21,4.789751032025591e-21,3.406922585822689e-17,3.563507681017616e-17,1.9999973175481852e-08,2.6535422681140046e-14,1.73281590788783e-17,1.482105701699532e-17,7.419303468239779e-15,2.499988812363034e-09,2.2008684819627053e-15,8.855152238758006e-15,3.3999999822886246e-06,1.4177186377492212e-14,1.812616936632617e-15,2.0602895061521251e-16,1.3252463630845675e-15,5.322354838646324e-17
4300,4.361797494124075e-12,5.971151103191152e-13,9.9993222442184e-09,1.676377495823485e-14,1.0003349470772578e-10,2.0626358593535647e-13,9.594029615183127e-15,9.310439625141944e-15,1.5999975543646193e-07,2.7601162251289826e-15,8.999997048538475e-08,3.453118128672517e-15,2.5839121180796166e-14,1.3999999774210403e-06,6.999991092512043e-10,8.809199213111773e-16,3.017620788459781e-21,6.022705648705088e-21,4.3125314445906895e-17,4.2464205723039755e-17,1.999996889907577e-08,3.0814468861540093e-14,2.1466403205831164e-17,1.8001901729261198e-17,9.089321391316336e-15,2.499987990401244e-09,2.452920244358349e-15,9.439622415677073e-15,3.3999999805371468e-06,1.5195201496459703e-14,2.2036609337872485e-15,2.3133524545034673e-16,1.5921164641396026e-15,5.634257775762781e-17
4400,4.346896297208425e-12,5.97303502322602e-13,9.999318360438734e-09,1.6882507005732797e-14,1.0004877904450515e-10,2.1914566802813878e-13,1.078987451617237e-14,9.22838552750436e-15,1.599997441575377e-07,2.7735775347941235e-15,8.999996878470583e-08,3.398620926754479e-15,2.7147081584149568e-14,1.399999973245738e-06,6.999989723878366e-10,1.0055762039696685e-15,3.592755009603504e-21,7.181342762263e-21,5.063122105038113e-17,5.01513227963076e-17,1.9999964439236124e-08,3.548193434553657e-14,2.5355806267287006e-17,2.2119531646948497e-17,1.0948047973095749e-14,2.4999875437424434e-09,2.6092861325858736e-15,9.946616381116022e-15,3.399999978529281e-06,1.6748386508755007e-14,2.774751679969584e-15,2.4969327898360614e-16,1.8184925972387186e-15,5.979406331298488e-17
4500,4.344154644133898e-12,6.186572242156855e-13,9.999280174360656e-09,1.723031232145726e-14,1.000588595473501e-10,2.2214767832739062e-13,1.1696111447839283e-14,9.406380807987448e-15,1.5999973162178633e-07,2.7994390098757017e-15,8.999996816328651e-08,3.495692387236456e-15,2.8125638323330743e-14,1.3999999696883715e-06,6.999988483549451e-10,1.117923977367754e-15,4.338971878789865e-21,8.093538438520896e-21,5.685272177869118e-17,5.824245224600244e-17,1.9999959587125355e-08,4.1898812083044135e-14,3.093141882134573e-17,2.587966397439102e-17,1.3045197891571959e-14,2.4999867945032946e-09,2.920102712394183e-15,1.0470428632366047e-14,3.3999999757226784e-06,1.8558069148408663e-14,3.142483042565674e-15,2.8037852693642234e-16,2.0245909813528624e-15,6.065564328703886e-17
4600,4.340062617207057e-12,6.214031732190505e-13,9.99926325350647e-09,1.7453549691738347e-14,1.0007540651697452e-10,2.3660826238756255e-13,1.2258444186484155e-14,9.66525719813433e-15,1.599997252295824e-07,2.867557243162651e-15,8.999996691803155e-08,3.577074013988187e-15,2.919593603258987e-14,1.3999999662075576e-06,6.999986966613199e-10,1.2492726772247743e-15,4.920329128170355e-21,9.333479862512418e-21,6.629288178114795e-17,6.595683332475855e-17,1.9999954738069622e-08,4.606630790406651e-14,3.4257430495661566e-17,2.956611006423174e-17,1.4811394560161742e-14,2.499986111915937e-09,3.0691867584144963e-15,1.062057514105449e-14,3.3999999738261954e-06,1.965206893928991e-14,3.6440378662921845e-15,3.042498104470566e-16,2.27185463831838e-15,6.340731658218094e-17
4700,4.317070804839148e-12,6.256880065466403e-13,9.999234313069784e-09,1.7473290309041152e-14,1.0008693452830228e-10,2.4257316032581024e-13,1.3181536274121697e-14,9.646454004410213e-15,1.5999971369341134e-07,2.8518322037044916e-15,8.999996520428912e-08,3.5180630952418774e-15,3.068226366290845e-14,1.3999999636034296e-06,6.9999859411226e-10,1.3365545597328676e-15,5.451243660914276e-21,1.0699424389752345e-20,7.245094772913841e-17,7.326882331102879e-17,1.9999948946385985e-08,5.093846478642032e-14,3.925812891531293e-17,3.256481354440162e-17,1.6915412480178965e-14,2.4999856416481997e-09,3.3565688565098922e-15,1.1351147593632012e-14,3.3999999716720534e-06,2.133196062202836e-14,4.042645652512668e-15,3.3011912562867376e-16,2.4771097643930794e-15,6.717266689082468e-17
4800,4.323335332891587e-12,6.348725503039839e-13,9.99921172296122e-09,1.7573848723412233e-14,1.0009944364064823e-10,2.535174776477563e-13,1.3918432062093014e-14,9.710973440010547e-15,1.5999969379613426e-07,2.9404720363165235e-15,8.999996380963505e-08,3.560302335655645e-15,3.257835806773929e-14,1.3999999603065516e-06,6.999984572449446e-10,1.4628691674279967e-15,6.127845282565488e-21,1.1694569265965202e-20,8.124013562701536e-17,7.938598731073146e-17,1.999994440755111e-08,5.641549667659129e-14,4.3476555823130493e-17,3.6437708416527455e-17,1.853604581143622e-14,2.4999846074927936e-09,3.5792417969261355e-15,1.1787257200310642e-14,3.399999969234042e-06,2.278349880360169e-14,4.571136254341189e-15,3.494922634613248e-16,2.6988133050555606e-15,6.886435738527716e-17
4900,4.305869418321497e-12,6.556960164324954e-13,9.999197885487726e-09,1.769969435502554e-14,1.0011436806185832e-10,2.5875750484029837e-13,1.5198159640600668e-14,9.94530738700496e-15,1.5999968540826636e-07,2.9044081049105555e-15,8.999996315656358e-08,3.5783629899540925e-15,3.296279266704405e-14,1.3999999559437752e-06,6.999983116062461e-10,1.5933095762682502e-15,6.842307225143878e-21,1.2988095269329014e-20,8.823951150164826e-17,8.895306211337406e-17,1.9999939086310365e-08,6.07171530946383e-14,4.8184305166929835e-17,4.055085045935259e-17,2.0579656869489196e-14,2.499983853070212e-09,3.8417298943908434e-15,1.2264664188091986e-14,3.3999999677471305e-06,2.4137464573207514e-14,5.014328503745395e-15,3.751702558380905e-16,2.902057163705093e-15,7.141292283757372e-17
5000,4.302038678385925e-12,6.654382185561289e-13,9.999166642358214e-09,1.8136458124570577e-14,1.0012772537910102e-10,2.6724054883119556e-13,1.566179154040277e-14,9.912473211314287e-15,1.599996781811683e-07,2.9561793476803833e-15,8.999996139866145e-08,3.7052516347239055e-15,3.5006187621233314e-14,1.3999999523902738e-06,6.999982011777883e-10,1.7163138496770433e-15,7.317491060175642e-21,1.4239263813679615e-20,9.626466830196514e-17,9.512049536578083e-17,1.999993508480257e-08,6.534795512374349e-14,5.169710390063665e-17,4.4257479758933365e-17,2.279759163066928e-14,2.4999835439909053e-09,4.0893441487082414e-15,1.2428765579440994e-14,3.3999999651930255e-06,2.5996485413914814e-14,5.496997019719959e-15,4.0030168401420506e-16,3.1328583214073816e-15,7.346207268036166e-17
